ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
726	"ENSMUSG00000018566"	"Slc2a4"	chr11	-	69945837	69946193	69945837	69945953	69946285	69946458	726	66,67,56,74,41	5,3,1,0,3	224,471,168	2,1,1	-2	-1	0.00177470973912	0.066338161558	0.868,0.918,0.966,1.0,0.872	0.982,0.996,0.988	-0.064
727	"ENSMUSG00000053137"	"Mapk11"	chr15	-	89145095	89145232	89145095	89145175	89145374	89145446	727	0,0,0,1,0	1,4,4,1,6	0,0,0	2,0,0	-2	-1	1	1.0	0.0,0.0,0.0,0.333,0.0	0.0,NA,NA	0.067
729	"ENSMUSG00000035493"	"Tgfbi"	chr13	+	56637115	56637217	56637137	56637217	56636565	56636668	729	4,1,5,2,2	26,45,79,41,41	0,3,0	22,78,40	-2	-1	0.103196013427	0.852346819761	0.071,0.011,0.031,0.024,0.024	0.0,0.019,0.0	0.026
730	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180584693	180584871	180584796	180584871	180584405	180584487	730	3,6,3,6,3	2,6,3,1,3	2,1,0	3,5,2	-2	-1	0.000942529866417	0.0426304299314	0.429,0.333,0.333,0.75,0.333	0.25,0.091,0.0	0.322
731	"ENSMUSG00000038671"	"Arfrp1"	chr2	-	181364013	181364195	181364013	181364096	181364310	181364398	731	12,6,7,7,2	62,48,73,55,67	7,3,8	52,46,56	-2	-1	0.866999657138	1.0	0.088,0.059,0.046,0.06,0.015	0.063,0.032,0.067	-0.0
733	"ENSMUSG00000034387"	"Ssu2"	chr6	-	112382315	112382448	112382315	112382445	112383885	112383967	733	7,2,3,11,0	4,7,9,11,3	3,1,3	5,2,4	-2	-1	0.548670883368	1.0	0.467,0.125,0.143,0.333,0.0	0.231,0.2,0.273	-0.021
734	"ENSMUSG00000049281"	"Scn3b"	chr9	+	40277067	40277231	40277071	40277231	40269967	40270047	734	0,0,0,0,0	0,0,0,0,1	0,2,0	0,0,0	-2	-1	1	1.0	NA,NA,NA,NA,0.0	NA,1.0,NA	-1.0
737	"ENSMUSG00000025486"	"Sirt3"	chr7	-	140877956	140878145	140877956	140878137	140881762	140881869	737	1,1,3,1,0	0,3,0,0,0	4,2,2	9,2,2	-2	-1	1	1.0	1.0,0.143,1.0,1.0,NA	0.182,0.333,0.333	0.503
738	"ENSMUSG00000040549"	"Ckap5"	chr2	+	91619687	91619839	91619750	91619839	91616300	91616460	738	45,39,54,39,44	0,0,0,1,0	25,28,26	0,2,0	-2	-1	1	1.0	1.0,1.0,1.0,0.951,1.0	1.0,0.875,1.0	0.032
739	"ENSMUSG00000004040"	"Stat3"	chr11	-	100889477	100889590	100889477	100889540	100889885	100889928	739	47,48,51,63,31	6,8,4,1,1	57,77,49	0,7,4	-2	-1	0.439166144727	1.0	0.797,0.75,0.864,0.969,0.939	1.0,0.846,0.86	-0.038
741	"ENSMUSG00000019977"	"Hbs1l"	chr10	+	21336966	21337075	21336975	21337075	21307584	21307779	741	18,6,20,14,8	0,0,0,0,0	41,69,48	1,1,1	-2	-1	0.370098160754	1.0	1.0,1.0,1.0,1.0,1.0	0.953,0.972,0.96	0.038
743	"ENSMUSG00000035478"	"Mbd3"	chr10	-	80392538	80393280	80392538	80393018	80393892	80394070	743	236,289,302,334,321	0,0,0,0,1	207,213,197	0,0,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,0.994	1.0,1.0,1.0	-0.001
744	"ENSMUSG00000035478"	"Mbd3"	chr10	-	80395063	80395285	80395063	80395201	80395435	80395595	744	4,10,4,10,6	110,87,93,100,119	7,8,1	110,107,85	-2	-1	0.41240740504	1.0	0.018,0.054,0.021,0.048,0.025	0.031,0.036,0.006	0.009
746	"ENSMUSG00000001911"	"Nfix"	chr8	-	84726468	84726605	84726468	84726602	84727123	84727244	746	207,274,247,301,273	36,34,26,49,50	130,216,188	26,40,15	-2	-1	0.996630477994	1.0	0.742,0.801,0.826,0.754,0.732	0.714,0.73,0.862	0.002
750	"ENSMUSG00000025521"	"Tmem192"	chr8	+	64959344	64959609	64959408	64959609	64956385	64956532	750	13,16,19,19,20	1,0,1,0,0	9,26,11	0,1,0	-2	-1	1	1.0	0.867,1.0,0.905,1.0,1.0	1.0,0.929,1.0	-0.022
751	"ENSMUSG00000047793"	"Sned1"	chr1	+	93281607	93281765	93281651	93281765	93281236	93281350	751	0,0,0,0,1	0,0,0,0,0	0,0,0	0,4,0	-2	-1	1	1.0	NA,NA,NA,NA,1.0	NA,0.0,NA	1.0
756	"ENSMUSG00000017264"	"Exosc10"	chr4	+	148581757	148581834	148581761	148581834	148581101	148581163	756	48,58,59,71,70	3,0,0,1,3	26,21,33	0,1,0	-2	-1	0.363714559833	1.0	0.889,1.0,1.0,0.973,0.921	1.0,0.913,1.0	-0.014
760	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30673266	30673443	30673292	30673443	30672981	30673059	760	0,2,0,0,0	15,22,21,34,21	2,0,0	12,9,14	-2	-1	1	1.0	0.0,0.043,0.0,0.0,0.0	0.077,0.0,0.0	-0.017
761	"ENSMUSG00000038776"	"Ephx1"	chr1	-	180993878	180994087	180993878	180994045	180994627	180994757	761	48,40,60,42,57	0,2,1,0,0	14,25,21	0,0,0	-2	-1	1	1.0	1.0,0.909,0.968,1.0,1.0	1.0,1.0,1.0	-0.025
764	"ENSMUSG00000006262"	"Mob1b"	chr5	+	88745041	88745150	88745056	88745150	88743303	88743470	764	0,0,2,0,0	1,2,1,2,1	0,0,0	6,17,8	-2	-1	1	1.0	0.0,0.0,0.5,0.0,0.0	0.0,0.0,0.0	0.1
769	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142488847	142488940	142488865	142488940	142488418	142488515	769	29,39,38,26,41	15,20,29,25,23	20,18,15	5,9,10	-2	-1	0.274348214719	1.0	0.492,0.494,0.396,0.342,0.471	0.667,0.5,0.429	-0.093
770	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142494235	142494867	142494240	142494867	142490558	142490665	770	61,61,97,61,75	6,3,8,6,5	20,48,36	2,1,2	-2	-1	0.078106905171	0.728067937487	0.836,0.91,0.858,0.836,0.882	0.833,0.96,0.9	-0.033
772	"ENSMUSG00000002981"	"Clptm1"	chr7	-	19635660	19636177	19635660	19635851	19637077	19637171	772	0,0,0,0,0	41,24,46,36,28	1,0,0	38,60,54	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.013,0.0,0.0	-0.004
774	"ENSMUSG00000054626"	"Xlr"	chrX	-	53796142	53796268	53796142	53796220	53797631	53797696	774	0,0,0,0,0	0,0,1,0,0	0,1,0	0,0,0	-2	-1	1	1.0	NA,NA,0.0,NA,NA	NA,1.0,NA	-1.0
776	"ENSMUSG00000033565"	"Rbfox2"	chr15	-	77097939	77098084	77097939	77098072	77099239	77099332	776	7,2,7,10,12	8,9,10,16,7	8,11,4	10,23,8	-2	-1	0.514063832332	1.0	0.304,0.1,0.259,0.238,0.462	0.286,0.193,0.2	0.046
777	"ENSMUSG00000033565"	"Rbfox2"	chr15	-	77116920	77117067	77116920	77117064	77132716	77132941	777	3,9,20,14,7	1,0,2,0,1	6,35,19	1,2,0	-2	-1	0.801922240629	1.0	0.6,1.0,0.833,1.0,0.778	0.75,0.897,1.0	-0.04
778	"ENSMUSG00000036155"	"Mgat5"	chr1	+	127306633	127307016	127306636	127307016	127249789	127249839	778	0,0,0,0,1	0,0,0,0,1	1,0,0	0,0,0	-2	-1	1	1.0	NA,NA,NA,NA,0.333	1.0,NA,NA	-0.667
779	"ENSMUSG00000028522"	"Mier1"	chr4	+	103118238	103118315	103118241	103118315	103115559	103115660	779	1,0,1,2,0	1,0,0,0,0	0,0,2	0,0,2	-2	-1	1	1.0	0.333,NA,1.0,1.0,NA	NA,NA,0.333	0.445
780	"ENSMUSG00000028522"	"Mier1"	chr4	+	103118238	103118315	103118280	103118315	103115559	103115660	780	1,1,1,3,0	1,0,0,0,0	1,1,2	0,0,1	-2	-1	1	1.0	0.333,1.0,1.0,1.0,NA	1.0,1.0,0.5	-0.0
781	"ENSMUSG00000028522"	"Mier1"	chr4	+	103118241	103118315	103118280	103118315	103115559	103115660	781	1,1,0,1,0	1,0,0,0,0	1,1,2	0,0,1	-2	-1	1	1.0	0.333,1.0,NA,1.0,NA	1.0,1.0,0.5	-0.056
783	"ENSMUSG00000032815"	"Fanca"	chr8	-	123269289	123269462	123269289	123269362	123269859	123269965	783	1,0,0,0,1	1,0,0,1,0	0,0,2	0,0,0	-2	-1	1	1.0	0.333,NA,NA,0.0,1.0	NA,NA,1.0	-0.556
786	"ENSMUSG00000027751"	"Supt20"	chr3	+	54701486	54701616	54701489	54701616	54698592	54698659	786	3,3,1,2,1	4,4,1,3,5	4,5,3	5,4,7	-2	-1	0.352563075574	1.0	0.273,0.273,0.333,0.25,0.091	0.286,0.385,0.176	-0.038
787	"ENSMUSG00000027751"	"Supt20"	chr3	+	54715153	54715256	54715156	54715256	54714687	54714796	787	6,9,13,14,5	2,0,0,0,1	12,6,11	0,3,1	-2	-1	0.142012984831	1.0	0.6,1.0,1.0,1.0,0.714	1.0,0.5,0.846	0.081
788	"ENSMUSG00000027751"	"Supt20"	chr3	+	54716637	54717645	54717575	54717645	54715533	54715689	788	4,7,3,4,6	0,1,3,2,1	3,6,6	3,2,0	-2	-1	0.891510080915	1.0	1.0,0.778,0.333,0.5,0.75	0.333,0.6,1.0	0.028
789	"ENSMUSG00000027751"	"Supt20"	chr3	+	54722520	54722640	54722556	54722640	54720405	54720461	789	17,29,11,18,24	3,3,1,3,3	6,15,4	2,3,1	-2	-1	0.422510280373	1.0	0.739,0.829,0.846,0.75,0.8	0.6,0.714,0.667	0.132
790	"ENSMUSG00000037270"	"4932438A13Rik"	chr3	+	36936988	36937168	36936991	36937168	36930997	36931135	790	2,0,0,0,0	0,0,0,1,0	0,2,0	2,1,0	-2	-1	1	1.0	1.0,NA,NA,0.0,NA	0.0,0.5,NA	0.25
791	"ENSMUSG00000037270"	"4932438A13Rik"	chr3	+	36949882	36950059	36949885	36950059	36949141	36949212	791	0,0,0,0,0	1,0,0,0,0	1,5,0	0,4,0	-2	-1	1	1.0	0.0,NA,NA,NA,NA	1.0,0.385,NA	-0.693
793	"ENSMUSG00000037270"	"4932438A13Rik"	chr3	+	37026089	37026343	37026230	37026343	37022969	37023032	793	0,0,0,0,0	0,2,0,0,0	1,1,1	0,0,0	-2	-1	1	1.0	NA,0.0,NA,NA,NA	1.0,1.0,1.0	-1.0
795	"ENSMUSG00000003068"	"Stk11"	chr10	+	80126032	80126369	80126232	80126369	80125478	80125568	795	76,84,88,95,70	1,0,2,7,1	93,119,120	3,0,4	-2	-1	0.863196238817	1.0	0.974,1.0,0.957,0.872,0.972	0.939,1.0,0.938	-0.004
796	"ENSMUSG00000003068"	"Stk11"	chr10	+	80127903	80128100	80127957	80128100	80127044	80127102	796	226,212,191,256,210	2,0,2,2,2	169,159,175	2,1,2	-2	-1	0.551580895443	1.0	0.983,1.0,0.979,0.985,0.981	0.977,0.988,0.978	0.005
797	"ENSMUSG00000007570"	"Fance"	chr17	+	28318032	28318156	28318061	28318156	28317467	28317611	797	12,11,11,12,13	2,2,6,4,0	9,10,3	3,2,0	-2	-1	0.771162593247	1.0	0.75,0.733,0.478,0.6,1.0	0.6,0.714,1.0	-0.059
798	"ENSMUSG00000007570"	"Fance"	chr17	+	28326093	28326567	28326151	28326567	28320789	28320856	798	1,0,3,3,1	2,6,6,6,5	6,3,0	1,1,1	-2	-1	0.030900563234	0.431424416264	0.2,0.0,0.2,0.2,0.091	0.75,0.6,0.0	-0.312
799	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59861560	59861740	59861560	59861737	59862619	59862726	799	14,9,7,4,1	1,5,0,2,4	4,3,7	0,2,2	-2	-1	0.53767094384	1.0	0.875,0.474,1.0,0.5,0.111	1.0,0.429,0.636	-0.096
800	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59878129	59878587	59878129	59878550	59882477	59882586	800	0,0,0,0,1	1,0,0,0,0	0,0,0	0,2,0	-2	-1	1	1.0	0.0,NA,NA,NA,1.0	NA,0.0,NA	0.5
801	"ENSMUSG00000046311"	"Zfp62"	chr11	+	49214525	49214654	49214554	49214654	49213589	49213642	801	0,0,2,0,0	0,0,0,1,0	0,0,2	1,2,0	-2	-1	1	1.0	NA,NA,1.0,0.0,NA	0.0,0.0,1.0	0.167
802	"ENSMUSG00000040563"	"Plppr2"	chr9	+	21940684	21940873	21940759	21940873	21939298	21939378	802	3,2,2,1,1	0,0,0,1,0	1,0,1	1,0,0	-2	-1	1	1.0	1.0,1.0,1.0,0.333,1.0	0.333,NA,1.0	0.2
806	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123403146	123403806	123403149	123403806	123400624	123400697	806	32,39,42,65,36	32,30,44,59,35	18,24,28	22,17,28	-2	-1	0.870145123204	1.0	0.333,0.394,0.323,0.355,0.34	0.29,0.414,0.333	0.003
807	"ENSMUSG00000028582"	"Cc2d1b"	chr4	+	108625333	108625533	108625407	108625533	108624845	108625004	807	0,0,0,0,0	1,1,3,7,0	1,0,0	10,9,7	-2	-1	1	1.0	0.0,0.0,0.0,0.0,NA	0.048,0.0,0.0	-0.016
808	"ENSMUSG00000028582"	"Cc2d1b"	chr4	+	108625980	108626153	108626037	108626153	108625654	108625814	808	4,7,5,9,8	0,0,1,0,0	12,24,10	0,1,0	-2	-1	1	1.0	1.0,1.0,0.714,1.0,1.0	1.0,0.923,1.0	-0.032
810	"ENSMUSG00000026201"	"Stk16"	chr1	+	75213112	75213228	75213132	75213228	75212885	75213006	810	0,0,0,1,1	30,33,45,34,30	0,0,0	37,13,19	-2	-1	1	1.0	0.0,0.0,0.0,0.014,0.016	0.0,0.0,0.0	0.006
811	"ENSMUSG00000026082"	"Rev1"	chr1	-	38074314	38075023	38074314	38074443	38079289	38079398	811	0,0,1,3,0	1,2,1,2,2	0,0,0	5,4,1	-2	-1	0.759735910077	1.0	0.0,0.0,0.333,0.429,0.0	0.0,0.0,0.0	0.152
812	"ENSMUSG00000026082"	"Rev1"	chr1	-	38079289	38079398	38079289	38079395	38083703	38083820	812	1,1,4,0,2	0,0,0,1,0	8,22,7	4,3,0	-2	-1	0.000998017915918	0.0435702530733	1.0,1.0,1.0,0.0,1.0	0.5,0.786,1.0	0.038
813	"ENSMUSG00000059890"	"Ube4a"	chr9	-	44952941	44953172	44952941	44953115	44959978	44960139	813	3,0,0,2,1	0,0,0,0,0	2,16,3	1,2,1	-2	-1	1	1.0	1.0,NA,NA,1.0,1.0	0.5,0.8,0.6	0.367
815	"ENSMUSG00000031770"	"Herpud1"	chr8	+	94389520	94389595	94389523	94389595	94389355	94389433	815	65,60,49,50,52	6,3,3,3,6	61,197,92	7,12,3	-2	-1	0.956397025546	1.0	0.844,0.909,0.891,0.893,0.813	0.813,0.891,0.939	-0.011
819	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492601	128492745	128492601	128492709	128492938	128493045	819	6,3,8,0,5	0,0,0,0,0	5,4,3	0,1,0	-2	-1	1	1.0	1.0,1.0,1.0,NA,1.0	1.0,0.667,1.0	0.111
820	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492228	128492535	128492228	128492402	128493538	128493566	820	0,1,0,0,0	2,0,2,1,0	0,0,0	1,0,0	-2	-1	1	1.0	0.0,1.0,0.0,0.0,NA	0.0,NA,NA	0.25
821	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492601	128492745	128492601	128492709	128493538	128493566	821	75,83,121,106,110	0,3,0,0,0	74,43,107	0,0,2	-2	-1	1	1.0	1.0,0.933,1.0,1.0,1.0	1.0,1.0,0.964	-0.001
822	"ENSMUSG00000028049"	"Scamp3"	chr3	+	89179091	89179223	89179094	89179223	89177989	89178067	822	17,15,16,21,13	21,32,15,30,37	7,28,12	27,34,38	-2	-1	0.275540215282	1.0	0.288,0.19,0.348,0.259,0.149	0.115,0.292,0.136	0.066
823	"ENSMUSG00000028049"	"Scamp3"	chr3	+	89180038	89180380	89180251	89180380	89179316	89179437	823	0,0,0,2,0	29,39,29,42,32	0,1,0	35,44,37	-2	-1	1	1.0	0.0,0.0,0.0,0.023,0.0	0.0,0.011,0.0	0.001
827	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254259	91254393	91254262	91254393	91250655	91250853	827	0,1,0,0,2	0,0,0,0,1	0,1,0	0,0,0	-2	-1	1	1.0	NA,1.0,NA,NA,0.5	NA,1.0,NA	-0.25
830	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254259	91254393	91254262	91254393	91253759	91253827	830	0,2,0,1,0	1,0,0,0,0	1,4,1	0,1,1	-2	-1	1	1.0	0.0,1.0,NA,1.0,NA	1.0,0.667,0.333	0.0
832	"ENSMUSG00000022119"	"Rbm26"	chr14	-	105140315	105140447	105140315	105140438	105141195	105141360	832	5,4,1,4,1	1,1,0,1,1	8,14,12	1,7,2	-2	-1	0.00721942446901	0.188426978641	0.714,0.667,1.0,0.667,0.333	0.8,0.5,0.75	-0.007
833	"ENSMUSG00000022119"	"Rbm26"	chr14	-	105150252	105150408	105150252	105150393	105150748	105150889	833	0,1,0,2,0	2,5,3,7,0	1,0,0	8,16,11	-2	-1	1	1.0	0.0,0.091,0.0,0.125,NA	0.059,0.0,0.0	0.034
834	"ENSMUSG00000020156"	"Pwwp3a"	chr10	+	80238314	80238920	80238859	80238920	80236110	80236181	834	26,33,33,35,40	0,0,0,0,0	22,25,21	0,1,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.926,1.0	0.025
835	"ENSMUSG00000038766"	"Gabpb2"	chr3	-	95203730	95204808	95203730	95203925	95206462	95206602	835	6,7,13,15,8	0,0,0,0,1	14,7,5	0,2,2	-2	-1	0.103033029172	0.852346819761	1.0,1.0,1.0,1.0,0.8	1.0,0.636,0.556	0.229
836	"ENSMUSG00000052533"	"Nup188"	chr2	+	30301951	30302045	30302000	30302045	30301008	30301089	836	2,0,1,0,0	2,2,1,7,1	0,1,0	5,4,2	-2	-1	1	1.0	0.333,0.0,0.333,0.0,0.0	0.0,0.111,0.0	0.096
839	"ENSMUSG00000027651"	"Rprd1b"	chr2	+	158047915	158048028	158047918	158048028	158043405	158043539	839	1,4,1,5,1	1,2,1,2,4	7,14,8	1,20,1	-2	-1	0.160292589063	1.0	0.333,0.5,0.333,0.556,0.111	0.778,0.259,0.8	-0.246
840	"ENSMUSG00000032727"	"Mier3"	chr13	+	111711685	111711780	111711688	111711780	111709725	111709807	840	0,1,1,2,0	0,0,0,0,0	9,8,4	0,1,0	-2	-1	1	1.0	NA,1.0,1.0,1.0,NA	1.0,0.8,1.0	0.067
842	"ENSMUSG00000021178"	"Psmc1"	chr12	+	100115419	100115605	100115468	100115605	100114837	100114962	842	541,550,610,679,678	0,0,0,1,0	200,162,243	0,0,0	-2	-1	1	1.0	1.0,1.0,1.0,0.997,1.0	1.0,1.0,1.0	-0.001
843	"ENSMUSG00000026339"	"Ccdc93"	chr1	+	121462232	121462283	121462235	121462283	121461886	121461979	843	3,1,3,1,1	1,0,0,3,1	14,11,1	1,0,0	-2	-1	0.152203717357	1.0	0.6,1.0,1.0,0.143,0.333	0.875,1.0,1.0	-0.343
845	"ENSMUSG00000042133"	"Ppig"	chr2	+	69748960	69749097	69748980	69749097	69743612	69743780	845	20,6,13,12,8	0,2,0,0,0	3,2,5	0,0,0	-2	-1	1	1.0	1.0,0.6,1.0,1.0,1.0	1.0,1.0,1.0	-0.08
846	"ENSMUSG00000042133"	"Ppig"	chr2	+	69748960	69749097	69748980	69749097	69746027	69746115	846	77,90,108,119,119	3,1,2,3,4	44,28,26	0,0,1	-2	-1	0.0218016633883	0.351249021256	0.928,0.978,0.964,0.952,0.937	1.0,1.0,0.929	-0.025
847	"ENSMUSG00000031715"	"Smarca5"	chr8	-	80726210	80726717	80726210	80726366	80727615	80727795	847	3,0,0,0,0	9,3,5,2,5	0,0,0	13,38,8	-2	-1	1	1.0	0.143,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.029
849	"ENSMUSG00000031310"	"Zmym3"	chrX	-	101416908	101416981	101416908	101416975	101417286	101417330	849	0,0,5,5,5	0,4,1,2,1	2,8,2	2,4,1	-2	-1	1	1.0	NA,0.0,0.714,0.556,0.714	0.333,0.5,0.5	0.052
850	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41647482	41647617	41647490	41647617	41643332	41643432	850	3,0,2,1,0	3,0,0,2,0	0,2,0	0,0,0	-2	-1	1	1.0	0.333,NA,1.0,0.2,NA	NA,1.0,NA	-0.489
852	"ENSMUSG00000005682"	"Pan2"	chr10	+	128315486	128315657	128315513	128315657	128315097	128315236	852	3,3,3,1,1	14,7,4,6,8	0,0,1	12,6,9	-2	-1	0.00179385078677	0.066338161558	0.097,0.176,0.273,0.077,0.059	0.0,0.0,0.053	0.119
853	"ENSMUSG00000005682"	"Pan2"	chr10	+	128318162	128319038	128318944	128319038	128317889	128318033	853	22,27,17,15,10	0,1,0,0,2	16,26,14	0,0,0	-2	-1	1	1.0	1.0,0.931,1.0,1.0,0.714	1.0,1.0,1.0	-0.071
855	"ENSMUSG00000015697"	"Setdb1"	chr3	-	95339906	95340065	95339906	95340062	95340161	95340312	855	0,0,0,4,2	1,0,0,0,0	3,7,2	0,1,1	-2	-1	1	1.0	0.0,NA,NA,1.0,1.0	1.0,0.778,0.5	-0.093
856	"ENSMUSG00000029070"	"Mxra8"	chr4	+	155840905	155841208	155840914	155841208	155840777	155840798	856	0,3,1,0,0	1,5,1,0,2	5,14,15	2,8,6	-2	-1	1	1.0	0.0,0.231,0.333,NA,0.0	0.556,0.467,0.556	-0.385
860	"ENSMUSG00000037364"	"Srrt"	chr5	-	137295986	137296113	137295986	137296092	137296217	137296307	860	85,83,92,112,69	20,31,24,36,30	41,36,40	4,5,8	-2	-1	0.00278283875898	0.0885892450644	0.68,0.572,0.657,0.609,0.535	0.837,0.783,0.714	-0.167
861	"ENSMUSG00000037364"	"Srrt"	chr5	-	137296217	137296319	137296217	137296307	137296466	137296623	861	101,120,99,140,99	17,23,21,30,12	49,36,51	6,5,10	-2	-1	0.391454527283	1.0	0.748,0.723,0.702,0.7,0.805	0.803,0.783,0.718	-0.032
862	"ENSMUSG00000037364"	"Srrt"	chr5	-	137298725	137298883	137298725	137298880	137299557	137299672	862	92,76,76,93,46	2,0,0,0,1	42,31,48	4,1,0	-2	-1	0.113260949067	0.890394810436	0.958,1.0,1.0,1.0,0.958	0.84,0.939,1.0	0.057
863	"ENSMUSG00000026939"	"Tmem141"	chr2	-	25621065	25621173	25621065	25621167	25621374	25621458	863	13,15,8,28,14	0,0,0,0,0	11,18,14	1,0,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	0.846,1.0,1.0	0.051
864	"ENSMUSG00000022678"	"Nde1"	chr16	+	14191589	14192918	14191717	14192918	14190086	14190232	864	4,1,5,3,4	21,15,26,14,13	8,9,5	17,26,18	-2	-1	0.0401111173856	0.492758234986	0.087,0.032,0.088,0.097,0.133	0.19,0.148,0.122	-0.066
865	"ENSMUSG00000028256"	"Odf2l"	chr3	+	145145875	145148616	145148530	145148616	145144311	145144416	865	2,1,1,1,0	3,4,1,1,1	3,0,4	1,8,4	-2	-1	0.0797529596819	0.732940932288	0.25,0.111,0.333,0.333,0.0	0.6,0.0,0.333	-0.106
870	"ENSMUSG00000007837"	"Prrg2"	chr7	-	45060204	45060386	45060204	45060359	45060740	45060892	870	4,4,7,14,7	0,0,1,0,1	5,5,6	0,0,0	-2	-1	1	1.0	1.0,1.0,0.778,1.0,0.778	1.0,1.0,1.0	-0.089
871	"ENSMUSG00000007837"	"Prrg2"	chr7	-	45060204	45060415	45060204	45060359	45060740	45060892	871	0,0,1,0,3	0,0,1,0,1	0,1,4	0,0,0	-2	-1	1	1.0	NA,NA,0.333,NA,0.6	NA,1.0,1.0	-0.533
872	"ENSMUSG00000007837"	"Prrg2"	chr7	-	45060204	45060415	45060204	45060386	45060740	45060892	872	0,0,1,0,3	4,4,7,14,7	0,1,4	5,5,6	-2	-1	0.0691048808647	0.672781669177	0.0,0.0,0.067,0.0,0.176	0.0,0.091,0.25	-0.065
880	"ENSMUSG00000062743"	"Zfp677"	chr17	+	21392460	21392551	21392465	21392551	21383747	21384020	880	0,1,1,0,1	0,0,0,0,1	1,1,0	0,0,0	-2	-1	1	1.0	NA,1.0,1.0,NA,0.333	1.0,1.0,NA	-0.222
884	"ENSMUSG00000036948"	"Map11"	chr5	-	138260834	138261716	138260834	138260989	138261801	138261884	884	3,1,2,2,2	18,8,7,17,7	0,4,1	15,3,3	-2	-1	0.45861075176	1.0	0.077,0.059,0.125,0.056,0.125	0.0,0.4,0.143	-0.093
885	"ENSMUSG00000041235"	"Chd7"	chr4	+	8863908	8864049	8863941	8864049	8862489	8862711	885	17,11,5,11,12	0,0,0,0,0	17,15,7	2,0,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	0.81,1.0,1.0	0.063
887	"ENSMUSG00000023495"	"Pcbp4"	chr9	+	106462342	106462414	106462361	106462414	106462188	106462252	887	28,26,17,33,18	186,171,195,205,209	11,12,5	76,108,64	-2	-1	0.461631920844	1.0	0.07,0.071,0.042,0.074,0.041	0.067,0.053,0.038	0.007
888	"ENSMUSG00000023495"	"Pcbp4"	chr9	+	106462484	106462677	106462507	106462677	106462361	106462414	888	1,0,3,0,0	208,236,211,215,272	0,1,0	84,103,67	-2	-1	1	1.0	0.002,0.0,0.007,0.0,0.0	0.0,0.005,0.0	0.0
889	"ENSMUSG00000023495"	"Pcbp4"	chr9	+	106462484	106462677	106462534	106462677	106462361	106462414	889	1,0,3,0,0	1,0,0,0,1	0,1,0	0,0,3	-2	-1	1	1.0	0.333,NA,1.0,NA,0.0	NA,1.0,0.0	-0.056
890	"ENSMUSG00000023495"	"Pcbp4"	chr9	+	106462507	106462677	106462534	106462677	106462361	106462414	890	208,236,211,215,272	1,0,0,0,1	84,103,67	0,0,3	-2	-1	1	1.0	0.99,1.0,1.0,1.0,0.993	1.0,1.0,0.918	0.024
891	"ENSMUSG00000056328"	"Myh1"	chr11	+	67201841	67202085	67201845	67202085	67200409	67200442	891	0,0,0,1,1	0,0,0,0,0	62,447,42	9,52,1	-2	-1	1	1.0	NA,NA,NA,1.0,1.0	0.775,0.811,0.955	0.153
900	"ENSMUSG00000031097"	"Tnni2"	chr7	+	142443302	142443431	142443317	142443431	142443170	142443212	900	6425,5637,7570,7476,6654	0,1,0,0,0	18161,14298,21982	0,0,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0	0.0
901	"ENSMUSG00000031097"	"Tnni2"	chr7	+	142443531	142443660	142443570	142443660	142443302	142443431	901	762,919,1084,1216,974	18431,17587,22610,24395,20754	2357,1277,2636	39689,30297,43510	-2	-1	0.13335192719	0.987948594275	0.02,0.025,0.023,0.024,0.023	0.029,0.021,0.029	-0.003
902	"ENSMUSG00000053091"	"Lins1"	chr7	+	66710158	66710746	66710229	66710746	66709293	66709435	902	0,0,0,0,1	0,3,0,2,0	0,0,1	4,0,1	-2	-1	1	1.0	NA,0.0,NA,0.0,1.0	0.0,NA,0.333	0.167
