ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
782	"ENSMUSG00000031389"	"Arhgap4"	chrX	-	73899844	73900469	73899844	73899872	73900098	73900469	782	0,1,2,2,0	4,1,2,1,2	0,2,0	4,0,0	-2	-1	1	1.0	0.0,0.333,0.333,0.5,0.0	0.0,1.0,NA	-0.267
787	"ENSMUSG00000031442"	"Mcf2l"	chr8	+	13018695	13020505	13018695	13018799	13018938	13020505	787	0,0,0,0,1	16,15,21,15,7	0,0,0	4,2,2	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.067	0.0,0.0,0.0	0.013
793	"ENSMUSG00000032198"	"Dock6"	chr9	-	21800179	21801332	21800179	21800399	21801170	21801332	793	2,0,0,0,0	90,107,95,109,81	0,0,0	35,36,31	-2	-1	1	1.0	0.011,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.002
796	"ENSMUSG00000001062"	"Vps9d1"	chr8	-	123248153	123248676	123248153	123248206	123248613	123248676	796	0,4,1,1,0	12,10,5,22,5	0,1,0	8,21,16	-2	-1	0.90413315397	1.0	0.0,0.167,0.091,0.022,0.0	0.0,0.023,0.0	0.048
800	"ENSMUSG00000022946"	"Dop1b"	chr16	+	93739153	93740674	93739153	93739335	93739968	93740674	800	0,0,0,0,0	0,0,0,1,0	0,2,1	3,8,4	-2	-1	1	1.0	NA,NA,NA,0.0,NA	0.0,0.111,0.111	-0.074
801	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264492	141264783	141264492	141264559	141264724	141264783	801	5,2,3,10,4	7,11,5,3,7	10,6,4	2,8,1	-2	-1	0.0683977516929	0.604966321008	0.263,0.083,0.231,0.625,0.222	0.714,0.273,0.667	-0.267
802	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264492	141264783	141264492	141264655	141264724	141264783	802	3,0,0,5,0	14,5,13,2,8	5,0,3	0,2,3	-2	-1	0.0607261488819	0.573359160302	0.097,0.0,0.0,0.556,0.0	1.0,0.0,0.333	-0.314
805	"ENSMUSG00000037720"	"Tmem33"	chr5	+	67260695	67261033	67260695	67260806	67260963	67261033	805	1,4,4,2,6	5,9,8,7,9	0,5,3	6,10,11	-2	-1	0.376725537895	1.0	0.091,0.182,0.2,0.125,0.25	0.0,0.2,0.12	0.063
809	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8724402	8724721	8724402	8724483	8724671	8724721	809	3,3,6,4,4	31,24,20,14,30	1,3,3	25,10,22	-2	-1	0.310829422715	1.0	0.046,0.059,0.13,0.125,0.063	0.02,0.13,0.064	0.013
810	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8725013	8725256	8725013	8725046	8725221	8725256	810	6,7,3,0,5	23,18,25,37,17	0,2,4	23,12,11	-2	-1	0.27336990337	1.0	0.115,0.163,0.057,0.0,0.128	0.0,0.077,0.154	0.016
811	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8725781	8726102	8725781	8725826	8726066	8726102	811	1,2,4,3,5	52,69,54,73,71	2,0,3	26,16,28	-2	-1	0.688659577596	1.0	0.01,0.014,0.036,0.02,0.034	0.037,0.0,0.051	-0.007
813	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8726066	8726443	8726066	8726102	8726238	8726443	813	6,5,6,9,5	32,53,45,55,69	0,1,3	19,9,21	-2	-1	0.0807579625519	0.656974393714	0.086,0.045,0.063,0.076,0.035	0.0,0.053,0.067	0.021
817	"ENSMUSG00000040667"	"Nup88"	chr11	-	70943878	70944238	70943878	70943997	70944111	70944238	817	0,0,0,0,0	120,102,114,121,94	0,0,1	53,36,76	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.007	-0.002
820	"ENSMUSG00000063870"	"Chd4"	chr6	+	125120204	125120556	125120204	125120385	125120469	125120556	820	0,3,2,1,2	20,27,18,26,30	2,4,2	28,57,28	-2	-1	0.514451718985	1.0	0.0,0.053,0.053,0.019,0.032	0.034,0.034,0.034	-0.003
824	"ENSMUSG00000024906"	"Mus81"	chr19	-	5483454	5483665	5483454	5483558	5483634	5483665	824	0,0,2,0,1	68,96,85,73,95	1,1,0	56,63,72	-2	-1	1	1.0	0.0,0.0,0.012,0.0,0.005	0.009,0.008,0.0	-0.002
825	"ENSMUSG00000024906"	"Mus81"	chr19	-	5485487	5486114	5485487	5485625	5486028	5486114	825	0,0,2,0,0	15,9,16,13,23	1,0,0	17,45,26	-2	-1	1	1.0	0.0,0.0,0.059,0.0,0.0	0.029,0.0,0.0	0.002
826	"ENSMUSG00000026280"	"Atg4b"	chr1	+	93775627	93778364	93775627	93775700	93778284	93778364	826	1,5,0,1,1	12,16,16,17,27	3,1,3	32,31,19	-2	-1	0.641613081402	1.0	0.04,0.135,0.0,0.029,0.018	0.045,0.016,0.073	-0.0
829	"ENSMUSG00000013033"	"Adgrl1"	chr8	+	83937196	83937557	83937196	83937325	83937460	83937557	829	0,0,0,0,0	3,4,3,8,3	0,0,1	15,41,15	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.032	-0.011
830	"ENSMUSG00000027371"	"Fahd2a"	chr2	-	127438112	127438569	127438112	127438272	127438509	127438569	830	15,2,10,7,2	58,52,79,65,79	6,6,8	57,54,35	-2	-1	0.553549299736	1.0	0.115,0.019,0.06,0.051,0.013	0.05,0.053,0.103	-0.017
833	"ENSMUSG00000018677"	"Slc25a39"	chr11	-	102403632	102403872	102403632	102403713	102403790	102403872	833	11,10,9,8,8	140,131,202,194,196	19,8,9	166,137,127	-2	-1	0.0666794240656	0.597657704064	0.038,0.037,0.022,0.02,0.02	0.054,0.028,0.034	-0.011
834	"ENSMUSG00000053470"	"Kdm3a"	chr6	-	71620137	71620568	71620137	71620210	71620443	71620568	834	1,0,0,0,0	5,1,1,2,3	0,0,0	8,6,3	-2	-1	1	1.0	0.091,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.018
835	"ENSMUSG00000043259"	"Fam13c"	chr10	+	70542643	70544530	70542643	70542725	70544327	70544530	835	0,0,0,1,0	2,0,4,4,1	0,1,0	1,6,5	-2	-1	1	1.0	0.0,NA,0.0,0.111,0.0	0.0,0.077,0.0	0.002
836	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4856069	4856308	4856069	4856154	4856246	4856308	836	2,3,0,0,0	8,4,11,4,10	2,1,1	15,21,11	-2	-1	0.218701838729	1.0	0.111,0.273,0.0,0.0,0.0	0.063,0.023,0.043	0.034
837	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4858591	4859522	4858591	4858672	4859402	4859522	837	0,2,3,0,3	28,23,27,21,41	1,2,4	34,45,31	-2	-1	0.554995203404	1.0	0.0,0.042,0.053,0.0,0.035	0.014,0.022,0.061	-0.006
838	"ENSMUSG00000034255"	"Arhgap27"	chr11	-	103338306	103338755	103338306	103338397	103338687	103338755	838	5,1,2,0,4	5,7,4,11,7	1,0,1	4,5,5	-2	-1	1	1.0	0.333,0.067,0.2,0.0,0.222	0.111,0.0,0.091	0.097
839	"ENSMUSG00000034255"	"Arhgap27"	chr11	-	103338687	103339108	103338687	103338755	103339024	103339108	839	0,0,0,0,0	9,5,11,13,8	0,2,0	7,5,11	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.167,0.0	-0.056
842	"ENSMUSG00000005625"	"Psmd4"	chr3	-	95032704	95033546	95032704	95032984	95033481	95033546	842	46,46,54,61,75	503,491,508,550,603	23,30,43	216,210,242	-2	-1	0.0540231653715	0.541398877305	0.044,0.045,0.05,0.053,0.059	0.051,0.067,0.082	-0.016
843	"ENSMUSG00000005625"	"Psmd4"	chr3	-	95033632	95034026	95033632	95033764	95033908	95034026	843	0,0,0,0,0	229,227,244,302,270	0,2,0	92,137,143	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.007,0.0	-0.002
844	"ENSMUSG00000005625"	"Psmd4"	chr3	-	95033632	95034026	95033632	95033764	95033917	95034026	844	0,0,0,0,0	274,344,319,328,368	0,2,0	130,165,175	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.006,0.0	-0.002
848	"ENSMUSG00000026927"	"Entr1"	chr2	-	26385497	26386063	26385497	26385609	26385989	26386063	848	1,0,2,6,1	22,11,25,29,21	1,3,3	24,33,20	-2	-1	0.866097247526	1.0	0.022,0.0,0.038,0.094,0.023	0.02,0.043,0.07	-0.009
853	"ENSMUSG00000025410"	"Dctn2"	chr10	+	127277694	127278222	127277694	127277772	127277866	127278222	853	13,12,6,12,10	172,174,201,219,198	4,4,1	147,152,125	-2	-1	0.00181799048241	0.0699471838107	0.036,0.033,0.015,0.027,0.025	0.013,0.013,0.004	0.017
854	"ENSMUSG00000025410"	"Dctn2"	chr10	+	127277866	127278222	127277866	127277938	127278119	127278222	854	19,19,17,19,20	161,205,207,213,200	11,8,10	131,106,117	-2	-1	0.394161521194	1.0	0.056,0.044,0.039,0.043,0.048	0.04,0.036,0.041	0.007
856	"ENSMUSG00000045679"	"Pqlc3"	chr12	-	16992277	16993573	16992277	16992319	16993452	16993573	856	0,0,2,0,0	1,2,4,5,2	0,0,0	1,3,1	-2	-1	1	1.0	0.0,0.0,0.2,0.0,0.0	0.0,0.0,0.0	0.04
858	"ENSMUSG00000045679"	"Pqlc3"	chr12	-	16997633	16997856	16997633	16997703	16997773	16997856	858	0,0,0,1,1	1,1,3,2,4	0,5,0	1,2,2	-2	-1	0.0817405813244	0.658632223342	0.0,0.0,0.0,0.2,0.111	0.0,0.556,0.0	-0.123
861	"ENSMUSG00000025888"	"Casp1"	chr9	+	5299279	5299865	5299279	5299546	5299802	5299865	861	0,0,0,0,0	1,0,2,2,1	1,0,0	0,0,0	-2	-1	1	1.0	0.0,NA,0.0,0.0,0.0	1.0,NA,NA	-1.0
865	"ENSMUSG00000058254"	"Tspan7"	chrX	+	10590135	10595354	10590135	10590219	10595278	10595354	865	8,5,10,8,18	169,147,191,169,121	18,21,13	183,168,148	-2	-1	0.012368628977	0.241238174631	0.023,0.017,0.026,0.023,0.069	0.047,0.059,0.042	-0.018
866	"ENSMUSG00000058254"	"Tspan7"	chrX	+	10590135	10596605	10590135	10595354	10595629	10596605	866	2,0,1,0,0	125,137,133,165,149	0,0,0	144,143,141	-2	-1	1	1.0	0.008,0.0,0.004,0.0,0.0	0.0,0.0,0.0	0.002
868	"ENSMUSG00000025137"	"Pcyt2"	chr11	-	120612000	120612601	120612000	120612083	120612462	120612601	868	5,1,2,4,0	22,29,35,32,15	2,1,0	38,48,25	-2	-1	0.0470367195456	0.500846720849	0.102,0.017,0.028,0.059,0.0	0.026,0.01,0.0	0.029
871	"ENSMUSG00000061028"	"Clasrp"	chr7	-	19584469	19584823	19584469	19584530	19584779	19584823	871	13,13,12,19,12	12,6,16,16,16	2,8,4	7,2,3	-2	-1	0.978888379152	1.0	0.351,0.52,0.273,0.373,0.273	0.125,0.667,0.4	-0.039
872	"ENSMUSG00000061028"	"Clasrp"	chr7	-	19584469	19584823	19584469	19584530	19584783	19584823	872	13,13,12,19,13	16,5,15,8,12	2,8,4	5,7,3	-2	-1	0.348727634366	1.0	0.289,0.565,0.286,0.543,0.351	0.167,0.364,0.4	0.096
874	"ENSMUSG00000061028"	"Clasrp"	chr7	-	19591992	19594552	19591992	19592077	19594472	19594552	874	4,1,1,4,3	1,14,17,5,4	5,0,2	17,15,7	-2	-1	0.228156883087	1.0	0.667,0.034,0.029,0.286,0.273	0.128,0.0,0.125	0.173
880	"ENSMUSG00000015149"	"Sirt2"	chr7	+	28785663	28785882	28785663	28785719	28785805	28785882	880	15,9,10,9,10	101,88,88,82,84	5,11,8	84,136,79	-2	-1	0.119375199014	0.835592051712	0.069,0.049,0.054,0.052,0.056	0.029,0.039,0.048	0.017
890	"ENSMUSG00000001750"	"Tcirg1"	chr19	-	3898547	3898875	3898547	3898638	3898717	3898875	890	0,0,2,2,0	24,11,11,22,8	0,1,0	9,12,7	-2	-1	1	1.0	0.0,0.0,0.083,0.043,0.0	0.0,0.04,0.0	0.012
891	"ENSMUSG00000001750"	"Tcirg1"	chr19	-	3901890	3902556	3901890	3902035	3902343	3902556	891	0,0,0,1,0	7,3,11,8,3	0,0,0	0,3,4	-2	-1	1	1.0	0.0,0.0,0.0,0.059,0.0	NA,0.0,0.0	0.012
905	"ENSMUSG00000044894"	"Uqcrq"	chr11	-	53430535	53430827	53430535	53430702	53430787	53430827	905	28,1,0,0,50	12,22,17,10,18	21,12,20	6,4,13	-2	-1	0.000169181531377	0.0185978840564	0.538,0.022,0.0,0.0,0.581	0.636,0.6,0.435	-0.329
908	"ENSMUSG00000025982"	"Sf3b1"	chr1	-	55014482	55016490	55014482	55014562	55016375	55016490	908	0,2,1,3,0	4,7,6,6,8	3,4,3	38,49,11	-2	-1	0.433208997959	1.0	0.0,0.125,0.077,0.2,0.0	0.038,0.039,0.12	0.015
909	"ENSMUSG00000018433"	"Nol11"	chr11	-	107180041	107181101	107180041	107180118	107180912	107181101	909	0,1,0,0,0	7,2,3,4,11	0,0,1	14,29,12	-2	-1	1	1.0	0.0,0.2,0.0,0.0,0.0	0.0,0.0,0.04	0.027
913	"ENSMUSG00000037376"	"Trmt6"	chr2	-	132808203	132809016	132808203	132808289	132808660	132809016	913	4,1,1,1,1	20,18,25,31,26	2,1,0	10,5,13	-2	-1	0.529428600034	1.0	0.091,0.027,0.02,0.016,0.019	0.091,0.091,0.0	-0.026
914	"ENSMUSG00000032185"	"Carm1"	chr9	+	21587507	21589467	21587507	21587585	21587850	21589467	914	1,1,2,4,1	27,16,32,21,19	9,4,6	40,92,48	-2	-1	0.0976673613388	0.73800353576	0.018,0.03,0.03,0.087,0.026	0.101,0.021,0.059	-0.022
915	"ENSMUSG00000032185"	"Carm1"	chr9	+	21587850	21589467	21587850	21587919	21588048	21589467	915	3,0,1,3,0	19,20,15,21,22	0,9,3	54,56,48	-2	-1	0.253215876499	1.0	0.073,0.0,0.032,0.067,0.0	0.0,0.074,0.03	-0.0
919	"ENSMUSG00000039483"	"Asb6"	chr2	-	30824640	30825560	30824640	30824727	30825451	30825560	919	0,2,0,0,0	4,6,2,3,10	0,0,0	3,8,5	-2	-1	1	1.0	0.0,0.143,0.0,0.0,0.0	0.0,0.0,0.0	0.029
922	"ENSMUSG00000038762"	"Abcf1"	chr17	-	35963125	35963392	35963125	35963236	35963320	35963392	922	6,12,7,12,3	201,177,204,250,149	5,2,5	52,90,45	-2	-1	0.493700109637	1.0	0.015,0.033,0.017,0.023,0.01	0.046,0.011,0.053	-0.017
923	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21976738	21976977	21976738	21976860	21976944	21976977	923	1,0,0,0,0	0,1,5,4,0	0,0,0	2,1,1	-2	-1	1	1.0	1.0,0.0,0.0,0.0,NA	0.0,0.0,0.0	0.25
924	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21976738	21977276	21976738	21976977	21977189	21977276	924	1,0,0,0,0	0,0,5,2,0	0,0,0	2,0,1	-2	-1	1	1.0	1.0,NA,0.0,0.0,NA	0.0,NA,0.0	0.333
925	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21976738	21977429	21976738	21977276	21977381	21977429	925	0,0,0,0,0	3,2,2,0,3	1,0,0	2,0,0	-2	-1	1	1.0	0.0,0.0,0.0,NA,0.0	0.2,NA,NA	-0.2
926	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91387214	91388464	91387214	91387341	91388344	91388464	926	0,0,0,0,0	52,51,51,53,34	0,1,0	46,36,36	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.014,0.0	-0.005
927	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91387214	91388464	91387214	91387341	91388354	91388464	927	0,1,0,0,0	5,1,3,0,4	0,1,0	3,0,1	-2	-1	1	1.0	0.0,0.333,0.0,NA,0.0	0.0,1.0,0.0	-0.25
928	"ENSMUSG00000025766"	"D3Ertd751e"	chr3	+	41756048	41758939	41756048	41756129	41758623	41758939	928	0,0,0,0,0	0,0,3,3,0	0,1,0	0,0,2	-2	-1	1	1.0	NA,NA,0.0,0.0,NA	NA,1.0,0.0	-0.5
934	"ENSMUSG00000006736"	"Tspan31"	chr10	-	127068479	127068988	127068479	127068611	127068907	127068988	934	6,5,2,2,2	33,33,40,24,36	4,3,3	62,57,49	-2	-1	0.260871063089	1.0	0.083,0.07,0.024,0.04,0.027	0.031,0.026,0.03	0.02
938	"ENSMUSG00000053158"	"Fes"	chr7	-	80380208	80380892	80380208	80380327	80380838	80380892	938	1,5,3,3,1	9,20,18,25,13	3,0,0	6,5,9	-2	-1	0.127624988887	0.866122825289	0.053,0.111,0.077,0.057,0.037	0.2,0.0,0.0	0.0
944	"ENSMUSG00000068039"	"Tcp1"	chr17	+	12918042	12919925	12918042	12918171	12919814	12919925	944	0,1,0,0,0	0,0,0,0,0	0,0,0	3,0,0	-2	-1	1	1.0	NA,1.0,NA,NA,NA	0.0,NA,NA	1.0
946	"ENSMUSG00000029267"	"Mtf2"	chr5	+	108080824	108081023	108080824	108080841	108080921	108081023	946	1,1,0,1,0	0,0,1,0,0	3,3,0	0,0,3	-2	-1	1	1.0	1.0,1.0,0.0,1.0,NA	1.0,1.0,0.0	0.083
949	"ENSMUSG00000038538"	"Ubn2"	chr6	+	38487107	38491931	38487107	38487150	38490383	38491931	949	0,3,1,2,1	0,2,2,1,0	0,1,4	1,2,5	-2	-1	1	1.0	NA,0.429,0.2,0.5,1.0	0.0,0.2,0.286	0.37
952	"ENSMUSG00000030435"	"U2af2"	chr7	+	5068732	5069560	5068732	5068796	5069443	5069560	952	0,0,0,2,0	0,0,0,0,0	1,1,1	0,1,0	-2	-1	1	1.0	NA,NA,NA,1.0,NA	1.0,0.333,1.0	0.222
958	"ENSMUSG00000019823"	"Mical1"	chr10	+	41486593	41487030	41486593	41486667	41486757	41487030	958	0,1,2,0,0	26,19,47,23,20	0,0,0	7,7,18	-2	-1	1	1.0	0.0,0.026,0.021,0.0,0.0	0.0,0.0,0.0	0.009
959	"ENSMUSG00000071337"	"Tia1"	chr6	+	86418877	86420411	86418877	86418932	86420323	86420411	959	0,1,0,0,0	2,0,0,0,1	1,0,3	0,2,7	-2	-1	1	1.0	0.0,1.0,NA,NA,0.0	1.0,0.0,0.176	-0.059
960	"ENSMUSG00000071337"	"Tia1"	chr6	+	86423605	86424420	86423605	86423671	86424344	86424420	960	2,2,3,5,1	0,0,2,2,0	1,2,1	0,3,1	-2	-1	0.0070042809458	0.168431068369	1.0,1.0,0.429,0.556,1.0	1.0,0.25,0.333	0.269
961	"ENSMUSG00000002395"	"Use1"	chr8	+	71367643	71367848	71367643	71367693	71367769	71367848	961	54,64,68,39,63	179,208,185,166,193	13,8,14	50,67,75	-2	-1	0.00413378855336	0.123624759318	0.131,0.133,0.155,0.105,0.14	0.115,0.056,0.085	0.047
962	"ENSMUSG00000002395"	"Use1"	chr8	+	71368849	71369303	71368849	71368877	71369131	71369303	962	66,81,73,47,69	332,496,503,325,474	11,16,11	63,105,91	-2	-1	0.507692338789	1.0	0.09,0.075,0.068,0.067,0.068	0.08,0.071,0.057	0.004
969	"ENSMUSG00000024193"	"Phf1"	chr17	+	26934193	26934535	26934193	26934368	26934453	26934535	969	0,0,0,2,0	8,12,7,11,7	0,1,0	5,17,7	-2	-1	1	1.0	0.0,0.0,0.0,0.083,0.0	0.0,0.029,0.0	0.007
970	"ENSMUSG00000024193"	"Phf1"	chr17	+	26935749	26936042	26935749	26935818	26935918	26936042	970	1,1,0,4,1	4,11,6,9,9	0,3,0	7,11,2	-2	-1	0.377177626997	1.0	0.111,0.043,0.0,0.182,0.053	0.0,0.12,0.0	0.038
973	"ENSMUSG00000024097"	"Srsf7"	chr17	-	80204312	80205438	80204312	80204387	80205261	80205438	973	7,10,7,13,3	33,26,48,26,29	0,0,2	23,27,41	-2	-1	1.46071360452e-07	0.000112401911868	0.096,0.161,0.068,0.2,0.049	0.0,0.0,0.024	0.107
974	"ENSMUSG00000028975"	"Pex14"	chr4	-	148967523	148970635	148967523	148967626	148970549	148970635	974	3,0,1,0,0	28,17,28,17,18	3,4,0	22,33,16	-2	-1	0.0712689678018	0.626759665411	0.051,0.0,0.018,0.0,0.0	0.064,0.057,0.0	-0.027
976	"ENSMUSG00000032271"	"Nnmt"	chr9	-	48591876	48592362	48591876	48592182	48592313	48592362	976	4,1,6,2,1	1,0,0,0,0	0,2,1	0,4,0	-2	-1	1	1.0	0.667,1.0,1.0,1.0,1.0	NA,0.2,1.0	0.333
977	"ENSMUSG00000024588"	"Fech"	chr18	-	64457264	64458714	64457264	64458217	64458654	64458714	977	8,3,4,1,4	51,64,49,53,57	4,7,3	86,152,86	-2	-1	0.245430741039	1.0	0.073,0.023,0.039,0.009,0.034	0.023,0.023,0.017	0.015
978	"ENSMUSG00000015085"	"Entpd2"	chr2	+	25399281	25399736	25399281	25399536	25399616	25399736	978	0,0,0,0,1	5,18,18,18,32	0,0,0	4,19,4	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.015	0.0,0.0,0.0	0.003
979	"ENSMUSG00000041491"	"Cep78"	chr19	-	15974355	15974952	15974355	15974467	15974887	15974952	979	0,0,0,0,0	2,2,2,3,1	0,1,0	6,3,2	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.143,0.0	-0.048
985	"ENSMUSG00000019738"	"Polr2i"	chr7	+	30232331	30232536	30232331	30232404	30232481	30232536	985	24,10,30,23,19	26,16,34,27,30	14,13,18	11,14,33	-2	-1	0.932290980212	1.0	0.316,0.238,0.306,0.299,0.241	0.389,0.317,0.214	-0.027
986	"ENSMUSG00000019738"	"Polr2i"	chr7	+	30232749	30232981	30232749	30232823	30232906	30232981	986	12,13,11,3,19	180,167,187,181,216	20,7,9	139,86,162	-2	-1	0.101177963533	0.75957505306	0.032,0.037,0.029,0.008,0.042	0.067,0.039,0.027	-0.015
987	"ENSMUSG00000057411"	"Fam173a"	chr17	-	25790505	25790983	25790505	25790778	25790932	25790983	987	7,4,2,8,8	96,121,139,137,118	2,0,1	83,79,78	-2	-1	0.0166591534074	0.276988217208	0.035,0.016,0.007,0.028,0.033	0.012,0.0,0.006	0.018
997	"ENSMUSG00000020608"	"Smc6"	chr12	+	11291525	11294599	11291525	11291730	11294484	11294599	997	2,0,0,0,0	30,45,48,36,28	0,0,0	22,29,19	-2	-1	1	1.0	0.032,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.006
998	"ENSMUSG00000001627"	"Ifrd1"	chr12	-	40217157	40217482	40217157	40217242	40217377	40217482	998	3,6,2,7,8	77,61,76,52,83	3,10,1	45,69,44	-2	-1	0.750438124257	1.0	0.019,0.047,0.013,0.063,0.046	0.032,0.068,0.011	0.001
1002	"ENSMUSG00000029775"	"Klhdc10"	chr6	+	30447940	30449630	30447940	30447988	30449490	30449630	1002	2,0,0,0,0	11,14,12,16,15	0,0,0	15,37,16	-2	-1	1	1.0	0.083,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.017
1003	"ENSMUSG00000029782"	"Tmem209"	chr6	-	30506785	30508512	30506785	30506917	30508453	30508512	1003	0,0,0,0,0	3,5,0,3,1	1,1,0	5,8,1	-2	-1	1	1.0	0.0,0.0,NA,0.0,0.0	0.091,0.059,0.0	-0.05
1004	"ENSMUSG00000017754"	"Pltp"	chr2	-	164852472	164852680	164852472	164852536	164852616	164852680	1004	3,0,2,4,0	53,50,58,54,61	0,6,3	45,43,35	-2	-1	0.0787906045829	0.651928712113	0.028,0.0,0.017,0.036,0.0	0.0,0.065,0.041	-0.019
1007	"ENSMUSG00000021431"	"Snrnp48"	chr13	+	38217373	38220776	38217373	38217495	38220687	38220776	1007	0,3,3,1,1	27,34,35,25,28	0,0,0	15,15,20	-2	-1	0.5020981449	1.0	0.0,0.042,0.041,0.02,0.018	0.0,0.0,0.0	0.024
1009	"ENSMUSG00000022241"	"Tars"	chr15	-	11391813	11392034	11391813	11391892	11391969	11392034	1009	0,1,0,0,3	17,11,9,16,4	5,4,0	21,40,18	-2	-1	0.0310626696379	0.388952122673	0.0,0.043,0.0,0.0,0.273	0.106,0.048,0.0	0.012
1016	"ENSMUSG00000067071"	"Hes6"	chr1	-	91411482	91412802	91411482	91412482	91412720	91412802	1016	1,2,2,1,3	8,31,34,27,24	0,1,1	10,7,11	-2	-1	1	1.0	0.059,0.031,0.029,0.018,0.059	0.0,0.067,0.043	0.003
1017	"ENSMUSG00000067071"	"Hes6"	chr1	-	91412720	91412979	91412720	91412802	91412892	91412979	1017	1,2,3,2,8	17,26,17,14,25	5,0,0	3,8,9	-2	-1	0.825678864102	1.0	0.029,0.037,0.081,0.067,0.138	0.455,0.0,0.0	-0.081
1020	"ENSMUSG00000002249"	"Tead3"	chr17	-	28335484	28336573	28335484	28335496	28336510	28336573	1020	5,11,1,4,2	0,1,1,2,2	0,4,1	1,2,0	-2	-1	0.127751709773	0.866122825289	1.0,0.846,0.333,0.5,0.333	0.0,0.5,1.0	0.102
1022	"ENSMUSG00000030512"	"Snrpa1"	chr7	+	66069423	66070665	66069423	66069526	66070589	66070665	1022	6,2,2,8,6	3,7,4,8,0	4,5,5	2,3,3	-2	-1	0.394932290735	1.0	0.5,0.125,0.2,0.333,1.0	0.5,0.455,0.455	-0.038
1025	"ENSMUSG00000025159"	"Mms19"	chr19	-	41945732	41947103	41945732	41945815	41946916	41947103	1025	2,1,0,0,0	5,8,2,12,9	0,1,2	4,16,7	-2	-1	0.920068785132	1.0	0.167,0.059,0.0,0.0,0.0	0.0,0.03,0.125	-0.006
1026	"ENSMUSG00000025159"	"Mms19"	chr19	-	41949454	41949837	41949454	41949581	41949768	41949837	1026	0,0,0,0,0	5,6,17,6,3	0,0,1	15,14,10	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.048	-0.016
1027	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139506	31140267	31139506	31139653	31139743	31140267	1027	0,0,0,0,0	51,76,87,103,109	1,0,0	30,36,36	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.016,0.0,0.0	-0.005
1028	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139743	31140267	31139743	31139848	31139925	31140267	1028	0,0,0,0,0	22,42,54,61,57	1,0,0	27,18,19	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.018,0.0,0.0	-0.006
1029	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139743	31140267	31139743	31139848	31140147	31140267	1029	0,0,0,0,0	0,1,0,0,2	1,0,0	0,0,1	-2	-1	1	1.0	NA,0.0,NA,NA,0.0	1.0,NA,0.0	-0.5
1030	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139925	31140267	31139925	31140075	31140147	31140267	1030	0,0,0,0,0	23,24,28,26,29	1,0,0	12,16,20	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.04,0.0,0.0	-0.013
1031	"ENSMUSG00000042286"	"Stab1"	chr14	-	31140355	31140720	31140355	31140465	31140554	31140720	1031	0,0,0,0,0	19,25,34,18,29	1,0,0	23,19,9	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.021,0.0,0.0	-0.007
1032	"ENSMUSG00000042286"	"Stab1"	chr14	-	31142957	31143267	31142957	31143014	31143117	31143267	1032	1,1,0,5,2	12,14,8,7,14	4,7,0	9,11,13	-2	-1	0.0543253404759	0.541398877305	0.04,0.034,0.0,0.263,0.067	0.182,0.241,0.0	-0.06
