ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
676	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838568	76838643	76846625	76846916	76831787	76831874	76847112	76847196
677	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841089	76841389	76826994	76827078	76841533	76841605
678	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841533	76841605	76826994	76827078	76841767	76841836
679	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841533	76841626	76826994	76827078	76841767	76841836
680	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841089	76841389	76831787	76831874	76841533	76841605
681	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841533	76841605	76831787	76831874	76841767	76841836
682	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76846625	76846916	76831787	76831874	76847112	76847196
683	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76847112	76847196	76831787	76831874	76847387	76847471
684	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841089	76841389	76832100	76832184	76841533	76841605
685	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841533	76841605	76832100	76832184	76841767	76841836
686	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841533	76841626	76832100	76832184	76841767	76841836
687	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76847112	76847196	76838568	76838643	76847387	76847471
688	"ENSMUSG00000051747"	"Ttn"	chr2	-	76839404	76839482	76841533	76841605	76838811	76838895	76841767	76841836
689	"ENSMUSG00000051747"	"Ttn"	chr2	-	76840232	76840313	76847112	76847196	76831787	76831874	76847387	76847471
690	"ENSMUSG00000051747"	"Ttn"	chr2	-	76840232	76840313	76847112	76847196	76838811	76838895	76847387	76847471
691	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841089	76841389	76847112	76847196	76831787	76831874	76847387	76847471
692	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841533	76841605	76841767	76841836	76822450	76822564	76842770	76842848
693	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841533	76841605	76841767	76841836	76831787	76831874	76842770	76842848
694	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841533	76841605	76841767	76841836	76838811	76838895	76842770	76842848
695	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841533	76841626	76847387	76847471	76826994	76827078	76847724	76847808
696	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841533	76841626	76847387	76847471	76832100	76832184	76847724	76847808
697	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841533	76841626	76847387	76847471	76841089	76841389	76847724	76847808
698	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841767	76841836	76847112	76847196	76831787	76831874	76847387	76847471
699	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841767	76841836	76847112	76847196	76838811	76838895	76847387	76847471
700	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841767	76841836	76842770	76842848	76841533	76841605	76843375	76843492
701	"ENSMUSG00000051747"	"Ttn"	chr2	-	76842770	76842848	76843375	76843492	76841767	76841836	76844204	76844279
702	"ENSMUSG00000051747"	"Ttn"	chr2	-	76843375	76843492	76850569	76850644	76826994	76827078	76851554	76851764
703	"ENSMUSG00000051747"	"Ttn"	chr2	-	76843375	76843492	76846625	76846916	76831787	76831874	76847112	76847196
704	"ENSMUSG00000051747"	"Ttn"	chr2	-	76843375	76843492	76847112	76847196	76831787	76831874	76847387	76847471
705	"ENSMUSG00000051747"	"Ttn"	chr2	-	76843375	76843492	76850569	76850644	76831787	76831874	76851554	76851764
706	"ENSMUSG00000051747"	"Ttn"	chr2	-	76843375	76843492	76847112	76847196	76838811	76838895	76847387	76847471
707	"ENSMUSG00000051747"	"Ttn"	chr2	-	76843375	76843492	76847112	76847196	76842770	76842848	76847387	76847471
708	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76846625	76846916	76831787	76831874	76847112	76847196
709	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76847112	76847196	76831787	76831874	76847387	76847471
710	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76847112	76847196	76842770	76842848	76847387	76847471
711	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76849994	76850087	76842770	76842848	76850305	76850380
712	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76846625	76846916	76843375	76843492	76847112	76847196
713	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76847112	76847196	76843375	76843492	76847387	76847471
714	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76849994	76850087	76843375	76843492	76850305	76850380
715	"ENSMUSG00000051747"	"Ttn"	chr2	-	76846235	76846313	76846625	76846916	76845021	76845096	76847112	76847196
716	"ENSMUSG00000051747"	"Ttn"	chr2	-	76847724	76847808	76854386	76854467	76847387	76847471	76857903	76857987
717	"ENSMUSG00000051747"	"Ttn"	chr2	-	76848278	76848356	76850305	76850380	76847724	76847808	76850569	76850644
718	"ENSMUSG00000051747"	"Ttn"	chr2	-	76848558	76848642	76850305	76850380	76847724	76847808	76850569	76850644
719	"ENSMUSG00000051747"	"Ttn"	chr2	-	76848816	76849071	76849994	76850087	76848558	76848642	76850305	76850380
720	"ENSMUSG00000051747"	"Ttn"	chr2	-	76849994	76850087	76850305	76850380	76848558	76848642	76850569	76850644
721	"ENSMUSG00000051747"	"Ttn"	chr2	-	76849994	76850087	76850305	76850380	76848816	76849071	76850569	76850644
722	"ENSMUSG00000051747"	"Ttn"	chr2	-	76852833	76852917	76853154	76853238	76852056	76852137	76853604	76853688
723	"ENSMUSG00000051747"	"Ttn"	chr2	-	76854386	76854467	76857154	76857229	76852056	76852137	76857396	76857474
724	"ENSMUSG00000051747"	"Ttn"	chr2	-	76854386	76854467	76857609	76857690	76852056	76852137	76857903	76857987
725	"ENSMUSG00000051747"	"Ttn"	chr2	-	76856264	76856366	76857396	76857474	76854386	76854467	76857609	76857690
726	"ENSMUSG00000051747"	"Ttn"	chr2	-	76856802	76856904	76857154	76857229	76856264	76856366	76857396	76857474
727	"ENSMUSG00000051747"	"Ttn"	chr2	-	76857903	76857987	76859913	76859997	76847724	76847808	76862799	76862859
728	"ENSMUSG00000051747"	"Ttn"	chr2	-	76859459	76859546	76859913	76859997	76857903	76857987	76861096	76861177
729	"ENSMUSG00000051747"	"Ttn"	chr2	-	76859913	76859997	76862349	76862427	76857903	76857987	76862799	76862859
730	"ENSMUSG00000051747"	"Ttn"	chr2	-	76862349	76862427	76862799	76862859	76857903	76857987	76863273	76863675
731	"ENSMUSG00000051747"	"Ttn"	chr2	-	76862349	76862427	76862799	76862859	76861422	76861509	76863273	76863675
732	"ENSMUSG00000073002"	"Vamp5"	chr6	-	72369289	72369470	72370193	72370331	72369033	72369179	72380380	72380468
733	"ENSMUSG00000039233"	"Tbce"	chr13	-	14001109	14001178	14003542	14003696	14000057	14000117	14005142	14005283
734	"ENSMUSG00000039233"	"Tbce"	chr13	-	14019701	14019887	14027697	14027782	14014351	14014823	14029275	14029406
735	"ENSMUSG00000025959"	"Klf7"	chr1	-	64042313	64042437	64078706	64079334	64029446	64035764	64120899	64121491
736	"ENSMUSG00000000037"	"Scml2"	chrX	+	161223156	161223240	161224460	161224544	161221665	161221749	161225876	161225960
737	"ENSMUSG00000025237"	"Parp6"	chr9	+	59639763	59639812	59640039	59640149	59637633	59637701	59648829	59648909
738	"ENSMUSG00000025237"	"Parp6"	chr9	+	59639763	59639812	59641023	59641096	59637633	59637701	59648829	59648909
739	"ENSMUSG00000025237"	"Parp6"	chr9	+	59639763	59639812	59641023	59641810	59637633	59637701	59648829	59648909
740	"ENSMUSG00000025237"	"Parp6"	chr9	+	59640039	59640149	59641023	59641096	59637633	59637701	59648829	59648909
741	"ENSMUSG00000025237"	"Parp6"	chr9	+	59640039	59640149	59641023	59641810	59637633	59637701	59648829	59648909
742	"ENSMUSG00000021619"	"Atg10"	chr13	-	91022569	91022667	91040849	91040988	90937292	90937390	91154216	91154312
743	"ENSMUSG00000021619"	"Atg10"	chr13	-	91040849	91040988	91154216	91154312	90937292	90937390	91208317	91208433
744	"ENSMUSG00000021619"	"Atg10"	chr13	-	91040849	91040988	91154216	91154312	91022569	91022667	91208317	91208433
745	"ENSMUSG00000021619"	"Atg10"	chr13	-	91154216	91154312	91208317	91208433	91040849	91040988	91223938	91223968
746	"ENSMUSG00000020061"	"Mybpc1"	chr10	-	88519900	88519943	88521276	88521335	88518338	88518569	88522966	88523153
747	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55494804	55494893	55495403	55495498	55494652	55494728	55495723	55495810
748	"ENSMUSG00000000631"	"Myo18a"	chr11	+	77822662	77822674	77823089	77823104	77821041	77821186	77823275	77823446
749	"ENSMUSG00000000563"	"Atp5f1"	chr3	-	105951590	105951716	105954017	105954181	105943686	105943866	105955895	105956041
750	"ENSMUSG00000027022"	"Xirp2"	chr2	+	67234535	67234583	67319222	67319297	67196870	67196967	67396107	67396261
751	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29258057	29258135	29258678	29258755	29254545	29254619	29263394	29263475
752	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29292822	29292949	29323801	29323824	29292151	29292220	29346766	29346906
753	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29292822	29292949	29323801	29323905	29292151	29292220	29346766	29346906
754	"ENSMUSG00000031516"	"Dctn6"	chr8	-	34098918	34099101	34104985	34105039	34097188	34097294	34106341	34106406
755	"ENSMUSG00000031516"	"Dctn6"	chr8	-	34098918	34099101	34104985	34105098	34097188	34097294	34106341	34106406
756	"ENSMUSG00000029478"	"Ncor2"	chr5	-	125019818	125020046	125022870	125022924	125018810	125018990	125023500	125023646
757	"ENSMUSG00000029478"	"Ncor2"	chr5	-	125019959	125020046	125022870	125022924	125018810	125018990	125023500	125023646
758	"ENSMUSG00000030846"	"Tial1"	chr7	-	128446730	128446798	128447038	128447107	128446194	128446270	128448120	128448208
759	"ENSMUSG00000009741"	"Ubp1"	chr9	+	113970141	113970260	113972750	113972893	113969325	113969416	113973518	113973570
760	"ENSMUSG00000097462"	"9530026P05Rik"	chr6	+	93107066	93107159	93192108	93192203	92940581	92940809	93237973	93238044
761	"ENSMUSG00000107283"	"Mpv17"	chr5	-	31145245	31145278	31145494	31145590	31144699	31144752	31145683	31145776
762	"ENSMUSG00000061816"	"Myl1"	chr1	-	66925022	66925065	66926207	66926285	66924294	66924557	66926533	66926707
763	"ENSMUSG00000061816"	"Myl1"	chr1	-	66926207	66926285	66926533	66926707	66925022	66925065	66930185	66930329
764	"ENSMUSG00000061816"	"Myl1"	chr1	-	66926533	66926707	66930185	66930329	66925022	66925065	66934245	66934273
765	"ENSMUSG00000061816"	"Myl1"	chr1	-	66926533	66926707	66930185	66930329	66925022	66925065	66934517	66934542
766	"ENSMUSG00000061816"	"Myl1"	chr1	-	66926533	66926707	66930185	66930329	66926065	66926285	66934517	66934542
767	"ENSMUSG00000061816"	"Myl1"	chr1	-	66926533	66926707	66930185	66930329	66926207	66926285	66934245	66934273
768	"ENSMUSG00000061816"	"Myl1"	chr1	-	66930185	66930329	66934245	66934273	66926533	66926707	66934517	66934542
769	"ENSMUSG00000061816"	"Myl1"	chr1	-	66930185	66930329	66934517	66934542	66926533	66926707	66935275	66935333
770	"ENSMUSG00000061816"	"Myl1"	chr1	-	66930185	66930329	66934245	66934273	66926533	66926707	66944791	66945143
771	"ENSMUSG00000084885"	"3010001F23Rik"	chrX	+	152385644	152385752	152403312	152403477	152369841	152370022	152416290	152416698
772	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142281851	142281983	142282968	142283112	142277816	142278001	142303942	142303979
773	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142281851	142281983	142284796	142284916	142277816	142278001	142303942	142303979
774	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142282968	142283112	142284796	142284916	142277816	142278001	142303942	142303979
775	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142304704	142304722	142306283	142306298	142304296	142304469	142309527	142309544
776	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142304704	142304722	142306283	142306298	142304296	142304469	142312122	142312214
777	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142309527	142309544	142312122	142312214	142304704	142304722	142314405	142314448
778	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142309527	142309544	142312122	142312214	142306283	142306298	142314405	142314448
779	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142352733	142352885	142391712	142391850	142314405	142314448	142395585	142395607
780	"ENSMUSG00000018417"	"Myo1b"	chr1	-	51766821	51766908	51768649	51768736	51763889	51763964	51769003	51769090
781	"ENSMUSG00000026737"	"Pip4k2a"	chr2	-	18866111	18866150	18872283	18872430	18852812	18852926	18889051	18889204
782	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31414100	31414171	31415279	31415357	31386256	31386356	31420244	31420288
783	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31415279	31415357	31420244	31420288	31386256	31386356	31443837	31443908
784	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31415279	31415357	31443165	31443220	31386256	31386356	31443837	31443908
785	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31415279	31415357	31420244	31420288	31414100	31414171	31443165	31443220
786	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31415279	31415357	31420244	31420288	31414100	31414171	31443837	31443908
787	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31420244	31420288	31443165	31443220	31386256	31386356	31443837	31443908
788	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31420244	31420288	31443165	31443220	31415279	31415357	31443837	31443908
789	"ENSMUSG00000067367"	"Lyar"	chr5	+	38224626	38224797	38225888	38226003	38220469	38220635	38227854	38227962
790	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73343132	73343359	73392343	73392447	73330848	73331015	73394647	73394744
791	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73360025	73360337	73365040	73365195	73343132	73343359	73394647	73394744
792	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73365040	73365195	73391758	73391880	73343132	73343359	73392343	73392447
793	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73391758	73391880	73392343	73392447	73343284	73343359	73394647	73394744
794	"ENSMUSG00000018372"	"Cep95"	chr11	+	106804992	106805121	106806235	106806429	106801462	106801578	106809191	106809301
795	"ENSMUSG00000020520"	"Galnt10"	chr11	+	57721294	57721397	57725522	57725661	57645441	57645717	57736977	57737144
796	"ENSMUSG00000046753"	"Ccdc66"	chr14	-	27500240	27500682	27505637	27505663	27498723	27498889	27506650	27506715
797	"ENSMUSG00000073643"	"Wdfy1"	chr1	-	79717202	79717315	79724644	79724757	79714873	79715000	79726565	79726716
798	"ENSMUSG00000073643"	"Wdfy1"	chr1	-	79719123	79719274	79726565	79726716	79717202	79717315	79729655	79729710
799	"ENSMUSG00000073643"	"Wdfy1"	chr1	-	79722213	79722268	79729655	79729710	79718973	79719274	79733799	79733873
800	"ENSMUSG00000030541"	"Idh2"	chr7	-	80095620	80095713	80095798	80095896	80094845	80095203	80096022	80096135
801	"ENSMUSG00000032311"	"Nrg4"	chr9	-	55249095	55249169	55280889	55280983	55242060	55242207	55282550	55282616
802	"ENSMUSG00000069729"	"Arid1b"	chr17	+	5264031	5264121	5279202	5279382	5242827	5243071	5290955	5291283
803	"ENSMUSG00000058240"	"Cryzl1"	chr16	-	91707224	91707293	91708828	91708873	91701071	91701205	91712194	91712267
804	"ENSMUSG00000019194"	"Scn1b"	chr7	-	31117705	31117847	31122905	31123146	31116523	31117295	31125054	31125221
805	"ENSMUSG00000061306"	"Slc38a10"	chr11	-	120108466	120108490	120109371	120109395	120106433	120106610	120109431	120109536
806	"ENSMUSG00000061306"	"Slc38a10"	chr11	-	120108466	120108553	120109371	120109395	120106433	120106610	120109431	120109536
807	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103075406	103075418	103085306	103085472	103074013	103074117	103088316	103088536
808	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103098669	103098843	103099025	103099136	103095641	103095762	103099539	103099706
809	"ENSMUSG00000024843"	"Chka"	chr19	+	3875734	3875788	3882009	3882120	3864647	3864759	3884471	3884585
810	"ENSMUSG00000041571"	"Selenow"	chr7	-	15919847	15919946	15920042	15920117	15917207	15917539	15920304	15920358
811	"ENSMUSG00000041571"	"Selenow"	chr7	-	15920042	15920117	15920304	15920358	15919847	15919946	15920448	15920473
812	"ENSMUSG00000048402"	"Gli2"	chr1	-	118866571	118866757	119002039	119002206	118855435	118855637	119053301	119053339
813	"ENSMUSG00000048402"	"Gli2"	chr1	-	118867978	118868181	118890295	118890401	118866571	118866757	119002039	119002206
814	"ENSMUSG00000001999"	"Blvra"	chr2	+	127082931	127083050	127085962	127086082	127080529	127080658	127086844	127086942
815	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103242921	103243080	103243624	103243780	103242643	103242718	103243958	103244028
816	"ENSMUSG00000073795"	"6430531B16Rik"	chr7	-	139975861	139975958	139975977	139976128	139972441	139972607	139976474	139976673
817	"ENSMUSG00000034908"	"Sidt2"	chr9	-	45947540	45947552	45947628	45947697	45946983	45947055	45947835	45947888
818	"ENSMUSG00000047045"	"Tmem164"	chrX	+	142834184	142834393	142841582	142841645	142832500	142832601	142842409	142843494
819	"ENSMUSG00000050565"	"Tor1aip2"	chr1	+	156041074	156041134	156051293	156051623	156035402	156036108	156059410	156059587
820	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55507863	55507880	55508207	55508326	55507487	55507624	55508779	55508810
821	"ENSMUSG00000005871"	"Apc"	chr18	+	34282006	34282009	34289837	34289942	34279268	34279352	34296030	34296129
822	"ENSMUSG00000073427"	"Gm4924"	chr10	+	82368897	82368958	82383762	82383844	82368570	82368697	82400753	82400846
823	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60621422	60621458	60622145	60622240	60615619	60615773	60625123	60625198
824	"ENSMUSG00000022199"	"Slc22a17"	chr14	-	54907885	54908103	54908260	54908366	54907518	54907630	54908501	54908647
825	"ENSMUSG00000041476"	"Smpx"	chrX	+	157706933	157706973	157714586	157714673	157702955	157703012	157751594	157751629
826	"ENSMUSG00000041476"	"Smpx"	chrX	+	157706933	157706973	157720930	157721079	157702955	157703012	157751594	157751629
827	"ENSMUSG00000041476"	"Smpx"	chrX	+	157714586	157714673	157720930	157721079	157702955	157703012	157751594	157751629
828	"ENSMUSG00000041476"	"Smpx"	chrX	+	157720930	157721079	157751594	157751629	157702955	157703012	157752171	157752589
829	"ENSMUSG00000041476"	"Smpx"	chrX	+	157720930	157721079	157751594	157751629	157714586	157714673	157752171	157752589
830	"ENSMUSG00000093752"	"Gm20716"	chr2	-	168211365	168211480	168212959	168213028	168210430	168210636	168217680	168217776
831	"ENSMUSG00000093752"	"Gm20716"	chr2	-	168217680	168217776	168219219	168219245	168211365	168211480	168220036	168220113
832	"ENSMUSG00000031532"	"Saraf"	chr8	+	34161194	34161373	34165140	34165540	34154575	34154836	34167718	34167857
833	"ENSMUSG00000029208"	"Guf1"	chr5	+	69563082	69563222	69564523	69564647	69561653	69561857	69565429	69565562
834	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100552578	100552681	100559747	100559917	100550539	100550629	100565193	100565279
835	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100559747	100559917	100565193	100565279	100552578	100552681	100571251	100571289
836	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100559747	100559917	100565193	100565427	100552578	100552681	100571251	100571289
837	"ENSMUSG00000031371"	"Haus7"	chrX	-	73445809	73445924	73452998	73453060	73437314	73437565	73454866	73454934
838	"ENSMUSG00000031371"	"Haus7"	chrX	-	73446927	73447137	73454866	73454934	73445809	73445924	73457973	73458089
839	"ENSMUSG00000020076"	"Ddx50"	chr10	-	62627520	62627682	62633976	62634126	62626162	62626282	62639860	62640006
840	"ENSMUSG00000020076"	"Ddx50"	chr10	-	62640744	62640862	62642775	62642954	62640446	62640632	62643296	62643372
841	"ENSMUSG00000028437"	"Ubap1"	chr4	+	41378946	41379870	41387174	41387357	41371724	41371849	41388095	41388197
842	"ENSMUSG00000040247"	"Tbc1d10c"	chr19	-	4187941	4188131	4188245	4188311	4185351	4185506	4188943	4189054
843	"ENSMUSG00000040247"	"Tbc1d10c"	chr19	-	4188245	4188311	4188943	4189054	4187941	4188131	4189212	4189319
844	"ENSMUSG00000034274"	"Thoc5"	chr11	+	4911434	4911470	4911528	4911563	4910626	4910759	4912780	4912858
845	"ENSMUSG00000069769"	"Msi2"	chr11	-	88347052	88347125	88348783	88348938	88339381	88344660	88366784	88366847
846	"ENSMUSG00000069769"	"Msi2"	chr11	-	88347052	88347125	88348783	88348992	88343888	88344660	88366784	88366847
847	"ENSMUSG00000069769"	"Msi2"	chr11	-	88348783	88348938	88366784	88366847	88339381	88344660	88386044	88386119
848	"ENSMUSG00000069769"	"Msi2"	chr11	-	88348783	88348938	88366784	88366847	88347052	88347125	88386044	88386119
849	"ENSMUSG00000032511"	"Scn5a"	chr9	-	119543098	119543190	119543323	119543415	119539523	119539754	119550605	119550734
850	"ENSMUSG00000021481"	"Zfp346"	chr13	+	55113677	55113770	55115482	55115624	55113035	55113139	55122329	55122515
851	"ENSMUSG00000031878"	"Nae1"	chr8	-	104519763	104519823	104519852	104519981	104518187	104518263	104522646	104522738
852	"ENSMUSG00000004056"	"Akt2"	chr7	+	27629295	27629427	27632417	27632483	27628524	27628990	27633198	27633267
853	"ENSMUSG00000004056"	"Akt2"	chr7	+	27629334	27629427	27632417	27632483	27628836	27628990	27633198	27633266
854	"ENSMUSG00000040177"	"2310057M21Rik"	chr7	-	131348691	131351102	131360888	131360961	131343185	131343804	131361732	131361936
855	"ENSMUSG00000040177"	"2310057M21Rik"	chr7	-	131350650	131351102	131360888	131360961	131338219	131343804	131361732	131361936
856	"ENSMUSG00000039316"	"Rftn1"	chr17	-	50055236	50055627	50086567	50086676	50047296	50047500	50107069	50107256
857	"ENSMUSG00000052726"	"Kcnt2"	chr1	+	140484124	140484233	140507699	140507849	140450195	140450304	140509383	140509613
858	"ENSMUSG00000035778"	"Ggta1"	chr2	-	35414218	35414284	35416471	35416507	35413325	35413427	35422179	35422268
859	"ENSMUSG00000023277"	"Twf2"	chr9	+	106212255	106212351	106212731	106212836	106211718	106211897	106212937	106213063
860	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91082140	91082179	91084945	91085005	91079030	91079081	91088633	91088711
861	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91084945	91085005	91088633	91088711	91082140	91082179	91091601	91091667
862	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91087058	91087124	91088633	91088711	91084945	91085005	91091601	91091667
863	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91108579	91108672	91110354	91110447	91107297	91107390	91112155	91112297
864	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91108579	91108672	91112155	91112297	91107297	91107390	91120140	91120190
865	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91123077	91123157	91125640	91125745	91122421	91122539	91128085	91128287
866	"ENSMUSG00000070371"	"Prss36"	chr7	-	127933566	127933832	127934138	127934280	127933370	127933492	127934389	127934627
867	"ENSMUSG00000004633"	"Chn2"	chr6	+	54290266	54290440	54293037	54293115	54286093	54286178	54298044	54298150
868	"ENSMUSG00000004633"	"Chn2"	chr6	+	54293037	54293115	54298044	54298150	54290266	54290440	54300072	54300244
869	"ENSMUSG00000034911"	"Ushbp1"	chr8	-	71386186	71386272	71387349	71387577	71385915	71386038	71388755	71389005
870	"ENSMUSG00000034656"	"Cacna1a"	chr8	+	84614694	84614791	84615573	84615670	84612284	84612412	84617791	84617897
871	"ENSMUSG00000010755"	"Cars"	chr7	-	143559648	143559708	143561858	143561926	143559127	143559211	143562960	143563041
872	"ENSMUSG00000097986"	"Gm26953"	chr5	+	112218222	112218502	112222659	112222822	112217053	112217197	112224301	112224386
873	"ENSMUSG00000097986"	"Gm26953"	chr5	+	112218355	112218502	112222659	112222822	112217053	112217197	112224301	112224386
874	"ENSMUSG00000035530"	"Eif1"	chr11	+	100320665	100320829	100320947	100321049	100319884	100320160	100321316	100322096
875	"ENSMUSG00000031684"	"Slc10a7"	chr8	+	78531082	78531158	78578718	78578757	78525161	78525298	78662986	78663022
876	"ENSMUSG00000026172"	"Bcs1l"	chr1	+	74590264	74590459	74590670	74590734	74589959	74590099	74590959	74591129
877	"ENSMUSG00000027942"	"4933434E20Rik"	chr3	+	90053507	90053609	90056206	90056324	90052813	90053119	90056528	90056582
878	"ENSMUSG00000027942"	"4933434E20Rik"	chr3	+	90053507	90053609	90056206	90056324	90052870	90053119	90058484	90058651
879	"ENSMUSG00000027942"	"4933434E20Rik"	chr3	+	90056206	90056324	90056528	90056582	90053507	90053609	90058484	90058651
880	"ENSMUSG00000025172"	"Ankrd2"	chr19	+	42042368	42042467	42043752	42043851	42041951	42042050	42044042	42044141
881	"ENSMUSG00000025172"	"Ankrd2"	chr19	+	42042368	42042467	42044042	42044141	42041951	42042050	42044860	42045110
882	"ENSMUSG00000025172"	"Ankrd2"	chr19	+	42043752	42043851	42044042	42044141	42041951	42042050	42044860	42045110
883	"ENSMUSG00000025172"	"Ankrd2"	chr19	+	42043752	42043851	42044042	42044141	42042368	42042467	42044860	42045110
884	"ENSMUSG00000116780"	"Gm3417"	chr17	-	14967545	14967701	14969770	14969807	14964241	14964355	14970386	14970593
885	"ENSMUSG00000061136"	"Prpf40a"	chr2	-	53141942	53142029	53144783	53144879	53141766	53141863	53145232	53145370
886	"ENSMUSG00000019843"	"Fyn"	chr10	+	39529436	39529601	39529918	39530074	39526780	39526930	39532015	39532195
887	"ENSMUSG00000026860"	"Sh3glb2"	chr2	-	30347080	30347104	30348554	30348617	30346610	30346700	30350287	30350380
888	"ENSMUSG00000030269"	"Mtmr14"	chr6	+	113269731	113269870	113270521	113270701	113269500	113269559	113277789	113277945
889	"ENSMUSG00000020375"	"Rufy1"	chr11	-	50394920	50395015	50397643	50397773	50392018	50392067	50398370	50398490
890	"ENSMUSG00000085399"	"Foxd2os"	chr4	+	114920439	114920555	114921059	114921235	114916188	114916310	114921768	114921967
891	"ENSMUSG00000093385"	"A330044P14Rik"	chr6	-	123963632	123963992	123968854	123969661	123959842	123960067	123976320	123976618
892	"ENSMUSG00000007867"	"Ift43"	chr12	+	86111610	86111675	86138792	86138825	86085045	86085186	86140051	86140095
893	"ENSMUSG00000024055"	"Cyp4f13"	chr17	-	32932628	32932682	32941055	32941200	32930540	32930662	32946804	32947003
894	"ENSMUSG00000027200"	"Sema6d"	chr2	+	124660704	124660761	124662203	124662371	124660282	124660344	124664020	124667769
895	"ENSMUSG00000026933"	"Camsap1"	chr2	-	25952677	25952819	25956246	25956327	25945133	25945273	25965662	25965824
896	"ENSMUSG00000026933"	"Camsap1"	chr2	-	25953902	25953974	25955259	25955292	25952677	25952819	25956246	25956327
897	"ENSMUSG00000026933"	"Camsap1"	chr2	-	25953914	25953974	25955259	25955292	25952677	25952819	25956246	25956327
898	"ENSMUSG00000038295"	"Atg9b"	chr5	-	24385752	24385849	24386007	24386141	24385445	24385569	24386309	24386546
899	"ENSMUSG00000031618"	"Nr3c2"	chr8	+	77185775	77186114	77187519	77187664	77155201	77155318	77210643	77210774
