ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
9299	"ENSMUSG00000032311"	"Nrg4"	chr9	-	55249095	55249169	55242060	55242207	55282550	55282616
9301	"ENSMUSG00000032311"	"Nrg4"	chr9	-	55280889	55280983	55240699	55242207	55282550	55282616
9308	"ENSMUSG00000069729"	"Arid1b"	chr17	+	5279202	5279382	5264031	5264121	5290955	5291283
9310	"ENSMUSG00000031902"	"Nfatc3"	chr8	+	106078603	106079741	106059632	106059993	106083810	106083973
9311	"ENSMUSG00000031902"	"Nfatc3"	chr8	+	106099071	106099212	106096163	106096336	106100933	106100989
9322	"ENSMUSG00000039887"	"Alg14"	chr3	+	121320079	121320211	121298603	121298758	121361555	121361707
9325	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21389305	21389483	21388508	21388753	21392294	21392374
9326	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21393710	21393802	21392294	21392442	21394194	21394290
9327	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21395370	21395468	21394830	21394942	21396019	21396085
9328	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21397968	21398136	21397468	21397668	21399124	21399250
9330	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21403135	21403501	21399959	21400013	21404059	21404182
9337	"ENSMUSG00000031835"	"Mbtps1"	chr8	-	119535274	119535377	119533320	119533472	119538126	119538194
9339	"ENSMUSG00000058240"	"Cryzl1"	chr16	-	91707224	91707293	91701071	91701205	91708828	91708873
9345	"ENSMUSG00000003363"	"Pld3"	chr7	-	27542088	27542181	27541913	27541988	27542743	27542904
9346	"ENSMUSG00000003363"	"Pld3"	chr7	-	27545187	27545262	27542743	27542904	27552997	27553016
9347	"ENSMUSG00000003363"	"Pld3"	chr7	-	27545187	27545285	27542815	27542904	27552997	27553151
9348	"ENSMUSG00000003363"	"Pld3"	chr7	-	27549009	27549093	27542743	27542904	27552997	27553218
9352	"ENSMUSG00000024269"	"Tpgs2"	chr18	-	25149113	25149242	25141520	25141637	25151199	25151287
9354	"ENSMUSG00000005611"	"Mrvi1"	chr7	-	110945832	110945981	110929477	110929562	110982090	110982204
9357	"ENSMUSG00000019194"	"Scn1b"	chr7	-	31117705	31117847	31116523	31117295	31122905	31123146
9358	"ENSMUSG00000019194"	"Scn1b"	chr7	-	31122905	31123146	31117705	31117847	31125054	31125221
9359	"ENSMUSG00000062515"	"Fabp4"	chr3	-	10205240	10205342	10204087	10204570	10205949	10206122
9360	"ENSMUSG00000027007"	"Itprid2"	chr2	+	79641961	79642001	79640145	79640202	79642090	79642189
9365	"ENSMUSG00000035378"	"Shq1"	chr6	-	100630882	100631006	100611735	100611856	100632238	100632292
9369	"ENSMUSG00000061306"	"Slc38a10"	chr11	-	120109431	120109536	120106433	120106610	120110065	120110327
9370	"ENSMUSG00000061306"	"Slc38a10"	chr11	-	120134779	120134882	120132676	120132859	120137856	120137981
9375	"ENSMUSG00000023026"	"Dip2b"	chr15	+	100151150	100151363	100142021	100142147	100154156	100154306
9377	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103075406	103075418	103074013	103074117	103088316	103088536
9378	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103085306	103085472	103074013	103074117	103088316	103088323
9379	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103085306	103085472	103080951	103081117	103088316	103088323
9380	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103098669	103098843	103095641	103095762	103099025	103099136
9381	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103098669	103098843	103095641	103095762	103099539	103099706
9382	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103099025	103099136	103095641	103095762	103099539	103099706
9383	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103099025	103099136	103098669	103098843	103099539	103099706
9387	"ENSMUSG00000024493"	"Lars"	chr18	-	42257069	42257194	42251292	42251380	42261960	42262118
9389	"ENSMUSG00000005299"	"Letm1"	chr5	-	33743641	33743780	33739672	33742612	33745015	33745203
9395	"ENSMUSG00000041571"	"Selenow"	chr7	-	15919847	15919946	15917207	15917539	15920042	15920117
9396	"ENSMUSG00000041571"	"Selenow"	chr7	-	15920042	15920117	15919847	15919946	15920304	15920358
9397	"ENSMUSG00000041571"	"Selenow"	chr7	-	15920304	15920358	15920042	15920117	15920448	15920473
9400	"ENSMUSG00000032231"	"Anxa2"	chr9	+	69487552	69487648	69486469	69486563	69488054	69488113
9407	"ENSMUSG00000001999"	"Blvra"	chr2	+	127082931	127083050	127080529	127080658	127085962	127086082
9408	"ENSMUSG00000001999"	"Blvra"	chr2	+	127085962	127086082	127082931	127083050	127086844	127086942
9409	"ENSMUSG00000109865"	"Hspa14"	chr2	-	3511014	3511097	3502736	3502785	3511173	3511254
9415	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103243624	103243780	103242921	103243080	103243958	103244028
9423	"ENSMUSG00000054519"	"Zfp867"	chr11	-	59465011	59465072	59461196	59464286	59465450	59465577
9425	"ENSMUSG00000000958"	"Slc7a7"	chr14	-	54377765	54377910	54374547	54374671	54408502	54409048
9426	"ENSMUSG00000000958"	"Slc7a7"	chr14	-	54378995	54379121	54377765	54377910	54408502	54409048
9427	"ENSMUSG00000000958"	"Slc7a7"	chr14	-	54411584	54411646	54408534	54409048	54413879	54414014
9428	"ENSMUSG00000000958"	"Slc7a7"	chr14	-	54411584	54411646	54408534	54409048	54416588	54416770
9429	"ENSMUSG00000000958"	"Slc7a7"	chr14	-	54413879	54414013	54408502	54409048	54416588	54416770
9432	"ENSMUSG00000034908"	"Sidt2"	chr9	-	45939406	45939507	45939304	45939316	45941300	45941408
9433	"ENSMUSG00000034908"	"Sidt2"	chr9	-	45939406	45939520	45937856	45939316	45941300	45941411
9438	"ENSMUSG00000034908"	"Sidt2"	chr9	-	45948214	45948308	45946983	45947055	45949775	45949841
9461	"ENSMUSG00000036160"	"Surf6"	chr2	-	26892866	26893067	26888988	26889378	26899336	26899425
9462	"ENSMUSG00000024858"	"Grk2"	chr19	-	4287557	4287623	4287352	4287466	4287822	4287849
9463	"ENSMUSG00000024858"	"Grk2"	chr19	-	4287557	4287694	4287352	4287466	4287822	4287985
9465	"ENSMUSG00000024858"	"Grk2"	chr19	-	4289897	4290005	4289672	4289739	4290073	4290168
9466	"ENSMUSG00000024858"	"Grk2"	chr19	-	4289897	4290020	4289672	4289739	4290073	4290168
9467	"ENSMUSG00000024858"	"Grk2"	chr19	-	4294849	4294926	4292766	4292840	4305901	4306030
9478	"ENSMUSG00000014177"	"Tvp23b"	chr11	+	62886188	62886320	62885075	62885165	62891941	62892052
9483	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25353359	25353516	25353152	25353217	25354232	25354293
9487	"ENSMUSG00000050565"	"Tor1aip2"	chr1	+	156041074	156041134	156035402	156036108	156051293	156051623
9488	"ENSMUSG00000050565"	"Tor1aip2"	chr1	+	156041074	156041134	156035725	156035920	156051293	156051623
9489	"ENSMUSG00000050565"	"Tor1aip2"	chr1	+	156041074	156041134	156035771	156036091	156051293	156051623
9493	"ENSMUSG00000050565"	"Tor1aip2"	chr1	+	156051293	156051623	156041074	156041134	156059410	156059587
9495	"ENSMUSG00000029145"	"Eif2b4"	chr5	-	31187913	31188094	31187557	31187800	31189568	31189650
9513	"ENSMUSG00000034636"	"Zyg11b"	chr4	-	108272217	108272383	108265817	108266572	108300890	108301096
9514	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55506305	55506367	55505933	55506168	55507329	55507366
9515	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55507329	55507366	55506772	55507123	55507487	55507624
9516	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55507863	55507880	55507487	55507624	55508207	55508326
9517	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55507863	55507880	55507487	55507624	55508779	55508810
9518	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55507863	55507880	55507487	55507624	55508891	55509043
9519	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55508207	55508326	55507487	55507624	55508779	55508810
9521	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55508779	55508810	55507329	55507624	55508891	55509043
9522	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55508779	55508810	55507863	55507880	55508891	55509043
9523	"ENSMUSG00000003348"	"Mob3a"	chr10	-	80689851	80690054	80685252	80687173	80691068	80691567
9524	"ENSMUSG00000003348"	"Mob3a"	chr10	-	80701233	80701297	80691205	80691567	80701796	80701977
9526	"ENSMUSG00000024974"	"Smc3"	chr19	+	53613814	53613853	53601482	53601558	53615105	53615173
9534	"ENSMUSG00000032946"	"Rasgrp2"	chr19	+	6413084	6413226	6408838	6408954	6413427	6413464
9538	"ENSMUSG00000014813"	"Stc1"	chr14	+	69031502	69031645	69029237	69029507	69032233	69032445
9542	"ENSMUSG00000047394"	"Odf3b"	chr15	-	89378099	89378221	89377448	89377872	89378334	89378439
9543	"ENSMUSG00000026005"	"Rpe"	chr1	+	66701616	66701648	66700830	66701017	66706445	66706525
9545	"ENSMUSG00000026005"	"Rpe"	chr1	+	66701616	66701648	66700830	66701417	66706445	66706525
9546	"ENSMUSG00000026005"	"Rpe"	chr1	+	66714576	66714716	66706445	66706525	66715112	66715247
9548	"ENSMUSG00000029386"	"Tctn2"	chr5	+	124615150	124615285	124612643	124612709	124616468	124616546
9550	"ENSMUSG00000016495"	"Plgrkt"	chr19	-	29351043	29351174	29350359	29350469	29358316	29358403
9552	"ENSMUSG00000073427"	"Gm4924"	chr10	+	82368570	82368697	82354254	82354381	82383762	82383844
9553	"ENSMUSG00000073427"	"Gm4924"	chr10	+	82368897	82368958	82368570	82368697	82383762	82383844
9554	"ENSMUSG00000073427"	"Gm4924"	chr10	+	82383762	82383844	82368897	82368958	82400753	82400846
9555	"ENSMUSG00000073427"	"Gm4924"	chr10	+	82403970	82404029	82400753	82400986	82409433	82409486
9557	"ENSMUSG00000095334"	"Gm21984"	chr7	+	126951999	126952131	126950935	126951116	126952773	126952873
9564	"ENSMUSG00000045071"	"E130308A19Rik"	chr4	+	59690143	59691338	59626210	59626491	59737561	59737734
9575	"ENSMUSG00000031226"	"Pbdc1"	chrX	+	105081937	105082078	105081370	105081430	105082693	105082805
9579	"ENSMUSG00000021189"	"Atxn3"	chr12	-	101937336	101937469	101934247	101934414	101942116	101942204
9582	"ENSMUSG00000027163"	"Commd9"	chr2	+	101895134	101895260	101886246	101886319	101897039	101897179
9599	"ENSMUSG00000110195"	"Pde2a"	chr7	+	101461479	101461541	101451401	101451468	101481370	101481460
9600	"ENSMUSG00000110195"	"Pde2a"	chr7	+	101508691	101508739	101508441	101508529	101509716	101509791
9611	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125025847	125025940	125024745	125025082	125026256	125026319
9619	"ENSMUSG00000029802"	"Abcg2"	chr6	+	58665103	58665256	58664443	58664558	58666881	58667039
9621	"ENSMUSG00000041236"	"Vps41"	chr13	+	18823779	18823877	18814226	18814293	18827603	18827733
9622	"ENSMUSG00000041236"	"Vps41"	chr13	+	18842152	18842280	18841157	18841250	18843468	18843613
9626	"ENSMUSG00000035969"	"Rusc2"	chr4	+	43414627	43416718	43381978	43382199	43421604	43422249
9628	"ENSMUSG00000037531"	"Mrpl47"	chr3	-	32730080	32730211	32728431	32728527	32731159	32731256
9633	"ENSMUSG00000022199"	"Slc22a17"	chr14	-	54907831	54908103	54907518	54907630	54908260	54908366
9634	"ENSMUSG00000022199"	"Slc22a17"	chr14	-	54907885	54908103	54907518	54907630	54908260	54908366
9639	"ENSMUSG00000021737"	"Psmd6"	chr14	-	14114122	14114291	14112525	14112603	14116147	14116256
9640	"ENSMUSG00000021737"	"Psmd6"	chr14	-	14116824	14116970	14116383	14116603	14119986	14120192
9641	"ENSMUSG00000048581"	"E130311K13Rik"	chr3	-	63925333	63925481	63920200	63920361	63927263	63927323
9649	"ENSMUSG00000030058"	"Copg1"	chr6	+	87889656	87889737	87889070	87889123	87889955	87890027
9650	"ENSMUSG00000028467"	"Gba2"	chr4	-	43569488	43569661	43569180	43569285	43569829	43569955
9652	"ENSMUSG00000015474"	"Ppt2"	chr17	-	34625636	34625744	34623030	34623114	34625835	34625931
9653	"ENSMUSG00000015474"	"Ppt2"	chr17	-	34626804	34626995	34626458	34626612	34627932	34628039
9654	"ENSMUSG00000015474"	"Ppt2"	chr17	-	34626804	34626995	34626458	34626612	34628117	34628510
9659	"ENSMUSG00000041476"	"Smpx"	chrX	+	157706933	157706973	157702955	157703012	157751594	157751629
9660	"ENSMUSG00000041476"	"Smpx"	chrX	+	157714586	157714673	157702955	157703012	157720930	157721079
9661	"ENSMUSG00000041476"	"Smpx"	chrX	+	157714586	157714673	157702955	157703012	157751594	157751629
9662	"ENSMUSG00000041476"	"Smpx"	chrX	+	157714586	157714673	157706933	157706973	157751594	157751629
9663	"ENSMUSG00000041476"	"Smpx"	chrX	+	157720930	157721079	157702955	157703012	157751594	157751629
9664	"ENSMUSG00000041476"	"Smpx"	chrX	+	157720930	157721079	157714272	157714673	157751594	157751629
9669	"ENSMUSG00000093752"	"Gm20716"	chr2	-	168211365	168211480	168210430	168210636	168212959	168213028
9670	"ENSMUSG00000093752"	"Gm20716"	chr2	-	168212959	168213028	168211365	168211480	168217680	168217776
9671	"ENSMUSG00000093752"	"Gm20716"	chr2	-	168217680	168217776	168211365	168211480	168219219	168219245
9672	"ENSMUSG00000093752"	"Gm20716"	chr2	-	168219219	168219245	168217680	168217776	168220036	168220113
9679	"ENSMUSG00000020264"	"Slc36a2"	chr11	-	55179324	55179420	55174667	55174752	55180706	55180795
9681	"ENSMUSG00000024400"	"Wdr33"	chr18	+	31829874	31829979	31829231	31829300	31833309	31833405
9682	"ENSMUSG00000024400"	"Wdr33"	chr18	+	31892989	31893098	31888069	31889140	31896600	31897036
9683	"ENSMUSG00000024400"	"Wdr33"	chr18	+	31902581	31902677	31902323	31902487	31904235	31904451
9684	"ENSMUSG00000075327"	"Zbtb2"	chr10	-	4374569	4374754	4367074	4369851	4387844	4388108
9685	"ENSMUSG00000038880"	"Mrps34"	chr17	+	24895661	24895704	24895115	24895488	24895787	24896289
9686	"ENSMUSG00000038880"	"Mrps34"	chr17	+	24897027	24897140	24896851	24896953	24897213	24897502
9689	"ENSMUSG00000033024"	"Klra9"	chr6	-	130191189	130191326	130189697	130189787	130192974	130193112
9691	"ENSMUSG00000079658"	"Eloc"	chr1	-	16645685	16645829	16641724	16643478	16647954	16648007
9694	"ENSMUSG00000079658"	"Eloc"	chr1	-	16656295	16656459	16647954	16648007	16656911	16657018
9699	"ENSMUSG00000020718"	"Polg2"	chr11	-	106775426	106775600	106773594	106773735	106777142	106777248
9702	"ENSMUSG00000086290"	"Snhg12"	chr4	+	132310450	132310504	132309817	132310215	132310833	132310995
9703	"ENSMUSG00000031532"	"Saraf"	chr8	+	34161194	34161373	34154575	34154836	34165140	34165233
9704	"ENSMUSG00000031532"	"Saraf"	chr8	+	34165140	34165540	34161194	34161373	34167718	34167857
9714	"ENSMUSG00000029208"	"Guf1"	chr5	+	69564523	69564647	69563082	69563222	69565429	69565562
9715	"ENSMUSG00000029208"	"Guf1"	chr5	+	69566360	69566504	69565429	69565562	69567127	69567261
9719	"ENSMUSG00000031622"	"Sin3b"	chr8	+	72753544	72753637	72753166	72753340	72756472	72756567
9722	"ENSMUSG00000044098"	"Rsbn1"	chr3	+	103928350	103929024	103914119	103915153	103953636	103953774
9725	"ENSMUSG00000052760"	"A630001G21Rik"	chr1	-	85719024	85719129	85717082	85718368	85723097	85723181
9726	"ENSMUSG00000037617"	"Spag1"	chr15	+	36186606	36186732	36183656	36183816	36190471	36190536
9728	"ENSMUSG00000053841"	"Txlna"	chr4	-	129637095	129637187	129634374	129634545	129639228	129639567
9731	"ENSMUSG00000039067"	"Psmd7"	chr8	-	107586624	107586716	107585704	107585797	107588278	107588464
9733	"ENSMUSG00000035293"	"G2e3"	chr12	+	51365254	51365559	51363416	51363546	51367774	51367956
9734	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100552578	100552681	100550539	100550629	100559747	100559917
9735	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100559747	100559917	100552578	100552681	100565193	100565279
9736	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100559747	100559917	100552578	100552681	100571251	100571289
9737	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100565193	100565279	100552578	100552681	100571251	100571289
9738	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100565193	100565279	100559747	100559917	100571251	100571289
9739	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100565193	100565427	100552578	100552681	100571251	100571289
9740	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100565193	100565427	100559747	100559917	100571251	100571289
9741	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100571447	100571515	100571251	100571289	100574461	100574514
9742	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100574461	100574514	100571251	100571289	100582989	100583102
9743	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100574461	100574514	100571251	100571289	100607557	100607994
9745	"ENSMUSG00000031171"	"Ftsj1"	chrX	-	8245551	8245649	8245283	8245430	8246335	8246356
9748	"ENSMUSG00000031371"	"Haus7"	chrX	-	73445809	73445924	73437314	73437565	73452998	73453060
9749	"ENSMUSG00000031371"	"Haus7"	chrX	-	73445809	73445924	73437314	73437565	73454866	73454934
9750	"ENSMUSG00000031371"	"Haus7"	chrX	-	73446927	73447137	73445809	73445924	73452998	73453060
9751	"ENSMUSG00000031371"	"Haus7"	chrX	-	73452998	73453060	73437314	73437565	73454866	73454934
9752	"ENSMUSG00000031371"	"Haus7"	chrX	-	73452998	73453060	73445809	73445924	73454866	73454934
9759	"ENSMUSG00000026811"	"St6galnac6"	chr2	+	32609225	32609316	32608041	32608096	32612223	32612327
9768	"ENSMUSG00000115157"	"Gm49397"	chr15	-	37725083	37725161	37661031	37661086	37734280	37734335
9769	"ENSMUSG00000115157"	"Gm49397"	chr15	-	37730778	37730919	37725083	37725161	37734280	37734335
9771	"ENSMUSG00000041133"	"Smc1a"	chrX	+	152058778	152058935	152047857	152047968	152059357	152059512
9772	"ENSMUSG00000041133"	"Smc1a"	chrX	+	152059627	152059779	152059357	152059512	152060975	152061045
9773	"ENSMUSG00000040118"	"Cacna2d1"	chr5	+	16025748	16025865	16012393	16012475	16162992	16163052
9776	"ENSMUSG00000040118"	"Cacna2d1"	chr5	+	16340706	16340783	16333763	16333825	16342682	16342743
9780	"ENSMUSG00000020076"	"Ddx50"	chr10	-	62621388	62621523	62619584	62619629	62624767	62624927
9781	"ENSMUSG00000020076"	"Ddx50"	chr10	-	62627520	62627682	62622839	62626282	62633976	62634126
9782	"ENSMUSG00000020076"	"Ddx50"	chr10	-	62633976	62634126	62627520	62627682	62639860	62640006
9783	"ENSMUSG00000020076"	"Ddx50"	chr10	-	62640744	62640862	62640446	62640632	62642775	62642954
9784	"ENSMUSG00000020076"	"Ddx50"	chr10	-	62642775	62642954	62640744	62640862	62643296	62643372
9785	"ENSMUSG00000020076"	"Ddx50"	chr10	-	62643296	62643372	62640744	62640862	62646913	62647201
9786	"ENSMUSG00000020076"	"Ddx50"	chr10	-	62647533	62647643	62645990	62647201	62651024	62651203
9787	"ENSMUSG00000115317"	"Gm32618"	chr15	+	32793563	32793610	32779310	32779430	32795120	32796006
9789	"ENSMUSG00000029199"	"Lias"	chr5	+	65397602	65397759	65395364	65395445	65397830	65397888
9791	"ENSMUSG00000028328"	"Tmod1"	chr4	+	46078313	46078470	46060965	46061134	46083543	46083663
9796	"ENSMUSG00000028437"	"Ubap1"	chr4	+	41366889	41366930	41348995	41349231	41371724	41371849
9801	"ENSMUSG00000018068"	"Ints2"	chr11	-	86214910	86215016	86212890	86213067	86215143	86215251
9804	"ENSMUSG00000106734"	"Gm20559"	chr6	-	3342112	3342159	3341270	3341296	3342595	3342674
9813	"ENSMUSG00000021285"	"Ppp1r13b"	chr12	-	111858209	111858286	111846327	111846429	111866414	111866534
9821	"ENSMUSG00000034274"	"Thoc5"	chr11	+	4924747	4924863	4922138	4922226	4926045	4926236
9822	"ENSMUSG00000030098"	"Grip2"	chr6	-	91773792	91773961	91772632	91772738	91774681	91774861
9824	"ENSMUSG00000030098"	"Grip2"	chr6	-	91783823	91783971	91783569	91783739	91784684	91784830
9827	"ENSMUSG00000039032"	"Tsga13"	chr6	-	30899928	30900056	30896980	30897243	30902252	30902395
9828	"ENSMUSG00000039032"	"Tsga13"	chr6	-	30907400	30907604	30902252	30902395	30908469	30908541
9829	"ENSMUSG00000020849"	"Ywhae"	chr11	+	75751880	75752080	75732868	75733091	75755573	75755652
9830	"ENSMUSG00000069769"	"Msi2"	chr11	-	88347052	88347125	88339381	88344660	88348783	88348938
9831	"ENSMUSG00000069769"	"Msi2"	chr11	-	88347052	88347125	88339381	88344660	88366784	88366847
9832	"ENSMUSG00000069769"	"Msi2"	chr11	-	88348783	88348938	88339381	88344660	88366784	88366847
9833	"ENSMUSG00000069769"	"Msi2"	chr11	-	88348783	88348938	88347052	88347125	88366784	88366847
9834	"ENSMUSG00000069769"	"Msi2"	chr11	-	88348783	88348992	88343888	88344660	88366784	88366847
9835	"ENSMUSG00000069769"	"Msi2"	chr11	-	88348783	88348992	88347052	88347125	88366784	88366847
9836	"ENSMUSG00000069769"	"Msi2"	chr11	-	88366784	88366847	88348783	88348938	88386044	88386119
9837	"ENSMUSG00000069769"	"Msi2"	chr11	-	88590054	88590147	88477963	88480054	88712437	88712479
9839	"ENSMUSG00000082286"	"Pisd-ps1"	chr11	+	3127478	3127644	3125903	3126058	3128928	3129165
9840	"ENSMUSG00000082286"	"Pisd-ps1"	chr11	+	3128928	3129165	3126005	3126058	3129381	3129520
9844	"ENSMUSG00000006307"	"Kmt2b"	chr7	-	30583916	30584196	30583699	30583755	30584448	30584599
9845	"ENSMUSG00000006307"	"Kmt2b"	chr7	-	30587254	30587327	30584993	30587029	30588354	30588717
9846	"ENSMUSG00000043535"	"Setx"	chr2	+	29125851	29125963	29124991	29125549	29126873	29127063
9847	"ENSMUSG00000043535"	"Setx"	chr2	+	29139219	29139439	29133921	29134031	29140268	29140388
9849	"ENSMUSG00000036661"	"Dennd3"	chr15	+	73527915	73528027	73524133	73524272	73532818	73532938
9861	"ENSMUSG00000031357"	"Syap1"	chrX	-	162859298	162859446	162857056	162858008	162863059	162863208
9862	"ENSMUSG00000031357"	"Syap1"	chrX	-	162859872	162859931	162859298	162859446	162863059	162863208
9863	"ENSMUSG00000031357"	"Syap1"	chrX	-	162863059	162863208	162857056	162858008	162872514	162872654
9865	"ENSMUSG00000031878"	"Nae1"	chr8	-	104513340	104513455	104513199	104513249	104516128	104516221
9866	"ENSMUSG00000031878"	"Nae1"	chr8	-	104519544	104519678	104518187	104518263	104519763	104519823
9868	"ENSMUSG00000031878"	"Nae1"	chr8	-	104528186	104528217	104527082	104527162	104530055	104530116
9877	"ENSMUSG00000004056"	"Akt2"	chr7	+	27629295	27629427	27628524	27628990	27632417	27632483
9878	"ENSMUSG00000004056"	"Akt2"	chr7	+	27629334	27629427	27628836	27628990	27632417	27632483
9879	"ENSMUSG00000004056"	"Akt2"	chr7	+	27632417	27632483	27629295	27629427	27633198	27633246
9881	"ENSMUSG00000054874"	"Pcnx3"	chr19	-	5665328	5665627	5664634	5665247	5665707	5665841
9883	"ENSMUSG00000021893"	"Capn7"	chr14	+	31345458	31345526	31344441	31344599	31347657	31347858
9884	"ENSMUSG00000021893"	"Capn7"	chr14	+	31370701	31370794	31369720	31369851	31370877	31371984
9886	"ENSMUSG00000036932"	"Aifm1"	chrX	-	48503582	48503713	48499771	48499871	48513235	48513559
9887	"ENSMUSG00000036932"	"Aifm1"	chrX	-	48504809	48504952	48499771	48499871	48513235	48513426
9889	"ENSMUSG00000054021"	"Sirt5"	chr13	+	43383108	43383232	43380499	43380553	43385497	43385613
9891	"ENSMUSG00000028343"	"Erp44"	chr4	-	48204143	48204285	48196802	48196905	48205117	48205229
9892	"ENSMUSG00000028343"	"Erp44"	chr4	-	48236872	48236988	48219342	48219527	48241295	48241335
9893	"ENSMUSG00000057130"	"Txnl4a"	chr18	+	80218703	80218807	80207153	80207343	80222178	80222202
9898	"ENSMUSG00000000440"	"Pparg"	chr6	+	115383678	115383743	115360950	115361370	115439839	115440067
9900	"ENSMUSG00000000440"	"Pparg"	chr6	+	115407241	115407320	115385596	115385633	115439839	115440067
9905	"ENSMUSG00000031253"	"Srpx2"	chrX	+	133923635	133923827	133915307	133915394	133925806	133925983
9906	"ENSMUSG00000039316"	"Rftn1"	chr17	-	50055236	50055627	50047296	50047500	50086567	50086676
9907	"ENSMUSG00000039316"	"Rftn1"	chr17	-	50086567	50086676	50055236	50055627	50107069	50107256
9918	"ENSMUSG00000073573"	"Spink11"	chr18	-	44192589	44192633	44191607	44191720	44195640	44195711
9929	"ENSMUSG00000025240"	"Sacm1l"	chr9	+	123582247	123582386	123578948	123579047	123585086	123585156
9932	"ENSMUSG00000003585"	"Sec14l2"	chr11	-	4103387	4103557	4097038	4098435	4103673	4103813
9933	"ENSMUSG00000003585"	"Sec14l2"	chr11	-	4103894	4104001	4103673	4103813	4108496	4108580
9934	"ENSMUSG00000003585"	"Sec14l2"	chr11	-	4108963	4109024	4108496	4108580	4109148	4109244
9938	"ENSMUSG00000024594"	"Prrc1"	chr18	+	57384173	57384276	57381627	57381731	57389219	57389235
9945	"ENSMUSG00000017548"	"Suz12"	chr11	+	80013363	80013595	80010557	80010643	80015142	80015236
9947	"ENSMUSG00000074513"	"Arfip1"	chr3	-	84509807	84509982	84496092	84497891	84519481	84519703
9948	"ENSMUSG00000074513"	"Arfip1"	chr3	-	84515632	84515790	84509807	84509982	84519481	84519703
9949	"ENSMUSG00000074513"	"Arfip1"	chr3	-	84527685	84527798	84519481	84519703	84547933	84548035
9952	"ENSMUSG00000074513"	"Arfip1"	chr3	-	84534586	84534695	84527685	84527798	84547933	84548035
9953	"ENSMUSG00000029397"	"Rchy1"	chr5	-	91957534	91957650	91955534	91955613	91962629	91962735
9971	"ENSMUSG00000023044"	"Csad"	chr15	-	102203136	102203260	102202443	102202574	102203695	102203716
9979	"ENSMUSG00000038175"	"Mylip"	chr13	+	45406556	45406721	45405892	45406090	45408355	45408776
9985	"ENSMUSG00000028469"	"Npr2"	chr4	+	43647148	43647317	43646915	43647071	43647470	43647617
9986	"ENSMUSG00000028469"	"Npr2"	chr4	+	43650148	43650323	43648346	43648415	43650393	43650492
9989	"ENSMUSG00000020929"	"Eftud2"	chr11	-	102865569	102865660	102864707	102864790	102867845	102867881
9992	"ENSMUSG00000028653"	"Trit1"	chr4	+	123046874	123047017	123044490	123044636	123048768	123048880
9994	"ENSMUSG00000028653"	"Trit1"	chr4	+	123052065	123052175	123049476	123049554	123052483	123052601
9997	"ENSMUSG00000031446"	"Cul4a"	chr8	+	13140202	13140316	13136795	13136903	13142492	13142598
10012	"ENSMUSG00000027030"	"Stk39"	chr2	-	68263234	68263303	68220903	68220968	68267038	68267091
10013	"ENSMUSG00000027030"	"Stk39"	chr2	-	68308991	68309054	68307040	68307108	68314363	68314393
10014	"ENSMUSG00000034334"	"Fam151b"	chr13	-	92466976	92467112	92449624	92450252	92477827	92477953
10015	"ENSMUSG00000034334"	"Fam151b"	chr13	-	92467944	92468162	92466976	92467112	92477827	92477953
10017	"ENSMUSG00000022797"	"Tfrc"	chr16	+	32613167	32613226	32608919	32609036	32614565	32614767
10020	"ENSMUSG00000042032"	"Mat2b"	chr11	-	40680655	40680769	40679313	40680194	40682463	40682657
