ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2032	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	45980314	45980639	45980314	45980467	45980572	45980639
2033	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	45980314	45980639	45980314	45980492	45980572	45980639
2052	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32374341	32375572	32374341	32374466	32375484	32375572
2056	"ENSMUSG00000057335"	"Cep170"	chr1	-	176769232	176769870	176769232	176769526	176769712	176769870
2069	"ENSMUSG00000002010"	"Idh3g"	chrX	-	73780573	73781030	73780573	73780707	73780897	73781030
2082	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8321799	8323335	8321799	8321835	8323276	8323335
2083	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8321799	8323335	8321799	8322140	8323276	8323335
2102	"ENSMUSG00000032590"	"Apeh"	chr9	-	108092806	108093074	108092806	108092882	108092980	108093074
2150	"ENSMUSG00000053964"	"Lgals4"	chr7	+	28840580	28840952	28840580	28840610	28840863	28840952
2151	"ENSMUSG00000053964"	"Lgals4"	chr7	+	28840580	28840952	28840580	28840691	28840863	28840952
2167	"ENSMUSG00000022559"	"Fbxl6"	chr15	-	76537916	76538735	76537916	76538075	76538324	76538735
2170	"ENSMUSG00000032579"	"Hemk1"	chr9	-	107336571	107337378	107336571	107336663	107337000	107337378
2171	"ENSMUSG00000040888"	"Gfer"	chr17	-	24693189	24694442	24693189	24693612	24694167	24694442
2180	"ENSMUSG00000056211"	"R3hdm1"	chr1	+	128181985	128184654	128181985	128182212	128184399	128184654
2235	"ENSMUSG00000033819"	"Ppp1r16a"	chr15	+	76692836	76693138	76692836	76692940	76693013	76693138
2246	"ENSMUSG00000021488"	"Nsd1"	chr13	+	55213203	55214150	55213203	55213317	55214060	55214150
2282	"ENSMUSG00000000738"	"Spg7"	chr8	+	123079413	123080810	123079413	123079539	123080636	123080810
2301	"ENSMUSG00000025262"	"Fam120c"	chrX	+	151467299	151467856	151467299	151467438	151467798	151467856
2308	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102195748	102196117	102195748	102195868	102195951	102196117
2309	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102195748	102196117	102195748	102195894	102195951	102196117
2315	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59473687	59474712	59473687	59473817	59474531	59474712
2336	"ENSMUSG00000027247"	"Arhgap1"	chr2	+	91669384	91669729	91669384	91669461	91669651	91669729
2343	"ENSMUSG00000068245"	"Phf11d"	chr14	-	59352650	59353381	59352650	59352782	59353317	59353381
2344	"ENSMUSG00000068245"	"Phf11d"	chr14	-	59355139	59356450	59355139	59355189	59356316	59356450
2360	"ENSMUSG00000043243"	"Fam129c"	chr8	+	71604927	71605718	71604927	71605035	71605606	71605718
2367	"ENSMUSG00000022503"	"Nubp1"	chr16	+	10419652	10421128	10419652	10419685	10420973	10421128
2374	"ENSMUSG00000036820"	"Amdhd2"	chr17	-	24157739	24158062	24157739	24157847	24157917	24158062
2395	"ENSMUSG00000029290"	"Zfp326"	chr5	+	105886316	105888839	105886316	105886428	105888433	105888839
2396	"ENSMUSG00000029290"	"Zfp326"	chr5	+	105886316	105888839	105886316	105886428	105888700	105888839
2414	"ENSMUSG00000022106"	"Rcbtb2"	chr14	+	73154314	73154894	73154314	73154408	73154830	73154894
2415	"ENSMUSG00000022106"	"Rcbtb2"	chr14	+	73154314	73154894	73154314	73154410	73154830	73154894
2421	"ENSMUSG00000006638"	"Abhd1"	chr5	+	30954090	30954265	30954090	30954154	30954155	30954265
2424	"ENSMUSG00000007029"	"Vars"	chr17	+	35013121	35013390	35013121	35013192	35013264	35013390
2449	"ENSMUSG00000031708"	"Tecr"	chr8	-	83572840	83573323	83572840	83572946	83573027	83573323
2450	"ENSMUSG00000031708"	"Tecr"	chr8	-	83572840	83573323	83572840	83572946	83573219	83573323
2451	"ENSMUSG00000031708"	"Tecr"	chr8	-	83573027	83573323	83573027	83573143	83573219	83573323
2464	"ENSMUSG00000006215"	"Zbtb17"	chr4	+	141464236	141464702	141464236	141464471	141464559	141464702
2465	"ENSMUSG00000006215"	"Zbtb17"	chr4	+	141464236	141464702	141464236	141464478	141464559	141464702
2497	"ENSMUSG00000038695"	"Josd2"	chr7	+	44470858	44471307	44470858	44470987	44471233	44471307
2504	"ENSMUSG00000003808"	"Farsa"	chr8	+	84867548	84867918	84867548	84867648	84867749	84867918
2505	"ENSMUSG00000003808"	"Farsa"	chr8	+	84867548	84867918	84867548	84867648	84867752	84867918
2519	"ENSMUSG00000016833"	"Mrps18c"	chr5	+	100803969	100804471	100803969	100804029	100804331	100804471
2535	"ENSMUSG00000021115"	"Vrk1"	chr12	+	106070524	106071641	106070524	106070615	106071569	106071641
2536	"ENSMUSG00000073758"	"Sh3d21"	chr4	-	126152023	126152258	126152023	126152118	126152205	126152258
2544	"ENSMUSG00000040543"	"Pitpnm3"	chr11	-	72074418	72075035	72074418	72074654	72074958	72075035
2559	"ENSMUSG00000018565"	"Elp5"	chr11	-	69979829	69980059	69979829	69979910	69979998	69980059
2578	"ENSMUSG00000037339"	"Fam53a"	chr5	-	33600355	33608227	33600355	33600880	33607463	33608227
2580	"ENSMUSG00000036591"	"Arhgap21"	chr2	-	20855353	20855706	20855353	20855395	20855580	20855706
2602	"ENSMUSG00000040463"	"Mybbp1a"	chr11	+	72445893	72446257	72445893	72446061	72446157	72446257
2606	"ENSMUSG00000023007"	"Prpf40b"	chr15	+	99309684	99310035	99309684	99309799	99309943	99310035
2607	"ENSMUSG00000023007"	"Prpf40b"	chr15	+	99314842	99315286	99314842	99314980	99315111	99315286
2608	"ENSMUSG00000023007"	"Prpf40b"	chr15	+	99314842	99315286	99314842	99314980	99315190	99315286
2618	"ENSMUSG00000008167"	"Fbxw9"	chr8	+	85064383	85064672	85064383	85064496	85064580	85064672
2630	"ENSMUSG00000061111"	"Mcrip1"	chr11	-	120544680	120544928	120544680	120544799	120544876	120544928
2643	"ENSMUSG00000031808"	"Slc27a1"	chr8	+	71579403	71580068	71579403	71579798	71579906	71580068
2645	"ENSMUSG00000033237"	"Arid2"	chr15	+	96391103	96392478	96391103	96391189	96392354	96392478
2656	"ENSMUSG00000030852"	"Tacc2"	chr7	+	130728522	130729828	130728522	130728749	130728859	130729828
2657	"ENSMUSG00000074064"	"Mlycd"	chr8	+	119401480	119402590	119401480	119401593	119402433	119402590
2671	"ENSMUSG00000000134"	"Tfe3"	chrX	+	7772448	7775201	7772448	7772596	7773493	7775201
2682	"ENSMUSG00000032299"	"Commd4"	chr9	-	57156171	57156555	57156171	57156291	57156515	57156555
2697	"ENSMUSG00000109378"	"Gm49396"	chr7	+	30566748	30567500	30566748	30566936	30567142	30567500
2701	"ENSMUSG00000038930"	"Rccd1"	chr7	-	80320091	80321181	80320091	80320213	80320301	80321181
2710	"ENSMUSG00000045934"	"Mtmr11"	chr3	+	96164785	96165085	96164785	96164873	96164996	96165085
2715	"ENSMUSG00000029192"	"Tbc1d14"	chr5	-	36507577	36508431	36507577	36507706	36508359	36508431
2726	"ENSMUSG00000031897"	"Psmb10"	chr8	-	105937240	105937591	105937240	105937381	105937493	105937591
2732	"ENSMUSG00000056394"	"Lig1"	chr7	+	13305909	13306055	13305909	13305924	13305925	13306055
2739	"ENSMUSG00000024384"	"Iws1"	chr18	+	32086272	32087152	32086272	32086423	32087069	32087152
2748	"ENSMUSG00000036459"	"Wtip"	chr7	-	34118936	34119206	34118936	34118999	34119138	34119206
2752	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6955206	6955906	6955206	6955357	6955713	6955906
2754	"ENSMUSG00000033769"	"Exoc6b"	chr6	-	84854700	84855546	84854700	84854798	84855474	84855546
2756	"ENSMUSG00000012114"	"Med15"	chr16	-	17682274	17685504	17682274	17683188	17685452	17685504
2769	"ENSMUSG00000033543"	"Gtf2a2"	chr9	+	70016818	70017191	70016818	70016923	70017072	70017191
2774	"ENSMUSG00000028034"	"Fubp1"	chr3	+	152231876	152234570	152231876	152232022	152232394	152234570
2775	"ENSMUSG00000028034"	"Fubp1"	chr3	+	152231876	152234570	152231876	152232022	152234523	152234570
2776	"ENSMUSG00000011658"	"Fuz"	chr7	+	44897519	44898700	44897519	44897624	44898502	44898700
2777	"ENSMUSG00000011658"	"Fuz"	chr7	+	44897519	44898700	44897519	44897624	44898515	44898700
2798	"ENSMUSG00000004815"	"Dgkq"	chr5	-	108649824	108650379	108649824	108649925	108650200	108650379
2801	"ENSMUSG00000060279"	"Ap2a1"	chr7	-	44902748	44903056	44902748	44902838	44902973	44903056
2802	"ENSMUSG00000068882"	"Ssb"	chr2	+	69867271	69867552	69867271	69867379	69867451	69867552
2809	"ENSMUSG00000039450"	"Dcxr"	chr11	-	120726087	120726311	120726087	120726187	120726268	120726311
2813	"ENSMUSG00000022546"	"Gpt"	chr15	+	76697158	76697430	76697158	76697248	76697321	76697430
2823	"ENSMUSG00000052926"	"Rnaseh2a"	chr8	-	84965130	84965443	84965130	84965218	84965316	84965443
2825	"ENSMUSG00000032892"	"Rangrf"	chr11	-	68972483	68973028	68972483	68972741	68972942	68973028
2828	"ENSMUSG00000029056"	"Pank4"	chr4	+	154978920	154979592	154978920	154979025	154979491	154979592
2830	"ENSMUSG00000024104"	"Washc2"	chr6	+	116254089	116255168	116254089	116254218	116255048	116255168
2846	"ENSMUSG00000033124"	"Atg9a"	chr1	-	75180864	75182737	75180864	75181931	75182591	75182737
2860	"ENSMUSG00000002546"	"Golga2"	chr2	+	32299031	32299310	32299031	32299125	32299203	32299310
2875	"ENSMUSG00000017843"	"Ppp2r5c"	chr12	+	110567727	110569055	110567727	110567855	110568953	110569055
2899	"ENSMUSG00000020863"	"Luc7l3"	chr11	-	94291138	94293278	94291138	94293032	94293137	94293278
2903	"ENSMUSG00000018920"	"Cxcl16"	chr11	-	70458744	70459167	70458744	70458827	70459028	70459167
2934	"ENSMUSG00000028047"	"Thbs3"	chr3	+	89223002	89223523	89223002	89223162	89223404	89223523
2946	"ENSMUSG00000022558"	"Mroh1"	chr15	+	76432148	76433396	76432148	76432295	76433273	76433396
2948	"ENSMUSG00000022558"	"Mroh1"	chr15	+	76446515	76447365	76446515	76446681	76447168	76447365
2967	"ENSMUSG00000028600"	"Podn"	chr4	-	108022480	108023412	108022480	108022637	108023302	108023412
2988	"ENSMUSG00000019907"	"Ppp1r12a"	chr10	+	108261244	108262431	108261244	108261416	108262309	108262431
3017	"ENSMUSG00000036570"	"Fxyd1"	chr7	-	31051679	31052177	31051679	31051815	31052127	31052177
3063	"ENSMUSG00000041763"	"Tpp2"	chr1	+	44001318	44003000	44001318	44001438	44002103	44003000
3088	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8847666	8847982	8847666	8847733	8847913	8847982
3108	"ENSMUSG00000021773"	"Comtd1"	chr14	-	21847872	21848120	21847872	21847927	21848001	21848120
3119	"ENSMUSG00000026571"	"Dcaf6"	chr1	-	165338187	165340023	165338187	165338344	165339884	165340023
3148	"ENSMUSG00000073702"	"Rpl31"	chr1	+	39367928	39368255	39367928	39368006	39368148	39368255
3149	"ENSMUSG00000073702"	"Rpl31"	chr1	+	39370953	39371366	39370953	39371066	39371301	39371366
3155	"ENSMUSG00000006014"	"Prg4"	chr1	-	150454051	150456337	150454051	150454970	150455474	150456337
3156	"ENSMUSG00000006014"	"Prg4"	chr1	-	150454051	150456337	150454051	150454120	150456250	150456337
3170	"ENSMUSG00000023971"	"Rrp36"	chr17	-	46672524	46672847	46672524	46672591	46672705	46672847
3171	"ENSMUSG00000024073"	"Birc6"	chr17	+	74561150	74562101	74561150	74561262	74562018	74562101
3178	"ENSMUSG00000007411"	"Mark3"	chr12	+	111628189	111629115	111628189	111628302	111628961	111629115
3187	"ENSMUSG00000022800"	"Fyttd1"	chr16	+	32898373	32898939	32898373	32898470	32898877	32898939
3202	"ENSMUSG00000026034"	"Clk1"	chr1	-	58419666	58421308	58419666	58419733	58421082	58421308
3206	"ENSMUSG00000055681"	"Cope"	chr8	+	70304633	70306651	70304633	70304696	70306498	70306651
3208	"ENSMUSG00000019929"	"Dcn"	chr10	+	97509964	97513737	97509964	97510058	97513598	97513737
3226	"ENSMUSG00000058407"	"Txndc9"	chr1	-	37987393	37990457	37987393	37987779	37990202	37990457
3234	"ENSMUSG00000025366"	"Esyt1"	chr10	-	128515685	128515936	128515685	128515772	128515864	128515936
3245	"ENSMUSG00000034667"	"Xpot"	chr10	-	121611475	121611712	121611475	121611553	121611673	121611712
3254	"ENSMUSG00000017664"	"Slc35c2"	chr2	-	165283248	165283600	165283248	165283407	165283527	165283600
3263	"ENSMUSG00000112148"	"Lilrb4a"	chr10	+	51493169	51494178	51493169	51493205	51494061	51494178
3265	"ENSMUSG00000034024"	"Cct2"	chr10	-	117062975	117063375	117062975	117063050	117063159	117063375
3268	"ENSMUSG00000003199"	"Mpnd"	chr17	+	56012270	56012492	56012270	56012343	56012415	56012492
3269	"ENSMUSG00000030870"	"Ubfd1"	chr7	+	122067663	122068989	122067663	122067993	122068780	122068989
3280	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125151794	125152771	125151794	125151803	125152613	125152771
3293	"ENSMUSG00000026554"	"Dcaf8"	chr1	+	172186295	172187460	172186295	172186368	172187352	172187460
3295	"ENSMUSG00000020516"	"Rps6kb1"	chr11	-	86511588	86511887	86511588	86511666	86511824	86511887
3327	"ENSMUSG00000015291"	"Gdi1"	chrX	+	74307671	74308261	74307671	74307870	74308129	74308261
3328	"ENSMUSG00000015291"	"Gdi1"	chrX	+	74309075	74310134	74309075	74309175	74309962	74310134
3329	"ENSMUSG00000027404"	"Snrpb"	chr2	-	130172602	130173174	130172602	130172728	130173035	130173174
3349	"ENSMUSG00000033952"	"Aspm"	chr1	+	139470437	139470757	139470437	139470583	139470671	139470757
3352	"ENSMUSG00000070424"	"Art5"	chr7	-	102097780	102098510	102097780	102097934	102098215	102098510
3353	"ENSMUSG00000070424"	"Art5"	chr7	-	102097780	102098510	102097780	102097934	102098228	102098510
3384	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	74300577	74301358	74300577	74300771	74301323	74301358
3394	"ENSMUSG00000028041"	"Adam15"	chr3	-	89347151	89347485	89347151	89347228	89347406	89347485
3395	"ENSMUSG00000033961"	"Zfp446"	chr7	+	12981845	12983396	12981845	12981927	12982118	12983396
3424	"ENSMUSG00000042210"	"Abhd14a"	chr9	-	106445525	106445829	106445525	106445651	106445770	106445829
3425	"ENSMUSG00000042210"	"Abhd14a"	chr9	-	106445525	106445829	106445525	106445656	106445770	106445829
3428	"ENSMUSG00000021134"	"Srsf5"	chr12	+	80947495	80949168	80947495	80947594	80947795	80949168
3429	"ENSMUSG00000021134"	"Srsf5"	chr12	+	80947795	80949168	80947795	80947865	80949094	80949168
3431	"ENSMUSG00000021866"	"Anxa11"	chr14	+	25874209	25874784	25874209	25874304	25874670	25874784
3456	"ENSMUSG00000017405"	"Nek8"	chr11	-	78170612	78171298	78170612	78170794	78170872	78171298
3464	"ENSMUSG00000034863"	"Ano8"	chr8	-	71480435	71482188	71480435	71481242	71482132	71482188
3466	"ENSMUSG00000024188"	"Luc7l"	chr17	+	26253973	26255125	26253973	26254044	26255030	26255125
3473	"ENSMUSG00000028099"	"Polr3c"	chr3	-	96723513	96724052	96723513	96723699	96723796	96724052
3481	"ENSMUSG00000038828"	"Tmem214"	chr5	+	30874850	30875886	30874850	30874968	30875789	30875886
3485	"ENSMUSG00000041477"	"Dcp1b"	chr6	+	119214769	119217979	119214769	119215606	119217802	119217979
3486	"ENSMUSG00000041477"	"Dcp1b"	chr6	+	119214769	119217979	119214769	119215606	119217901	119217979
3515	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141434155	141434329	141434155	141434223	141434300	141434329
3518	"ENSMUSG00000032295"	"Man2c1"	chr9	+	57139499	57139964	57139499	57139708	57139869	57139964
3521	"ENSMUSG00000042472"	"Zfp410"	chr12	+	84332934	84334111	84332934	84333024	84333788	84334111
3522	"ENSMUSG00000025485"	"Ric8a"	chr7	+	140857981	140858572	140857981	140858272	140858366	140858572
3529	"ENSMUSG00000004947"	"Dtx2"	chr5	+	136026469	136028572	136026469	136026607	136028498	136028572
3530	"ENSMUSG00000004947"	"Dtx2"	chr5	+	136026469	136028572	136026469	136026607	136028501	136028572
3541	"ENSMUSG00000044365"	"Cxxc4"	chr3	+	134239402	134240715	134239402	134239877	134240147	134240715
3544	"ENSMUSG00000020134"	"Peli1"	chr11	+	21140563	21142657	21140563	21140693	21142555	21142657
3547	"ENSMUSG00000066621"	"Tecpr1"	chr5	-	144196131	144196458	144196131	144196251	144196351	144196458
3551	"ENSMUSG00000030516"	"Tjp1"	chr7	-	65312554	65313424	65312554	65312796	65312921	65313424
3560	"ENSMUSG00000021500"	"Ddx46"	chr13	+	55659019	55660799	55659019	55659098	55660716	55660799
3576	"ENSMUSG00000029034"	"Ints11"	chr4	+	155885564	155886156	155885564	155885703	155886091	155886156
3580	"ENSMUSG00000022332"	"Khdrbs3"	chr15	+	69092900	69094516	69092900	69093049	69094459	69094516
3588	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33538067	33538410	33538067	33538173	33538263	33538410
3603	"ENSMUSG00000031555"	"Adam9"	chr8	-	24962859	24963088	24962859	24962885	24962938	24963088
3608	"ENSMUSG00000030780"	"BC017158"	chr7	-	128276227	128276565	128276227	128276412	128276494	128276565
3624	"ENSMUSG00000023456"	"Tpi1"	chr6	-	124812620	124812913	124812620	124812705	124812789	124812913
3648	"ENSMUSG00000021546"	"Hnrnpk"	chr13	-	58393852	58394159	58393852	58393868	58394075	58394159
3655	"ENSMUSG00000023944"	"Hsp90ab1"	chr17	-	45571412	45571619	45571412	45571481	45571518	45571619
3661	"ENSMUSG00000001416"	"Cct3"	chr3	+	88321013	88321507	88321013	88321145	88321443	88321507
3664	"ENSMUSG00000024941"	"Scyl1"	chr19	-	5770202	5770552	5770202	5770352	5770492	5770552
3666	"ENSMUSG00000019802"	"Sec63"	chr10	+	42796205	42797733	42796205	42796264	42797682	42797733
3667	"ENSMUSG00000019802"	"Sec63"	chr10	+	42796205	42798855	42796205	42797733	42798746	42798855
3668	"ENSMUSG00000024181"	"Mrpl28"	chr17	+	26125256	26125564	26125256	26125391	26125477	26125564
3669	"ENSMUSG00000024181"	"Mrpl28"	chr17	+	26125256	26125564	26125256	26125391	26125499	26125564
3673	"ENSMUSG00000078671"	"Chd2"	chr7	-	73441585	73441799	73441585	73441679	73441768	73441799
3689	"ENSMUSG00000068328"	"Aup1"	chr6	+	83055128	83055690	83055128	83055279	83055505	83055690
3694	"ENSMUSG00000038683"	"Pak1ip1"	chr13	+	41009447	41011282	41009447	41009545	41011182	41011282
3720	"ENSMUSG00000048997"	"Atxn7l2"	chr3	-	108206225	108207109	108206225	108206308	108206822	108207109
3722	"ENSMUSG00000051007"	"Gatd1"	chr7	-	141409845	141410885	141409845	141409940	141410777	141410885
3745	"ENSMUSG00000031858"	"Mau2"	chr8	-	70022619	70023697	70022619	70022669	70023606	70023697
3746	"ENSMUSG00000031858"	"Mau2"	chr8	-	70022619	70023697	70022619	70022669	70023610	70023697
3747	"ENSMUSG00000031858"	"Mau2"	chr8	-	70022619	70023697	70022619	70022669	70023613	70023697
3749	"ENSMUSG00000025979"	"Mob4"	chr1	+	55150145	55151082	55150145	55150225	55150970	55151082
3750	"ENSMUSG00000012076"	"Brms1l"	chr12	+	55868161	55869736	55868161	55868520	55869397	55869736
3756	"ENSMUSG00000023249"	"Parp3"	chr9	-	106473432	106473833	106473432	106473519	106473680	106473833
3780	"ENSMUSG00000035632"	"Cnot3"	chr7	+	3655570	3656156	3655570	3655952	3656032	3656156
3814	"ENSMUSG00000006344"	"Ggt5"	chr10	+	75608750	75609657	75608750	75608887	75609198	75609657
3818	"ENSMUSG00000000759"	"Tubgcp3"	chr8	-	12624817	12625113	12624817	12624949	12625024	12625113
3825	"ENSMUSG00000038781"	"Stap2"	chr17	-	55999742	56000015	55999742	55999808	55999912	56000015
3831	"ENSMUSG00000061393"	"Acvr2b"	chr9	+	119428200	119428568	119428200	119428352	119428424	119428568
3832	"ENSMUSG00000029442"	"Wdr66"	chr5	+	123289881	123290066	123289881	123289989	123289991	123290066
3843	"ENSMUSG00000031862"	"Atp13a1"	chr8	+	69798386	69798721	69798386	69798513	69798583	69798721
3849	"ENSMUSG00000042790"	"Rnf214"	chr9	-	45866565	45867632	45866565	45866661	45867499	45867632
3852	"ENSMUSG00000022761"	"Lztr1"	chr16	+	17523276	17524222	17523276	17523433	17524095	17524222
3854	"ENSMUSG00000002250"	"Ppard"	chr17	+	28298276	28299034	28298276	28298479	28298583	28299034
3880	"ENSMUSG00000071646"	"Mta2"	chr19	+	8946266	8946750	8946266	8946384	8946647	8946750
3885	"ENSMUSG00000022216"	"Psme1"	chr14	+	55580594	55580811	55580594	55580663	55580743	55580811
3886	"ENSMUSG00000022216"	"Psme1"	chr14	+	55580594	55580811	55580594	55580663	55580782	55580811
3889	"ENSMUSG00000002949"	"Timm44"	chr8	-	4265225	4266680	4265225	4265276	4266555	4266680
3900	"ENSMUSG00000025938"	"Slco5a1"	chr1	-	12989579	12991177	12989579	12990963	12991104	12991177
3905	"ENSMUSG00000036054"	"Sugp2"	chr8	+	70260468	70261317	70260468	70260589	70261230	70261317
3922	"ENSMUSG00000028809"	"Srrm1"	chr4	-	135344498	135346857	135344498	135344669	135346734	135346857
3929	"ENSMUSG00000026277"	"Stk25"	chr1	-	93626050	93627133	93626050	93626208	93627024	93627133
3934	"ENSMUSG00000039048"	"Foxred1"	chr9	-	35209037	35210165	35209037	35209156	35209944	35210165
3940	"ENSMUSG00000070284"	"Gmppb"	chr9	+	108050848	108051242	108050848	108050976	108051059	108051242
3950	"ENSMUSG00000042787"	"Exog"	chr9	+	119446948	119449854	119446948	119447098	119449777	119449854
3989	"ENSMUSG00000041936"	"Agrn"	chr4	-	156167776	156168569	156167776	156167809	156168545	156168569
4018	"ENSMUSG00000027425"	"Kat14"	chr2	+	144406622	144407676	144406622	144406711	144407311	144407676
4025	"ENSMUSG00000021555"	"Naa35"	chr13	+	59607245	59607431	59607245	59607312	59607387	59607431
4026	"ENSMUSG00000021420"	"Fars2"	chr13	+	36721925	36723104	36721925	36722065	36722971	36723104
4027	"ENSMUSG00000025178"	"Pi4k2a"	chr19	+	42115036	42116018	42115036	42115136	42115884	42116018
4035	"ENSMUSG00000024019"	"Cmtr1"	chr17	+	29698637	29699288	29698637	29698729	29699219	29699288
4049	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26916006	26915595	26915729	26915954	26916006
4050	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26916006	26915595	26915749	26915954	26916006
4051	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26916006	26915595	26915769	26915954	26916006
4052	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26916006	26915595	26915784	26915954	26916006
4055	"ENSMUSG00000018126"	"Baiap2l2"	chr15	-	79261401	79261965	79261401	79261540	79261812	79261965
4070	"ENSMUSG00000028949"	"Smarcd3"	chr5	-	24595389	24595845	24595389	24595485	24595722	24595845
4081	"ENSMUSG00000030035"	"Wbp1"	chr6	-	83120184	83120876	83120184	83120287	83120771	83120876
4111	"ENSMUSG00000042156"	"Dzip1"	chr14	-	118899985	118901549	118899985	118900042	118901500	118901549
4112	"ENSMUSG00000017760"	"Ctsa"	chr2	+	164834029	164834431	164834029	164834208	164834319	164834431
4118	"ENSMUSG00000029578"	"Wipi2"	chr5	+	142658191	142659162	142658191	142658288	142659064	142659162
4134	"ENSMUSG00000003437"	"Paf1"	chr7	+	28395417	28395695	28395417	28395539	28395628	28395695
4169	"ENSMUSG00000029647"	"Pan3"	chr5	+	147545605	147548496	147545605	147545735	147546364	147548496
4171	"ENSMUSG00000026193"	"Fn1"	chr1	-	71597280	71597747	71597280	71597387	71597641	71597747
4172	"ENSMUSG00000026193"	"Fn1"	chr1	-	71597280	71598463	71597280	71597387	71598373	71598463
4173	"ENSMUSG00000026193"	"Fn1"	chr1	-	71597280	71598463	71597280	71597672	71598373	71598463
4174	"ENSMUSG00000026193"	"Fn1"	chr1	-	71597280	71598463	71597280	71597747	71598373	71598463
4178	"ENSMUSG00000041939"	"Mvk"	chr5	+	114445387	114446306	114445387	114445479	114446158	114446306
4185	"ENSMUSG00000056167"	"Cnot10"	chr9	-	114597478	114598835	114597478	114597606	114598704	114598835
