ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
734	"ENSMUSG00000074643"	"Cpne1"	chr2	-	156073798	156074035	156073798	156073992	156074175	156074309	734	8,4,5,14,6	0,0,0,0,0	22,18,35,18,21	1,1,0,1,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	0.917,0.9,1.0,0.9,1.0	0.057
738	"ENSMUSG00000004896"	"Rrnad1"	chr3	-	87927562	87927755	87927562	87927715	87927923	87928048	738	2,0,3,1,2	9,5,2,4,1	1,0,4,6,0	1,2,5,0,1	-2	-1	0.724427515301	1.0	0.1,0.0,0.429,0.111,0.5	0.333,0.0,0.286,1.0,0.0	-0.096
739	"ENSMUSG00000026466"	"Tor1aip1"	chr1	-	156018217	156018530	156018217	156018259	156022299	156022380	739	0,0,1,3,2	29,9,7,27,7	13,2,8,9,5	113,52,135,48,26	-2	-1	0.015693050252	0.252996246604	0.0,0.0,0.067,0.053,0.125	0.054,0.019,0.029,0.086,0.088	-0.006
740	"ENSMUSG00000018566"	"Slc2a4"	chr11	-	69945837	69946193	69945837	69945953	69946285	69946458	740	66,67,56,74,41	5,3,1,0,3	312,303,523,330,287	7,1,17,5,12	-2	-1	0.892014376898	1.0	0.868,0.918,0.966,1.0,0.872	0.957,0.993,0.939,0.971,0.923	-0.032
741	"ENSMUSG00000053137"	"Mapk11"	chr15	-	89145095	89145232	89145095	89145175	89145374	89145446	741	0,0,0,1,0	1,4,4,1,6	0,0,0,0,0	2,2,0,1,1	-2	-1	1	1.0	0.0,0.0,0.0,0.333,0.0	0.0,0.0,NA,0.0,0.0	0.067
743	"ENSMUSG00000035493"	"Tgfbi"	chr13	+	56637115	56637217	56637137	56637217	56636565	56636668	743	4,1,5,2,2	26,45,79,41,41	0,3,4,6,2	93,124,170,92,49	-2	-1	0.139551278232	1.0	0.071,0.011,0.031,0.024,0.024	0.0,0.012,0.012,0.032,0.02	0.017
744	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180584693	180584871	180584796	180584871	180584405	180584487	744	3,6,3,6,3	2,6,3,1,3	2,1,10,5,2	4,18,9,18,2	-2	-1	0.0122015597087	0.207000879244	0.429,0.333,0.333,0.75,0.333	0.2,0.027,0.357,0.122,0.333	0.228
745	"ENSMUSG00000038671"	"Arfrp1"	chr2	-	181364013	181364195	181364013	181364096	181364310	181364398	745	12,6,7,7,2	62,48,73,55,67	11,6,7,5,9	67,84,56,65,61	-2	-1	0.9614443506	1.0	0.088,0.059,0.046,0.06,0.015	0.076,0.034,0.059,0.037,0.069	-0.001
747	"ENSMUSG00000034387"	"Ssu2"	chr6	-	112382315	112382448	112382315	112382445	112383885	112383967	747	7,2,3,11,0	4,7,9,11,3	2,4,5,4,4	5,9,9,5,4	-2	-1	0.778506649053	1.0	0.467,0.125,0.143,0.333,0.0	0.167,0.182,0.217,0.286,0.333	-0.023
748	"ENSMUSG00000028700"	"Pomgnt1"	chr4	+	116155367	116155518	116155459	116155518	116155062	116155146	748	1,3,1,6,2	0,0,0,0,0	8,3,4,5,5	0,0,0,1,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.714,1.0	0.057
749	"ENSMUSG00000049281"	"Scn3b"	chr9	+	40277067	40277231	40277071	40277231	40269967	40270047	749	0,0,0,0,0	0,0,0,0,1	5,8,7,9,2	0,0,0,0,0	-2	-1	1	1.0	NA,NA,NA,NA,0.0	1.0,1.0,1.0,1.0,1.0	-1.0
750	"ENSMUSG00000025486"	"Sirt3"	chr7	-	140877956	140878137	140877956	140878051	140881762	140881869	750	0,3,0,0,0	0,0,0,0,0	1,7,0,2,1	1,0,0,0,0	-2	-1	1	1.0	NA,1.0,NA,NA,NA	0.333,1.0,NA,1.0,1.0	0.167
751	"ENSMUSG00000025486"	"Sirt3"	chr7	-	140877956	140878145	140877956	140878051	140881762	140881869	751	1,1,3,1,0	0,0,0,0,0	2,5,2,0,5	1,0,0,0,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,NA	0.5,1.0,1.0,NA,1.0	0.125
752	"ENSMUSG00000025486"	"Sirt3"	chr7	-	140877956	140878145	140877956	140878137	140881762	140881869	752	1,1,3,1,0	0,3,0,0,0	2,5,2,0,5	1,7,0,2,1	-2	-1	1	1.0	1.0,0.143,1.0,1.0,NA	0.5,0.263,1.0,0.0,0.714	0.29
753	"ENSMUSG00000040549"	"Ckap5"	chr2	+	91619687	91619839	91619750	91619839	91616300	91616460	753	45,39,54,39,44	0,0,0,1,0	72,22,37,32,58	0,0,0,0,2	-2	-1	1	1.0	1.0,1.0,1.0,0.951,1.0	1.0,1.0,1.0,1.0,0.935	0.003
754	"ENSMUSG00000004040"	"Stat3"	chr11	-	100889477	100889590	100889477	100889540	100889885	100889928	754	47,48,51,63,31	6,8,4,1,1	102,79,118,110,97	9,1,7,3,15	-2	-1	0.783695671545	1.0	0.797,0.75,0.864,0.969,0.939	0.85,0.975,0.894,0.948,0.764	-0.022
756	"ENSMUSG00000019977"	"Hbs1l"	chr10	+	21336966	21337075	21336975	21337075	21307584	21307779	756	18,6,20,14,8	0,0,0,0,0	74,70,75,61,63	0,0,1,0,2	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.974,1.0,0.94	0.017
757	"ENSMUSG00000035478"	"Mbd3"	chr10	-	80392538	80393280	80392538	80393018	80393892	80394070	757	236,289,302,334,321	0,0,0,0,1	253,237,245,240,216	0,0,0,0,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,0.994	1.0,1.0,1.0,1.0,1.0	-0.001
758	"ENSMUSG00000035478"	"Mbd3"	chr10	-	80395063	80395285	80395063	80395201	80395435	80395595	758	4,10,4,10,6	110,87,93,100,119	4,12,6,6,7	81,116,105,86,79	-2	-1	0.679960965579	1.0	0.018,0.054,0.021,0.048,0.025	0.024,0.049,0.028,0.034,0.042	-0.002
760	"ENSMUSG00000001911"	"Nfix"	chr8	-	84726468	84726605	84726468	84726602	84727123	84727244	760	207,274,247,301,273	36,34,26,49,50	247,203,299,193,157	23,28,42,33,27	-2	-1	0.609782368349	1.0	0.742,0.801,0.826,0.754,0.732	0.843,0.784,0.781,0.745,0.744	-0.008
763	"ENSMUSG00000043668"	"Tox3"	chr8	-	90270228	90270483	90270228	90270480	90274631	90274694	763	0,0,0,0,0	1,0,0,0,0	0,0,2,0,0	0,0,0,0,0	-2	-1	1	1.0	0.0,NA,NA,NA,NA	NA,NA,1.0,NA,NA	-1.0
764	"ENSMUSG00000025521"	"Tmem192"	chr8	+	64959344	64959609	64959408	64959609	64956385	64956532	764	13,16,19,19,20	1,0,1,0,0	25,30,48,21,18	1,1,0,0,0	-2	-1	1	1.0	0.867,1.0,0.905,1.0,1.0	0.926,0.938,1.0,1.0,1.0	-0.018
765	"ENSMUSG00000047793"	"Sned1"	chr1	+	93281607	93281765	93281651	93281765	93281236	93281350	765	0,0,0,0,1	0,0,0,0,0	0,0,1,0,0	1,2,1,0,2	-2	-1	1	1.0	NA,NA,NA,NA,1.0	0.0,0.0,0.333,NA,0.0	0.917
770	"ENSMUSG00000017264"	"Exosc10"	chr4	+	148581757	148581834	148581761	148581834	148581101	148581163	770	48,58,59,71,70	3,0,0,1,3	42,20,37,35,41	1,0,0,0,1	-2	-1	0.279926831243	1.0	0.889,1.0,1.0,0.973,0.921	0.955,1.0,1.0,1.0,0.953	-0.025
774	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30673266	30673443	30673292	30673443	30672981	30673059	774	0,2,0,0,0	15,22,21,34,21	0,0,0,0,0	15,9,8,22,12	-2	-1	1	1.0	0.0,0.043,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0	0.009
775	"ENSMUSG00000038776"	"Ephx1"	chr1	-	180993878	180994087	180993878	180994045	180994627	180994757	775	48,40,60,42,57	0,2,1,0,0	66,64,74,49,53	0,0,0,0,0	-2	-1	1	1.0	1.0,0.909,0.968,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.025
778	"ENSMUSG00000006262"	"Mob1b"	chr5	+	88745041	88745150	88745056	88745150	88743303	88743470	778	0,0,2,0,0	1,2,1,2,1	0,0,0,1,0	8,6,33,15,10	-2	-1	1	1.0	0.0,0.0,0.5,0.0,0.0	0.0,0.0,0.0,0.032,0.0	0.094
783	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142488847	142488940	142488865	142488940	142488418	142488515	783	29,39,38,26,41	15,20,29,25,23	28,27,48,63,21	16,17,25,18,15	-2	-1	0.256659306733	1.0	0.492,0.494,0.396,0.342,0.471	0.467,0.443,0.49,0.636,0.412	-0.051
784	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142494235	142494867	142494240	142494867	142490558	142490665	784	61,61,97,61,75	6,3,8,6,5	20,50,72,51,32	2,7,2,4,3	-2	-1	0.822998205848	1.0	0.836,0.91,0.858,0.836,0.882	0.833,0.781,0.947,0.864,0.842	0.011
787	"ENSMUSG00000054626"	"Xlr"	chrX	-	53796142	53796268	53796142	53796220	53797631	53797696	787	0,0,0,0,0	0,0,1,0,0	0,0,2,0,0	2,1,0,0,0	-2	-1	1	1.0	NA,NA,0.0,NA,NA	0.0,0.0,1.0,NA,NA	-0.333
789	"ENSMUSG00000033565"	"Rbfox2"	chr15	-	77097939	77098084	77097939	77098072	77099239	77099332	789	7,2,7,10,12	8,9,10,16,7	25,24,25,22,15	38,20,59,38,24	-2	-1	0.816631114599	1.0	0.304,0.1,0.259,0.238,0.462	0.248,0.375,0.175,0.224,0.238	0.021
790	"ENSMUSG00000033565"	"Rbfox2"	chr15	-	77116920	77117067	77116920	77117064	77132716	77132941	790	3,9,20,14,7	1,0,2,0,1	78,57,135,68,33	10,4,7,4,4	-2	-1	0.00351728454133	0.0834425714764	0.6,1.0,0.833,1.0,0.778	0.796,0.877,0.906,0.895,0.805	-0.014
791	"ENSMUSG00000036155"	"Mgat5"	chr1	+	127306633	127307016	127306636	127307016	127249789	127249839	791	0,0,0,0,1	0,0,0,0,1	0,2,6,0,1	0,2,2,1,1	-2	-1	1	1.0	NA,NA,NA,NA,0.333	NA,0.333,0.6,0.0,0.333	0.017
792	"ENSMUSG00000028522"	"Mier1"	chr4	+	103118238	103118315	103118241	103118315	103115559	103115660	792	1,0,1,2,0	1,0,0,0,0	0,2,0,2,2	1,0,0,0,0	-2	-1	1	1.0	0.333,NA,1.0,1.0,NA	0.0,1.0,NA,1.0,1.0	0.028
793	"ENSMUSG00000028522"	"Mier1"	chr4	+	103118238	103118315	103118280	103118315	103115559	103115660	793	1,1,1,3,0	1,0,0,0,0	2,3,3,3,2	0,0,0,0,0	-2	-1	1	1.0	0.333,1.0,1.0,1.0,NA	1.0,1.0,1.0,1.0,1.0	-0.167
794	"ENSMUSG00000028522"	"Mier1"	chr4	+	103118241	103118315	103118280	103118315	103115559	103115660	794	1,1,0,1,0	1,0,0,0,0	3,1,3,1,0	0,0,0,0,0	-2	-1	1	1.0	0.333,1.0,NA,1.0,NA	1.0,1.0,1.0,1.0,NA	-0.222
796	"ENSMUSG00000032815"	"Fanca"	chr8	-	123269289	123269462	123269289	123269362	123269859	123269965	796	1,0,0,0,1	1,0,0,1,0	0,0,0,0,0	0,0,2,0,1	-2	-1	1	1.0	0.333,NA,NA,0.0,1.0	NA,NA,0.0,NA,0.0	0.444
799	"ENSMUSG00000027751"	"Supt20"	chr3	+	54701486	54701616	54701489	54701616	54698592	54698659	799	3,3,1,2,1	4,4,1,3,5	3,1,10,4,4	17,7,12,20,5	-2	-1	0.782965355561	1.0	0.273,0.273,0.333,0.25,0.091	0.081,0.067,0.294,0.091,0.286	0.08
800	"ENSMUSG00000027751"	"Supt20"	chr3	+	54715153	54715256	54715156	54715256	54714687	54714796	800	6,9,13,14,5	2,0,0,0,1	4,3,16,15,10	0,0,1,1,2	-2	-1	1	1.0	0.6,1.0,1.0,1.0,0.714	1.0,1.0,0.889,0.882,0.714	-0.034
801	"ENSMUSG00000027751"	"Supt20"	chr3	+	54716637	54717645	54717575	54717645	54715533	54715689	801	4,7,3,4,6	0,1,3,2,1	14,8,6,2,7	4,1,3,4,4	-2	-1	0.232430661569	1.0	1.0,0.778,0.333,0.5,0.75	0.636,0.8,0.5,0.2,0.467	0.152
802	"ENSMUSG00000027751"	"Supt20"	chr3	+	54722520	54722640	54722556	54722640	54720405	54720461	802	17,29,11,18,24	3,3,1,3,3	28,6,18,9,23	3,4,5,5,1	-2	-1	0.183517393451	1.0	0.739,0.829,0.846,0.75,0.8	0.824,0.429,0.643,0.474,0.92	0.135
803	"ENSMUSG00000037270"	"4932438A13Rik"	chr3	+	36936988	36937168	36936991	36937168	36930997	36931135	803	2,0,0,0,0	0,0,0,1,0	4,0,1,0,2	1,0,3,2,5	-2	-1	1	1.0	1.0,NA,NA,0.0,NA	0.667,NA,0.143,0.0,0.167	0.256
804	"ENSMUSG00000037270"	"4932438A13Rik"	chr3	+	36949882	36950059	36949885	36950059	36949141	36949212	804	0,0,0,0,0	1,0,0,0,0	4,1,10,4,2	5,1,6,2,3	-2	-1	1	1.0	0.0,NA,NA,NA,NA	0.286,0.333,0.455,0.5,0.25	-0.365
806	"ENSMUSG00000037270"	"4932438A13Rik"	chr3	+	37026089	37026343	37026230	37026343	37022969	37023032	806	0,0,0,0,0	0,2,0,0,0	1,0,4,1,0	1,0,4,0,0	-2	-1	1	1.0	NA,0.0,NA,NA,NA	0.333,NA,0.333,1.0,NA	-0.555
808	"ENSMUSG00000003068"	"Stk11"	chr10	+	80126032	80126369	80126232	80126369	80125478	80125568	808	76,84,88,95,70	1,0,2,7,1	106,101,100,86,74	1,2,5,1,0	-2	-1	0.52469889999	1.0	0.974,1.0,0.957,0.872,0.972	0.981,0.962,0.909,0.977,1.0	-0.011
809	"ENSMUSG00000003068"	"Stk11"	chr10	+	80127903	80128100	80127957	80128100	80127044	80127102	809	226,212,191,256,210	2,0,2,2,2	150,105,153,133,135	0,1,0,1,2	-2	-1	1	1.0	0.983,1.0,0.979,0.985,0.981	1.0,0.981,1.0,0.985,0.971	-0.002
810	"ENSMUSG00000007570"	"Fance"	chr17	+	28318032	28318156	28318061	28318156	28317467	28317611	810	12,11,11,12,13	2,2,6,4,0	15,8,19,13,17	6,0,4,3,3	-2	-1	0.979206201687	1.0	0.75,0.733,0.478,0.6,1.0	0.556,1.0,0.704,0.684,0.739	-0.024
811	"ENSMUSG00000007570"	"Fance"	chr17	+	28326093	28326567	28326151	28326567	28320789	28320856	811	1,0,3,3,1	2,6,6,6,5	3,1,1,5,2	4,3,5,1,2	-2	-1	0.109456744353	0.875054191841	0.2,0.0,0.2,0.2,0.091	0.273,0.143,0.091,0.714,0.333	-0.173
812	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59861560	59861740	59861560	59861737	59862619	59862726	812	14,9,7,4,1	1,5,0,2,4	15,1,7,8,0	0,3,1,2,5	-2	-1	0.636204865986	1.0	0.875,0.474,1.0,0.5,0.111	1.0,0.143,0.778,0.667,0.0	0.074
813	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59878129	59878587	59878129	59878550	59882477	59882586	813	0,0,0,0,1	1,0,0,0,0	1,0,1,0,1	2,0,0,0,0	-2	-1	1	1.0	0.0,NA,NA,NA,1.0	0.2,NA,1.0,NA,1.0	-0.233
814	"ENSMUSG00000046311"	"Zfp62"	chr11	+	49214525	49214654	49214554	49214654	49213589	49213642	814	0,0,2,0,0	0,0,0,1,0	2,2,0,1,0	1,0,0,0,1	-2	-1	1	1.0	NA,NA,1.0,0.0,NA	0.5,1.0,NA,1.0,0.0	-0.125
815	"ENSMUSG00000040563"	"Plppr2"	chr9	+	21940684	21940873	21940759	21940873	21939298	21939378	815	3,2,2,1,1	0,0,0,1,0	3,1,1,2,0	0,0,0,0,0	-2	-1	1	1.0	1.0,1.0,1.0,0.333,1.0	1.0,1.0,1.0,1.0,NA	-0.133
819	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123403146	123403806	123403149	123403806	123400624	123400697	819	32,39,42,65,36	32,30,44,59,35	42,25,59,35,34	27,32,39,29,17	-2	-1	0.216175471931	1.0	0.333,0.394,0.323,0.355,0.34	0.438,0.281,0.431,0.376,0.5	-0.056
821	"ENSMUSG00000028582"	"Cc2d1b"	chr4	+	108625980	108626153	108626037	108626153	108625654	108625814	821	4,7,5,9,8	0,0,1,0,0	12,14,20,12,13	0,1,4,0,0	-2	-1	0.684005761187	1.0	1.0,1.0,0.714,1.0,1.0	1.0,0.875,0.714,1.0,1.0	0.025
823	"ENSMUSG00000026201"	"Stk16"	chr1	+	75213112	75213228	75213132	75213228	75212885	75213006	823	0,0,0,1,1	30,33,45,34,30	1,0,0,0,0	39,20,29,31,32	-2	-1	1	1.0	0.0,0.0,0.0,0.014,0.016	0.013,0.0,0.0,0.0,0.0	0.003
824	"ENSMUSG00000026082"	"Rev1"	chr1	-	38074314	38075023	38074314	38074443	38079289	38079398	824	0,0,1,3,0	1,2,1,2,2	0,0,0,0,2	2,3,6,0,6	-2	-1	1	1.0	0.0,0.0,0.333,0.429,0.0	0.0,0.0,0.0,NA,0.143	0.117
825	"ENSMUSG00000026082"	"Rev1"	chr1	-	38079289	38079398	38079289	38079395	38083703	38083820	825	1,1,4,0,2	0,0,0,1,0	12,13,22,7,15	3,1,7,4,2	-2	-1	9.39877787764e-06	0.000884697866031	1.0,1.0,1.0,0.0,1.0	0.667,0.867,0.611,0.467,0.789	0.12
826	"ENSMUSG00000059890"	"Ube4a"	chr9	-	44952941	44953172	44952941	44953115	44959978	44960139	826	3,0,0,2,1	0,0,0,0,0	19,22,24,31,18	2,0,1,3,0	-2	-1	1	1.0	1.0,NA,NA,1.0,1.0	0.826,1.0,0.923,0.838,1.0	0.083
827	"ENSMUSG00000059890"	"Ube4a"	chr9	-	44959978	44960139	44959978	44960127	44963336	44963432	827	0,1,0,1,2	0,0,0,0,0	15,6,23,15,12	3,0,1,0,0	-2	-1	1	1.0	NA,1.0,NA,1.0,1.0	0.714,1.0,0.92,1.0,1.0	0.073
828	"ENSMUSG00000031770"	"Herpud1"	chr8	+	94389520	94389595	94389523	94389595	94389355	94389433	828	65,60,49,50,52	6,3,3,3,6	162,206,256,180,147	18,31,28,10,14	-2	-1	0.0686376443135	0.635824273355	0.844,0.909,0.891,0.893,0.813	0.818,0.769,0.821,0.9,0.84	0.04
832	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492228	128492535	128492228	128492402	128493538	128493566	832	0,1,0,0,0	2,0,2,1,0	0,0,2,0,0	0,0,0,0,0	-2	-1	1	1.0	0.0,1.0,0.0,0.0,NA	NA,NA,1.0,NA,NA	-0.75
833	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492601	128492745	128492601	128492709	128493538	128493566	833	75,83,121,106,110	0,3,0,0,0	48,70,66,70,39	0,0,0,0,0	-2	-1	1	1.0	1.0,0.933,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.013
834	"ENSMUSG00000028049"	"Scamp3"	chr3	+	89179091	89179223	89179094	89179223	89177989	89178067	834	17,15,16,21,13	21,32,15,30,37	23,34,30,21,29	40,47,40,28,20	-2	-1	0.233945928933	1.0	0.288,0.19,0.348,0.259,0.149	0.223,0.266,0.273,0.273,0.42	-0.044
835	"ENSMUSG00000028049"	"Scamp3"	chr3	+	89180038	89180380	89180251	89180380	89179316	89179437	835	0,0,0,2,0	29,39,29,42,32	0,0,0,1,0	63,47,82,70,46	-2	-1	1	1.0	0.0,0.0,0.0,0.023,0.0	0.0,0.0,0.0,0.007,0.0	0.003
839	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254259	91254393	91254262	91254393	91250655	91250853	839	0,1,0,0,2	0,0,0,0,1	2,3,2,1,6	0,0,0,0,0	-2	-1	1	1.0	NA,1.0,NA,NA,0.5	1.0,1.0,1.0,1.0,1.0	-0.25
842	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254259	91254393	91254262	91254393	91253759	91253827	842	0,2,0,1,0	1,0,0,0,0	1,5,6,1,0	1,0,0,2,0	-2	-1	1	1.0	0.0,1.0,NA,1.0,NA	0.333,1.0,1.0,0.2,NA	0.033
844	"ENSMUSG00000022119"	"Rbm26"	chr14	-	105140315	105140447	105140315	105140438	105141195	105141360	844	5,4,1,4,1	1,1,0,1,1	14,8,21,5,2	1,1,5,2,1	-2	-1	0.0165401884415	0.26373917963	0.714,0.667,1.0,0.667,0.333	0.875,0.8,0.677,0.556,0.5	-0.005
845	"ENSMUSG00000022119"	"Rbm26"	chr14	-	105150252	105150408	105150252	105150393	105150748	105150889	845	0,1,0,2,0	2,5,3,7,0	0,1,2,2,2	14,24,24,16,13	-2	-1	1	1.0	0.0,0.091,0.0,0.125,NA	0.0,0.02,0.04,0.059,0.071	0.016
846	"ENSMUSG00000038766"	"Gabpb2"	chr3	-	95203730	95204808	95203730	95203925	95206462	95206602	846	6,7,13,15,8	0,0,0,0,1	10,12,17,13,8	0,0,0,0,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,0.8	1.0,1.0,1.0,1.0,1.0	-0.04
847	"ENSMUSG00000052533"	"Nup188"	chr2	+	30301951	30302045	30302000	30302045	30301008	30301089	847	2,0,1,0,0	2,2,1,7,1	0,0,0,2,0	6,7,20,6,9	-2	-1	1	1.0	0.333,0.0,0.333,0.0,0.0	0.0,0.0,0.0,0.143,0.0	0.105
850	"ENSMUSG00000027651"	"Rprd1b"	chr2	+	158047915	158048028	158047918	158048028	158043405	158043539	850	1,4,1,5,1	1,2,1,2,4	9,13,27,19,14	17,17,17,25,8	-2	-1	0.754339384247	1.0	0.333,0.5,0.333,0.556,0.111	0.209,0.277,0.443,0.275,0.467	0.032
851	"ENSMUSG00000032727"	"Mier3"	chr13	+	111711685	111711780	111711688	111711780	111709725	111709807	851	0,1,1,2,0	0,0,0,0,0	13,12,14,15,11	0,0,1,0,0	-2	-1	1	1.0	NA,1.0,1.0,1.0,NA	1.0,1.0,0.875,1.0,1.0	0.025
853	"ENSMUSG00000021178"	"Psmc1"	chr12	+	100115419	100115605	100115468	100115605	100114837	100114962	853	541,550,610,679,678	0,0,0,1,0	294,265,358,224,209	0,0,1,1,0	-2	-1	1	1.0	1.0,1.0,1.0,0.997,1.0	1.0,1.0,0.994,0.991,1.0	0.002
854	"ENSMUSG00000026339"	"Ccdc93"	chr1	+	121462232	121462283	121462235	121462283	121461886	121461979	854	3,1,3,1,1	1,0,0,3,1	12,10,14,20,7	2,0,0,0,2	-2	-1	0.255111827959	1.0	0.6,1.0,1.0,0.143,0.333	0.75,1.0,1.0,1.0,0.636	-0.262
856	"ENSMUSG00000042133"	"Ppig"	chr2	+	69748960	69749097	69748980	69749097	69743612	69743780	856	20,6,13,12,8	0,2,0,0,0	4,2,0,4,7	0,0,0,0,0	-2	-1	1	1.0	1.0,0.6,1.0,1.0,1.0	1.0,1.0,NA,1.0,1.0	-0.08
857	"ENSMUSG00000042133"	"Ppig"	chr2	+	69748960	69749097	69748980	69749097	69746027	69746115	857	77,90,108,119,119	3,1,2,3,4	60,24,49,35,29	0,0,0,0,0	-2	-1	0.00597433544501	0.122768386116	0.928,0.978,0.964,0.952,0.937	1.0,1.0,1.0,1.0,1.0	-0.048
858	"ENSMUSG00000031715"	"Smarca5"	chr8	-	80726210	80726717	80726210	80726366	80727615	80727795	858	3,0,0,0,0	9,3,5,2,5	0,0,0,0,0	54,38,71,59,39	-2	-1	1	1.0	0.143,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0	0.029
860	"ENSMUSG00000031310"	"Zmym3"	chrX	-	101416908	101416981	101416908	101416975	101417286	101417330	860	0,0,5,5,5	0,4,1,2,1	16,11,7,14,5	7,0,1,7,2	-2	-1	1	1.0	NA,0.0,0.714,0.556,0.714	0.533,1.0,0.778,0.5,0.556	-0.177
861	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41647482	41647617	41647490	41647617	41643332	41643432	861	3,0,2,1,0	3,0,0,2,0	0,1,0,2,1	0,1,1,0,0	-2	-1	1	1.0	0.333,NA,1.0,0.2,NA	NA,0.333,0.0,1.0,1.0	-0.072
862	"ENSMUSG00000005682"	"Pan2"	chr10	+	128308064	128308234	128308118	128308234	128304094	128304389	862	0,1,2,1,0	0,0,0,0,0	4,0,1,2,2	1,0,0,0,0	-2	-1	1	1.0	NA,1.0,1.0,1.0,NA	0.667,NA,1.0,1.0,1.0	0.083
863	"ENSMUSG00000005682"	"Pan2"	chr10	+	128308064	128308234	128308118	128308234	128304094	128304493	863	7,2,1,3,0	0,0,0,0,0	11,7,5,9,1	0,0,0,0,1	-2	-1	1	1.0	1.0,1.0,1.0,1.0,NA	1.0,1.0,1.0,1.0,0.333	0.133
864	"ENSMUSG00000005682"	"Pan2"	chr10	+	128315486	128315657	128315513	128315657	128315097	128315236	864	3,3,3,1,1	14,7,4,6,8	6,1,3,3,1	7,2,15,8,7	-2	-1	0.515517213291	1.0	0.097,0.176,0.273,0.077,0.059	0.3,0.2,0.091,0.158,0.067	-0.027
865	"ENSMUSG00000005682"	"Pan2"	chr10	+	128318162	128319038	128318944	128319038	128317889	128318033	865	22,27,17,15,10	0,1,0,0,2	24,7,26,17,18	0,0,1,1,0	-2	-1	1	1.0	1.0,0.931,1.0,1.0,0.714	1.0,1.0,0.929,0.895,1.0	-0.036
867	"ENSMUSG00000015697"	"Setdb1"	chr3	-	95339906	95340065	95339906	95340062	95340161	95340312	867	0,0,0,4,2	1,0,0,0,0	10,2,30,19,8	0,1,4,1,2	-2	-1	1	1.0	0.0,NA,NA,1.0,1.0	1.0,0.5,0.789,0.905,0.667	-0.106
868	"ENSMUSG00000029070"	"Mxra8"	chr4	+	155840905	155841208	155840914	155841208	155840777	155840798	868	0,3,1,0,0	1,5,1,0,2	13,18,19,16,10	15,16,8,10,4	-2	-1	1	1.0	0.0,0.231,0.333,NA,0.0	0.302,0.36,0.543,0.444,0.556	-0.3
872	"ENSMUSG00000037364"	"Srrt"	chr5	-	137295986	137296113	137295986	137296092	137296217	137296307	872	85,83,92,112,69	20,31,24,36,30	33,7,37,20,26	8,10,8,5,15	-2	-1	0.533657749572	1.0	0.68,0.572,0.657,0.609,0.535	0.673,0.259,0.698,0.667,0.464	0.058
873	"ENSMUSG00000037364"	"Srrt"	chr5	-	137296217	137296319	137296217	137296307	137296466	137296623	873	101,120,99,140,99	17,23,21,30,12	68,36,40,38,30	2,6,1,10,2	-2	-1	0.0110433739911	0.188447750328	0.748,0.723,0.702,0.7,0.805	0.944,0.75,0.952,0.655,0.882	-0.101
874	"ENSMUSG00000037364"	"Srrt"	chr5	-	137298725	137298883	137298725	137298880	137299557	137299672	874	92,76,76,93,46	2,0,0,0,1	37,45,30,28,23	0,0,1,0,1	-2	-1	1	1.0	0.958,1.0,1.0,1.0,0.958	1.0,1.0,0.938,1.0,0.92	0.012
876	"ENSMUSG00000022678"	"Nde1"	chr16	+	14191589	14192918	14191717	14192918	14190086	14190232	876	4,1,5,3,4	21,15,26,14,13	18,2,12,10,3	19,27,27,28,28	-2	-1	0.0427977555408	0.470742819611	0.087,0.032,0.088,0.097,0.133	0.321,0.036,0.182,0.152,0.051	-0.061
877	"ENSMUSG00000028256"	"Odf2l"	chr3	+	145145875	145148616	145148530	145148616	145144311	145144416	877	2,1,1,1,0	3,4,1,1,1	3,2,5,0,1	7,12,4,6,1	-2	-1	0.139496372672	1.0	0.25,0.111,0.333,0.333,0.0	0.176,0.077,0.385,0.0,0.333	0.011
