ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
8287	"ENSMUSG00000039997"	"Ifi203"	chr1	-	173928274	173929516	173926805	173927222	173933782	173933926	8287	9,0,2,9,13	0,0,1,0,3	7,13,12,22,11	2,0,2,0,2	1241	-1	1	nan
8288	"ENSMUSG00000039997"	"Ifi203"	chr1	-	173928274	173929516	173926805	173927222	173935009	173935177	8288	5,3,8,10,10	7,12,11,8,43	15,14,9,29,20	18,8,23,43,32	1241	-1	1	nan
8289	"ENSMUSG00000039997"	"Ifi203"	chr1	-	173933782	173933926	173926805	173927222	173935009	173935177	8289	2,3,3,2,7	7,12,11,8,43	5,5,3,12,3	18,8,23,43,32	143	-1	1	nan
8290	"ENSMUSG00000039997"	"Ifi203"	chr1	-	173933782	173933926	173928274	173929516	173935009	173935177	8290	6,3,4,4,16	0,3,8,3,9	7,7,11,21,9	12,3,7,16,17	143	-1	nan	nan
8291	"ENSMUSG00000039997"	"Ifi203"	chr1	-	173937741	173938026	173936517	173936639	173942229	173942294	8291	7,17,19,13,0	0,0,1,1,0	8,0,0,0,0	0,0,0,0,0	284	-1	1	nan
8293	"ENSMUSG00000029725"	"Ppp1r35"	chr5	+	137779625	137779762	137779301	137779545	137779853	137780110	8293	53,75,63,59,68	0,0,0,0,0	47,23,37,28,34	0,0,0,0,1	136	-1	nan	nan
8294	"ENSMUSG00000037003"	"Tns2"	chr15	+	102115736	102115766	102115560	102115629	102115857	102115996	8294	147,197,167,175,189	0,1,0,0,0	147,87,140,142,90	0,0,0,0,0	29	-1	1	nan
8295	"ENSMUSG00000057672"	"Pkn1"	chr8	-	83671716	83671793	83671298	83671441	83671906	83671969	8295	50,65,57,84,46	1,0,1,1,0	47,48,54,50,41	2,0,3,2,0	76	-1	nan	nan
8296	"ENSMUSG00000057672"	"Pkn1"	chr8	-	83673630	83673710	83673480	83673556	83677523	83677617	8296	24,29,41,34,40	0,0,0,3,0	61,73,56,93,37	0,0,0,0,0	79	-1	nan	nan
8297	"ENSMUSG00000057672"	"Pkn1"	chr8	-	83681179	83681289	83680953	83681097	83683398	83683593	8297	22,39,31,24,29	0,0,1,0,0	98,72,75,76,73	3,0,0,0,0	109	-1	nan	nan
8300	"ENSMUSG00000021711"	"Trappc13"	chr13	-	104152164	104152182	104150049	104150183	104154295	104154340	8300	9,3,6,7,8	7,4,10,11,2	30,8,21,23,10	16,2,18,10,11	17	-1	nan	nan
8301	"ENSMUSG00000018559"	"Ctdnep1"	chr11	+	69984415	69984534	69984253	69984320	69984733	69984805	8301	406,506,447,510,436	0,0,0,0,1	687,680,723,645,529	0,0,0,0,0	118	-1	1	nan
8302	"ENSMUSG00000018559"	"Ctdnep1"	chr11	+	69988827	69988939	69988612	69988729	69989481	69989548	8302	717,858,776,837,831	0,1,1,1,2	797,701,910,709,599	0,1,0,0,0	111	-1	1	nan
8303	"ENSMUSG00000033411"	"Ctdspl2"	chr2	+	121977330	121977469	121969069	121969279	121978891	121979041	8303	0,2,1,3,3	0,0,0,0,0	34,8,40,36,26	0,0,1,0,0	138	-1	1	nan
8304	"ENSMUSG00000033411"	"Ctdspl2"	chr2	+	121977334	121977469	121969069	121969279	121978891	121979041	8304	0,1,0,2,2	0,0,0,0,0	16,2,11,14,9	0,0,1,0,0	134	-1	1	nan
8310	"ENSMUSG00000002147"	"Stat6"	chr10	+	127658196	127658260	127657555	127657702	127658356	127658461	8310	23,25,30,18,26	0,0,2,1,0	42,33,54,45,36	0,0,0,0,0	63	-1	nan	nan
8311	"ENSMUSG00000002147"	"Stat6"	chr10	+	127658356	127658461	127657555	127657702	127658628	127658700	8311	17,11,23,20,11	0,0,0,3,0	29,13,29,31,19	0,0,0,0,0	104	-1	nan	nan
8313	"ENSMUSG00000039275"	"Foxk2"	chr11	+	121299583	121299793	121298558	121298855	121306767	121309896	8313	8,16,7,12,5	0,0,1,1,1	41,47,64,41,36	3,4,6,5,1	209	-1	nan	nan
8314	"ENSMUSG00000020137"	"Thap2"	chr10	-	115376351	115376547	115368403	115372946	115384204	115384435	8314	5,9,2,6,2	0,1,5,1,2	11,14,25,7,5	0,1,1,1,1	195	-1	nan	nan
8315	"ENSMUSG00000024242"	"Map4k3"	chr17	-	80618293	80618347	80616485	80616528	80618556	80618595	8315	12,3,2,21,9	4,0,1,0,0	50,34,52,41,25	0,0,4,1,0	53	-1	nan	nan
8316	"ENSMUSG00000024242"	"Map4k3"	chr17	-	80624055	80624114	80618556	80618595	80630414	80630473	8316	13,4,3,22,9	0,0,0,0,0	39,49,68,46,39	3,0,2,0,0	58	-1	nan	nan
8317	"ENSMUSG00000024242"	"Map4k3"	chr17	-	80629285	80629348	80624055	80624114	80630414	80630473	8317	3,10,3,5,1	9,4,1,9,3	13,3,4,15,6	19,22,37,26,28	62	-1	nan	nan
8318	"ENSMUSG00000024242"	"Map4k3"	chr17	-	80636719	80636798	80630414	80630473	80644131	80644242	8318	13,15,3,19,18	0,0,0,0,0	60,45,81,68,51	0,0,0,1,0	78	-1	nan	nan
8319	"ENSMUSG00000024242"	"Map4k3"	chr17	-	80663991	80664082	80655856	80655921	80680867	80680925	8319	4,3,5,2,8	0,0,0,1,0	25,8,22,27,14	1,2,1,0,0	90	-1	nan	nan
8320	"ENSMUSG00000020993"	"Trappc6b"	chr12	-	59044252	59044346	59043091	59043676	59048122	59048206	8320	184,221,213,179,216	0,0,1,0,0	177,129,205,172,132	0,0,0,0,0	93	-1	nan	nan
8321	"ENSMUSG00000020993"	"Trappc6b"	chr12	-	59048122	59048206	59044251	59044346	59050267	59050385	8321	172,218,201,162,190	1,2,0,0,3	158,117,209,178,149	1,0,0,0,0	83	-1	nan	nan
8322	"ENSMUSG00000020993"	"Trappc6b"	chr12	-	59048122	59048206	59044251	59044346	59061155	59061418	8322	95,139,112,96,121	0,0,2,0,2	99,68,126,113,75	0,0,2,3,0	83	-1	nan	nan
8323	"ENSMUSG00000020993"	"Trappc6b"	chr12	-	59050267	59050385	59044251	59044346	59061155	59061421	8323	1,2,0,0,3	0,0,2,0,2	1,0,0,3,0	0,0,2,3,0	117	-1	1	nan
8324	"ENSMUSG00000020993"	"Trappc6b"	chr12	-	59050267	59050385	59048122	59048206	59061155	59061421	8324	77,81,93,68,69	0,2,3,2,0	59,50,85,70,74	0,1,2,2,0	117	-1	nan	nan
8325	"ENSMUSG00000020993"	"Trappc6b"	chr12	-	59051640	59051708	59050002	59050385	59061155	59061344	8325	82,86,85,86,80	0,0,0,0,0	83,114,105,95,81	0,0,0,3,0	67	-1	nan	nan
8326	"ENSMUSG00000020993"	"Trappc6b"	chr12	-	59059255	59059511	59051640	59051708	59061155	59061472	8326	0,0,0,0,0	75,76,69,75,74	0,2,0,3,0	74,107,103,85,74	255	-1	1	nan
8327	"ENSMUSG00000021905"	"Dph3"	chr14	-	32084906	32084981	32080568	32083246	32085409	32085609	8327	375,288,357,359,361	1,4,8,9,9	232,275,216,214,173	5,12,2,5,5	74	-1	nan	nan
8328	"ENSMUSG00000021905"	"Dph3"	chr14	-	32084906	32085107	32080568	32083246	32085409	32085609	8328	213,181,208,214,215	1,4,8,9,9	128,141,90,127,99	5,12,2,5,5	200	-1	nan	nan
8329	"ENSMUSG00000028906"	"Epb41"	chr4	-	131929693	131929795	131928491	131928572	131935738	131935852	8329	29,47,27,43,24	0,0,0,0,0	106,95,147,107,94	1,0,0,2,0	101	-1	nan	nan
8330	"ENSMUSG00000028906"	"Epb41"	chr4	-	131937014	131937464	131935738	131935867	131955527	131955578	8330	0,1,0,1,1	0,0,0,1,0	6,5,2,1,8	0,3,5,5,2	449	-1	1	nan
8331	"ENSMUSG00000028906"	"Epb41"	chr4	-	131937014	131937464	131935738	131935867	131955542	131955578	8331	0,1,0,2,1	3,1,0,0,0	4,5,2,3,9	3,2,0,3,4	449	-1	1	nan
8332	"ENSMUSG00000028906"	"Epb41"	chr4	-	131937014	131937464	131935738	131935867	131957642	131957819	8332	0,5,0,1,1	11,5,7,8,2	4,9,7,3,7	15,13,24,24,26	449	-1	1	nan
8333	"ENSMUSG00000028906"	"Epb41"	chr4	-	131955527	131955578	131935738	131935867	131957642	131957819	8333	0,0,0,1,0	11,5,7,8,2	5,7,13,10,4	15,13,24,24,26	50	-1	nan	nan
8334	"ENSMUSG00000028906"	"Epb41"	chr4	-	131955527	131955578	131937014	131937464	131957642	131957819	8334	0,0,0,0,0	0,4,0,0,0	8,4,8,5,5	1,4,5,2,2	50	-1	1	nan
8335	"ENSMUSG00000028906"	"Epb41"	chr4	-	131955542	131955578	131935738	131935867	131957642	131957819	8335	3,1,0,0,0	11,5,7,8,2	6,6,1,8,6	15,13,24,24,26	35	-1	nan	nan
8336	"ENSMUSG00000028906"	"Epb41"	chr4	-	131955542	131955578	131937014	131937464	131957642	131957819	8336	0,0,0,0,0	0,4,0,0,0	4,4,1,7,6	1,4,5,2,2	35	-1	1	nan
8337	"ENSMUSG00000028906"	"Epb41"	chr4	-	131962923	131962986	131957619	131957819	131967787	131967975	8337	15,29,29,16,27	2,3,1,5,1	62,48,67,54,32	11,12,13,21,16	62	-1	nan	nan
8338	"ENSMUSG00000028906"	"Epb41"	chr4	-	131963928	131963970	131962923	131962986	131964130	131964187	8338	0,1,0,1,0	2,0,0,1,0	4,2,2,3,3	2,0,0,1,1	41	-1	1	nan
8339	"ENSMUSG00000028906"	"Epb41"	chr4	-	131963928	131963970	131962923	131962986	131967787	131967845	8339	0,0,0,0,0	7,23,22,15,22	0,2,1,0,0	46,37,52,41,14	41	-1	nan	nan
8340	"ENSMUSG00000028906"	"Epb41"	chr4	-	131964130	131964187	131962923	131962986	131967787	131967975	8340	2,0,0,1,0	7,23,22,15,22	2,0,1,3,1	46,37,52,41,14	56	-1	nan	nan
8343	"ENSMUSG00000028906"	"Epb41"	chr4	-	132003584	132003794	132000199	132000304	132006957	132007421	8343	6,7,4,14,6	0,0,0,0,0	91,73,118,114,66	0,0,0,1,1	209	-1	nan	nan
8347	"ENSMUSG00000024018"	"Ccdc167"	chr17	-	29705270	29705320	29704254	29704469	29705488	29705583	8347	11,10,12,8,4	0,2,0,0,1	1,3,1,1,1	1,2,0,0,0	49	-1	nan	nan
8348	"ENSMUSG00000024018"	"Ccdc167"	chr17	-	29705270	29705323	29703331	29704469	29705488	29705583	8348	25,21,27,18,11	0,2,0,0,1	2,4,6,3,2	1,2,0,0,0	52	-1	nan	nan
8349	"ENSMUSG00000014748"	"Tex261"	chr6	-	83771446	83771549	83768884	83771303	83772241	83772309	8349	49,54,47,63,71	0,0,0,0,4	152,87,170,124,73	0,1,0,0,0	102	-1	nan	nan
8350	"ENSMUSG00000014748"	"Tex261"	chr6	-	83773709	83773863	83770415	83772309	83775017	83775097	8350	39,29,29,36,24	1,0,0,1,1	93,66,98,71,53	0,0,0,0,0	153	-1	nan	nan
8352	"ENSMUSG00000014769"	"Psmb1"	chr17	-	15477314	15477421	15475020	15476205	15490155	15490285	8352	1269,1460,1612,1468,1797	0,0,0,0,0	1171,1246,1406,1034,937	0,0,0,0,1	106	-1	1	nan
8353	"ENSMUSG00000014769"	"Psmb1"	chr17	-	15490155	15490285	15475958	15477421	15493097	15493179	8353	873,974,1134,989,1263	3,0,0,0,0	952,1253,1302,912,831	0,0,0,0,0	129	-1	1	nan
8354	"ENSMUSG00000014769"	"Psmb1"	chr17	-	15493097	15493179	15475958	15477421	15494415	15494523	8354	277,274,310,265,323	0,1,0,0,0	262,461,412,316,231	0,0,0,0,0	81	-1	1	nan
8355	"ENSMUSG00000041852"	"Tcf20"	chr15	-	82814480	82814603	82808625	82809787	82815610	82815660	8355	15,9,11,12,12	7,3,4,3,0	8,2,13,6,8	5,8,10,3,4	122	-1	nan	nan
8356	"ENSMUSG00000031093"	"Dock11"	chrX	+	36009942	36009981	36009338	36009450	36011631	36011810	8356	2,0,0,0,0	1,0,1,0,0	6,0,4,1,0	4,0,3,2,6	38	-1	1	nan
8357	"ENSMUSG00000031093"	"Dock11"	chrX	+	36075916	36075934	36069847	36069986	36076098	36076227	8357	0,0,0,0,0	3,4,13,9,5	0,1,0,0,0	16,1,13,8,15	17	-1	nan	nan
8358	"ENSMUSG00000001962"	"Fam50a"	chrX	+	74318141	74318203	74317636	74317703	74318367	74318444	8358	70,82,60,50,62	0,0,0,0,0	60,56,97,65,67	0,0,0,1,0	61	-1	nan	nan
8359	"ENSMUSG00000057637"	"Prdm2"	chr4	-	143131709	143136099	143111633	143111777	143142123	143142234	8359	34,17,40,20,29	0,0,0,1,0	24,36,33,25,28	0,0,2,0,0	4389	-1	nan	nan
8363	"ENSMUSG00000074733"	"Zfp950"	chr19	-	61120318	61120452	61118226	61118347	61127006	61127067	8363	4,5,3,0,9	2,1,6,0,0	0,5,2,0,6	0,0,2,0,0	133	-1	1	nan
8364	"ENSMUSG00000074733"	"Zfp950"	chr19	-	61120318	61120452	61118226	61118350	61127006	61127067	8364	5,5,4,0,7	0,0,0,0,0	0,5,2,0,5	1,0,0,0,0	133	-1	1	nan
8365	"ENSMUSG00000028373"	"Astn2"	chr4	-	66119056	66119212	66059129	66059237	66185123	66185508	8365	0,0,0,1,0	0,0,1,0,2	0,0,3,1,0	0,0,0,0,0	155	-1	1	nan
8371	"ENSMUSG00000047417"	"Rexo1"	chr10	-	80544002	80544116	80543646	80543720	80544282	80544313	8371	17,24,23,20,22	0,0,0,0,0	36,10,33,31,19	0,3,0,0,0	113	-1	nan	nan
8372	"ENSMUSG00000022817"	"Itgb5"	chr16	+	33875801	33876051	33865447	33865652	33884952	33885121	8372	17,13,21,14,22	0,0,0,0,0	163,149,256,170,89	2,0,0,0,0	249	-1	nan	nan
8373	"ENSMUSG00000022817"	"Itgb5"	chr16	+	33893793	33893859	33885025	33885121	33899240	33899402	8373	0,0,0,0,0	17,12,22,5,21	0,0,1,0,0	131,134,207,169,79	65	-1	nan	nan
8374	"ENSMUSG00000022817"	"Itgb5"	chr16	+	33902793	33902883	33900509	33900605	33910464	33910585	8374	31,28,40,38,45	0,0,0,0,1	238,170,270,293,142	0,0,0,1,1	89	-1	nan	nan
8375	"ENSMUSG00000028007"	"Snx7"	chr3	-	117800840	117800993	117781646	117782376	117829576	117829663	8375	23,24,30,39,20	0,1,4,0,1	30,21,34,38,26	2,0,5,3,0	152	-1	nan	nan
8377	"ENSMUSG00000028007"	"Snx7"	chr3	-	117839927	117840038	117838819	117838984	117846513	117846696	8377	5,6,10,17,8	0,0,0,0,0	14,24,24,21,18	0,1,0,0,0	110	-1	nan	nan
8380	"ENSMUSG00000024074"	"Crim1"	chr17	+	78279972	78280215	78237741	78237915	78281245	78281366	8380	5,2,1,1,2	0,0,0,0,0	47,30,67,53,41	4,4,3,5,4	242	-1	nan	nan
8382	"ENSMUSG00000024074"	"Crim1"	chr17	+	78302986	78303108	78281245	78281366	78313123	78313188	8382	5,7,3,7,3	0,0,0,0,0	65,62,147,64,65	0,0,2,0,0	121	-1	nan	nan
8383	"ENSMUSG00000024074"	"Crim1"	chr17	+	78367791	78367986	78354955	78355177	78369994	78370117	8383	22,20,8,28,20	0,2,0,3,0	62,73,119,77,82	1,0,0,1,0	194	-1	nan	nan
8385	"ENSMUSG00000052296"	"Ppp6r1"	chr7	-	4646707	4646940	4643368	4643555	4658480	4658990	8385	39,35,21,55,29	0,0,0,0,1	188,171,195,182,129	0,0,0,0,0	232	-1	nan	nan
8387	"ENSMUSG00000048677"	"Tpcn2"	chr7	-	145260026	145260138	145258514	145258614	145260871	145261000	8387	0,1,1,0,0	1,0,2,5,1	0,0,0,3,0	0,0,1,0,2	111	-1	1	nan
8388	"ENSMUSG00000048677"	"Tpcn2"	chr7	-	145260088	145260138	145258514	145258614	145260871	145261000	8388	0,3,2,1,0	1,0,2,5,1	3,2,1,0,2	0,0,1,0,2	49	-1	1	nan
8389	"ENSMUSG00000048677"	"Tpcn2"	chr7	-	145260871	145261000	145258514	145258614	145261932	145261992	8389	1,1,2,6,1	0,0,2,0,0	2,0,3,0,5	0,0,0,0,0	128	-1	1	nan
8390	"ENSMUSG00000048677"	"Tpcn2"	chr7	-	145261560	145261679	145260871	145261000	145261932	145261992	8390	1,3,0,2,0	0,1,0,1,0	0,0,0,0,2	2,0,2,0,3	118	-1	1	nan
8391	"ENSMUSG00000048677"	"Tpcn2"	chr7	-	145277108	145277225	145273861	145273968	145278736	145278914	8391	0,0,0,1,2	0,0,0,0,0	1,0,4,4,0	1,0,0,0,0	116	-1	1	nan
8392	"ENSMUSG00000048677"	"Tpcn2"	chr7	-	145277108	145277731	145273877	145273968	145278736	145278914	8392	0,0,0,1,1	0,0,0,0,0	1,0,4,4,0	1,0,0,0,0	622	-1	1	nan
8394	"ENSMUSG00000039456"	"Morc3"	chr16	+	93844952	93845048	93844193	93844326	93845139	93845354	8394	0,1,0,0,1	2,1,2,0,0	0,1,0,4,0	14,3,16,9,3	95	-1	1	nan
8395	"ENSMUSG00000039456"	"Morc3"	chr16	+	93849129	93849277	93847281	93847430	93853088	93853217	8395	10,4,5,8,4	0,0,0,0,0	31,7,46,34,26	0,0,2,0,0	147	-1	nan	nan
8396	"ENSMUSG00000039456"	"Morc3"	chr16	+	93855415	93855513	93853778	93853898	93860492	93860544	8396	10,1,6,6,0	0,0,0,0,0	33,14,36,41,17	0,2,0,0,0	97	-1	1	nan
8398	"ENSMUSG00000035069"	"Oma1"	chr4	+	103321639	103321868	103319021	103319528	103325018	103325192	8398	31,28,30,29,31	0,1,1,0,0	56,57,70,93,48	0,0,4,0,0	228	-1	nan	nan
8399	"ENSMUSG00000035069"	"Oma1"	chr4	+	103325018	103325192	103321639	103321868	103325292	103325400	8399	52,29,35,55,47	0,0,0,0,0	65,40,68,68,52	0,0,1,0,0	173	-1	nan	nan
8400	"ENSMUSG00000035069"	"Oma1"	chr4	+	103328837	103328966	103325292	103325400	103331304	103331379	8400	63,64,77,70,52	0,1,0,0,1	83,60,80,78,56	2,1,1,2,0	128	-1	nan	nan
8401	"ENSMUSG00000035069"	"Oma1"	chr4	+	103331304	103331379	103325292	103325400	103353501	103353651	8401	15,15,12,14,5	0,0,0,2,0	15,11,18,12,6	1,0,0,0,0	74	-1	nan	nan
8402	"ENSMUSG00000035069"	"Oma1"	chr4	+	103353501	103353651	103331304	103331379	103365972	103366443	8402	56,62,63,73,55	1,0,2,0,0	54,36,64,43,41	0,0,0,0,0	149	-1	nan	nan
8403	"ENSMUSG00000035069"	"Oma1"	chr4	+	103353501	103353651	103331304	103331379	103371731	103371868	8403	21,18,14,22,11	0,0,0,0,3	15,12,20,14,10	0,0,0,0,1	149	-1	nan	nan
8404	"ENSMUSG00000034758"	"Tle6"	chr10	-	81595479	81595555	81595322	81595405	81595844	81596255	8404	1,2,5,4,1	0,0,0,0,0	12,3,5,4,7	0,1,0,0,0	75	-1	nan	nan
8406	"ENSMUSG00000037461"	"Ints7"	chr1	+	191582398	191582528	191575635	191575951	191583178	191583325	8406	2,3,1,4,1	0,0,0,0,0	17,4,14,11,7	1,0,0,0,0	129	-1	nan	nan
8407	"ENSMUSG00000037461"	"Ints7"	chr1	+	191583178	191583325	191575741	191575951	191586523	191586661	8407	0,2,0,4,0	0,1,0,0,0	12,10,10,18,2	0,0,0,0,0	146	-1	1	nan
8409	"ENSMUSG00000004098"	"Col5a3"	chr9	-	20776091	20776145	20775833	20775887	20776312	20776366	8409	30,73,74,90,33	0,0,0,0,0	163,110,157,175,120	0,0,0,1,0	53	-1	1	nan
8410	"ENSMUSG00000004098"	"Col5a3"	chr9	-	20778476	20778530	20776991	20777099	20778664	20778718	8410	51,90,68,65,42	0,0,0,0,0	158,109,210,223,111	1,0,0,0,0	53	-1	1	nan
8411	"ENSMUSG00000004098"	"Col5a3"	chr9	-	20778800	20778854	20778664	20778718	20779015	20779069	8411	34,54,45,35,23	0,0,0,0,0	109,52,104,121,60	0,0,0,2,0	53	-1	nan	nan
8412	"ENSMUSG00000032249"	"Anp32a"	chr9	+	62374653	62374751	62373438	62373677	62377299	62377307	8412	551,650,757,630,614	0,0,1,2,0	412,322,531,407,383	0,0,0,3,1	97	-1	nan	nan
8415	"ENSMUSG00000084843"	"B230312C02Rik"	chr2	-	180380790	180380834	180371671	180371792	180382106	180382266	8415	0,1,0,0,1	0,0,0,1,0	3,0,0,0,0	0,2,2,0,0	43	-1	1	nan
8419	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153909348	153909459	153908789	153908899	153909545	153909598	8419	100,94,85,103,86	0,1,1,2,3	146,136,173,115,110	0,0,3,0,2	110	-1	nan	nan
8420	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153909348	153909459	153908789	153908915	153909545	153909598	8420	152,147,132,129,137	18,14,16,17,13	199,189,252,162,163	21,15,27,17,18	110	-1	1	nan
8421	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153909545	153909598	153909348	153909459	153910260	153910366	8421	133,117,112,115,136	0,0,0,0,0	194,200,263,168,159	4,0,0,0,0	52	-1	nan	nan
8422	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153910063	153910161	153909545	153909598	153910260	153910303	8422	30,23,24,31,28	98,79,81,67,103	48,29,39,42,40	138,134,175,114,107	97	-1	nan	nan
8423	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153910260	153910366	153909545	153909598	153910690	153910888	8423	168,137,152,143,157	0,0,0,1,0	240,207,311,198,184	0,0,0,0,0	105	-1	nan	nan
8425	"ENSMUSG00000025544"	"Tm9sf2"	chr14	+	122123715	122123783	122107037	122107435	122126105	122126199	8425	16,12,12,22,16	0,0,0,0,0	118,134,161,141,75	0,1,1,0,0	67	-1	nan	nan
8426	"ENSMUSG00000025544"	"Tm9sf2"	chr14	+	122139649	122139774	122137371	122137501	122141198	122141310	8426	54,47,58,68,27	0,0,0,0,0	345,271,492,331,260	0,0,0,0,1	124	-1	1	nan
8427	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	51985304	51985426	51984718	51984991	51987402	51987600	8427	0,0,0,0,2	2,0,0,1,1	4,0,2,4,1	3,7,11,9,5	121	-1	1	nan
8428	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	51986931	51987222	51985304	51985426	51987402	51987467	8428	1,0,0,0,4	0,0,0,0,0	0,0,3,2,1	0,0,1,0,1	290	-1	1	nan
8429	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	51987115	51987222	51984970	51984991	51987402	51987600	8429	1,0,0,0,4	2,0,0,1,1	0,0,4,2,1	3,7,11,9,5	106	-1	1	nan
8430	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52003653	52003758	52002284	52002462	52003972	52004116	8430	54,50,49,58,80	0,0,0,1,0	59,48,74,57,37	0,0,0,0,0	104	-1	nan	nan
8431	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52003972	52004116	52003653	52003758	52004611	52004742	8431	86,63,88,70,91	1,1,2,1,0	72,60,63,44,54	3,0,0,1,1	143	-1	nan	nan
8432	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52004878	52004899	52004611	52004742	52004988	52005035	8432	7,9,5,7,10	49,54,50,38,42	2,2,5,7,7	38,20,22,33,19	20	-1	nan	nan
8434	"ENSMUSG00000017724"	"Etv4"	chr11	-	101781961	101782037	101777092	101777146	101783966	101784014	8434	0,0,0,0,0	2,5,3,8,5	0,1,0,0,0	9,9,11,7,8	75	-1	nan	nan
8437	"ENSMUSG00000027282"	"Mtch2"	chr2	+	90852815	90852866	90849597	90849704	90853050	90853113	8437	29,20,23,23,18	1,2,0,3,1	29,24,27,13,16	0,2,2,1,0	50	-1	nan	nan
8438	"ENSMUSG00000027282"	"Mtch2"	chr2	+	90852839	90852866	90849597	90849704	90853050	90853113	8438	233,205,223,217,166	1,2,0,3,1	240,288,317,249,209	0,2,2,1,0	26	-1	nan	nan
8439	"ENSMUSG00000027282"	"Mtch2"	chr2	+	90855435	90855487	90854923	90854981	90856805	90856864	8439	317,392,408,397,387	0,0,0,0,0	437,444,523,459,370	2,0,0,0,0	51	-1	nan	nan
8440	"ENSMUSG00000027282"	"Mtch2"	chr2	+	90859475	90859569	90856805	90856865	90860462	90860510	8440	545,641,632,644,655	0,0,0,1,0	685,572,742,604,466	1,0,0,0,0	93	-1	1	nan
8441	"ENSMUSG00000027282"	"Mtch2"	chr2	+	90860462	90860510	90849597	90849704	90861381	90861449	8441	211,271,238,253,258	0,0,0,1,0	242,210,219,179,144	0,0,0,0,0	47	-1	1	nan
8442	"ENSMUSG00000027282"	"Mtch2"	chr2	+	90863589	90863665	90861239	90861449	90865183	90865388	8442	813,963,949,948,949	0,0,2,0,4	633,580,756,561,555	1,0,0,0,0	75	-1	nan	nan
8444	"ENSMUSG00000042492"	"Tbc1d10b"	chr7	-	127200094	127200160	127199732	127199922	127200284	127200399	8444	38,24,30,25,19	0,1,0,0,0	64,67,78,43,53	0,0,1,1,0	65	-1	nan	nan
8445	"ENSMUSG00000019990"	"Pde7b"	chr10	-	20443217	20443369	20440764	20440828	20479674	20479758	8445	8,15,13,8,13	0,0,0,0,0	53,62,81,49,52	1,0,0,0,0	151	-1	nan	nan
8447	"ENSMUSG00000019990"	"Pde7b"	chr10	-	20610566	20610605	20479674	20479758	20619129	20619190	8447	0,1,0,0,0	0,4,0,0,0	2,0,1,1,1	12,11,9,6,1	38	-1	1	nan
8448	"ENSMUSG00000024011"	"Pi16"	chr17	+	29326847	29326946	29326273	29326362	29327837	29327970	8448	11,18,26,6,17	3,4,17,7,11	83,78,182,194,47	8,41,20,24,15	98	-1	nan	nan
8449	"ENSMUSG00000024011"	"Pi16"	chr17	+	29326847	29327633	29326273	29326362	29327837	29327970	8449	69,164,262,159,186	3,4,17,7,11	339,268,650,816,268	8,41,20,24,15	785	-1	1	nan
8451	"ENSMUSG00000034674"	"Tdg"	chr10	+	82647221	82647393	82644614	82644709	82647952	82648078	8451	1,16,7,14,10	0,0,0,0,0	32,5,17,11,6	0,0,0,1,1	171	-1	nan	nan
8453	"ENSMUSG00000026251"	"Chrnd"	chr1	+	87192845	87192955	87192485	87192641	87194799	87195000	8453	4,5,0,5,3	0,0,0,0,0	21,19,50,23,24	2,0,0,0,0	109	-1	1	nan
8454	"ENSMUSG00000027679"	"Dnajc19"	chr3	-	34080083	34080157	34079204	34079284	34080230	34080282	8454	310,391,347,431,384	0,0,0,0,0	182,263,227,178,186	1,0,0,0,0	73	-1	nan	nan
8455	"ENSMUSG00000027679"	"Dnajc19"	chr3	-	34080230	34080282	34080083	34080157	34081185	34081262	8455	161,182,187,208,209	0,0,1,0,0	81,145,96,89,81	0,3,0,0,0	51	-1	nan	nan
8456	"ENSMUSG00000067818"	"Myl9"	chr2	+	156778518	156778728	156775419	156775506	156780481	156780534	8456	175,194,330,274,219	0,2,0,0,0	120,142,223,168,156	0,0,0,0,0	209	-1	nan	nan
8458	"ENSMUSG00000067818"	"Myl9"	chr2	+	156780481	156780643	156778518	156778728	156780989	156781361	8458	324,414,705,541,480	0,0,0,0,0	270,256,429,367,310	1,0,0,0,0	161	-1	nan	nan
8460	"ENSMUSG00000022519"	"Srl"	chr16	-	4486276	4486510	4480215	4483284	4487492	4487609	8460	98,107,65,126,95	0,0,0,0,0	1689,1207,1719,1544,1064	0,0,0,0,1	233	-1	1	nan
8461	"ENSMUSG00000022519"	"Srl"	chr16	-	4496404	4497715	4493778	4493877	4522992	4523075	8461	6,9,9,11,18	3,0,0,0,3	99,112,83,80,60	13,9,17,12,4	1310	-1	nan	nan
