ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
538	"ENSMUSG00000045103"	"Dmd"	chrX	+	84373382	84373547	84425707	84425809	84312476	84312626	84431883	84431992	538	3,2,0,0,0	0,1,2,0,2	14,8,13,8,10	32,14,18,27,24	-2	-2	1	1.0	1.0,0.667,0.0,NA,0.0	0.304,0.364,0.419,0.229,0.294	0.095
539	"ENSMUSG00000028964"	"Park7"	chr4	-	150901007	150901094	150903814	150903884	150897132	150897471	150905249	150905309	539	569,722,728,727,816	1149,1415,1433,1516,1666	531,450,482,512,451	627,586,561,826,580	-2	-2	1.2791597781e-09	4.27064935007e-08	0.331,0.338,0.337,0.324,0.329	0.459,0.434,0.462,0.383,0.437	-0.103
540	"ENSMUSG00000028964"	"Park7"	chr4	-	150901007	150901094	150905249	150905309	150897132	150897471	150907039	150907141	540	306,394,412,416,450	1144,1415,1432,1516,1663	263,272,279,301,302	627,585,558,826,580	-2	-2	1.0104761472e-10	4.0970035857e-09	0.211,0.218,0.223,0.215,0.213	0.296,0.317,0.333,0.267,0.342	-0.095
541	"ENSMUSG00000028964"	"Park7"	chr4	-	150903814	150903884	150905249	150905309	150897132	150897471	150907039	150907141	541	306,394,412,416,450	0,0,0,0,0	263,272,279,301,302	1,0,0,0,2	-2	-2	1	1.0	1.0,1.0,1.0,1.0,1.0	0.996,1.0,1.0,1.0,0.993	0.002
542	"ENSMUSG00000028964"	"Park7"	chr4	-	150903814	150903884	150905249	150905309	150901007	150901094	150907039	150907141	542	311,394,412,416,453	626,761,817,843,981	263,274,283,301,302	615,490,570,500,484	-2	-2	0.28512294205	0.623282145642	0.332,0.341,0.335,0.33,0.316	0.3,0.359,0.332,0.376,0.384	-0.019
543	"ENSMUSG00000061079"	"Zfp143"	chr7	+	110081791	110081917	110083190	110083370	110080267	110080343	110086112	110086340	543	1,2,5,3,4	4,0,1,5,2	4,10,7,2,0	2,1,5,3,2	-2	-2	0.945062275534	1.0	0.2,1.0,0.833,0.375,0.667	0.667,0.909,0.583,0.4,0.0	0.103
544	"ENSMUSG00000058444"	"Map2k5"	chr9	-	63216992	63217025	63235288	63235318	63197310	63197372	63256976	63257048	544	2,4,1,1,4	12,5,14,7,12	2,0,7,2,1	14,5,8,12,5	-2	-2	0.483321429825	0.897029918399	0.143,0.444,0.067,0.125,0.25	0.125,0.0,0.467,0.143,0.167	0.025
545	"ENSMUSG00000058444"	"Map2k5"	chr9	-	63357992	63358060	63371736	63371785	63343386	63343456	63377122	63377877	545	6,4,6,4,3	7,3,7,10,6	24,5,33,12,10	15,15,7,12,13	-2	-2	0.187454608071	0.45742661006	0.462,0.571,0.462,0.286,0.333	0.615,0.25,0.825,0.5,0.435	-0.102
546	"ENSMUSG00000002718"	"Cse1l"	chr2	+	166935922	166936026	166937341	166937439	166934752	166934889	166939634	166939785	546	13,17,10,21,6	18,22,18,20,11	73,38,135,49,62	91,58,127,85,57	-2	-2	0.583290012155	0.995761798786	0.419,0.436,0.357,0.512,0.353	0.445,0.396,0.515,0.366,0.521	-0.033
547	"ENSMUSG00000108815"	"Gm49388"	chr7	+	127801460	127801616	127801833	127801942	127801074	127801246	127802013	127802022	547	5,8,11,14,9	5,3,13,10,16	20,11,25,12,9	17,14,33,11,24	-2	-2	0.386018406898	0.774144764141	0.5,0.727,0.458,0.583,0.36	0.541,0.44,0.431,0.522,0.273	0.084
548	"ENSMUSG00000030089"	"Slc41a3"	chr6	+	90626379	90626451	90633610	90633755	90624811	90624919	90635249	90635396	548	36,27,27,44,22	30,16,36,20,11	84,93,94,132,61	50,49,78,76,22	-2	-2	0.380112212678	0.768445929504	0.545,0.628,0.429,0.688,0.667	0.627,0.655,0.547,0.635,0.735	-0.048
549	"ENSMUSG00000030089"	"Slc41a3"	chr6	+	90633610	90633755	90635249	90635396	90626379	90626451	90636856	90637001	549	14,11,22,15,7	39,29,31,31,18	31,38,33,79,19	75,71,87,71,57	-2	-2	0.568580376086	0.979759029291	0.264,0.275,0.415,0.326,0.28	0.292,0.349,0.275,0.527,0.25	-0.027
550	"ENSMUSG00000024563"	"Smad2"	chr18	+	76299782	76299995	76302078	76302216	76298447	76298501	76302382	76302527	550	1,0,3,7,7	5,0,4,6,9	27,20,29,27,21	8,14,19,23,12	-2	-2	1	1.0	0.167,NA,0.429,0.538,0.438	0.771,0.588,0.604,0.54,0.636	-0.235
552	"ENSMUSG00000022498"	"Txndc11"	chr16	-	11093815	11093928	11104565	11104659	11091585	11091786	11116794	11116924	552	9,0,4,3,2	1,2,2,2,4	9,16,33,16,13	13,8,11,6,3	-2	-2	0.605610303584	1.0	0.9,0.0,0.667,0.6,0.333	0.409,0.667,0.75,0.727,0.813	-0.173
553	"ENSMUSG00000022498"	"Txndc11"	chr16	-	11104565	11104659	11116794	11116924	11091585	11091786	11122669	11122767	553	9,2,6,5,8	2,0,2,1,0	5,10,28,11,8	1,2,13,2,1	-2	-2	0.00360435026179	0.0202477649506	0.818,1.0,0.75,0.833,1.0	0.833,0.833,0.683,0.846,0.889	0.063
554	"ENSMUSG00000022498"	"Txndc11"	chr16	-	11104565	11104659	11116794	11116924	11093815	11093928	11122669	11122767	554	9,2,6,5,8	1,2,2,1,2	5,10,26,12,8	10,3,9,8,3	-2	-2	0.0323601399889	0.119602668189	0.9,0.5,0.75,0.833,0.8	0.333,0.769,0.743,0.6,0.727	0.122
555	"ENSMUSG00000024587"	"Nars"	chr18	-	64509244	64509315	64510452	64510531	64507771	64507858	64511610	64511700	555	73,134,86,85,88	23,37,30,18,16	120,97,137,128,81	80,79,123,66,55	-2	-2	6.26965146466e-12	3.47551622701e-10	0.76,0.784,0.741,0.825,0.846	0.6,0.551,0.527,0.66,0.596	0.204
557	"ENSMUSG00000024587"	"Nars"	chr18	-	64510452	64510531	64511610	64511700	64509244	64509315	64511784	64511877	557	150,164,138,161,139	54,67,47,72,36	129,104,129,121,96	119,110,146,134,92	-2	-2	0	0.0	0.735,0.71,0.746,0.691,0.794	0.52,0.486,0.469,0.475,0.511	0.243
558	"ENSMUSG00000004677"	"Myo9b"	chr8	+	71336875	71336965	71338906	71339020	71334312	71334394	71340759	71340799	558	0,0,2,0,0	4,1,2,1,1	4,3,5,4,2	16,7,14,9,4	-2	-2	2.05534915787e-05	0.000229121968375	0.0,0.0,0.5,0.0,0.0	0.2,0.3,0.263,0.308,0.333	-0.181
559	"ENSMUSG00000000753"	"Serpinf1"	chr11	-	75414920	75415124	75416229	75416428	75413906	75414049	75417908	75417996	559	12,25,33,32,27	133,159,291,203,154	105,236,254,148,81	505,656,1158,545,222	-2	-2	8.46884828931e-09	2.32537161439e-07	0.083,0.136,0.102,0.136,0.149	0.172,0.265,0.18,0.214,0.267	-0.098
560	"ENSMUSG00000039901"	"Armh3"	chr19	-	45820273	45820390	45846107	45846186	45817363	45818978	45885951	45886027	560	2,4,3,3,3	13,15,16,12,12	14,11,13,2,8	31,16,27,24,19	-2	-2	0.0368362810925	0.131414158818	0.133,0.211,0.158,0.2,0.2	0.311,0.407,0.325,0.077,0.296	-0.103
561	"ENSMUSG00000028886"	"Eya3"	chr4	+	132661894	132661938	132667154	132667234	132656692	132656788	132670188	132670255	561	0,1,0,0,0	2,1,3,8,1	3,3,12,4,7	10,13,16,12,9	-2	-2	8.72521034312e-08	1.85758463682e-06	0.0,0.5,0.0,0.0,0.0	0.231,0.188,0.429,0.25,0.438	-0.207
562	"ENSMUSG00000028886"	"Eya3"	chr4	+	132667154	132667234	132670188	132670255	132661894	132661938	132672895	132673032	562	2,1,0,0,1	0,0,0,1,0	13,10,12,10,9	8,3,5,16,7	-2	-2	1	1.0	1.0,1.0,NA,0.0,1.0	0.619,0.769,0.706,0.385,0.563	0.142
563	"ENSMUSG00000028886"	"Eya3"	chr4	+	132670188	132670215	132672895	132673032	132667154	132667234	132689704	132689790	563	2,0,0,1,0	5,4,1,2,0	0,0,5,2,1	10,3,13,4,4	-2	-2	1	1.0	0.286,0.0,0.0,0.333,NA	0.0,0.0,0.278,0.333,0.2	-0.007
565	"ENSMUSG00000028886"	"Eya3"	chr4	+	132670188	132670255	132672895	132673032	132667154	132667234	132689704	132689790	565	2,0,0,2,0	5,4,1,2,0	7,6,10,8,4	10,3,13,4,4	-2	-2	1	1.0	0.286,0.0,0.0,0.5,NA	0.412,0.667,0.435,0.667,0.5	-0.34
566	"ENSMUSG00000028886"	"Eya3"	chr4	+	132680755	132680893	132689704	132689790	132672895	132673032	132692961	132693145	566	1,0,1,0,5	6,3,2,2,0	3,16,8,6,4	26,15,26,20,20	-2	-2	0.201649205674	0.48205481389	0.143,0.0,0.333,0.0,1.0	0.103,0.516,0.235,0.231,0.167	0.045
567	"ENSMUSG00000026384"	"Ptpn4"	chr1	-	119706154	119706313	119707775	119707901	119692749	119692909	119715946	119716015	567	4,0,1,1,2	1,0,0,1,0	13,8,14,26,12	15,12,37,20,6	-2	-2	1	1.0	0.8,NA,1.0,0.5,1.0	0.464,0.4,0.275,0.565,0.667	0.351
568	"ENSMUSG00000038412"	"Higd1a"	chr9	-	121850187	121850322	121852490	121852609	121848562	121849689	121857511	121858362	568	159,148,170,162,187	703,853,829,913,864	103,135,96,91,80	298,346,373,288,246	-2	-2	6.13338305699e-08	1.39311455829e-06	0.184,0.148,0.17,0.151,0.178	0.257,0.281,0.205,0.24,0.245	-0.079
569	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	45126708	45126794	45127208	45127274	45126477	45126537	45127495	45127568	569	245,287,322,285,341	1435,1631,1778,1741,1827	172,252,170,178,119	799,928,1033,744,682	-2	-2	0.0203894233204	0.0827405051317	0.146,0.15,0.153,0.141,0.157	0.177,0.214,0.141,0.193,0.149	-0.025
570	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	45126990	45127092	45127208	45127274	45126477	45126537	45127495	45127568	570	245,287,322,285,341	3,2,2,6,2	172,252,170,178,119	0,2,3,1,1	-2	-2	1	1.0	0.988,0.993,0.994,0.979,0.994	1.0,0.992,0.983,0.994,0.992	-0.003
572	"ENSMUSG00000025558"	"Dock9"	chr14	-	121591310	121591354	121591811	121591879	121586226	121586342	121592393	121592444	572	2,3,5,0,0	6,2,4,4,2	6,0,2,6,7	5,6,11,12,2	-2	-2	0.532777043977	0.942951177834	0.25,0.6,0.556,0.0,0.0	0.545,0.0,0.154,0.333,0.778	-0.081
573	"ENSMUSG00000025558"	"Dock9"	chr14	-	121591310	121591354	121591811	121591879	121586226	121586342	121594335	121594383	573	2,2,3,0,0	8,4,6,8,4	6,4,7,7,8	16,13,25,21,11	-2	-2	0.035386260472	0.127649823853	0.2,0.333,0.333,0.0,0.0	0.273,0.235,0.219,0.25,0.421	-0.106
574	"ENSMUSG00000025558"	"Dock9"	chr14	-	121591310	121591354	121591811	121591948	121586226	121586342	121594335	121594383	574	3,2,3,0,0	8,4,6,8,4	6,0,5,7,9	16,13,25,21,11	-2	-2	0.393115040411	0.783031856764	0.273,0.333,0.333,0.0,0.0	0.273,0.0,0.167,0.25,0.45	-0.04
575	"ENSMUSG00000005628"	"Tmod4"	chr3	+	95127803	95127911	95128268	95128412	95127588	95127719	95128599	95128744	575	782,859,790,984,882	696,897,967,968,1103	882,572,823,746,657	609,420,525,424,472	-2	-2	5.3619220175e-11	2.38686771021e-09	0.529,0.489,0.45,0.504,0.444	0.592,0.577,0.611,0.638,0.582	-0.117
576	"ENSMUSG00000005628"	"Tmod4"	chr3	+	95128268	95128412	95128599	95128744	95127588	95127719	95129087	95129205	576	0,0,0,2,0	1049,1292,1410,1507,1556	0,0,0,0,0	783,458,694,484,591	-2	-2	1	1.0	0.0,0.0,0.0,0.001,0.0	0.0,0.0,0.0,0.0,0.0	0.0
577	"ENSMUSG00000005628"	"Tmod4"	chr3	+	95128268	95128412	95128599	95128744	95127652	95127911	95129087	95129208	577	589,723,783,915,780	1048,1279,1403,1503,1552	644,481,642,453,499	781,450,690,480,587	-2	-2	4.43778347403e-12	2.63980326487e-10	0.36,0.361,0.358,0.378,0.334	0.452,0.517,0.482,0.486,0.459	-0.121
579	"ENSMUSG00000086779"	"Gm13562"	chr2	+	26367975	26368288	26369600	26369740	26352644	26352731	26371382	26371952	579	2,1,2,1,0	0,1,0,1,2	0,1,0,0,0	0,0,2,3,0	-2	-2	1	1.0	1.0,0.5,1.0,0.5,0.0	NA,1.0,0.0,0.0,NA	0.267
580	"ENSMUSG00000037321"	"Tap1"	chr17	+	34192836	34192857	34192941	34192965	34191328	34191526	34193127	34193316	580	2,3,1,0,0	0,0,2,1,1	2,0,0,1,10	0,1,3,0,16	-2	-2	0.489746977207	0.904685816347	1.0,1.0,0.333,0.0,0.0	1.0,0.0,0.0,1.0,0.385	-0.01
581	"ENSMUSG00000032198"	"Dock6"	chr9	-	21825434	21825530	21825782	21825875	21824396	21824537	21829473	21829578	581	0,0,0,0,1	22,16,8,10,5	2,0,0,1,0	45,11,24,33,31	-2	-2	1	1.0	0.0,0.0,0.0,0.0,0.167	0.043,0.0,0.0,0.029,0.0	0.019
582	"ENSMUSG00000032198"	"Dock6"	chr9	-	21825434	21825530	21825782	21825875	21824396	21824537	21830213	21830377	582	0,0,0,0,0	10,10,7,6,3	2,2,3,2,3	19,5,12,19,11	-2	-2	1.03984426868e-05	0.00012624225047	0.0,0.0,0.0,0.0,0.0	0.095,0.286,0.2,0.095,0.214	-0.178
583	"ENSMUSG00000032198"	"Dock6"	chr9	-	21825782	21825875	21829473	21829578	21825434	21825530	21830213	21830377	583	16,12,1,12,5	3,2,4,4,2	42,12,23,25,32	5,2,5,2,3	-2	-2	0.0613024553079	0.19711474954	0.842,0.857,0.2,0.75,0.714	0.894,0.857,0.821,0.926,0.914	-0.21
584	"ENSMUSG00000022946"	"Dop1b"	chr16	+	93759626	93759729	93760291	93760483	93757075	93757195	93762032	93762711	584	0,0,2,1,0	0,3,1,0,5	5,3,9,5,2	13,3,6,4,13	-2	-2	1	1.0	NA,0.0,0.667,1.0,0.0	0.278,0.5,0.6,0.556,0.133	0.003
585	"ENSMUSG00000078812"	"Eif5a"	chr11	-	69919448	69919478	69920340	69920434	69919150	69919336	69921162	69921386	585	21,30,23,21,20	0,0,0,0,0	24,48,25,31,31	0,4,4,1,5	-2	-2	9.42460924953e-05	0.000879031808734	1.0,1.0,1.0,1.0,1.0	1.0,0.923,0.862,0.969,0.861	0.077
586	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264222	141264315	141264492	141264655	141263658	141264048	141264724	141264783	586	14,6,14,2,12	8,18,24,20,29	1,2,1,7,7	5,2,10,5,21	-2	-2	0.610280421711	1.0	0.636,0.25,0.368,0.091,0.293	0.167,0.5,0.091,0.583,0.25	0.009
587	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264222	141264315	141264492	141264655	141263658	141264048	141265074	141265291	587	0,1,1,0,8	8,18,22,19,29	0,2,0,2,2	5,2,10,5,22	-2	-2	0.0753082227262	0.229756550747	0.0,0.053,0.043,0.0,0.216	0.0,0.5,0.0,0.286,0.083	-0.111
588	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264492	141264559	141264724	141264783	141264222	141264315	141265074	141265291	588	11,14,15,10,17	9,24,44,19,24	5,1,4,9,10	9,7,0,15,29	-2	-2	0.966790764976	1.0	0.55,0.368,0.254,0.345,0.415	0.357,0.125,1.0,0.375,0.256	-0.036
589	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264492	141264655	141264724	141264783	141264222	141264315	141265074	141265291	589	11,14,15,10,17	11,26,45,24,32	5,1,4,9,10	14,8,0,24,32	-2	-2	0.803188688778	1.0	0.5,0.35,0.25,0.294,0.347	0.263,0.111,1.0,0.273,0.238	-0.029
590	"ENSMUSG00000052997"	"Uba2"	chr7	-	34155884	34155984	34157242	34157364	34154483	34154644	34157978	34158046	590	30,31,24,27,11	31,15,20,30,11	64,55,90,67,54	62,33,93,87,34	-2	-2	0.848835039692	1.0	0.492,0.674,0.545,0.474,0.5	0.508,0.625,0.492,0.435,0.614	0.002
591	"ENSMUSG00000031068"	"Glrx3"	chr7	+	137452696	137452771	137459122	137459295	137444978	137445087	137459480	137459542	591	18,15,14,19,15	290,246,269,283,253	14,14,18,8,8	344,328,334,256,296	-2	-2	0.0205939266796	0.0831881059298	0.058,0.057,0.049,0.063,0.056	0.039,0.041,0.051,0.03,0.026	0.019
593	"ENSMUSG00000040506"	"Ambra1"	chr2	+	91805023	91805110	91810029	91810209	91772710	91773747	91824459	91824540	593	3,3,0,6,0	6,4,0,9,2	15,4,17,19,15	20,17,51,27,16	-2	-2	1	1.0	0.333,0.429,NA,0.4,0.0	0.429,0.19,0.25,0.413,0.484	-0.063
594	"ENSMUSG00000040506"	"Ambra1"	chr2	+	91825251	91825352	91875715	91875826	91824459	91824540	91885600	91885789	594	7,7,4,8,2	5,2,2,4,4	15,21,27,15,11	8,16,15,20,22	-2	-2	0.265333561379	0.58967473777	0.583,0.778,0.667,0.667,0.333	0.652,0.568,0.643,0.429,0.333	0.081
595	"ENSMUSG00000040506"	"Ambra1"	chr2	+	91900497	91900637	91910296	91910389	91886823	91886978	91911413	91911607	595	15,12,8,19,3	19,33,9,26,9	19,15,23,14,15	24,15,30,29,24	-2	-2	0.487402086572	0.901755245811	0.441,0.267,0.471,0.422,0.25	0.442,0.5,0.434,0.326,0.385	-0.047
596	"ENSMUSG00000037720"	"Tmem33"	chr5	+	67263729	67263824	67264269	67264457	67260963	67261033	67267301	67267369	596	5,5,24,11,18	28,28,22,20,23	11,42,23,28,13	16,37,65,38,17	-2	-2	0.21473937255	0.507358746484	0.152,0.152,0.522,0.355,0.439	0.407,0.532,0.261,0.424,0.433	-0.087
597	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20351311	20351416	20352703	20352839	20348161	20348394	20356354	20356497	597	5,4,6,10,2	9,10,5,7,1	21,20,13,17,13	20,12,23,26,11	-2	-2	0.791984856566	1.0	0.357,0.286,0.545,0.588,0.667	0.512,0.625,0.361,0.395,0.542	0.002
598	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20351311	20351416	20352703	20352837	20348261	20348394	20374329	20374454	598	5,4,6,10,3	0,0,0,0,1	21,20,10,17,12	0,0,1,2,0	-2	-2	1	1.0	1.0,1.0,1.0,1.0,0.75	1.0,1.0,0.909,0.895,1.0	-0.011
599	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20352703	20352839	20356354	20356497	20351311	20351416	20358023	20358140	599	12,11,8,14,9	7,8,7,7,10	22,42,37,29,13	12,23,26,22,23	-2	-2	0.814527708959	1.0	0.632,0.579,0.533,0.667,0.474	0.647,0.646,0.587,0.569,0.361	0.015
600	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20356354	20356497	20358023	20358140	20352703	20352839	20363262	20363450	600	10,11,6,7,1	3,2,4,2,6	20,12,27,27,11	5,7,6,3,6	-2	-2	0.321207563749	0.682856600792	0.769,0.846,0.6,0.778,0.143	0.8,0.632,0.818,0.9,0.647	-0.132
601	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20358023	20358140	20363262	20363450	20356354	20356497	20374329	20374454	601	7,8,8,8,10	7,11,8,1,4	14,23,25,24,23	11,0,9,10,7	-2	-2	0.0793393001785	0.239321215528	0.5,0.421,0.5,0.889,0.714	0.56,1.0,0.735,0.706,0.767	-0.149
602	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20359754	20359916	20363262	20363450	20358023	20358140	20374329	20374454	602	2,4,8,3,5	9,12,11,3,13	9,18,14,5,6	16,7,9,12,12	-2	-2	0.0806750585791	0.242571626512	0.182,0.25,0.421,0.5,0.278	0.36,0.72,0.609,0.294,0.333	-0.137
603	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20359754	20359916	20363262	20363450	20358023	20358140	20381748	20381821	603	1,4,6,3,4	3,2,5,2,9	6,15,14,5,6	5,7,5,3,5	-2	-2	0.110162065098	0.308243949769	0.25,0.667,0.545,0.6,0.308	0.545,0.682,0.737,0.625,0.545	-0.153
604	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20377774	20377999	20378399	20378523	20375509	20375613	20378763	20378883	604	4,8,9,9,2	11,20,14,21,20	7,6,9,10,6	18,8,8,13,15	-2	-2	0.115422066224	0.318114475203	0.267,0.286,0.391,0.3,0.091	0.28,0.429,0.529,0.435,0.286	-0.125
606	"ENSMUSG00000021709"	"Erbin"	chr13	-	103824719	103824926	103827906	103828023	103823313	103823406	103830187	103830331	606	5,2,2,1,3	20,34,22,24,8	1,4,3,5,1	77,37,79,40,57	-2	-2	0.0933419171707	0.27179242086	0.2,0.056,0.083,0.04,0.273	0.013,0.098,0.037,0.111,0.017	0.075
607	"ENSMUSG00000021709"	"Erbin"	chr13	-	103827906	103828023	103830187	103830331	103824719	103824926	103833497	103835028	607	0,0,0,1,1	24,15,8,25,11	5,1,3,3,2	127,67,118,103,51	-2	-2	0.0733031969218	0.225041580519	0.0,0.0,0.0,0.038,0.083	0.038,0.015,0.025,0.028,0.038	-0.005
608	"ENSMUSG00000021709"	"Erbin"	chr13	-	103862279	103862343	103866648	103866705	103860070	103860145	103868042	103868132	608	3,1,0,2,1	1,2,3,0,0	32,15,44,25,32	32,8,31,42,19	-2	-2	0.221365713899	0.517400530975	0.75,0.333,0.0,1.0,1.0	0.5,0.652,0.587,0.373,0.627	0.069
611	"ENSMUSG00000054434"	"Tmem120b"	chr5	+	123099836	123099953	123104421	123104511	123098174	123098293	123114101	123114167	611	4,10,9,16,10	11,23,15,16,12	19,34,35,26,20	40,24,33,15,19	-2	-2	0.0708346900723	0.219103960977	0.267,0.303,0.375,0.5,0.455	0.322,0.586,0.515,0.634,0.513	-0.134
612	"ENSMUSG00000053477"	"Tcf4"	chr18	+	69633576	69633682	69636830	69636964	69592987	69593584	69642882	69643015	612	17,27,29,31,28	39,63,60,56,37	19,13,22,9,30	65,34,64,91,37	-2	-2	0.0439032841232	0.150286364004	0.304,0.3,0.326,0.356,0.431	0.226,0.277,0.256,0.09,0.448	0.084
613	"ENSMUSG00000026341"	"Actr3"	chr1	-	125411263	125411374	125416255	125416380	125408519	125408615	125418248	125418304	613	3,6,5,13,5	3,6,7,11,6	11,23,28,27,14	18,5,35,37,9	-2	-2	0.638491438601	1.0	0.5,0.5,0.417,0.542,0.455	0.379,0.821,0.444,0.422,0.609	-0.052
614	"ENSMUSG00000024099"	"Ndufv2"	chr17	-	66083397	66083507	66087402	66087571	66080810	66080887	66089231	66089348	614	776,817,917,926,852	2918,3065,3230,3394,3483	707,802,855,698,563	1943,1755,2103,1754,1573	-2	-2	8.36741764765e-09	2.31919557064e-07	0.21,0.21,0.221,0.214,0.197	0.267,0.314,0.289,0.285,0.264	-0.073
615	"ENSMUSG00000002052"	"Supt6"	chr11	-	78208049	78208237	78208851	78209018	78206745	78207769	78209101	78209179	615	43,57,42,44,17	73,92,91,104,105	47,18,43,42,31	59,39,71,44,42	-2	-2	0.0101266975406	0.0460986274516	0.371,0.383,0.316,0.297,0.139	0.443,0.316,0.377,0.488,0.425	-0.109
616	"ENSMUSG00000024381"	"Bin1"	chr18	+	32426223	32426352	32430749	32430857	32424819	32424967	32431670	32431742	616	9,35,42,28,50	3,3,0,3,1	48,40,54,28,23	6,4,4,4,2	-2	-2	0.0873979063913	0.257032081059	0.75,0.921,1.0,0.903,0.98	0.889,0.909,0.931,0.875,0.92	0.006
617	"ENSMUSG00000024381"	"Bin1"	chr18	+	32426223	32426352	32431670	32431742	32424819	32424967	32431982	32432093	617	6,21,25,20,27	721,794,659,744,781	39,29,34,21,10	745,564,614,607,597	-2	-2	0.00185541036242	0.0114347784548	0.008,0.026,0.037,0.026,0.033	0.05,0.049,0.052,0.033,0.016	-0.014
618	"ENSMUSG00000024381"	"Bin1"	chr18	+	32430749	32430857	32431670	32431742	32424819	32424967	32431982	32432093	618	0,1,0,1,0	721,794,659,744,781	4,0,2,1,1	745,564,614,607,597	-2	-2	1	1.0	0.0,0.001,0.0,0.001,0.0	0.005,0.0,0.003,0.002,0.002	-0.002
619	"ENSMUSG00000024381"	"Bin1"	chr18	+	32430749	32430857	32431670	32431742	32426223	32426352	32431982	32432093	619	0,0,0,0,1	265,309,274,294,300	0,0,1,1,1	224,213,203,241,215	-2	-2	1	1.0	0.0,0.0,0.0,0.0,0.003	0.0,0.0,0.005,0.004,0.005	-0.002
620	"ENSMUSG00000024381"	"Bin1"	chr18	+	32431670	32431742	32431982	32432093	32424819	32424967	32432323	32432425	620	302,352,285,295,346	1290,1533,1400,1515,1544	419,279,322,271,310	1509,979,1327,1103,1157	-2	-2	0.00944359709901	0.04390077259	0.19,0.187,0.169,0.163,0.183	0.217,0.222,0.195,0.197,0.211	-0.03
621	"ENSMUSG00000024381"	"Bin1"	chr18	+	32431670	32431742	32431982	32432093	32426223	32426352	32432323	32432425	621	4,6,10,4,13	1088,1262,1122,1241,1308	8,16,17,5,12	1165,779,1077,867,957	-2	-2	0.548487093455	0.958628840316	0.004,0.005,0.009,0.003,0.01	0.007,0.02,0.016,0.006,0.012	-0.006
622	"ENSMUSG00000024381"	"Bin1"	chr18	+	32431670	32431742	32431982	32432093	32430749	32430857	32432323	32432425	622	1,2,0,2,0	1087,1261,1121,1239,1306	2,4,3,1,2	1164,773,1076,866,957	-2	-2	1	1.0	0.001,0.002,0.0,0.002,0.0	0.002,0.005,0.003,0.001,0.002	-0.002
623	"ENSMUSG00000039515"	"Ptpa"	chr2	+	30439663	30439764	30443289	30443397	30438228	30438353	30446376	30447617	623	42,46,55,70,52	53,65,70,83,63	124,111,137,150,81	103,136,152,100,104	-2	-2	0.0824865853706	0.246450083676	0.442,0.414,0.44,0.458,0.452	0.546,0.449,0.474,0.6,0.438	-0.06
624	"ENSMUSG00000049134"	"Nrap"	chr19	-	56328995	56329100	56335025	56335337	56328500	56328599	56336042	56336150	624	1691,1500,1257,1619,1240	2477,2432,2142,2505,2103	1818,1270,1639,1216,1391	2074,1288,1877,1268,1598	-2	-2	1.63496823857e-08	4.10558691019e-07	0.406,0.381,0.37,0.393,0.371	0.467,0.496,0.466,0.49,0.465	-0.093
625	"ENSMUSG00000049134"	"Nrap"	chr19	-	56340518	56340623	56342138	56342336	56338036	56338135	56344011	56344125	625	522,456,365,477,331	902,724,608,766,590	1189,632,1122,791,848	1443,833,1412,1013,1071	-2	-2	0.000106053946985	0.000976760176307	0.367,0.386,0.375,0.384,0.359	0.452,0.431,0.443,0.438,0.442	-0.067
626	"ENSMUSG00000049134"	"Nrap"	chr19	-	56345459	56345564	56347128	56347227	56344660	56344768	56350288	56350393	626	482,436,307,434,282	477,512,318,516,309	1543,848,1563,1168,1123	1299,831,1328,922,866	-2	-2	0.000345417019886	0.0027502309063	0.503,0.46,0.491,0.457,0.477	0.543,0.505,0.541,0.559,0.565	-0.065
627	"ENSMUSG00000049134"	"Nrap"	chr19	-	56347128	56347227	56350288	56350393	56345459	56345564	56351431	56351743	627	488,448,339,457,276	530,412,390,486,305	1545,1121,1855,1280,1214	1518,960,1628,1180,1071	-2	-2	0.0284748218927	0.107669275059	0.479,0.521,0.465,0.485,0.475	0.504,0.539,0.533,0.52,0.531	-0.04
628	"ENSMUSG00000049134"	"Nrap"	chr19	-	56354119	56354227	56355481	56355586	56351431	56351743	56357290	56357389	628	336,318,194,337,195	209,197,140,204,137	1503,963,1760,1149,1021	1086,566,1000,778,645	-2	-2	0.8337792888	1.0	0.617,0.617,0.581,0.623,0.587	0.581,0.63,0.638,0.596,0.613	-0.007
