ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
767	"ENSMUSG00000020669"	"Sh3yl1"	chr12	+	30941966	30942868	30941966	30942129	30942789	30942868	767	0,0,0,0,0	5,1,2,0,2	0,0,0,1,2	0,1,3,6,1	659	-1	1	nan	-0.0,-0.0,-0.0,NA,-0.0	NA,-0.0,-0.0,-0.0,-0.003	0.001
768	"ENSMUSG00000015750"	"Aph1a"	chr3	+	95895142	95895570	95895142	95895216	95895447	95895570	768	1,2,0,2,0	7,5,4,10,4	0,0,0,1,1	14,15,27,18,11	230	-1	1	nan	-0.001,-0.002,-0.0,-0.001,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	-0.001
770	"ENSMUSG00000035215"	"Lsm7"	chr10	-	80854617	80855193	80854617	80854708	80855013	80855193	770	3,0,2,1,0	0,1,1,0,4	1,0,0,3,0	0,0,0,0,0	304	-1	1	nan	1.0,-0.0,-0.007,1.0,-0.0	1.0,NA,NA,1.0,NA	-0.601
771	"ENSMUSG00000010608"	"Rbm25"	chr12	+	83660594	83664259	83660594	83660678	83663978	83664259	771	3,7,13,10,7	180,192,222,248,271	0,3,2,3,0	101,55,94,73,54	3299	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
772	"ENSMUSG00000007670"	"Khsrp"	chr17	-	57023504	57023936	57023504	57023593	57023826	57023936	772	0,1,2,2,2	11,10,2,11,9	1,0,0,1,1	29,29,41,25,26	232	-1	1	nan	-0.0,-0.0,-0.004,-0.001,-0.001	-0.0,-0.0,-0.0,-0.0,-0.0	-0.001
773	"ENSMUSG00000012848"	"Rps5"	chr7	+	12925736	12926494	12925736	12925865	12926395	12926494	773	0,0,0,1,0	1700,1948,2259,2135,2458	0,0,0,0,0	1016,1182,1138,1035,879	529	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
780	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	45126990	45127274	45126990	45127087	45127208	45127274	780	24,24,34,23,32	1,5,0,7,8	17,31,24,13,18	0,1,1,4,1	120	-1	nan	nan	-0.25,-0.042,1.0,-0.028,-0.034	1.0,-0.348,-0.25,-0.028,-0.176	0.09
781	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	45126990	45127274	45126990	45127092	45127208	45127274	781	24,24,34,23,32	1399,1295,1597,1321,1553	17,31,24,13,18	709,1015,858,755,579	115	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
782	"ENSMUSG00000025558"	"Dock9"	chr14	-	121581331	121583540	121581331	121581445	121583357	121583540	782	0,0,0,0,0	8,9,1,2,7	0,0,1,0,0	24,3,14,34,15	1911	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
783	"ENSMUSG00000004071"	"Cdip1"	chr16	-	4768744	4769795	4768744	4768967	4769639	4769795	783	0,0,0,2,0	0,0,0,0,1	0,1,0,1,1	1,1,0,1,0	671	-1	1	nan	NA,NA,NA,1.0,-0.0	-0.0,-0.001,NA,-0.001,1.0	0.251
784	"ENSMUSG00000004071"	"Cdip1"	chr16	-	4768744	4769795	4768744	4769018	4769639	4769795	784	0,0,0,2,0	22,21,21,25,17	0,1,0,1,1	80,78,107,83,51	620	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
785	"ENSMUSG00000034083"	"Ccdc174"	chr6	+	91885347	91888250	91885347	91885406	91888069	91888250	785	0,0,0,3,0	19,28,26,34,21	1,4,2,0,0	26,25,31,32,18	2662	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
786	"ENSMUSG00000031389"	"Arhgap4"	chrX	-	73899844	73900469	73899844	73899872	73900098	73900469	786	0,1,2,2,0	4,1,2,1,2	0,0,0,0,0	0,0,0,0,1	225	-1	1	nan	-0.0,-0.004,-0.004,-0.009,-0.0	NA,NA,NA,NA,-0.0	-0.003
791	"ENSMUSG00000031442"	"Mcf2l"	chr8	+	13018695	13020505	13018695	13018799	13018938	13020505	791	0,0,0,0,1	16,15,21,15,7	0,0,0,0,0	10,7,6,11,6	138	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.001	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0
792	"ENSMUSG00000034518"	"Hmgxb4"	chr8	+	74999559	74999891	74999559	74999708	74999812	74999891	792	0,0,0,0,0	0,1,1,3,2	1,0,1,0,0	7,8,4,10,3	103	-1	1	nan	NA,-0.0,-0.0,-0.0,-0.0	-0.001,-0.0,-0.002,-0.0,-0.0	0.001
793	"ENSMUSG00000037321"	"Tap1"	chr17	+	34192836	34192965	34192836	34192857	34192941	34192965	793	5,12,16,15,8	0,0,0,0,0	10,1,8,16,77	1,0,0,0,0	83	-1	nan	nan	1.0,1.0,1.0,1.0,1.0	-0.137,1.0,1.0,1.0,1.0	0.227
796	"ENSMUSG00000032198"	"Dock6"	chr9	-	21800179	21801332	21800179	21800399	21801170	21801332	796	2,0,0,0,0	90,107,95,109,81	0,0,0,0,0	47,25,33,34,28	770	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
799	"ENSMUSG00000001062"	"Vps9d1"	chr8	-	123248153	123248676	123248153	123248206	123248613	123248676	799	0,4,1,1,0	12,10,5,22,5	0,1,0,0,7	26,34,28,22,26	406	-1	1	nan	-0.0,-0.001,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.001	0.0
803	"ENSMUSG00000022946"	"Dop1b"	chr16	+	93739153	93740674	93739153	93739335	93739968	93740674	803	0,0,0,0,0	0,0,0,1,0	0,0,0,0,2	3,1,5,3,3	632	-1	1	nan	NA,NA,NA,-0.0,NA	-0.0,-0.0,-0.0,-0.0,-0.001	0.0
804	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264492	141264783	141264492	141264559	141264724	141264783	804	5,2,3,10,4	7,11,5,3,7	6,2,2,9,6	3,3,0,17,13	164	-1	nan	nan	-0.004,-0.001,-0.004,-0.021,-0.003	-0.012,-0.004,1.0,-0.003,-0.003	-0.202
805	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264492	141264783	141264492	141264655	141264724	141264783	805	3,0,0,5,0	14,5,13,2,8	1,0,2,0,1	1,0,1,5,5	68	-1	1	nan	-0.003,-0.0,-0.0,-0.038,-0.0	-0.015,NA,-0.03,-0.0,-0.003	0.004
808	"ENSMUSG00000037720"	"Tmem33"	chr5	+	67260695	67261033	67260695	67260806	67260963	67261033	808	1,4,4,2,6	5,9,8,7,9	3,10,5,3,2	4,22,15,14,6	156	-1	1	nan	-0.001,-0.003,-0.003,-0.002,-0.004	-0.005,-0.003,-0.002,-0.001,-0.002	-0.0
811	"ENSMUSG00000018570"	"2810408A11Rik"	chr11	-	69898102	69898410	69898102	69898150	69898251	69898410	811	0,1,0,2,0	0,2,0,5,0	0,0,0,0,2	0,0,0,0,0	100	-1	1	nan	NA,-0.005,NA,-0.004,NA	NA,NA,NA,NA,1.0	-1.004
812	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8724402	8724721	8724402	8724483	8724671	8724721	812	3,3,6,4,4	31,24,20,14,30	3,3,6,2,1	38,32,36,22,28	187	-1	1	nan	-0.001,-0.001,-0.002,-0.002,-0.001	-0.0,-0.001,-0.001,-0.0,-0.0	-0.001
813	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8725013	8725256	8725013	8725046	8725221	8725256	813	6,7,3,0,5	23,18,25,37,17	2,2,3,1,1	26,20,45,29,29	174	-1	1	nan	-0.002,-0.002,-0.001,-0.0,-0.002	-0.0,-0.001,-0.0,-0.0,-0.0	-0.001
814	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8725781	8726102	8725781	8725826	8726066	8726102	814	1,2,4,3,5	52,69,54,73,71	1,0,1,0,0	75,34,42,52,59	239	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
816	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8726066	8726443	8726066	8726102	8726238	8726443	816	6,5,6,9,5	32,53,45,55,69	3,2,6,6,10	40,23,32,26,29	135	-1	1	nan	-0.001,-0.001,-0.001,-0.001,-0.001	-0.001,-0.001,-0.001,-0.002,-0.003	0.001
823	"ENSMUSG00000063870"	"Chd4"	chr6	+	125120204	125120556	125120204	125120385	125120469	125120556	823	0,3,2,1,2	20,27,18,26,30	4,0,1,2,1	52,24,56,33,24	83	-1	nan	nan	-0.0,-0.001,-0.001,-0.0,-0.001	-0.001,-0.0,-0.0,-0.001,-0.001	0.0
827	"ENSMUSG00000024906"	"Mus81"	chr19	-	5483454	5483665	5483454	5483558	5483634	5483665	827	0,0,2,0,1	68,96,85,73,95	5,2,1,0,1	39,45,56,64,33	75	-1	nan	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.002,-0.001,-0.0,-0.0,-0.0	0.001
828	"ENSMUSG00000024906"	"Mus81"	chr19	-	5485487	5486114	5485487	5485625	5486028	5486114	828	0,0,2,0,0	15,9,16,13,23	1,3,0,0,0	18,38,21,20,15	402	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
829	"ENSMUSG00000026280"	"Atg4b"	chr1	+	93775627	93778364	93775627	93775700	93778284	93778364	829	1,5,0,1,1	12,16,16,17,27	4,0,3,0,5	42,34,50,45,34	2583	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
832	"ENSMUSG00000013033"	"Adgrl1"	chr8	+	83937196	83937557	83937196	83937325	83937460	83937557	832	0,0,0,0,0	3,4,3,8,3	0,2,0,0,1	18,26,31,17,13	134	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.001,-0.0,-0.0,-0.001	0.0
833	"ENSMUSG00000027371"	"Fahd2a"	chr2	-	127438112	127438569	127438112	127438272	127438509	127438569	833	15,2,10,7,2	58,52,79,65,79	5,4,7,7,7	39,72,77,39,51	236	-1	1	nan	-0.001,-0.0,-0.001,-0.0,-0.0	-0.001,-0.0,-0.0,-0.001,-0.001	0.0
836	"ENSMUSG00000018677"	"Slc25a39"	chr11	-	102403632	102403872	102403632	102403713	102403790	102403872	836	11,10,9,8,8	140,131,202,194,196	7,15,13,16,3	116,130,139,124,115	76	-1	nan	nan	-0.001,-0.001,-0.001,-0.001,-0.001	-0.001,-0.002,-0.001,-0.002,-0.0	0.0
837	"ENSMUSG00000053470"	"Kdm3a"	chr6	-	71620137	71620568	71620137	71620210	71620443	71620568	837	1,0,0,0,0	5,1,1,2,3	0,0,2,0,2	20,8,18,10,22	232	-1	1	nan	-0.001,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0
838	"ENSMUSG00000043259"	"Fam13c"	chr10	+	70542643	70544530	70542643	70542725	70544327	70544530	838	0,0,0,1,0	2,0,4,4,1	0,0,0,0,0	4,4,8,15,5	1601	-1	1	nan	-0.0,NA,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
839	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4856069	4856308	4856069	4856154	4856246	4856308	839	2,3,0,0,0	8,4,11,4,10	2,6,4,1,1	31,34,42,35,20	91	-1	nan	nan	-0.003,-0.008,-0.0,-0.0,-0.0	-0.001,-0.002,-0.001,-0.0,-0.001	-0.001
840	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4858591	4859522	4858591	4858672	4859402	4859522	840	0,2,3,0,3	28,23,27,21,41	2,1,4,2,2	81,74,98,74,57	729	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
841	"ENSMUSG00000034255"	"Arhgap27"	chr11	-	103338306	103338755	103338306	103338397	103338687	103338755	841	5,1,2,0,4	5,7,4,11,7	0,2,4,0,2	23,9,17,20,9	289	-1	1	nan	-0.003,-0.0,-0.002,-0.0,-0.002	-0.0,-0.001,-0.001,-0.0,-0.001	-0.001
845	"ENSMUSG00000005625"	"Psmd4"	chr3	-	95032704	95033546	95032704	95032984	95033481	95033546	845	46,46,54,61,75	503,491,508,550,603	39,41,23,28,38	358,248,319,218,234	496	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
848	"ENSMUSG00000005625"	"Psmd4"	chr3	-	95034941	95035924	95034941	95035010	95035809	95035924	848	1,0,2,2,0	0,0,0,0,0	2,0,2,1,1	2,0,1,0,0	798	-1	1	nan	1.0,NA,1.0,1.0,NA	-0.001,NA,-0.003,1.0,1.0	0.501
852	"ENSMUSG00000026927"	"Entr1"	chr2	-	26385497	26386063	26385497	26385609	26385989	26386063	852	1,0,2,6,1	22,11,25,29,21	7,2,5,4,1	32,50,37,45,27	379	-1	1	nan	-0.0,-0.0,-0.0,-0.001,-0.0	-0.001,-0.0,-0.0,-0.0,-0.0	0.0
855	"ENSMUSG00000029363"	"Rfc5"	chr5	-	117381835	117382465	117381835	117381913	117382335	117382465	855	0,0,0,0,0	8,1,5,5,2	0,0,3,0,0	1,2,5,5,1	421	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.001,-0.0,-0.0	0.0
857	"ENSMUSG00000025410"	"Dctn2"	chr10	+	127277694	127278222	127277694	127277772	127277866	127278222	857	13,12,6,12,10	172,174,201,219,198	6,15,5,7,7	234,227,258,194,182	93	-1	nan	nan	-0.001,-0.001,-0.0,-0.001,-0.001	-0.0,-0.001,-0.0,-0.0,-0.0	-0.001
858	"ENSMUSG00000025410"	"Dctn2"	chr10	+	127277866	127278222	127277866	127277938	127278119	127278222	858	19,19,17,19,20	161,205,207,213,200	28,25,17,7,11	188,175,187,180,154	180	-1	1	nan	-0.001,-0.001,-0.0,-0.0,-0.001	-0.001,-0.001,-0.001,-0.0,-0.0	0.0
860	"ENSMUSG00000045679"	"Pqlc3"	chr12	-	16992277	16993573	16992277	16992319	16993452	16993573	860	0,0,2,0,0	1,2,4,5,2	0,0,0,0,1	9,2,14,16,11	1132	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
862	"ENSMUSG00000045679"	"Pqlc3"	chr12	-	16997633	16997856	16997633	16997703	16997773	16997856	862	0,0,0,1,1	1,1,3,2,4	7,1,2,0,0	3,3,1,5,5	69	-1	nan	nan	-0.0,-0.0,-0.0,-0.007,-0.004	-0.035,-0.005,-0.03,-0.0,-0.0	0.012
865	"ENSMUSG00000025888"	"Casp1"	chr9	+	5299279	5299865	5299279	5299546	5299802	5299865	865	0,0,0,0,0	1,0,2,2,1	0,0,1,0,0	0,0,1,4,0	255	-1	1	nan	-0.0,NA,-0.0,-0.0,-0.0	NA,NA,-0.004,-0.0,NA	0.002
869	"ENSMUSG00000058254"	"Tspan7"	chrX	+	10590135	10595354	10590135	10590219	10595278	10595354	869	8,5,10,8,18	169,147,191,169,121	24,11,33,28,13	236,133,238,195,153	5058	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
870	"ENSMUSG00000058254"	"Tspan7"	chrX	+	10590135	10596605	10590135	10595354	10595629	10596605	870	2,0,1,0,0	125,137,133,165,149	1,1,0,1,0	197,173,221,200,140	274	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
872	"ENSMUSG00000025137"	"Pcyt2"	chr11	-	120612000	120612601	120612000	120612083	120612462	120612601	872	5,1,2,4,0	22,29,35,32,15	3,1,7,1,3	39,25,72,49,45	378	-1	1	nan	-0.001,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0
875	"ENSMUSG00000061028"	"Clasrp"	chr7	-	19584469	19584823	19584469	19584530	19584779	19584823	875	13,13,12,19,12	12,6,16,16,16	7,2,4,6,6	4,6,3,3,4	248	-1	1	nan	-0.004,-0.009,-0.003,-0.005,-0.003	-0.007,-0.001,-0.005,-0.008,-0.006	0.001
876	"ENSMUSG00000061028"	"Clasrp"	chr7	-	19584469	19584823	19584469	19584530	19584783	19584823	876	13,13,12,19,13	16,5,15,8,12	7,2,5,6,6	10,4,3,3,9	252	-1	1	nan	-0.003,-0.01,-0.003,-0.01,-0.004	-0.003,-0.002,-0.007,-0.008,-0.003	-0.001
878	"ENSMUSG00000061028"	"Clasrp"	chr7	-	19591992	19594552	19591992	19592077	19594472	19594552	878	4,1,1,4,3	1,14,17,5,4	1,0,4,4,5	15,7,12,7,7	2394	-1	1	nan	-0.002,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0
884	"ENSMUSG00000015149"	"Sirt2"	chr7	+	28785663	28785882	28785663	28785719	28785805	28785882	884	15,9,10,9,10	101,88,88,82,84	14,13,19,11,10	118,111,156,128,97	85	-1	nan	nan	-0.002,-0.001,-0.001,-0.001,-0.001	-0.001,-0.001,-0.001,-0.001,-0.001	-0.0
885	"ENSMUSG00000073889"	"Il11ra1"	chr4	+	41765274	41765552	41765274	41765307	41765385	41765552	885	1,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,1	77	-1	1	nan	1.0,NA,NA,NA,NA	NA,NA,NA,NA,-0.0	1.0
887	"ENSMUSG00000006498"	"Ptbp1"	chr10	+	79858751	79859271	79858751	79858824	79858951	79859271	887	0,0,0,0,0	12,10,15,18,16	2,0,0,3,0	24,31,48,39,40	126	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.001,-0.0,-0.0,-0.001,-0.0	0.0
888	"ENSMUSG00000006498"	"Ptbp1"	chr10	+	79858751	79859271	79858751	79858824	79859071	79859271	888	0,0,0,0,0	1,0,0,0,1	2,0,0,3,0	0,0,0,2,0	246	-1	1	nan	-0.0,NA,NA,NA,-0.0	1.0,NA,NA,-0.006,NA	-0.497
891	"ENSMUSG00000006498"	"Ptbp1"	chr10	+	79859351	79859712	79859351	79859522	79859601	79859712	891	0,0,0,0,0	18,22,14,17,20	2,0,0,0,0	26,30,45,52,47	78	-1	nan	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.001,-0.0,-0.0,-0.0,-0.0	0.0
894	"ENSMUSG00000001750"	"Tcirg1"	chr19	-	3898547	3898875	3898547	3898638	3898717	3898875	894	0,0,2,2,0	24,11,11,22,8	2,0,2,0,1	19,2,6,11,8	78	-1	nan	nan	-0.0,-0.0,-0.002,-0.001,-0.0	-0.001,-0.0,-0.004,-0.0,-0.002	0.001
895	"ENSMUSG00000001750"	"Tcirg1"	chr19	-	3901890	3902556	3901890	3902035	3902343	3902556	895	0,0,0,1,0	7,3,11,8,3	0,0,0,0,0	11,1,5,6,6	307	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
909	"ENSMUSG00000044894"	"Uqcrq"	chr11	-	53430535	53430827	53430535	53430702	53430787	53430827	909	28,1,0,0,50	12,22,17,10,18	27,18,1,4,0	8,19,12,6,7	84	-1	nan	nan	-0.029,-0.001,-0.0,-0.0,-0.034	-0.042,-0.011,-0.001,-0.008,-0.0	-0.0
912	"ENSMUSG00000025982"	"Sf3b1"	chr1	-	55014482	55016490	55014482	55014562	55016375	55016490	912	0,2,1,3,0	4,7,6,6,8	17,3,16,8,2	99,66,74,63,47	1812	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
913	"ENSMUSG00000018433"	"Nol11"	chr11	-	107180041	107181101	107180041	107180118	107180912	107181101	913	0,1,0,0,0	7,2,3,4,11	0,0,0,0,4	30,12,33,25,25	793	-1	1	nan	-0.0,-0.001,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0
917	"ENSMUSG00000037376"	"Trmt6"	chr2	-	132808203	132809016	132808203	132808289	132808660	132809016	917	4,1,1,1,1	20,18,25,31,26	4,0,0,0,0	15,16,22,31,11	370	-1	1	nan	-0.001,-0.0,-0.0,-0.0,-0.0	-0.001,-0.0,-0.0,-0.0,-0.0	0.0
918	"ENSMUSG00000032185"	"Carm1"	chr9	+	21587507	21589467	21587507	21587585	21587850	21589467	918	1,1,2,4,1	27,16,32,21,19	0,1,4,11,2	55,40,60,45,42	264	-1	1	nan	-0.0,-0.0,-0.0,-0.001,-0.0	-0.0,-0.0,-0.0,-0.001,-0.0	0.0
919	"ENSMUSG00000032185"	"Carm1"	chr9	+	21587850	21589467	21587850	21587919	21588048	21589467	919	3,0,1,3,0	19,20,15,21,22	1,2,5,3,1	43,33,58,33,38	128	-1	1	nan	-0.001,-0.0,-0.001,-0.001,-0.0	-0.0,-0.0,-0.001,-0.001,-0.0	-0.0
923	"ENSMUSG00000039483"	"Asb6"	chr2	-	30824640	30825560	30824640	30824727	30825451	30825560	923	0,2,0,0,0	4,6,2,3,10	1,0,0,0,0	9,2,8,5,3	723	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
925	"ENSMUSG00000041438"	"Utp4"	chr8	+	106917581	106918805	106917581	106917677	106918619	106918805	925	0,0,0,0,0	37,45,38,32,23	1,0,0,0,0	21,22,39,30,25	941	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
926	"ENSMUSG00000038762"	"Abcf1"	chr17	-	35963125	35963392	35963125	35963236	35963320	35963392	926	6,12,7,12,3	201,177,204,250,149	1,2,3,3,3	111,60,114,94,73	83	-1	nan	nan	-0.0,-0.001,-0.0,-0.001,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0
927	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21976738	21976977	21976738	21976860	21976944	21976977	927	1,0,0,0,0	0,1,5,4,0	0,0,0,0,0	0,0,1,1,2	83	-1	1	nan	1.0,-0.0,-0.0,-0.0,NA	NA,NA,-0.0,-0.0,-0.0	0.25
928	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21976738	21977276	21976738	21976977	21977189	21977276	928	1,0,0,0,0	0,0,5,2,0	0,0,0,0,0	0,0,1,0,2	211	-1	1	nan	1.0,NA,-0.0,-0.0,NA	NA,NA,-0.0,NA,-0.0	0.333
931	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91387214	91388464	91387214	91387341	91388354	91388464	931	0,1,0,0,0	5,1,3,0,4	0,0,0,0,0	6,1,1,6,5	1012	-1	1	nan	-0.0,-0.001,-0.0,NA,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0
932	"ENSMUSG00000025766"	"D3Ertd751e"	chr3	+	41756048	41758939	41756048	41756129	41758623	41758939	932	0,0,0,0,0	0,0,3,3,0	0,0,1,0,0	2,0,1,0,1	2493	-1	1	nan	NA,NA,-0.0,-0.0,NA	-0.0,NA,-0.0,NA,-0.0	0.0
938	"ENSMUSG00000006736"	"Tspan31"	chr10	-	127068479	127068988	127068479	127068611	127068907	127068988	938	6,5,2,2,2	33,33,40,24,36	4,2,3,9,2	45,78,87,69,34	295	-1	1	nan	-0.001,-0.001,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0
942	"ENSMUSG00000053158"	"Fes"	chr7	-	80380208	80380892	80380208	80380327	80380838	80380892	942	1,5,3,3,1	9,20,18,25,13	1,3,5,1,2	12,1,13,6,8	510	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.006,-0.001,-0.0,-0.0	0.001
948	"ENSMUSG00000068039"	"Tcp1"	chr17	+	12918042	12919925	12918042	12918171	12919814	12919925	948	0,1,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,2	1642	-1	1	nan	NA,1.0,NA,NA,NA	NA,NA,NA,NA,-0.0	1.0
950	"ENSMUSG00000029267"	"Mtf2"	chr5	+	108080824	108081023	108080824	108080841	108080921	108081023	950	1,1,0,1,0	0,0,1,0,0	8,6,13,5,4	0,0,1,0,0	79	-1	1	nan	1.0,1.0,-0.0,1.0,NA	1.0,1.0,-0.197,1.0,1.0	-0.011
953	"ENSMUSG00000038538"	"Ubn2"	chr6	+	38487107	38491931	38487107	38487150	38490383	38491931	953	0,3,1,2,1	0,2,2,1,0	3,0,0,1,0	5,7,13,6,6	3232	-1	1	nan	NA,-0.0,-0.0,-0.001,1.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.25
962	"ENSMUSG00000019823"	"Mical1"	chr10	+	41486593	41487030	41486593	41486667	41486757	41487030	962	0,1,2,0,0	26,19,47,23,20	0,0,1,0,0	29,4,27,12,18	89	-1	nan	nan	-0.0,-0.001,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0
963	"ENSMUSG00000071337"	"Tia1"	chr6	+	86418877	86420411	86418877	86418932	86420323	86420411	963	0,1,0,0,0	2,0,0,0,1	2,0,1,0,4	5,4,19,5,3	1390	-1	1	nan	-0.0,1.0,NA,NA,-0.0	-0.0,-0.0,-0.0,-0.0,-0.001	0.334
964	"ENSMUSG00000071337"	"Tia1"	chr6	+	86423605	86424420	86423605	86423671	86424344	86424420	964	2,2,3,5,1	0,0,2,2,0	5,0,2,4,0	1,0,0,0,0	672	-1	1	nan	1.0,1.0,-0.002,-0.004,1.0	-0.007,NA,1.0,1.0,NA	-0.066
965	"ENSMUSG00000002395"	"Use1"	chr8	+	71367643	71367848	71367643	71367693	71367769	71367848	965	54,64,68,39,63	179,208,185,166,193	24,25,23,32,22	113,179,139,134,118	75	-1	nan	nan	-0.004,-0.004,-0.005,-0.003,-0.004	-0.003,-0.002,-0.002,-0.003,-0.002	-0.002
966	"ENSMUSG00000002395"	"Use1"	chr8	+	71368849	71369303	71368849	71368877	71369131	71369303	966	66,81,73,47,69	332,496,503,325,474	16,20,19,38,20	161,267,285,217,170	253	-1	1	nan	-0.001,-0.001,-0.001,-0.001,-0.001	-0.0,-0.0,-0.0,-0.001,-0.0	-0.001
972	"ENSMUSG00000024193"	"Phf1"	chr17	+	26934193	26934535	26934193	26934368	26934431	26934535	972	0,0,0,2,0	0,0,0,0,0	0,0,0,0,0	1,0,1,0,0	62	-1	1	nan	NA,NA,NA,1.0,NA	-0.0,NA,-0.0,NA,NA	1.0
973	"ENSMUSG00000024193"	"Phf1"	chr17	+	26934193	26934535	26934193	26934368	26934453	26934535	973	0,0,0,2,0	8,12,7,11,7	0,0,0,0,0	18,19,18,21,19	84	-1	nan	nan	-0.0,-0.0,-0.0,-0.002,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0
974	"ENSMUSG00000024193"	"Phf1"	chr17	+	26935749	26936042	26935749	26935818	26935918	26936042	974	1,1,0,4,1	4,11,6,9,9	1,1,3,1,4	17,25,16,10,18	99	-1	1	nan	-0.003,-0.001,-0.0,-0.005,-0.001	-0.001,-0.0,-0.002,-0.001,-0.002	-0.001
