ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
993	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76847112	76847196	76843375	76843492	76847387	76847471
994	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76849994	76850087	76843375	76843492	76850305	76850380
995	"ENSMUSG00000051747"	"Ttn"	chr2	-	76846235	76846313	76846625	76846916	76845021	76845096	76847112	76847196
996	"ENSMUSG00000051747"	"Ttn"	chr2	-	76847724	76847808	76854386	76854467	76847387	76847471	76857903	76857987
997	"ENSMUSG00000051747"	"Ttn"	chr2	-	76848278	76848356	76850305	76850380	76847724	76847808	76850569	76850644
998	"ENSMUSG00000051747"	"Ttn"	chr2	-	76848816	76849071	76849994	76850087	76848558	76848642	76850305	76850380
999	"ENSMUSG00000051747"	"Ttn"	chr2	-	76849994	76850087	76850305	76850380	76848558	76848642	76850569	76850644
1000	"ENSMUSG00000051747"	"Ttn"	chr2	-	76849994	76850087	76850305	76850380	76848816	76849071	76850569	76850644
1001	"ENSMUSG00000051747"	"Ttn"	chr2	-	76852833	76852917	76853154	76853238	76852056	76852137	76853604	76853688
1002	"ENSMUSG00000051747"	"Ttn"	chr2	-	76854386	76854467	76857154	76857229	76852056	76852137	76857396	76857474
1003	"ENSMUSG00000051747"	"Ttn"	chr2	-	76854386	76854467	76857609	76857690	76852056	76852137	76857903	76857987
1004	"ENSMUSG00000051747"	"Ttn"	chr2	-	76856264	76856366	76857396	76857474	76854386	76854467	76857609	76857690
1005	"ENSMUSG00000051747"	"Ttn"	chr2	-	76856802	76856904	76857154	76857229	76856264	76856366	76857396	76857474
1006	"ENSMUSG00000051747"	"Ttn"	chr2	-	76857903	76857987	76859913	76859997	76847724	76847808	76862799	76862859
1007	"ENSMUSG00000051747"	"Ttn"	chr2	-	76859459	76859546	76859913	76859997	76857903	76857987	76861096	76861177
1008	"ENSMUSG00000051747"	"Ttn"	chr2	-	76859913	76859997	76862349	76862427	76857903	76857987	76862799	76862859
1009	"ENSMUSG00000051747"	"Ttn"	chr2	-	76862349	76862427	76862799	76862859	76857903	76857987	76863273	76863675
1010	"ENSMUSG00000051747"	"Ttn"	chr2	-	76862349	76862427	76862799	76862859	76861422	76861509	76863273	76863675
1011	"ENSMUSG00000039233"	"Tbce"	chr13	-	14001109	14001178	14003542	14003696	14000057	14000117	14005142	14005283
1012	"ENSMUSG00000039233"	"Tbce"	chr13	-	14019701	14019887	14027697	14027782	14014351	14014823	14029275	14029406
1013	"ENSMUSG00000025959"	"Klf7"	chr1	-	64042313	64042437	64078706	64079334	64029446	64035764	64120899	64121491
1014	"ENSMUSG00000040785"	"Ttc3"	chr16	+	94385335	94385423	94387336	94387390	94384783	94384934	94388264	94388385
1015	"ENSMUSG00000000037"	"Scml2"	chrX	+	161223156	161223240	161224460	161224544	161221665	161221749	161225876	161225960
1016	"ENSMUSG00000021619"	"Atg10"	chr13	-	91022569	91022667	91040849	91040988	90937292	90937390	91154216	91154312
1017	"ENSMUSG00000021619"	"Atg10"	chr13	-	91040849	91040988	91154216	91154312	90937292	90937390	91208317	91208433
1018	"ENSMUSG00000021619"	"Atg10"	chr13	-	91040849	91040988	91154216	91154312	91022569	91022667	91208317	91208433
1019	"ENSMUSG00000021619"	"Atg10"	chr13	-	91154216	91154312	91208317	91208433	91040849	91040988	91223938	91223968
1020	"ENSMUSG00000020061"	"Mybpc1"	chr10	-	88519900	88519943	88521276	88521335	88518338	88518569	88522966	88523153
1021	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55494804	55494893	55495403	55495498	55494652	55494728	55495723	55495810
1022	"ENSMUSG00000000631"	"Myo18a"	chr11	+	77822662	77822674	77823089	77823104	77821041	77821186	77823275	77823446
1023	"ENSMUSG00000000563"	"Atp5f1"	chr3	-	105951590	105951716	105954017	105954181	105943686	105943866	105955895	105956041
1024	"ENSMUSG00000027022"	"Xirp2"	chr2	+	67234535	67234583	67319222	67319297	67196870	67196967	67396107	67396261
1025	"ENSMUSG00000004085"	"Map3k20"	chr2	+	72364627	72364729	72368400	72368466	72355557	72355645	72371726	72371755
1026	"ENSMUSG00000020451"	"Limk2"	chr11	-	3361020	3361108	3361782	3361825	3360534	3360586	3370968	3371335
1027	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29292822	29292949	29323801	29323824	29292151	29292220	29346766	29346906
1028	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29292822	29292949	29323801	29323905	29292151	29292220	29346766	29346906
1029	"ENSMUSG00000031516"	"Dctn6"	chr8	-	34098918	34099101	34104985	34105039	34097188	34097294	34106341	34106406
1030	"ENSMUSG00000031516"	"Dctn6"	chr8	-	34098918	34099101	34104985	34105098	34097188	34097294	34106341	34106406
1031	"ENSMUSG00000035168"	"Tanc1"	chr2	+	59724660	59724849	59758464	59758569	59699347	59699427	59771131	59771262
1032	"ENSMUSG00000029478"	"Ncor2"	chr5	-	125019818	125020046	125022870	125022924	125018810	125018990	125023500	125023646
1033	"ENSMUSG00000029478"	"Ncor2"	chr5	-	125019959	125020046	125022870	125022924	125018810	125018990	125023500	125023646
1034	"ENSMUSG00000038007"	"Acer2"	chr4	+	86900481	86900619	86911615	86911753	86887023	86887165	86917393	86920875
1035	"ENSMUSG00000037795"	"N4bp2"	chr5	+	65786105	65786361	65788052	65788141	65775584	65775663	65790017	65791170
1036	"ENSMUSG00000036180"	"Gatad2a"	chr8	-	69911676	69911869	69912163	69912238	69908469	69909974	69912922	69913224
1037	"ENSMUSG00000020744"	"Slc25a19"	chr11	-	115617517	115617701	115620876	115621047	115616520	115616651	115623871	115624027
1038	"ENSMUSG00000097462"	"9530026P05Rik"	chr6	+	93107066	93107159	93192108	93192203	92940581	92940809	93237973	93238044
1039	"ENSMUSG00000107283"	"Mpv17"	chr5	-	31145245	31145278	31145494	31145590	31144699	31144752	31145683	31145776
1040	"ENSMUSG00000020794"	"Ube2g1"	chr11	+	72663070	72663173	72672959	72673057	72607282	72607635	72677704	72677883
1041	"ENSMUSG00000020794"	"Ube2g1"	chr11	+	72672959	72673057	72677704	72677883	72663070	72663173	72679368	72679492
1042	"ENSMUSG00000042569"	"Dhrs7b"	chr11	+	60852418	60852511	60855699	60855852	60851741	60851958	60857717	60858423
1043	"ENSMUSG00000061816"	"Myl1"	chr1	-	66925022	66925065	66926207	66926285	66924294	66924557	66926533	66926707
1044	"ENSMUSG00000061816"	"Myl1"	chr1	-	66926207	66926285	66926533	66926707	66925022	66925065	66930185	66930329
1045	"ENSMUSG00000061816"	"Myl1"	chr1	-	66926533	66926707	66930185	66930329	66926065	66926285	66934517	66934542
1046	"ENSMUSG00000061816"	"Myl1"	chr1	-	66926533	66926707	66930185	66930329	66926207	66926285	66934245	66934273
1047	"ENSMUSG00000061816"	"Myl1"	chr1	-	66930185	66930329	66934245	66934273	66926533	66926707	66934517	66934542
1048	"ENSMUSG00000061816"	"Myl1"	chr1	-	66930185	66930329	66934517	66934542	66926533	66926707	66935275	66935333
1049	"ENSMUSG00000061816"	"Myl1"	chr1	-	66930185	66930329	66934245	66934273	66926533	66926707	66944791	66945143
1050	"ENSMUSG00000061816"	"Myl1"	chr1	-	66934245	66934273	66934517	66934542	66926533	66926707	66935275	66935350
1051	"ENSMUSG00000084885"	"3010001F23Rik"	chrX	+	152385644	152385752	152403312	152403477	152369841	152370022	152416290	152416698
1052	"ENSMUSG00000021076"	"Actr10"	chr12	+	70952949	70953029	70954618	70954654	70949703	70949771	70956272	70956352
1053	"ENSMUSG00000051984"	"Sec31b"	chr19	-	44526215	44526315	44526604	44526703	44525475	44525654	44526997	44527072
1054	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142281851	142281983	142282968	142283112	142277816	142278001	142303942	142303979
1055	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142281851	142281983	142284796	142284916	142277816	142278001	142303942	142303979
1056	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142282968	142283112	142284796	142284916	142277816	142278001	142303942	142303979
1057	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142304704	142304722	142306283	142306298	142304296	142304469	142309527	142309544
1058	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142304704	142304722	142306283	142306298	142304296	142304469	142312122	142312214
1059	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142304704	142304722	142314405	142314448	142304296	142304469	142352733	142352885
1060	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142306283	142306298	142314405	142314448	142304296	142304469	142352733	142352885
1061	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142309527	142309544	142312122	142312214	142304704	142304722	142314405	142314448
1062	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142309527	142309544	142312122	142312214	142306283	142306298	142314405	142314448
1063	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142314405	142314448	142352733	142352885	142304296	142304469	142391712	142391808
1064	"ENSMUSG00000018417"	"Myo1b"	chr1	-	51766821	51766908	51768649	51768736	51763889	51763964	51769003	51769090
1065	"ENSMUSG00000030911"	"Zp2"	chr7	-	120139687	120139849	120141226	120141271	120138288	120138385	120141831	120141981
1066	"ENSMUSG00000022752"	"Tomm70a"	chr16	+	57147732	57147830	57149819	57149942	57146029	57146146	57152582	57156705
1067	"ENSMUSG00000026737"	"Pip4k2a"	chr2	-	18866111	18866150	18872283	18872430	18852812	18852926	18889051	18889204
1068	"ENSMUSG00000039427"	"Alg1"	chr16	+	5240143	5240182	5240458	5240518	5239905	5240027	5241285	5241396
1069	"ENSMUSG00000054863"	"Tafa5"	chr15	+	87681479	87681629	87720501	87720629	87625229	87625486	87757296	87759364
1070	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31414100	31414171	31415279	31415357	31386256	31386356	31420244	31420288
1071	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31415279	31415357	31420244	31420288	31386256	31386356	31443837	31443908
1072	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31415279	31415357	31443165	31443220	31386256	31386356	31443837	31443908
1073	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31415279	31415357	31420244	31420288	31414100	31414171	31443165	31443220
1074	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31415279	31415357	31420244	31420288	31414100	31414171	31443837	31443908
1075	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31420244	31420288	31443165	31443220	31386256	31386356	31443837	31443908
1076	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31420244	31420288	31443165	31443220	31415279	31415357	31443837	31443908
1077	"ENSMUSG00000067367"	"Lyar"	chr5	+	38224626	38224797	38225888	38226003	38220469	38220635	38227854	38227962
1078	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73282217	73282235	73283266	73283350	73276856	73276913	73292034	73292087
1079	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73325748	73325836	73330848	73331015	73321040	73321120	73343132	73343327
1080	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73325748	73325836	73330848	73331015	73321040	73321120	73394647	73394699
1081	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73330848	73331015	73343132	73343359	73325748	73325836	73391758	73391880
1082	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73360025	73360337	73365040	73365195	73343132	73343359	73394647	73394744
1083	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73365040	73365195	73391758	73391880	73343132	73343359	73392343	73392447
1084	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73391758	73391880	73392343	73392447	73343284	73343359	73394647	73394744
1085	"ENSMUSG00000018372"	"Cep95"	chr11	+	106804992	106805121	106806235	106806429	106801462	106801578	106809191	106809301
1086	"ENSMUSG00000001441"	"Npepps"	chr11	-	97236064	97236169	97238093	97238258	97235054	97235115	97240928	97241043
1087	"ENSMUSG00000001441"	"Npepps"	chr11	-	97242602	97242803	97244427	97244535	97241950	97242047	97248201	97248323
1088	"ENSMUSG00000073643"	"Wdfy1"	chr1	-	79717202	79717315	79724644	79724757	79714873	79715000	79726565	79726716
1089	"ENSMUSG00000073643"	"Wdfy1"	chr1	-	79719123	79719274	79726565	79726716	79717202	79717315	79729655	79729710
1090	"ENSMUSG00000073643"	"Wdfy1"	chr1	-	79722213	79722268	79729655	79729710	79718973	79719274	79733799	79733873
1091	"ENSMUSG00000030541"	"Idh2"	chr7	-	80095620	80095713	80095798	80095896	80094845	80095203	80096022	80096135
1092	"ENSMUSG00000032311"	"Nrg4"	chr9	-	55249095	55249169	55280889	55280983	55242060	55242207	55282550	55282616
1093	"ENSMUSG00000069729"	"Arid1b"	chr17	+	5264031	5264121	5279202	5279382	5242827	5243071	5290955	5291283
1094	"ENSMUSG00000031902"	"Nfatc3"	chr8	+	106099071	106099212	106100933	106100989	106096163	106096336	106104024	106104151
1095	"ENSMUSG00000031835"	"Mbtps1"	chr8	-	119531048	119531210	119535274	119535377	119528923	119529068	119538126	119538194
1096	"ENSMUSG00000058240"	"Cryzl1"	chr16	-	91707224	91707293	91708828	91708873	91701071	91701205	91712194	91712267
1097	"ENSMUSG00000005611"	"Mrvi1"	chr7	-	110929477	110929578	110945832	110945981	110927800	110927871	110982012	110982461
1098	"ENSMUSG00000005611"	"Mrvi1"	chr7	-	110929477	110929578	110945832	110945981	110927800	110927871	110982090	110982204
1099	"ENSMUSG00000019194"	"Scn1b"	chr7	-	31117705	31117847	31122905	31123146	31116523	31117295	31125054	31125221
1100	"ENSMUSG00000035378"	"Shq1"	chr6	-	100611735	100611856	100636967	100637122	100573081	100573788	100648163	100648291
1101	"ENSMUSG00000061306"	"Slc38a10"	chr11	-	120108466	120108490	120109371	120109395	120106433	120106610	120109431	120109536
1102	"ENSMUSG00000061306"	"Slc38a10"	chr11	-	120108466	120108553	120109371	120109395	120106433	120106610	120109431	120109536
1103	"ENSMUSG00000024843"	"Chka"	chr19	+	3875734	3875788	3882009	3882120	3864647	3864759	3884471	3884585
1104	"ENSMUSG00000048402"	"Gli2"	chr1	-	118866571	118866757	119002039	119002206	118855435	118855637	119053301	119053339
1105	"ENSMUSG00000048402"	"Gli2"	chr1	-	118867978	118868181	118890295	118890401	118866571	118866757	119002039	119002206
1106	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103242921	103243080	103243624	103243780	103242643	103242718	103243958	103244028
1107	"ENSMUSG00000054519"	"Zfp867"	chr11	-	59465011	59465072	59465450	59465577	59461196	59464286	59472340	59472474
1108	"ENSMUSG00000073795"	"6430531B16Rik"	chr7	-	139975861	139975958	139975977	139976128	139972441	139972607	139976474	139976673
1109	"ENSMUSG00000034908"	"Sidt2"	chr9	-	45947540	45947552	45947628	45947697	45946983	45947055	45947835	45947888
1110	"ENSMUSG00000047045"	"Tmem164"	chrX	+	142834184	142834393	142841582	142841645	142832500	142832601	142842409	142843494
1111	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25354892	25355028	25355557	25355721	25354740	25354822	25355813	25355953
1112	"ENSMUSG00000050565"	"Tor1aip2"	chr1	+	156041074	156041134	156051293	156051623	156035402	156036108	156059410	156059587
1113	"ENSMUSG00000031672"	"Got2"	chr8	-	95871890	95871995	95872175	95872337	95870774	95870925	95874403	95874463
1114	"ENSMUSG00000059401"	"Mamld1"	chrX	+	71121357	71121468	71146185	71146435	71117480	71119394	71152189	71152274
1115	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55507863	55507880	55508207	55508326	55507487	55507624	55508779	55508810
1116	"ENSMUSG00000005871"	"Apc"	chr18	+	34279268	34279352	34289837	34289942	34276563	34276677	34296030	34296129
1117	"ENSMUSG00000005871"	"Apc"	chr18	+	34282006	34282009	34289837	34289942	34279268	34279352	34296030	34296129
1118	"ENSMUSG00000073427"	"Gm4924"	chr10	+	82368897	82368958	82383762	82383844	82368570	82368697	82400753	82400846
1119	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60615619	60615773	60625123	60625198	60613262	60613520	60626379	60626795
1120	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60615724	60615773	60625123	60625198	60613262	60613520	60626379	60627147
1121	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60621422	60621458	60622145	60622240	60615619	60615773	60625123	60625198
1122	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60622145	60622240	60625123	60625198	60613262	60613520	60626379	60626795
1123	"ENSMUSG00000110195"	"Pde2a"	chr7	+	101508691	101508739	101509716	101509791	101508441	101508529	101509934	101510034
1124	"ENSMUSG00000022199"	"Slc22a17"	chr14	-	54907885	54908103	54908260	54908366	54907518	54907630	54908501	54908647
1125	"ENSMUSG00000041476"	"Smpx"	chrX	+	157706933	157706973	157714586	157714673	157702955	157703012	157751594	157751629
1126	"ENSMUSG00000041476"	"Smpx"	chrX	+	157706933	157706973	157720930	157721079	157702955	157703012	157751594	157751629
1127	"ENSMUSG00000041476"	"Smpx"	chrX	+	157714586	157714673	157720930	157721079	157702955	157703012	157751594	157751629
1128	"ENSMUSG00000041476"	"Smpx"	chrX	+	157714586	157714673	157751594	157751629	157702955	157703012	157752171	157752214
1129	"ENSMUSG00000041476"	"Smpx"	chrX	+	157714586	157714673	157720930	157721079	157702955	157703012	157752171	157752241
1130	"ENSMUSG00000041476"	"Smpx"	chrX	+	157714586	157714673	157751594	157751629	157706933	157706973	157752171	157752214
1131	"ENSMUSG00000041476"	"Smpx"	chrX	+	157720930	157721079	157751594	157751629	157702955	157703012	157752171	157752589
1132	"ENSMUSG00000041476"	"Smpx"	chrX	+	157720930	157721079	157751594	157751629	157714586	157714673	157752171	157752589
1133	"ENSMUSG00000093752"	"Gm20716"	chr2	-	168211365	168211480	168212959	168213028	168210430	168210636	168217680	168217776
1134	"ENSMUSG00000031532"	"Saraf"	chr8	+	34161194	34161373	34165140	34165540	34154575	34154836	34167718	34167857
1135	"ENSMUSG00000029208"	"Guf1"	chr5	+	69566360	69566504	69567127	69567261	69565429	69565562	69568395	69568497
1136	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100559747	100559917	100565193	100565279	100552578	100552681	100571251	100571289
1137	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100559747	100559917	100565193	100565427	100552578	100552681	100571251	100571289
1138	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100565193	100565279	100574461	100574514	100552578	100552681	100607890	100608301
1139	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100571251	100571289	100574461	100574514	100552578	100552681	100591210	100591426
1140	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100571251	100571289	100574461	100574514	100552578	100552681	100607890	100608301
1141	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100571251	100571289	100574461	100574514	100552600	100552681	100607557	100607994
1142	"ENSMUSG00000031782"	"Coq9"	chr8	+	94850514	94850599	94851850	94851955	94844776	94844912	94853114	94853270
1143	"ENSMUSG00000031782"	"Coq9"	chr8	+	94850514	94850639	94851850	94851955	94844776	94844912	94853114	94853195
1144	"ENSMUSG00000031371"	"Haus7"	chrX	-	73445809	73445924	73452998	73453060	73437314	73437565	73454866	73454934
1145	"ENSMUSG00000020076"	"Ddx50"	chr10	-	62640744	62640862	62642775	62642954	62640446	62640632	62643296	62643372
1146	"ENSMUSG00000020076"	"Ddx50"	chr10	-	62642775	62642954	62643296	62643372	62640744	62640862	62646913	62647201
1147	"ENSMUSG00000020076"	"Ddx50"	chr10	-	62643296	62643372	62646913	62647201	62642775	62642954	62651024	62651218
1148	"ENSMUSG00000028437"	"Ubap1"	chr4	+	41378946	41379870	41387174	41387357	41371724	41371849	41388095	41388197
1149	"ENSMUSG00000040247"	"Tbc1d10c"	chr19	-	4187941	4188131	4188245	4188311	4185351	4185506	4188943	4189054
1150	"ENSMUSG00000040247"	"Tbc1d10c"	chr19	-	4188245	4188311	4188943	4189054	4187941	4188131	4189212	4189319
1151	"ENSMUSG00000034274"	"Thoc5"	chr11	+	4911434	4911470	4911528	4911563	4910626	4910759	4912780	4912858
1152	"ENSMUSG00000069769"	"Msi2"	chr11	-	88347052	88347125	88348783	88348938	88339381	88344660	88366784	88366847
1153	"ENSMUSG00000069769"	"Msi2"	chr11	-	88347052	88347125	88348783	88348992	88343888	88344660	88366784	88366847
1154	"ENSMUSG00000069769"	"Msi2"	chr11	-	88348783	88348938	88366784	88366847	88339381	88344660	88386044	88386119
1155	"ENSMUSG00000069769"	"Msi2"	chr11	-	88348783	88348938	88366784	88366847	88347052	88347125	88386044	88386119
1156	"ENSMUSG00000032511"	"Scn5a"	chr9	-	119543098	119543190	119543323	119543415	119539523	119539754	119550605	119550734
1157	"ENSMUSG00000021481"	"Zfp346"	chr13	+	55113677	55113770	55115482	55115624	55113035	55113139	55122329	55122515
1158	"ENSMUSG00000021481"	"Zfp346"	chr13	+	55113677	55113770	55115482	55115624	55113035	55113139	55130533	55130627
1159	"ENSMUSG00000021481"	"Zfp346"	chr13	+	55115479	55115624	55122329	55122515	55113677	55113770	55130533	55130627
1160	"ENSMUSG00000031357"	"Syap1"	chrX	-	162859872	162859931	162863059	162863208	162859298	162859446	162872514	162872654
1161	"ENSMUSG00000031878"	"Nae1"	chr8	-	104519763	104519823	104519852	104519981	104518187	104518263	104522646	104522738
1162	"ENSMUSG00000031878"	"Nae1"	chr8	-	104527377	104527449	104528186	104528217	104527082	104527162	104530055	104530116
1163	"ENSMUSG00000004056"	"Akt2"	chr7	+	27629295	27629427	27632417	27632483	27628524	27628990	27633198	27633267
1164	"ENSMUSG00000004056"	"Akt2"	chr7	+	27629334	27629427	27632417	27632483	27628836	27628990	27633198	27633266
1165	"ENSMUSG00000004056"	"Akt2"	chr7	+	27632417	27632483	27633198	27633267	27629295	27629427	27634561	27634684
1166	"ENSMUSG00000000440"	"Pparg"	chr6	+	115383678	115383743	115439839	115440067	115360950	115361370	115441491	115441661
1167	"ENSMUSG00000052726"	"Kcnt2"	chr1	+	140484124	140484233	140507699	140507849	140450195	140450304	140509383	140509613
1168	"ENSMUSG00000074513"	"Arfip1"	chr3	-	84515632	84515790	84519481	84519703	84509807	84509982	84527685	84527798
1169	"ENSMUSG00000028469"	"Npr2"	chr4	+	43647148	43647317	43647470	43647617	43646915	43647071	43648076	43648178
1170	"ENSMUSG00000028653"	"Trit1"	chr4	+	123046874	123047017	123049151	123049264	123044490	123044636	123049476	123049554
1171	"ENSMUSG00000027030"	"Stk39"	chr2	-	68220903	68220968	68263234	68263303	68210444	68211993	68267038	68267091
1172	"ENSMUSG00000027030"	"Stk39"	chr2	-	68308991	68309054	68314363	68314393	68307040	68307108	68314480	68314603
1173	"ENSMUSG00000054752"	"Fsd1l"	chr4	+	53659512	53659634	53679793	53680003	53649791	53649893	53682099	53682198
1174	"ENSMUSG00000029406"	"Pitpnm2"	chr5	-	124143432	124143647	124152543	124152719	124142068	124142190	124216315	124216417
1175	"ENSMUSG00000035778"	"Ggta1"	chr2	-	35414218	35414284	35416471	35416507	35413325	35413427	35422179	35422268
1176	"ENSMUSG00000035778"	"Ggta1"	chr2	-	35416471	35416507	35422179	35422268	35413325	35413427	35423231	35423412
1177	"ENSMUSG00000035778"	"Ggta1"	chr2	-	35416471	35416507	35422179	35422268	35414218	35414284	35423231	35423327
1178	"ENSMUSG00000023277"	"Twf2"	chr9	+	106212255	106212351	106212731	106212836	106211718	106211897	106212937	106213063
1179	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91082140	91082179	91084945	91085005	91079030	91079081	91088633	91088711
1180	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91084945	91085005	91093559	91093637	91068562	91068649	91100576	91100581
1181	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91084945	91085005	91088633	91088711	91082140	91082179	91091601	91091667
1182	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91087058	91087124	91088633	91088711	91084945	91085005	91091601	91091667
1183	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91088633	91088711	91091601	91091667	91084945	91085005	91093559	91093637
1184	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91088633	91088711	91091601	91091667	91087058	91087124	91093559	91093637
1185	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91091601	91091667	91093559	91093637	91084945	91085005	91100576	91100612
1186	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91091601	91091667	91093559	91093637	91088633	91088711	91100576	91100612
1187	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91108579	91108672	91110354	91110447	91107297	91107390	91112155	91112297
1188	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91108579	91108672	91112155	91112297	91107297	91107390	91120140	91120190
1189	"ENSMUSG00000026305"	"Lrrfip1"	chr1	+	91123077	91123157	91125640	91125745	91122421	91122539	91128085	91128287
1190	"ENSMUSG00000070371"	"Prss36"	chr7	-	127933566	127933832	127934138	127934280	127933370	127933492	127934389	127934627
1191	"ENSMUSG00000004633"	"Chn2"	chr6	+	54290266	54290440	54293037	54293115	54286093	54286178	54298044	54298150
1192	"ENSMUSG00000004633"	"Chn2"	chr6	+	54293037	54293115	54298044	54298150	54290266	54290440	54300072	54300244
1193	"ENSMUSG00000034911"	"Ushbp1"	chr8	-	71386186	71386272	71387349	71387577	71385915	71386038	71388755	71389005
1194	"ENSMUSG00000034656"	"Cacna1a"	chr8	+	84614694	84614791	84615573	84615670	84612284	84612412	84617791	84617897
1195	"ENSMUSG00000010755"	"Cars"	chr7	-	143559648	143559708	143561858	143561926	143559127	143559211	143562960	143563041
1196	"ENSMUSG00000026672"	"Optn"	chr2	-	5024066	5024149	5027113	5027244	5020641	5021481	5031259	5031418
1197	"ENSMUSG00000097986"	"Gm26953"	chr5	+	112218222	112218502	112222659	112222822	112217053	112217197	112224301	112224386
1198	"ENSMUSG00000097986"	"Gm26953"	chr5	+	112218355	112218502	112222659	112222822	112217053	112217197	112224301	112224386
1199	"ENSMUSG00000035530"	"Eif1"	chr11	+	100320665	100320829	100320947	100321049	100319884	100320160	100321316	100322096
1200	"ENSMUSG00000026172"	"Bcs1l"	chr1	+	74590264	74590459	74590670	74590734	74589959	74590099	74590959	74591129
1201	"ENSMUSG00000020216"	"Jsrp1"	chr10	-	80810463	80810566	80812066	80812104	80810175	80810364	80812294	80812417
1202	"ENSMUSG00000050199"	"Lgr4"	chr2	+	109970691	109970763	109989704	109989776	109917646	109918305	109991103	109991175
1203	"ENSMUSG00000050199"	"Lgr4"	chr2	+	109991103	109991175	109996553	109996769	109970691	109970763	109997592	109997664
1204	"ENSMUSG00000027942"	"4933434E20Rik"	chr3	+	90056206	90056324	90056528	90056582	90053507	90053609	90058484	90058651
1205	"ENSMUSG00000025172"	"Ankrd2"	chr19	+	42041951	42042050	42043752	42043851	42040335	42040443	42044042	42044141
1206	"ENSMUSG00000025172"	"Ankrd2"	chr19	+	42042368	42042467	42043752	42043851	42041951	42042050	42044042	42044141
1207	"ENSMUSG00000025172"	"Ankrd2"	chr19	+	42042368	42042467	42044042	42044141	42041951	42042050	42044860	42045110
1208	"ENSMUSG00000025172"	"Ankrd2"	chr19	+	42043752	42043851	42044042	42044141	42041951	42042050	42044860	42045110
1209	"ENSMUSG00000025172"	"Ankrd2"	chr19	+	42043752	42043851	42044042	42044141	42042368	42042467	42044860	42045110
1210	"ENSMUSG00000116780"	"Gm3417"	chr17	-	14967545	14967701	14969770	14969807	14964241	14964355	14970386	14970593
1211	"ENSMUSG00000061136"	"Prpf40a"	chr2	-	53141942	53142029	53144783	53144879	53141766	53141863	53145232	53145370
1212	"ENSMUSG00000019843"	"Fyn"	chr10	+	39529436	39529601	39529918	39530074	39526780	39526930	39532015	39532195
