ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
753	"ENSMUSG00000015542"	"Nat9"	chr11	-	115185006	115185116	115186748	115186837	115184482	115184626	115187118	115187390
755	"ENSMUSG00000059741"	"Myl3"	chr9	+	110766620	110766770	110767907	110768081	110766478	110766506	110769101	110769147
756	"ENSMUSG00000029860"	"Zyx"	chr6	+	42356431	42356610	42357312	42357433	42356161	42356331	42357851	42357985
757	"ENSMUSG00000020608"	"Smc6"	chr12	+	11309198	11309304	11314606	11314759	11306077	11306203	11316618	11316716
758	"ENSMUSG00000020608"	"Smc6"	chr12	+	11314606	11314759	11316618	11316716	11306077	11306203	11317769	11319779
759	"ENSMUSG00000020608"	"Smc6"	chr12	+	11314606	11314759	11316618	11316716	11309198	11309304	11317769	11319779
764	"ENSMUSG00000039891"	"Txlnb"	chr10	+	17815228	17815399	17827791	17827986	17806764	17806856	17830235	17830355
765	"ENSMUSG00000039891"	"Txlnb"	chr10	+	17815228	17815399	17830235	17830355	17806764	17806856	17833277	17833352
767	"ENSMUSG00000026003"	"Acadl"	chr1	-	66838278	66838406	66841621	66841735	66836961	66837048	66843080	66843182
768	"ENSMUSG00000026003"	"Acadl"	chr1	-	66854623	66854761	66857398	66857554	66848399	66848466	66863172	66863277
769	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62107147	62107465	62149238	62149352	62038046	62038201	62159996	62160128
770	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62107147	62107465	62149238	62149352	62038049	62038201	62242173	62242301
771	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62149238	62149352	62159996	62160128	62107147	62107465	62175466	62175548
774	"ENSMUSG00000033196"	"Myh2"	chr11	+	67194808	67194913	67195005	67195101	67194555	67194726	67197235	67197514
775	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	74273777	74274026	74274105	74274218	74273216	74273691	74274367	74274468
776	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	74273777	74274026	74274367	74274468	74273216	74273691	74276478	74276556
779	"ENSMUSG00000024743"	"Syt7"	chr19	+	10421756	10421888	10430337	10430460	10417962	10418042	10435549	10435685
782	"ENSMUSG00000024743"	"Syt7"	chr19	+	10422784	10423012	10430337	10430460	10417962	10418042	10435549	10435685
787	"ENSMUSG00000000290"	"Itgb2"	chr10	+	77557951	77558139	77559478	77559723	77557389	77557530	77560149	77560372
788	"ENSMUSG00000028788"	"Ptp4a2"	chr4	+	129845061	129845192	129846464	129846539	129838977	129839678	129847713	129849978
789	"ENSMUSG00000020032"	"Nuak1"	chr10	-	84393991	84394143	84409615	84409736	84392255	84392321	84440114	84440597
790	"ENSMUSG00000025159"	"Mms19"	chr19	-	41962799	41962861	41962949	41963034	41957857	41957944	41963400	41963470
791	"ENSMUSG00000025159"	"Mms19"	chr19	-	41962799	41962861	41962949	41963078	41957857	41957944	41963400	41963470
792	"ENSMUSG00000033752"	"Mnd1"	chr3	-	84104934	84105049	84116426	84116501	84093554	84093599	84134017	84134166
796	"ENSMUSG00000033411"	"Ctdspl2"	chr2	+	121977330	121977469	121978891	121979041	121969069	121969279	121981151	121981364
800	"ENSMUSG00000014769"	"Psmb1"	chr17	-	15477314	15477421	15490155	15490285	15475020	15476205	15493097	15493179
802	"ENSMUSG00000035069"	"Oma1"	chr4	+	103321639	103321868	103325018	103325192	103319021	103319528	103325292	103325400
803	"ENSMUSG00000035069"	"Oma1"	chr4	+	103331304	103331379	103353501	103353651	103325292	103325400	103365972	103366443
804	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153909348	153909459	153909545	153909598	153908789	153908899	153910260	153910366
805	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153909348	153909459	153909545	153909598	153908789	153908915	153910260	153910366
806	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153909545	153909598	153910260	153910326	153909348	153909459	153910690	153910888
807	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153909545	153909598	153910260	153910366	153909348	153909459	153910690	153910888
810	"ENSMUSG00000068580"	"Zfyve19"	chr2	+	119210481	119210603	119210780	119210831	119208633	119209183	119211180	119211299
811	"ENSMUSG00000025932"	"Eya1"	chr1	-	14283120	14283198	14302769	14302897	14274533	14274603	14304424	14304474
813	"ENSMUSG00000061731"	"Ext1"	chr15	-	53075768	53075929	53083084	53083174	53073292	53073464	53088054	53088150
814	"ENSMUSG00000026991"	"Pkp4"	chr2	+	59214677	59214814	59266387	59266500	59160849	59161128	59289217	59289252
815	"ENSMUSG00000026991"	"Pkp4"	chr2	+	59214677	59214814	59266387	59266500	59161019	59161128	59305065	59305134
816	"ENSMUSG00000026991"	"Pkp4"	chr2	+	59347923	59348041	59352261	59352335	59347719	59347804	59354202	59354824
817	"ENSMUSG00000003809"	"Gcdh"	chr8	-	84889261	84889387	84889581	84889685	84888526	84888687	84890710	84890927
818	"ENSMUSG00000003809"	"Gcdh"	chr8	-	84889261	84889387	84890710	84890927	84888526	84888687	84891012	84891142
819	"ENSMUSG00000057230"	"Aak1"	chr6	+	86970990	86971086	86981295	86981397	86967268	86967373	86982541	86982643
820	"ENSMUSG00000025917"	"Cops5"	chr1	-	10027102	10027251	10030598	10030710	10024842	10025063	10033257	10033323
823	"ENSMUSG00000032393"	"Dpp8"	chr9	+	65053044	65053173	65053768	65053830	65051389	65051500	65054418	65054519
824	"ENSMUSG00000032393"	"Dpp8"	chr9	+	65063818	65063954	65066350	65066496	65063426	65063579	65074438	65074585
825	"ENSMUSG00000023959"	"Clic5"	chr17	+	44242033	44242159	44248719	44248826	44237132	44237242	44270490	44270672
826	"ENSMUSG00000034771"	"Tle2"	chr10	+	81580483	81580667	81580894	81580914	81580256	81580331	81581644	81581755
827	"ENSMUSG00000034771"	"Tle2"	chr10	+	81588808	81588959	81589419	81589496	81587873	81588021	81590224	81590352
828	"ENSMUSG00000021552"	"Gkap1"	chr13	-	58238648	58238712	58243801	58243954	58236986	58237057	58251130	58251153
829	"ENSMUSG00000021552"	"Gkap1"	chr13	-	58243801	58243954	58255746	58255870	58236986	58237057	58259433	58259511
830	"ENSMUSG00000021552"	"Gkap1"	chr13	-	58243801	58243954	58251130	58251153	58241653	58241755	58255746	58255870
831	"ENSMUSG00000006494"	"Pdk1"	chr2	+	71885981	71886059	71887381	71887458	71883842	71883932	71888895	71888994
834	"ENSMUSG00000032000"	"Birc3"	chr9	-	7858700	7858779	7860262	7860362	7855814	7857438	7860462	7861407
835	"ENSMUSG00000021809"	"Nudt13"	chr14	+	20307692	20307799	20309671	20309797	20306231	20306366	20310621	20310716
836	"ENSMUSG00000021809"	"Nudt13"	chr14	+	20309671	20309797	20310621	20310733	20307692	20307799	20311470	20311625
837	"ENSMUSG00000029141"	"Slc4a1ap"	chr5	+	31528042	31528238	31530632	31530755	31526994	31527684	31531972	31532033
838	"ENSMUSG00000029141"	"Slc4a1ap"	chr5	+	31536137	31536324	31540385	31540497	31534857	31534927	31543669	31543913
839	"ENSMUSG00000029141"	"Slc4a1ap"	chr5	+	31536137	31536324	31546179	31546266	31534857	31534927	31548610	31548681
840	"ENSMUSG00000029141"	"Slc4a1ap"	chr5	+	31540385	31540497	31546179	31546266	31534857	31534927	31548610	31548681
841	"ENSMUSG00000029141"	"Slc4a1ap"	chr5	+	31540385	31540497	31543669	31543913	31536137	31536324	31546179	31546266
842	"ENSMUSG00000029141"	"Slc4a1ap"	chr5	+	31540385	31540497	31543669	31543913	31536137	31536324	31548610	31548681
843	"ENSMUSG00000029141"	"Slc4a1ap"	chr5	+	31543669	31543913	31546179	31546266	31540385	31540497	31548610	31548681
844	"ENSMUSG00000062981"	"Mrpl42"	chr10	-	95493630	95493715	95496823	95496887	95480833	95480977	95500382	95500522
845	"ENSMUSG00000062981"	"Mrpl42"	chr10	-	95493630	95493715	95496823	95496887	95490245	95490412	95500382	95500522
846	"ENSMUSG00000032878"	"Ccdc85a"	chr11	-	28396045	28396165	28399375	28399510	28387151	28388948	28434080	28434157
847	"ENSMUSG00000021704"	"Mtx3"	chr13	+	92848917	92849075	92850289	92850378	92847816	92847893	92852783	92858230
849	"ENSMUSG00000028559"	"Osbpl9"	chr4	-	109083088	109083248	109086326	109086431	109073036	109073149	109087394	109087485
850	"ENSMUSG00000026036"	"Nif3l1"	chr1	+	58455596	58455735	58457779	58457863	58452088	58452215	58461140	58462266
851	"ENSMUSG00000035325"	"Sec31a"	chr5	-	100369595	100369634	100373379	100373715	100368293	100368352	100375207	100375331
853	"ENSMUSG00000035325"	"Sec31a"	chr5	-	100399346	100399489	100402214	100402355	100393202	100393364	100404014	100404110
854	"ENSMUSG00000024442"	"Dele1"	chr18	+	38258027	38258186	38258269	38258362	38257257	38257400	38259896	38260056
855	"ENSMUSG00000049643"	"2310022A10Rik"	chr7	+	27574590	27574740	27578712	27578783	27565646	27565728	27580336	27580691
856	"ENSMUSG00000031996"	"Aplp2"	chr9	-	31151836	31151992	31152312	31152387	31149556	31150972	31153413	31153499
859	"ENSMUSG00000109695"	"Gm31166"	chr19	+	5517652	5517692	5531539	5531658	5512527	5512946	5549678	5550368
860	"ENSMUSG00000027465"	"Tbc1d20"	chr2	+	152304945	152305026	152307988	152308175	152302151	152302337	152308329	152308428
861	"ENSMUSG00000025423"	"Pias2"	chr18	+	77097248	77097723	77105804	77105889	77065207	77065419	77119911	77119962
862	"ENSMUSG00000025423"	"Pias2"	chr18	+	77097248	77097723	77105804	77105889	77065689	77065907	77119911	77119962
863	"ENSMUSG00000027170"	"Eif3m"	chr2	-	105000241	105000302	105001270	105001414	104999655	104999841	105004924	105005006
864	"ENSMUSG00000046034"	"Otulin"	chr15	-	27616323	27616467	27619528	27619623	27611511	27611637	27630457	27630678
866	"ENSMUSG00000062077"	"Trim54"	chr5	+	31136887	31137012	31137120	31137213	31136752	31136775	31137476	31137628
868	"ENSMUSG00000004610"	"Etfb"	chr7	+	43452798	43452957	43454517	43454580	43452340	43452499	43456478	43456637
869	"ENSMUSG00000017119"	"Nbr1"	chr11	+	101567094	101567262	101568398	101568608	101566195	101566410	101569255	101569415
871	"ENSMUSG00000022681"	"Ntan1"	chr16	+	13829004	13829078	13831117	13831171	13827387	13827496	13831606	13831660
872	"ENSMUSG00000034543"	"Morc2a"	chr11	+	3658671	3658725	3661828	3661863	3649190	3650447	3668770	3668839
874	"ENSMUSG00000052298"	"Cdc42se2"	chr11	-	54740237	54740550	54756405	54756559	54723573	54723675	54787559	54787646
876	"ENSMUSG00000053453"	"Thoc7"	chr14	-	13951205	13951263	13953075	13953162	13950298	13950365	13953410	13953538
877	"ENSMUSG00000027378"	"Nphp1"	chr2	-	127747999	127748112	127753972	127754072	127745895	127745969	127756091	127756168
878	"ENSMUSG00000027378"	"Nphp1"	chr2	-	127753972	127754072	127756091	127756168	127743071	127743116	127757678	127757761
879	"ENSMUSG00000027378"	"Nphp1"	chr2	-	127753972	127754072	127756091	127756168	127747999	127748112	127757678	127757761
883	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96202130	96202188	96223093	96223198	96196303	96196560	96273838	96273942
884	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96202130	96202188	96223093	96223198	96196336	96196560	96232681	96232748
887	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96223093	96223198	96232681	96232748	96202130	96202188	96294964	96295127
888	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96232681	96232748	96273838	96273942	96202130	96202188	96287600	96287722
891	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96273838	96273942	96287600	96287722	96232681	96232748	96290579	96290627
892	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96273865	96273942	96287600	96287722	96232681	96232748	96290579	96290627
893	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96273865	96273942	96287600	96287722	96232681	96232748	96294964	96295127
894	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96287600	96287722	96290579	96290627	96273838	96273942	96294964	96295127
895	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96300371	96300440	96306799	96306951	96294964	96295127	96310521	96310582
896	"ENSMUSG00000028693"	"Nasp"	chr4	-	116611971	116612081	116614329	116614410	116605683	116605763	116618869	116618980
898	"ENSMUSG00000006818"	"Sod2"	chr17	+	13008183	13008386	13010519	13010636	13007816	13008068	13013432	13013612
899	"ENSMUSG00000039345"	"Mettl22"	chr16	+	8477966	8478329	8482126	8482167	8473830	8473966	8482255	8482400
901	"ENSMUSG00000055116"	"Arntl"	chr7	+	113234623	113234696	113274625	113274753	113207464	113207644	113279456	113279582
902	"ENSMUSG00000013160"	"Atp6v0d1"	chr8	-	105529173	105529253	105530814	105530993	105525623	105525701	105539320	105539492
904	"ENSMUSG00000031078"	"Cttn"	chr7	-	144452026	144452137	144452547	144452658	144449559	144449615	144454675	144454786
905	"ENSMUSG00000032228"	"Tcf12"	chr9	-	72000415	72000518	72015637	72015711	71942444	71944018	72109675	72109748
908	"ENSMUSG00000018171"	"Vmp1"	chr11	-	86602007	86602069	86607175	86607292	86586495	86586598	86611341	86611422
909	"ENSMUSG00000018171"	"Vmp1"	chr11	-	86607175	86607292	86611341	86611422	86586495	86586598	86635174	86635306
910	"ENSMUSG00000018171"	"Vmp1"	chr11	-	86607175	86607292	86611341	86611422	86602007	86602069	86635174	86635306
911	"ENSMUSG00000018171"	"Vmp1"	chr11	-	86611341	86611422	86635174	86635306	86607175	86607292	86643497	86643665
913	"ENSMUSG00000022708"	"Zbtb20"	chr16	+	43072423	43072469	43146896	43146943	43024937	43024987	43302568	43302615
914	"ENSMUSG00000022708"	"Zbtb20"	chr16	+	43072423	43072469	43193464	43193538	43024937	43024987	43302568	43302615
915	"ENSMUSG00000022708"	"Zbtb20"	chr16	+	43072423	43072469	43232758	43232820	43024937	43024987	43302568	43302615
916	"ENSMUSG00000022708"	"Zbtb20"	chr16	+	43146896	43146943	43193464	43193538	43024937	43024987	43232758	43232820
917	"ENSMUSG00000022708"	"Zbtb20"	chr16	+	43146896	43146943	43232758	43232820	43024937	43024987	43282970	43283005
918	"ENSMUSG00000022708"	"Zbtb20"	chr16	+	43146896	43146943	43193464	43193538	43024937	43024987	43302568	43302615
919	"ENSMUSG00000022708"	"Zbtb20"	chr16	+	43146896	43146943	43232758	43232820	43024937	43024987	43302568	43302615
920	"ENSMUSG00000022708"	"Zbtb20"	chr16	+	43146896	43146943	43193464	43193538	43072423	43072469	43232758	43232820
921	"ENSMUSG00000022708"	"Zbtb20"	chr16	+	43193464	43193538	43232758	43232820	43024937	43024987	43302568	43302615
922	"ENSMUSG00000022708"	"Zbtb20"	chr16	+	43193464	43193538	43282970	43283005	43146896	43146943	43302568	43302615
924	"ENSMUSG00000022708"	"Zbtb20"	chr16	+	43232758	43232820	43282970	43283005	43146896	43146943	43302568	43302615
925	"ENSMUSG00000022708"	"Zbtb20"	chr16	+	43232758	43232820	43302568	43302615	43146896	43146943	43462946	43462986
928	"ENSMUSG00000020176"	"Grb10"	chr11	-	11954743	11954908	11967531	11967685	11951502	11951659	11987595	11987674
929	"ENSMUSG00000020176"	"Grb10"	chr11	-	11970422	11970642	11987595	11987674	11967531	11967685	12037191	12037401
930	"ENSMUSG00000030417"	"Pdcd5"	chr7	-	35642614	35642686	35643623	35643715	35641981	35642185	35644350	35644412
931	"ENSMUSG00000021385"	"Ippk"	chr13	+	49432369	49432465	49433828	49433895	49430868	49430916	49435469	49435591
932	"ENSMUSG00000051747"	"Ttn"	chr2	-	76817788	76817863	76818735	76818816	76816988	76817075	76821115	76821184
933	"ENSMUSG00000051747"	"Ttn"	chr2	-	76818735	76818816	76821115	76821184	76816988	76817075	76822450	76822564
934	"ENSMUSG00000051747"	"Ttn"	chr2	-	76818735	76818816	76821115	76821184	76817788	76817863	76822450	76822564
936	"ENSMUSG00000051747"	"Ttn"	chr2	-	76826074	76826152	76826994	76827078	76822529	76822564	76831787	76831874
937	"ENSMUSG00000051747"	"Ttn"	chr2	-	76826994	76827078	76840232	76840313	76822450	76822564	76841089	76841389
938	"ENSMUSG00000051747"	"Ttn"	chr2	-	76827482	76827560	76831787	76831874	76826994	76827078	76840232	76840313
939	"ENSMUSG00000051747"	"Ttn"	chr2	-	76828872	76828956	76831787	76831874	76828679	76828763	76832100	76832184
940	"ENSMUSG00000051747"	"Ttn"	chr2	-	76831787	76831874	76846235	76846313	76818735	76818816	76846625	76846916
941	"ENSMUSG00000051747"	"Ttn"	chr2	-	76831787	76831874	76840232	76840313	76822450	76822564	76841089	76841389
942	"ENSMUSG00000051747"	"Ttn"	chr2	-	76831787	76831874	76841533	76841605	76822450	76822564	76841767	76841836
943	"ENSMUSG00000051747"	"Ttn"	chr2	-	76831787	76831874	76841533	76841626	76822450	76822564	76841767	76841836
944	"ENSMUSG00000051747"	"Ttn"	chr2	-	76831787	76831874	76846625	76846916	76826074	76826152	76847112	76847196
945	"ENSMUSG00000051747"	"Ttn"	chr2	-	76831787	76831874	76840232	76840313	76826994	76827078	76841089	76841153
946	"ENSMUSG00000051747"	"Ttn"	chr2	-	76831787	76831874	76841089	76841389	76826994	76827078	76841533	76841605
947	"ENSMUSG00000051747"	"Ttn"	chr2	-	76831787	76831874	76841533	76841605	76826994	76827078	76841767	76841836
948	"ENSMUSG00000051747"	"Ttn"	chr2	-	76831787	76831874	76841533	76841626	76826994	76827078	76841767	76841836
949	"ENSMUSG00000051747"	"Ttn"	chr2	-	76831787	76831874	76843375	76843492	76826994	76827078	76844204	76844279
950	"ENSMUSG00000051747"	"Ttn"	chr2	-	76831787	76831874	76840232	76840313	76827482	76827560	76841089	76841389
951	"ENSMUSG00000051747"	"Ttn"	chr2	-	76831787	76831874	76832100	76832184	76828872	76828956	76841089	76841389
952	"ENSMUSG00000051747"	"Ttn"	chr2	-	76831787	76831874	76832100	76832184	76828872	76828956	76841767	76841836
953	"ENSMUSG00000051747"	"Ttn"	chr2	-	76831787	76831874	76832100	76832184	76828872	76828956	76847387	76847471
954	"ENSMUSG00000051747"	"Ttn"	chr2	-	76832100	76832184	76836538	76836622	76831787	76831874	76836732	76836813
955	"ENSMUSG00000051747"	"Ttn"	chr2	-	76832100	76832184	76836732	76836813	76831787	76831874	76838568	76838643
956	"ENSMUSG00000051747"	"Ttn"	chr2	-	76832100	76832184	76838568	76838643	76831787	76831874	76838811	76838895
957	"ENSMUSG00000051747"	"Ttn"	chr2	-	76832100	76832184	76840232	76840313	76831787	76831874	76841089	76841153
958	"ENSMUSG00000051747"	"Ttn"	chr2	-	76832100	76832184	76841089	76841389	76831787	76831874	76841533	76841605
959	"ENSMUSG00000051747"	"Ttn"	chr2	-	76832100	76832184	76841533	76841605	76831787	76831874	76841767	76841836
960	"ENSMUSG00000051747"	"Ttn"	chr2	-	76832100	76832184	76847112	76847196	76831787	76831874	76847387	76847471
961	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838568	76838643	76846625	76846916	76831787	76831874	76847112	76847196
962	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841089	76841389	76826994	76827078	76841533	76841605
963	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841533	76841605	76826994	76827078	76841767	76841836
964	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841533	76841626	76826994	76827078	76841767	76841836
965	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841089	76841389	76831787	76831874	76841533	76841605
966	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841533	76841605	76831787	76831874	76841767	76841836
967	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76846625	76846916	76831787	76831874	76847112	76847196
968	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76847112	76847196	76831787	76831874	76847387	76847471
969	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841089	76841389	76832100	76832184	76841533	76841605
970	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841533	76841605	76832100	76832184	76841767	76841836
971	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76841533	76841626	76832100	76832184	76841767	76841836
972	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76847112	76847196	76838568	76838643	76847387	76847471
973	"ENSMUSG00000051747"	"Ttn"	chr2	-	76839404	76839482	76841533	76841605	76838811	76838895	76841767	76841836
974	"ENSMUSG00000051747"	"Ttn"	chr2	-	76840232	76840313	76847112	76847196	76831787	76831874	76847387	76847471
975	"ENSMUSG00000051747"	"Ttn"	chr2	-	76840232	76840313	76847112	76847196	76838811	76838895	76847387	76847471
976	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841533	76841605	76841767	76841836	76822450	76822564	76842770	76842848
977	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841533	76841605	76841767	76841836	76831787	76831874	76842770	76842848
978	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841533	76841605	76841767	76841836	76832100	76832184	76842770	76842848
979	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841533	76841605	76841767	76841836	76838811	76838895	76842770	76842848
980	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841533	76841626	76847387	76847471	76826994	76827078	76847724	76847808
981	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841533	76841626	76847387	76847471	76832100	76832184	76847724	76847808
982	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841767	76841836	76847112	76847196	76831787	76831874	76847387	76847471
983	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841767	76841836	76847112	76847196	76838811	76838895	76847387	76847471
984	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841767	76841836	76842770	76842848	76841533	76841605	76843375	76843492
985	"ENSMUSG00000051747"	"Ttn"	chr2	-	76843375	76843492	76846625	76846916	76831787	76831874	76847112	76847196
986	"ENSMUSG00000051747"	"Ttn"	chr2	-	76843375	76843492	76847112	76847196	76831787	76831874	76847387	76847471
987	"ENSMUSG00000051747"	"Ttn"	chr2	-	76843375	76843492	76850569	76850644	76831787	76831874	76851554	76851764
988	"ENSMUSG00000051747"	"Ttn"	chr2	-	76843375	76843492	76847112	76847196	76838811	76838895	76847387	76847471
989	"ENSMUSG00000051747"	"Ttn"	chr2	-	76843375	76843492	76847112	76847196	76842770	76842848	76847387	76847471
990	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76846625	76846916	76831787	76831874	76847112	76847196
991	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76847112	76847196	76831787	76831874	76847387	76847471
992	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76846625	76846916	76843375	76843492	76847112	76847196
993	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76847112	76847196	76843375	76843492	76847387	76847471
994	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76849994	76850087	76843375	76843492	76850305	76850380
996	"ENSMUSG00000051747"	"Ttn"	chr2	-	76847724	76847808	76854386	76854467	76847387	76847471	76857903	76857987
997	"ENSMUSG00000051747"	"Ttn"	chr2	-	76848278	76848356	76850305	76850380	76847724	76847808	76850569	76850644
998	"ENSMUSG00000051747"	"Ttn"	chr2	-	76848816	76849071	76849994	76850087	76848558	76848642	76850305	76850380
999	"ENSMUSG00000051747"	"Ttn"	chr2	-	76849994	76850087	76850305	76850380	76848558	76848642	76850569	76850644
1000	"ENSMUSG00000051747"	"Ttn"	chr2	-	76849994	76850087	76850305	76850380	76848816	76849071	76850569	76850644
1001	"ENSMUSG00000051747"	"Ttn"	chr2	-	76852833	76852917	76853154	76853238	76852056	76852137	76853604	76853688
1002	"ENSMUSG00000051747"	"Ttn"	chr2	-	76854386	76854467	76857154	76857229	76852056	76852137	76857396	76857474
1003	"ENSMUSG00000051747"	"Ttn"	chr2	-	76854386	76854467	76857609	76857690	76852056	76852137	76857903	76857987
1004	"ENSMUSG00000051747"	"Ttn"	chr2	-	76856264	76856366	76857396	76857474	76854386	76854467	76857609	76857690
1005	"ENSMUSG00000051747"	"Ttn"	chr2	-	76856802	76856904	76857154	76857229	76856264	76856366	76857396	76857474
1007	"ENSMUSG00000051747"	"Ttn"	chr2	-	76859459	76859546	76859913	76859997	76857903	76857987	76861096	76861177
1010	"ENSMUSG00000051747"	"Ttn"	chr2	-	76862349	76862427	76862799	76862859	76861422	76861509	76863273	76863675
1011	"ENSMUSG00000039233"	"Tbce"	chr13	-	14001109	14001178	14003542	14003696	14000057	14000117	14005142	14005283
1012	"ENSMUSG00000039233"	"Tbce"	chr13	-	14019701	14019887	14027697	14027782	14014351	14014823	14029275	14029406
1013	"ENSMUSG00000025959"	"Klf7"	chr1	-	64042313	64042437	64078706	64079334	64029446	64035764	64120899	64121491
1014	"ENSMUSG00000040785"	"Ttc3"	chr16	+	94385335	94385423	94387336	94387390	94384783	94384934	94388264	94388385
1016	"ENSMUSG00000021619"	"Atg10"	chr13	-	91022569	91022667	91040849	91040988	90937292	90937390	91154216	91154312
1017	"ENSMUSG00000021619"	"Atg10"	chr13	-	91040849	91040988	91154216	91154312	90937292	90937390	91208317	91208433
1019	"ENSMUSG00000021619"	"Atg10"	chr13	-	91154216	91154312	91208317	91208433	91040849	91040988	91223938	91223968
1020	"ENSMUSG00000020061"	"Mybpc1"	chr10	-	88519900	88519943	88521276	88521335	88518338	88518569	88522966	88523153
1023	"ENSMUSG00000000563"	"Atp5f1"	chr3	-	105951590	105951716	105954017	105954181	105943686	105943866	105955895	105956041
1025	"ENSMUSG00000004085"	"Map3k20"	chr2	+	72364627	72364729	72368400	72368466	72355557	72355645	72371726	72371755
1026	"ENSMUSG00000020451"	"Limk2"	chr11	-	3361020	3361108	3361782	3361825	3360534	3360586	3370968	3371335
1027	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29292822	29292949	29323801	29323824	29292151	29292220	29346766	29346906
1028	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29292822	29292949	29323801	29323905	29292151	29292220	29346766	29346906
1031	"ENSMUSG00000035168"	"Tanc1"	chr2	+	59724660	59724849	59758464	59758569	59699347	59699427	59771131	59771262
1035	"ENSMUSG00000037795"	"N4bp2"	chr5	+	65786105	65786361	65788052	65788141	65775584	65775663	65790017	65791170
1036	"ENSMUSG00000036180"	"Gatad2a"	chr8	-	69911676	69911869	69912163	69912238	69908469	69909974	69912922	69913224
1040	"ENSMUSG00000020794"	"Ube2g1"	chr11	+	72663070	72663173	72672959	72673057	72607282	72607635	72677704	72677883
1041	"ENSMUSG00000020794"	"Ube2g1"	chr11	+	72672959	72673057	72677704	72677883	72663070	72663173	72679368	72679492
1042	"ENSMUSG00000042569"	"Dhrs7b"	chr11	+	60852418	60852511	60855699	60855852	60851741	60851958	60857717	60858423
1043	"ENSMUSG00000061816"	"Myl1"	chr1	-	66925022	66925065	66926207	66926285	66924294	66924557	66926533	66926707
1044	"ENSMUSG00000061816"	"Myl1"	chr1	-	66926207	66926285	66926533	66926707	66925022	66925065	66930185	66930329
1045	"ENSMUSG00000061816"	"Myl1"	chr1	-	66926533	66926707	66930185	66930329	66926065	66926285	66934517	66934542
1046	"ENSMUSG00000061816"	"Myl1"	chr1	-	66926533	66926707	66930185	66930329	66926207	66926285	66934245	66934273
1047	"ENSMUSG00000061816"	"Myl1"	chr1	-	66930185	66930329	66934245	66934273	66926533	66926707	66934517	66934542
1048	"ENSMUSG00000061816"	"Myl1"	chr1	-	66930185	66930329	66934517	66934542	66926533	66926707	66935275	66935333
1049	"ENSMUSG00000061816"	"Myl1"	chr1	-	66930185	66930329	66934245	66934273	66926533	66926707	66944791	66945143
