ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
9955	"ENSMUSG00000030180"	"Kdm5a"	chr6	+	120394086	120394249	120390653	120390835	120398937	120399057
9956	"ENSMUSG00000030180"	"Kdm5a"	chr6	+	120398937	120399057	120394086	120394249	120402505	120402700
9957	"ENSMUSG00000030180"	"Kdm5a"	chr6	+	120398937	120399082	120394086	120394249	120402505	120402700
9959	"ENSMUSG00000030180"	"Kdm5a"	chr6	+	120415215	120415354	120412154	120412510	120418558	120418738
9961	"ENSMUSG00000025130"	"P4hb"	chr11	-	120563815	120563920	120563602	120563728	120567917	120568055
9962	"ENSMUSG00000059981"	"Taok2"	chr7	-	126868109	126868322	126866996	126867179	126871401	126871641
9967	"ENSMUSG00000039427"	"Alg1"	chr16	+	5240143	5240182	5239905	5240027	5240458	5240518
9968	"ENSMUSG00000039427"	"Alg1"	chr16	+	5240458	5240518	5240143	5240182	5241285	5241396
9970	"ENSMUSG00000054863"	"Tafa5"	chr15	+	87681479	87681629	87625229	87625486	87720501	87720629
9971	"ENSMUSG00000054863"	"Tafa5"	chr15	+	87720501	87720629	87681479	87681629	87757296	87759362
9999	"ENSMUSG00000026634"	"Angel2"	chr1	+	190932866	190933192	190928491	190928717	190937443	190937700
10003	"ENSMUSG00000026634"	"Angel2"	chr1	+	190939086	190939156	190937443	190937700	190940873	190941295
10004	"ENSMUSG00000026634"	"Angel2"	chr1	+	190942120	190942247	190940873	190941295	190942829	190942887
10005	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73209327	73209408	73205101	73206260	73210741	73210897
10006	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73210741	73210897	73205101	73206260	73215978	73216085
10007	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73211986	73211995	73210741	73210897	73215978	73216085
10008	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73221806	73221869	73216343	73216383	73229860	73229992
10009	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73231854	73231992	73229860	73229992	73236151	73236238
10013	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73282217	73282235	73276856	73276913	73283266	73283350
10017	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73325748	73325836	73321040	73321120	73330848	73331015
10018	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73330848	73331015	73325748	73325836	73343132	73343327
10019	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73330848	73331015	73325748	73325836	73394647	73394699
10020	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73343132	73343359	73325748	73325836	73394647	73394744
10021	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73343132	73343359	73330848	73331015	73391758	73391880
10022	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73343132	73343359	73330848	73331015	73394647	73394744
10023	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73360025	73360337	73343132	73343359	73394647	73394744
10024	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73365040	73365195	73343132	73343359	73391758	73391880
10026	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73365040	73365195	73343132	73343359	73394647	73394744
10027	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73391758	73391880	73330848	73331015	73394647	73394744
10029	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73391758	73391880	73343132	73343359	73394647	73394744
10030	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73391758	73391880	73365040	73365195	73392343	73392447
10032	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73392343	73392447	73343284	73343359	73394647	73394744
10035	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73394647	73394744	73343132	73343359	73423008	73423078
10042	"ENSMUSG00000092544"	"Gm20422"	chr8	-	69744191	69744252	69743183	69743610	69744460	69744587
10045	"ENSMUSG00000018372"	"Cep95"	chr11	+	106811195	106811349	106809627	106809757	106813760	106813862
10046	"ENSMUSG00000018372"	"Cep95"	chr11	+	106812395	106812535	106811195	106811349	106813760	106813862
10051	"ENSMUSG00000021932"	"Rnaseh2b"	chr14	+	62348520	62348628	62346567	62346642	62350399	62350476
10052	"ENSMUSG00000021932"	"Rnaseh2b"	chr14	+	62348561	62348628	62346567	62346642	62350399	62350476
10053	"ENSMUSG00000021932"	"Rnaseh2b"	chr14	+	62370471	62370552	62365258	62365301	62372359	62372992
10054	"ENSMUSG00000030763"	"Lcmt1"	chr7	+	123422706	123422798	123421537	123421639	123430132	123430349
10055	"ENSMUSG00000030763"	"Lcmt1"	chr7	+	123428093	123428191	123421537	123422798	123430132	123430344
10056	"ENSMUSG00000085691"	"Gm14216"	chr2	-	154733389	154733581	154722369	154722586	154738368	154738451
10057	"ENSMUSG00000030979"	"Uros"	chr7	-	133690507	133690593	133689581	133689680	133697668	133697743
10058	"ENSMUSG00000030979"	"Uros"	chr7	-	133690507	133691166	133689581	133689680	133697668	133697743
10059	"ENSMUSG00000030979"	"Uros"	chr7	-	133691085	133691166	133690507	133690593	133697668	133697743
10063	"ENSMUSG00000109129"	"Gm44973"	chr7	+	5017436	5018039	5015495	5015560	5032762	5033097
10066	"ENSMUSG00000016356"	"Col20a1"	chr2	+	180997265	180997395	180996681	180996851	180998353	180998499
10068	"ENSMUSG00000016356"	"Col20a1"	chr2	+	181003344	181003483	181002328	181002367	181006704	181006847
10069	"ENSMUSG00000016356"	"Col20a1"	chr2	+	181007566	181007725	181007125	181007235	181007795	181007873
10072	"ENSMUSG00000016356"	"Col20a1"	chr2	+	181016254	181016332	181015689	181015857	181017318	181017540
10074	"ENSMUSG00000021235"	"Coq6"	chr12	+	84368142	84368201	84366884	84367019	84368585	84368709
10075	"ENSMUSG00000021235"	"Coq6"	chr12	+	84368142	84368709	84366884	84367019	84370255	84371558
10076	"ENSMUSG00000021235"	"Coq6"	chr12	+	84368585	84368709	84366884	84367019	84370255	84370354
10077	"ENSMUSG00000021235"	"Coq6"	chr12	+	84371107	84371170	84370255	84371031	84371450	84371531
10078	"ENSMUSG00000005897"	"Nr2c1"	chr10	+	94181493	94181615	94171977	94172137	94188148	94188288
10082	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84690516	84690572	84689463	84689908	84690772	84690947
10083	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84695221	84695324	84691251	84691439	84695427	84695530
10084	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84695221	84695337	84691251	84691439	84695427	84695449
10086	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84699340	84699470	84699070	84699258	84699602	84699785
10089	"ENSMUSG00000032040"	"Dcps"	chr9	-	35136343	35136489	35129460	35129574	35171076	35171251
10094	"ENSMUSG00000021456"	"Fbp2"	chr13	-	62853973	62854066	62849376	62849517	62854903	62855066
10095	"ENSMUSG00000020520"	"Galnt10"	chr11	+	57721294	57721397	57645441	57645717	57725522	57725661
10096	"ENSMUSG00000020520"	"Galnt10"	chr11	+	57736977	57737144	57725522	57725661	57765559	57765745
10097	"ENSMUSG00000020520"	"Galnt10"	chr11	+	57769491	57769675	57765559	57765745	57771467	57771585
10099	"ENSMUSG00000022723"	"Crybg3"	chr16	-	59529222	59529255	59524860	59524970	59530103	59530191
10101	"ENSMUSG00000105204"	"Gm43738"	chr3	-	89088799	89088846	89087718	89088268	89088999	89089105
10102	"ENSMUSG00000034724"	"Cnot6l"	chr5	-	96082869	96083097	96079932	96080135	96086141	96086293
10103	"ENSMUSG00000034724"	"Cnot6l"	chr5	-	96086141	96086293	96079932	96080135	96091583	96091738
10105	"ENSMUSG00000038650"	"Rnh1"	chr7	-	141164007	141164178	141163353	141163524	141164503	141164674
10106	"ENSMUSG00000038650"	"Rnh1"	chr7	-	141164503	141164674	141164007	141164178	141166682	141166787
10114	"ENSMUSG00000019373"	"Cops3"	chr11	-	59836890	59837020	59833031	59833144	59839669	59839752
10116	"ENSMUSG00000001441"	"Npepps"	chr11	-	97236064	97236169	97235054	97235115	97238093	97238258
10117	"ENSMUSG00000001441"	"Npepps"	chr11	-	97236064	97236221	97235054	97235115	97238093	97238258
10119	"ENSMUSG00000001441"	"Npepps"	chr11	-	97242602	97242803	97241950	97242047	97244427	97244535
10128	"ENSMUSG00000026031"	"Cflar"	chr1	+	58732252	58732326	58731151	58731287	58735657	58735712
10129	"ENSMUSG00000027882"	"Stxbp3"	chr3	-	108799223	108799316	108797380	108797466	108800054	108800161
10130	"ENSMUSG00000027882"	"Stxbp3"	chr3	-	108809876	108810001	108805237	108805333	108812877	108812968
10131	"ENSMUSG00000027882"	"Stxbp3"	chr3	-	108812877	108812968	108805237	108805333	108816324	108816479
10135	"ENSMUSG00000046753"	"Ccdc66"	chr14	-	27500240	27500682	27498723	27498889	27505637	27505663
10138	"ENSMUSG00000046753"	"Ccdc66"	chr14	-	27505637	27505663	27500240	27500682	27506650	27506715
10141	"ENSMUSG00000028552"	"Eps15"	chr4	+	109379866	109380029	109378264	109378341	109385318	109385783
10147	"ENSMUSG00000022668"	"Gtpbp8"	chr16	-	44743737	44743868	44742503	44742603	44745998	44746283
10148	"ENSMUSG00000022668"	"Gtpbp8"	chr16	-	44745282	44745493	44742503	44742603	44745998	44746309
10151	"ENSMUSG00000022668"	"Gtpbp8"	chr16	-	44745394	44745493	44743737	44743868	44746199	44746359
10154	"ENSMUSG00000030541"	"Idh2"	chr7	-	80095620	80095713	80094845	80095203	80095798	80095896
10155	"ENSMUSG00000030541"	"Idh2"	chr7	-	80095798	80095896	80095620	80095713	80096022	80096135
10156	"ENSMUSG00000030541"	"Idh2"	chr7	-	80097171	80097210	80096027	80096135	80097803	80097955
10163	"ENSMUSG00000032311"	"Nrg4"	chr9	-	55249095	55249169	55242060	55242207	55282550	55282616
10165	"ENSMUSG00000032311"	"Nrg4"	chr9	-	55280889	55280983	55240699	55242207	55282550	55282616
10166	"ENSMUSG00000032311"	"Nrg4"	chr9	-	55280889	55280983	55249095	55249169	55282540	55282616
10173	"ENSMUSG00000069729"	"Arid1b"	chr17	+	5126913	5127024	5097573	5097732	5242827	5243071
10174	"ENSMUSG00000069729"	"Arid1b"	chr17	+	5242827	5243071	5126913	5127024	5264031	5264121
10175	"ENSMUSG00000069729"	"Arid1b"	chr17	+	5264031	5264121	5242827	5243071	5279202	5279382
10176	"ENSMUSG00000069729"	"Arid1b"	chr17	+	5264031	5264121	5242827	5243071	5290955	5291283
10177	"ENSMUSG00000069729"	"Arid1b"	chr17	+	5279202	5279382	5242827	5243071	5290955	5291283
10178	"ENSMUSG00000069729"	"Arid1b"	chr17	+	5279202	5279382	5264031	5264121	5290955	5291283
10180	"ENSMUSG00000031902"	"Nfatc3"	chr8	+	106078603	106079741	106059632	106059993	106083810	106083973
10181	"ENSMUSG00000031902"	"Nfatc3"	chr8	+	106099071	106099212	106096163	106096336	106100933	106100989
10182	"ENSMUSG00000031902"	"Nfatc3"	chr8	+	106100933	106100989	106099071	106099212	106104024	106104151
10184	"ENSMUSG00000029456"	"Acad10"	chr5	-	121627264	121627423	121624150	121626220	121629900	121629991
10186	"ENSMUSG00000029456"	"Acad10"	chr5	-	121642611	121642680	121637243	121637394	121645368	121645510
10187	"ENSMUSG00000029456"	"Acad10"	chr5	-	121651955	121652104	121649353	121649548	121656013	121656213
10196	"ENSMUSG00000039887"	"Alg14"	chr3	+	121320079	121320211	121298603	121298758	121361555	121361707
10200	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21389305	21389483	21388508	21388753	21392294	21392374
10201	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21393710	21393802	21392294	21392442	21394194	21394290
10202	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21397968	21398136	21397468	21397668	21399124	21399250
10204	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21403135	21403501	21399959	21400013	21404059	21404182
10205	"ENSMUSG00000086860"	"Gm1720"	chrX	+	166666265	166666366	166663864	166663982	166670521	166670580
10212	"ENSMUSG00000031835"	"Mbtps1"	chr8	-	119533320	119533472	119531048	119531210	119538126	119538194
10213	"ENSMUSG00000031835"	"Mbtps1"	chr8	-	119535274	119535377	119533320	119533472	119538126	119538194
10215	"ENSMUSG00000058240"	"Cryzl1"	chr16	-	91694181	91694300	91692598	91692704	91695260	91695359
10216	"ENSMUSG00000058240"	"Cryzl1"	chr16	-	91707224	91707293	91701071	91701205	91708828	91708873
10227	"ENSMUSG00000038425"	"Poli"	chr18	-	70528701	70528827	70526556	70526721	70530187	70530434
10230	"ENSMUSG00000005611"	"Mrvi1"	chr7	-	110927800	110927871	110926342	110926516	110945832	110945981
10231	"ENSMUSG00000005611"	"Mrvi1"	chr7	-	110929477	110929562	110927800	110927871	110945832	110945981
10232	"ENSMUSG00000005611"	"Mrvi1"	chr7	-	110929477	110929578	110927800	110927871	110945832	110945981
10233	"ENSMUSG00000005611"	"Mrvi1"	chr7	-	110945832	110945981	110929477	110929578	110982012	110982058
10234	"ENSMUSG00000005611"	"Mrvi1"	chr7	-	110945832	110945981	110929477	110929578	110982090	110982204
10237	"ENSMUSG00000019194"	"Scn1b"	chr7	-	31122905	31123146	31117705	31117847	31125054	31125221
10238	"ENSMUSG00000062515"	"Fabp4"	chr3	-	10205240	10205342	10204087	10204570	10205949	10206122
10239	"ENSMUSG00000087095"	"Emx2os"	chr19	-	59432802	59433032	59429999	59430099	59458100	59458635
10244	"ENSMUSG00000114278"	"Gm49027"	chr5	-	123517736	123517833	123512081	123512707	123517954	123518065
10245	"ENSMUSG00000114278"	"Gm49027"	chr5	-	123517954	123518065	123512081	123512707	123520040	123520172
10249	"ENSMUSG00000061306"	"Slc38a10"	chr11	-	120109431	120109536	120106433	120106610	120110065	120110327
10250	"ENSMUSG00000061306"	"Slc38a10"	chr11	-	120116864	120117021	120110837	120111005	120128422	120128529
10251	"ENSMUSG00000061306"	"Slc38a10"	chr11	-	120137856	120137981	120134779	120134882	120138985	120139092
10256	"ENSMUSG00000023026"	"Dip2b"	chr15	+	100151150	100151363	100142021	100142147	100154156	100154306
10258	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103075406	103075418	103074013	103074117	103088316	103088536
10259	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103085306	103085472	103074013	103074117	103088316	103088323
10260	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103085306	103085472	103080951	103081117	103088316	103088323
10261	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103091143	103091338	103090044	103090174	103091616	103091748
10262	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103095641	103095762	103094713	103094877	103098669	103098843
10263	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103098669	103098843	103095641	103095762	103099025	103099136
10264	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103098669	103098843	103095641	103095762	103099539	103099706
10265	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103099025	103099136	103095641	103095762	103099539	103099706
10266	"ENSMUSG00000070385"	"Ampd1"	chr3	+	103099025	103099136	103098669	103098843	103099539	103099706
10267	"ENSMUSG00000024493"	"Lars"	chr18	-	42217467	42217571	42216851	42216962	42218503	42218646
10268	"ENSMUSG00000024493"	"Lars"	chr18	-	42217467	42217608	42216851	42216962	42218503	42218644
10269	"ENSMUSG00000024493"	"Lars"	chr18	-	42218503	42218644	42216851	42216962	42219857	42219948
10270	"ENSMUSG00000024493"	"Lars"	chr18	-	42219857	42219948	42218503	42218644	42221478	42221662
10273	"ENSMUSG00000024493"	"Lars"	chr18	-	42251292	42251380	42250828	42250909	42257069	42257194
10275	"ENSMUSG00000024493"	"Lars"	chr18	-	42257069	42257194	42251292	42251380	42261960	42262118
10276	"ENSMUSG00000037679"	"Inf2"	chr12	+	112603711	112603853	112603080	112603222	112604013	112604862
10277	"ENSMUSG00000037679"	"Inf2"	chr12	+	112607494	112607595	112606972	112607058	112608328	112608399
10283	"ENSMUSG00000022180"	"Slc7a8"	chr14	-	54758438	54758590	54736634	54737665	54759540	54759745
10285	"ENSMUSG00000031823"	"Zdhhc7"	chr8	-	120084843	120084925	120083229	120083360	120085344	120085441
10286	"ENSMUSG00000041571"	"Selenow"	chr7	-	15919847	15919946	15917207	15917539	15920042	15920117
10287	"ENSMUSG00000041571"	"Selenow"	chr7	-	15920304	15920358	15920042	15920117	15920448	15920473
10296	"ENSMUSG00000001999"	"Blvra"	chr2	+	127082931	127083050	127080529	127080658	127085962	127086082
10297	"ENSMUSG00000109865"	"Hspa14"	chr2	-	3489697	3489768	3488849	3489069	3490936	3491110
10298	"ENSMUSG00000109865"	"Hspa14"	chr2	-	3499206	3499311	3498021	3498183	3501047	3501138
10299	"ENSMUSG00000109865"	"Hspa14"	chr2	-	3511014	3511097	3502736	3502785	3511173	3511254
10302	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103242379	103242472	103242205	103242298	103242643	103242718
10303	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103242921	103243080	103242643	103242718	103243624	103243780
10304	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103242921	103243080	103242643	103242718	103243958	103244028
10305	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103243624	103243780	103242643	103242718	103243958	103244028
10306	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103243624	103243780	103242921	103243080	103243958	103244028
10314	"ENSMUSG00000054519"	"Zfp867"	chr11	-	59465011	59465072	59461196	59464286	59465450	59465577
10315	"ENSMUSG00000054519"	"Zfp867"	chr11	-	59465450	59465577	59465011	59465072	59472340	59472474
10317	"ENSMUSG00000000958"	"Slc7a7"	chr14	-	54411584	54411646	54408534	54409048	54413879	54414014
10318	"ENSMUSG00000000958"	"Slc7a7"	chr14	-	54411584	54411646	54408534	54409048	54416588	54416770
10319	"ENSMUSG00000000958"	"Slc7a7"	chr14	-	54413879	54414013	54408502	54409048	54416588	54416770
10322	"ENSMUSG00000034908"	"Sidt2"	chr9	-	45939406	45939507	45939304	45939316	45941300	45941408
10323	"ENSMUSG00000034908"	"Sidt2"	chr9	-	45939406	45939520	45937856	45939316	45941300	45941411
10324	"ENSMUSG00000034908"	"Sidt2"	chr9	-	45944615	45944689	45944362	45944486	45945143	45945210
10341	"ENSMUSG00000022801"	"Lrch3"	chr16	+	32990264	32990318	32988430	32988481	32993761	32993833
10342	"ENSMUSG00000022801"	"Lrch3"	chr16	+	32993761	32993833	32988430	32988481	32994947	32994996
10343	"ENSMUSG00000022801"	"Lrch3"	chr16	+	32995805	32995913	32994947	32994996	32997381	32997488
10345	"ENSMUSG00000004394"	"Tmed4"	chr11	-	6273740	6273887	6270368	6271800	6274107	6274233
10351	"ENSMUSG00000047045"	"Tmem164"	chrX	+	142752034	142752089	142682887	142682949	142770966	142771290
10353	"ENSMUSG00000047045"	"Tmem164"	chrX	+	142752039	142752089	142682290	142682949	142770966	142771033
10357	"ENSMUSG00000036160"	"Surf6"	chr2	-	26892866	26893067	26888988	26889378	26899336	26899425
10359	"ENSMUSG00000024858"	"Grk2"	chr19	-	4289897	4290005	4289672	4289739	4290073	4290168
10360	"ENSMUSG00000024858"	"Grk2"	chr19	-	4289897	4290020	4289672	4289739	4290073	4290168
10365	"ENSMUSG00000010066"	"Cacna2d2"	chr9	+	107524397	107524488	107524094	107524192	107524611	107524674
10367	"ENSMUSG00000026977"	"March7"	chr2	+	60232199	60232367	60229683	60229879	60233898	60234997
10373	"ENSMUSG00000014177"	"Tvp23b"	chr11	+	62886188	62886320	62885075	62885165	62891941	62892052
10376	"ENSMUSG00000066842"	"Hmcn1"	chr1	-	150656692	150656774	150656453	150656585	150657070	150657273
10377	"ENSMUSG00000025060"	"Slk"	chr19	+	47611574	47611623	47608904	47609069	47611901	47612051
10378	"ENSMUSG00000025060"	"Slk"	chr19	+	47619190	47619319	47616521	47616603	47619602	47620952
10379	"ENSMUSG00000025060"	"Slk"	chr19	+	47627647	47627740	47625304	47625484	47630467	47630539
10383	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25352685	25352756	25352275	25352566	25353152	25353217
10384	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25353359	25353516	25353152	25353217	25354232	25354293
10388	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25355557	25355721	25354892	25355028	25355813	25355953
10389	"ENSMUSG00000050565"	"Tor1aip2"	chr1	+	156041074	156041134	156035725	156035920	156051293	156051623
10390	"ENSMUSG00000050565"	"Tor1aip2"	chr1	+	156041074	156041134	156035771	156036091	156051293	156051623
10394	"ENSMUSG00000050565"	"Tor1aip2"	chr1	+	156051293	156051623	156041074	156041134	156059410	156059587
10401	"ENSMUSG00000039781"	"Cep131"	chr11	-	120071358	120071535	120070484	120070610	120071876	120072022
10402	"ENSMUSG00000031672"	"Got2"	chr8	-	95869471	95869637	95866820	95866971	95870774	95870925
10403	"ENSMUSG00000031672"	"Got2"	chr8	-	95871890	95871995	95870774	95870925	95872175	95872337
10404	"ENSMUSG00000031672"	"Got2"	chr8	-	95872175	95872337	95871890	95871995	95874403	95874463
10411	"ENSMUSG00000097730"	"Gm26588"	chr6	-	88721714	88721823	88719240	88719669	88725783	88725860
10416	"ENSMUSG00000059401"	"Mamld1"	chrX	+	71146185	71146435	71121357	71121468	71152189	71152274
10418	"ENSMUSG00000041729"	"Coro2b"	chr9	-	62427935	62428032	62426530	62426643	62428948	62429053
10419	"ENSMUSG00000041729"	"Coro2b"	chr9	-	62454528	62454645	62432356	62432506	62489240	62489441
10421	"ENSMUSG00000058446"	"Znrf2"	chr6	+	54884764	54884846	54878348	54878454	54888455	54893500
10423	"ENSMUSG00000034636"	"Zyg11b"	chr4	-	108237341	108237439	108229723	108236194	108241820	108241873
10424	"ENSMUSG00000034636"	"Zyg11b"	chr4	-	108250494	108250545	108244875	108245037	108250773	108250873
10425	"ENSMUSG00000034636"	"Zyg11b"	chr4	-	108265817	108266572	108259949	108260090	108300890	108301096
10426	"ENSMUSG00000034636"	"Zyg11b"	chr4	-	108272217	108272383	108265817	108266572	108300890	108301096
10427	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55506305	55506367	55505933	55506168	55507329	55507366
10428	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55507329	55507366	55506772	55507123	55507487	55507624
10429	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55507863	55507880	55507487	55507624	55508207	55508326
10430	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55507863	55507880	55507487	55507624	55508779	55508810
10431	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55508207	55508326	55507487	55507624	55508779	55508810
10433	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55508779	55508810	55507329	55507624	55508891	55509043
10434	"ENSMUSG00000003348"	"Mob3a"	chr10	-	80689851	80690054	80685252	80687173	80691068	80691567
10435	"ENSMUSG00000003348"	"Mob3a"	chr10	-	80701233	80701297	80691205	80691567	80701796	80701977
10436	"ENSMUSG00000067995"	"Gtf2f2"	chr14	-	75949437	75949519	75917633	75917733	75995420	75995565
10438	"ENSMUSG00000024974"	"Smc3"	chr19	+	53618068	53618140	53615105	53615173	53618466	53618546
10442	"ENSMUSG00000005871"	"Apc"	chr18	+	34282006	34282009	34279268	34279352	34296030	34296129
10443	"ENSMUSG00000005871"	"Apc"	chr18	+	34289837	34289942	34279268	34279352	34296030	34296129
10444	"ENSMUSG00000005871"	"Apc"	chr18	+	34296030	34296129	34289837	34289942	34298422	34298801
10448	"ENSMUSG00000028318"	"Polr1e"	chr4	+	45030752	45030834	45029143	45029471	45031366	45031385
10457	"ENSMUSG00000026005"	"Rpe"	chr1	+	66701616	66701648	66700830	66701417	66706445	66706525
10459	"ENSMUSG00000026005"	"Rpe"	chr1	+	66714576	66714716	66706445	66706525	66715112	66715247
10461	"ENSMUSG00000029386"	"Tctn2"	chr5	+	124603747	124603848	124602014	124602210	124607735	124607932
10463	"ENSMUSG00000016495"	"Plgrkt"	chr19	-	29351043	29351174	29350359	29350469	29358316	29358403
10464	"ENSMUSG00000016495"	"Plgrkt"	chr19	-	29360816	29360927	29358316	29358403	29361796	29361873
10466	"ENSMUSG00000073427"	"Gm4924"	chr10	+	82383762	82383844	82368897	82368958	82400753	82400846
10471	"ENSMUSG00000035459"	"Stab2"	chr10	-	86856545	86856739	86855099	86855241	86858107	86858215
10472	"ENSMUSG00000035459"	"Stab2"	chr10	-	86856545	86856742	86855099	86855241	86858107	86858215
10473	"ENSMUSG00000035459"	"Stab2"	chr10	-	86867147	86867237	86866610	86866757	86869021	86869198
10474	"ENSMUSG00000035459"	"Stab2"	chr10	-	86946209	86946272	86943290	86943377	86947139	86947292
10478	"ENSMUSG00000045071"	"E130308A19Rik"	chr4	+	59690143	59691338	59626210	59626491	59737561	59737734
10479	"ENSMUSG00000020640"	"Itsn2"	chr12	+	4624890	4624983	4613211	4613305	4626529	4626593
10481	"ENSMUSG00000020640"	"Itsn2"	chr12	+	4652350	4652487	4649982	4650119	4653445	4653543
10484	"ENSMUSG00000042298"	"Ttc19"	chr11	+	62292123	62292218	62285823	62285885	62309041	62309193
10492	"ENSMUSG00000024660"	"Incenp"	chr19	-	9877676	9877796	9876589	9876816	9878127	9878248
10498	"ENSMUSG00000022897"	"Dyrk1a"	chr16	+	94659496	94659693	94611418	94611504	94663768	94663861
10499	"ENSMUSG00000027163"	"Commd9"	chr2	+	101898867	101898902	101897039	101897179	101899868	101899972
10500	"ENSMUSG00000027163"	"Commd9"	chr2	+	101899868	101899972	101898867	101898902	101900927	101901646
10508	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60595593	60595764	60501264	60501423	60603693	60603894
10509	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60595593	60595764	60501264	60501423	60613262	60613520
10511	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60603693	60603894	60501178	60501423	60613262	60613402
10514	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60614682	60614736	60613262	60613520	60615619	60615772
10515	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60614682	60614736	60613262	60613520	60615724	60615773
10517	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60615619	60615773	60613262	60613520	60625123	60625198
10520	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60622145	60622240	60613262	60613520	60625123	60625198
10522	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60622145	60622240	60615619	60615773	60626379	60626795
10525	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60625123	60625198	60615619	60615773	60626379	60626795
10526	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60625123	60625198	60622145	60622240	60626379	60626795
10527	"ENSMUSG00000110195"	"Pde2a"	chr7	+	101461479	101461541	101451401	101451468	101481370	101481460
10528	"ENSMUSG00000110195"	"Pde2a"	chr7	+	101508691	101508739	101508441	101508529	101509716	101509791
10529	"ENSMUSG00000110195"	"Pde2a"	chr7	+	101509716	101509791	101508691	101508739	101509934	101510034
10534	"ENSMUSG00000090120"	"A730090N16Rik"	chr3	-	65326152	65326383	65324775	65325080	65349005	65349067
10536	"ENSMUSG00000033436"	"Armcx2"	chrX	-	134808234	134808442	134807620	134807725	134808918	134808996
10537	"ENSMUSG00000033436"	"Armcx2"	chrX	-	134808234	134808499	134807453	134807725	134808918	134809221
10539	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125024032	125024270	125023678	125023749	125024745	125025082
10540	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125024032	125024552	125023678	125023749	125024745	125025082
10544	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125025847	125025940	125024745	125025082	125026256	125026319
10553	"ENSMUSG00000029802"	"Abcg2"	chr6	+	58663613	58663673	58655637	58655856	58664443	58664530
10554	"ENSMUSG00000029802"	"Abcg2"	chr6	+	58665103	58665256	58664443	58664558	58666881	58667039
