ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
338	"ENSMUSG00000029128"	"Rab28"	chr5	-	41687720	41687850	41698389	41698478	41635805	41635909	41703437	41703534	338	143,108,125,95,117	137,97,122,135,124	118,101,95	107,47,43	-2	-2	0.0018744824111	0.0149727175306	0.511,0.527,0.506,0.413,0.485	0.524,0.682,0.688	-0.143
340	"ENSMUSG00000040263"	"Klhdc4"	chr8	-	121806505	121806598	121813706	121813843	121804946	121805106	121820121	121820220	340	3,9,12,5,6	17,7,8,4,9	3,11,6	2,4,4	-2	-2	0.043681857171	0.17025398548	0.15,0.563,0.6,0.556,0.4	0.6,0.733,0.6	-0.191
341	"ENSMUSG00000041815"	"Poldip3"	chr15	-	83135293	83135389	83137467	83137554	83133146	83133326	83138131	83138522	341	34,25,34,28,16	34,19,33,31,24	11,14,9	13,15,11	-2	-2	0.659936563502	1.0	0.5,0.568,0.507,0.475,0.4	0.458,0.483,0.45	0.026
342	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7724186	7724291	7725930	7726036	7724023	7724098	7726197	7726292	342	31,45,33,23,36	76,71,104,61,58	21,32,32	39,39,27	-2	-2	0.0164158386392	0.0822511681405	0.29,0.388,0.241,0.274,0.383	0.35,0.451,0.542	-0.132
343	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7724186	7724291	7726197	7726292	7724023	7724098	7726685	7726765	343	31,44,33,23,36	43,36,52,35,44	21,32,32	19,34,16	-2	-2	0.0664821821338	0.229407849816	0.419,0.55,0.388,0.397,0.45	0.525,0.485,0.667	-0.118
344	"ENSMUSG00000031820"	"Babam1"	chr8	+	71399525	71399646	71402745	71402875	71398391	71398450	71402975	71403062	344	128,117,163,125,94	131,149,136,123,98	111,65,69	96,95,124	-2	-2	0.160786945758	0.427374139005	0.494,0.44,0.545,0.504,0.49	0.536,0.406,0.358	0.061
346	"ENSMUSG00000064215"	"Ifi27"	chr12	+	103437389	103437524	103437675	103437705	103436562	103436682	103439400	103439562	346	92,62,81,80,74	49,35,47,51,34	43,32,19	26,31,12	-2	-2	0.197860079717	0.484148540443	0.652,0.639,0.633,0.611,0.685	0.623,0.508,0.613	0.063
347	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4507382	4507423	4508473	4508583	4504569	4504800	4509010	4509124	347	21385,16336,22651,13904,16738	5969,4301,5877,3492,4519	29,8,13	6,2,8	-2	-2	0.874131250022	1.0	0.782,0.792,0.794,0.799,0.787	0.829,0.8,0.619	0.041
348	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4507382	4507423	4508473	4508625	4504783	4504800	4509010	4509124	348	8,10,19,13,7	5969,4301,5877,3492,4519	0,0,0	6,2,8	-2	-2	1	1.0	0.001,0.002,0.003,0.004,0.002	0.0,0.0,0.0	0.002
349	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4507521	4507612	4508473	4508583	4504569	4504800	4509010	4509124	349	21385,16336,22651,13904,16738	4,2,5,5,5	29,8,13	0,0,0	-2	-2	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0	0.0
351	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4510316	4510380	4513580	4513613	4509557	4509635	4513810	4513837	351	1970,2932,2064,1581,1558	4,0,1,3,3	5,2,3	0,0,0	-2	-2	1	1.0	0.998,1.0,1.0,0.998,0.998	1.0,1.0,1.0	-0.001
352	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4512264	4512280	4513580	4513613	4510316	4510380	4513810	4513837	352	1980,2937,2070,1589,1559	2327,2878,2737,1665,2153	5,2,3	1,2,6	-2	-2	0.543230726673	0.920801086498	0.46,0.505,0.431,0.488,0.42	0.833,0.5,0.333	-0.095
353	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4512264	4512280	4513810	4513837	4510316	4510380	4514212	4514226	353	883,990,932,564,585	2327,2878,2736,1665,2152	2,0,0	1,2,6	-2	-2	0.0078735057554	0.0469507670391	0.275,0.256,0.254,0.253,0.214	0.667,0.0,0.0	0.028
354	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4512264	4512283	4513580	4513613	4510316	4510380	4513810	4513837	354	1980,2937,2070,1589,1559	3961,4780,4426,2676,3360	5,2,3	3,7,10	-2	-2	0.730261225322	1.0	0.333,0.381,0.319,0.373,0.317	0.625,0.222,0.231	-0.015
355	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4512264	4512286	4513580	4513613	4510316	4510380	4513810	4513837	355	1980,2937,2070,1589,1559	4076,5076,4720,2899,3578	5,2,3	9,3,8	-2	-2	0.856345604752	1.0	0.327,0.367,0.305,0.354,0.303	0.357,0.4,0.273	-0.012
356	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4513580	4513613	4513810	4513837	4510316	4510380	4514212	4514226	356	883,990,932,564,585	3,1,2,2,0	2,0,0	0,0,0	-2	-2	1	1.0	0.997,0.999,0.998,0.996,1.0	1.0,NA,NA	-0.002
357	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4513580	4513613	4513810	4513837	4512264	4512280	4514212	4514226	357	884,990,932,563,583	0,0,1,0,0	2,0,0	0,0,0	-2	-2	1	1.0	1.0,1.0,0.999,1.0,1.0	1.0,NA,NA	-0.0
358	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4513580	4513613	4513810	4513837	4512264	4512283	4514212	4514226	358	1621,1894,1712,926,1057	1281,1816,1498,1069,1149	4,5,5	4,0,3	-2	-2	0.104937336613	0.313962805959	0.559,0.511,0.533,0.464,0.479	0.5,1.0,0.625	-0.199
359	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4513580	4513613	4513810	4513837	4512264	4512286	4514212	4514226	359	1359,1637,1510,834,889	1325,1883,1590,997,1251	5,1,2	1,1,0	-2	-2	0.000219388023196	0.00269088248356	0.506,0.465,0.487,0.455,0.415	0.833,0.5,1.0	-0.312
360	"ENSMUSG00000022770"	"Dlg1"	chr16	+	31743105	31743270	31771756	31771855	31684127	31684294	31781781	31781835	360	27,9,25,19,13	23,15,29,25,10	16,25,28	32,39,48	-2	-2	0.0558940038457	0.203451029469	0.54,0.375,0.463,0.432,0.565	0.333,0.391,0.368	0.111
361	"ENSMUSG00000022770"	"Dlg1"	chr16	+	31846833	31846933	31847635	31847669	31842769	31842839	31853842	31853884	361	33,29,42,50,22	3,0,1,2,0	40,25,15	0,5,1	-2	-2	0.194873583446	0.479403834561	0.917,1.0,0.977,0.962,1.0	1.0,0.833,0.938	0.048
362	"ENSMUSG00000022770"	"Dlg1"	chr16	+	31846833	31846937	31847635	31847669	31842769	31842839	31853842	31853884	362	14,12,18,10,8	3,0,1,2,0	5,6,2	0,5,1	-2	-2	0.0450421228517	0.173465794554	0.824,1.0,0.947,0.833,1.0	1.0,0.545,0.667	0.183
363	"ENSMUSG00000063849"	"Ppcdc"	chr9	-	57437416	57437482	57439113	57439362	57434902	57435085	57440069	57440097	363	2,0,0,0,0	9,7,3,5,2	0,0,0	3,6,9	-2	-2	1	1.0	0.182,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.036
364	"ENSMUSG00000086040"	"Wipf3"	chr6	+	54489007	54489109	54496479	54496556	54487907	54488030	54500992	54503765	364	19,7,18,13,9	11,9,22,15,22	6,12,11	19,10,8	-2	-2	0.92265093724	1.0	0.633,0.438,0.45,0.464,0.29	0.24,0.545,0.579	0.0
365	"ENSMUSG00000021282"	"Eif5"	chr12	+	111542679	111542841	111543099	111543264	111542151	111542310	111543526	111543661	365	249,183,281,246,179	154,166,223,174,149	183,112,103	121,120,119	-2	-2	0.189214907595	0.468881812918	0.618,0.524,0.558,0.586,0.546	0.602,0.483,0.464	0.05
366	"ENSMUSG00000005362"	"Crbn"	chr6	-	106790831	106790991	106794187	106794337	106784416	106784479	106794994	106795197	366	63,82,104,64,54	69,73,85,71,47	47,30,45	45,27,33	-2	-2	0.578564926095	0.948875810351	0.477,0.529,0.55,0.474,0.535	0.511,0.526,0.577	-0.025
367	"ENSMUSG00000062908"	"Acadm"	chr3	-	153937702	153937783	153938553	153938654	153936294	153936425	153938896	153938966	367	1053,1715,1943,1201,1159	904,999,1596,952,893	494,432,387	448,424,371	-2	-2	0.00956972639464	0.0547930351976	0.538,0.632,0.549,0.558,0.565	0.524,0.505,0.511	0.055
368	"ENSMUSG00000062908"	"Acadm"	chr3	-	153938896	153938966	153939069	153939167	153937702	153937783	153941882	153941970	368	535,970,969,595,520	2,0,0,0,0	269,425,416	0,2,0	-2	-2	1	1.0	0.996,1.0,1.0,1.0,1.0	1.0,0.995,1.0	0.001
369	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119466010	119466304	119466866	119466956	119462767	119463119	119469514	119470161	369	10,4,12,17,12	25,8,27,13,10	3,4,1	11,10,9	-2	-2	0.0167465172174	0.0835067178394	0.286,0.333,0.308,0.567,0.545	0.214,0.286,0.1	0.208
370	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119466073	119466304	119466866	119466956	119462773	119463119	119469514	119469825	370	0,2,1,1,1	25,8,27,13,10	0,4,1	11,10,9	-2	-2	0.0735794969922	0.245708049311	0.0,0.2,0.036,0.071,0.091	0.0,0.286,0.1	-0.049
372	"ENSMUSG00000028772"	"Zcchc17"	chr4	-	130349264	130349322	130354135	130354256	130338483	130338584	130359875	130359943	372	10,10,17,18,11	28,37,26,36,40	9,29,23	29,30,24	-2	-2	0.0726747977274	0.243630021397	0.263,0.213,0.395,0.333,0.216	0.237,0.492,0.489	-0.122
377	"ENSMUSG00000029534"	"St7"	chr6	+	17904896	17904969	17905706	17905842	17886003	17886118	17906407	17906510	377	18,23,28,37,11	1,0,7,1,0	6,6,19	1,0,1	-2	-2	0.094721203362	0.292122803494	0.947,1.0,0.8,0.974,1.0	0.857,1.0,0.95	0.009
378	"ENSMUSG00000029534"	"St7"	chr6	+	17921988	17922139	17930765	17930858	17906407	17906510	17934118	17934258	378	7,19,13,14,7	9,5,7,13,4	8,8,5	11,7,9	-2	-2	0.0699237728482	0.239052475735	0.438,0.792,0.65,0.519,0.636	0.421,0.533,0.357	0.17
379	"ENSMUSG00000053291"	"Rab4b"	chr7	-	27174421	27174576	27174715	27174778	27172863	27172959	27175778	27175893	379	21,21,13,11,11	29,18,26,38,18	7,10,20	12,12,6	-2	-2	0.117919770878	0.341360589522	0.42,0.538,0.333,0.224,0.379	0.368,0.455,0.769	-0.152
380	"ENSMUSG00000021072"	"Tmx1"	chr12	+	70458778	70458907	70460344	70460390	70456580	70456626	70460478	70460580	380	36,16,63,27,24	14,8,16,22,5	19,20,26	2,2,11	-2	-2	0.0744161878739	0.247567562672	0.72,0.667,0.797,0.551,0.828	0.905,0.909,0.703	-0.126
381	"ENSMUSG00000028683"	"Eif2b3"	chr4	+	117052723	117052835	117058763	117058853	117044435	117044595	117065340	117065468	381	38,24,39,33,31	37,15,33,13,15	19,11,18	23,17,10	-2	-2	0.166414260199	0.43635269037	0.507,0.615,0.542,0.717,0.674	0.452,0.393,0.643	0.115
382	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76596219	76596349	76596415	76596571	76596008	76596147	76596650	76596698	382	34,30,44,22,25	42,21,31,23,29	11,24,14	22,26,14	-2	-2	0.257023018288	0.578413540286	0.447,0.588,0.587,0.489,0.463	0.333,0.48,0.5	0.077
383	"ENSMUSG00000037935"	"Smarce1"	chr11	-	99224720	99225142	99228274	99228318	99220654	99220735	99228496	99228548	383	3,2,7,3,2	1,0,0,0,0	5,8,3	0,2,0	-2	-2	1	1.0	0.75,1.0,1.0,1.0,1.0	1.0,0.8,1.0	0.017
384	"ENSMUSG00000037935"	"Smarce1"	chr11	-	99225037	99225142	99228274	99228318	99220654	99220735	99228496	99228548	384	3,2,7,3,2	1,1,0,0,0	5,8,3	2,2,1	-2	-2	0.00050243188682	0.00509919107094	0.75,0.667,1.0,1.0,1.0	0.714,0.8,0.75	0.129
385	"ENSMUSG00000037935"	"Smarce1"	chr11	-	99228274	99228318	99228496	99228548	99224720	99225142	99230401	99230445	385	0,0,1,0,0	1,2,3,1,0	0,3,0	0,0,2	-2	-2	1	1.0	0.0,0.0,0.25,0.0,NA	NA,1.0,0.0	-0.438
391	"ENSMUSG00000018566"	"Slc2a4"	chr11	-	69946068	69946193	69946285	69946458	69945837	69945953	69946567	69946684	391	454,356,741,423,439	593,518,878,635,557	383,564,591	542,504,580	-2	-2	0.0473355825255	0.18041898023	0.434,0.407,0.458,0.4,0.441	0.414,0.528,0.505	-0.054
392	"ENSMUSG00000035493"	"Tgfbi"	chr13	+	56636565	56636668	56637137	56637217	56635565	56635690	56638020	56638045	392	65,59,109,70,43	65,73,103,93,48	18,15,24	30,28,26	-2	-2	0.168901312614	0.440037090089	0.5,0.447,0.514,0.429,0.473	0.375,0.349,0.48	0.071
393	"ENSMUSG00000034387"	"Ssu2"	chr6	-	112382315	112382448	112383885	112383967	112380977	112381038	112384366	112384465	393	4,12,3,6,5	7,8,5,12,9	1,0,1	2,4,2	-2	-2	0.000813301790805	0.00741135575565	0.364,0.6,0.375,0.333,0.357	0.333,0.0,0.333	0.184
394	"ENSMUSG00000029461"	"Fam168a"	chr7	+	100812919	100813000	100824131	100824257	100786803	100786891	100831327	100831470	394	17,29,34,17,8	29,6,30,24,9	26,15,25	21,19,12	-2	-2	0.718899891041	1.0	0.37,0.829,0.531,0.415,0.471	0.553,0.441,0.676	-0.033
395	"ENSMUSG00000028700"	"Pomgnt1"	chr4	+	116153550	116153668	116153841	116153940	116152862	116152976	116154091	116154219	395	65,42,92,74,57	94,58,89,75,56	26,34,44	43,28,38	-2	-2	0.742052173601	1.0	0.409,0.42,0.508,0.497,0.504	0.377,0.548,0.537	-0.02
396	"ENSMUSG00000028700"	"Pomgnt1"	chr4	+	116156095	116156221	116157892	116157957	116155728	116156014	116158151	116158196	396	93,109,127,116,88	79,79,95,75,79	50,47,51	44,24,35	-2	-2	0.543493462569	0.920801086498	0.541,0.58,0.572,0.607,0.527	0.532,0.662,0.593	-0.03
397	"ENSMUSG00000025486"	"Sirt3"	chr7	-	140865665	140865826	140867730	140867886	140864974	140865184	140869488	140869650	397	0,0,0,2,0	0,0,2,1,3	0,0,0	0,0,1	-2	-2	1	1.0	NA,NA,0.0,0.667,0.0	NA,NA,0.0	0.222
398	"ENSMUSG00000032743"	"D430042O09Rik"	chr7	+	125816578	125816681	125819967	125820183	125814780	125814887	125829728	125829866	398	6,5,2,7,3	4,5,8,2,9	2,3,7	7,1,2	-2	-2	0.469523487561	0.845011673024	0.6,0.5,0.2,0.778,0.25	0.222,0.75,0.778	-0.118
399	"ENSMUSG00000032743"	"D430042O09Rik"	chr7	+	125854559	125854638	125860527	125860705	125851936	125852145	125865244	125865410	399	4,1,5,1,0	7,2,12,3,5	1,0,0	2,3,2	-2	-2	0.000886472504342	0.00799369631093	0.364,0.333,0.294,0.25,0.0	0.333,0.0,0.0	0.137
400	"ENSMUSG00000002781"	"Tmem143"	chr7	+	45899631	45899736	45906917	45907112	45897434	45897666	45908106	45908237	400	53,52,87,60,65	47,39,57,54,47	48,58,43	58,34,39	-2	-2	0.553888272914	0.927862419091	0.53,0.571,0.604,0.526,0.58	0.453,0.63,0.524	0.027
401	"ENSMUSG00000002781"	"Tmem143"	chr7	+	45906917	45907112	45908106	45908237	45899631	45899736	45909321	45909601	401	76,82,97,83,85	58,64,59,58,61	87,62,57	45,53,48	-2	-2	0.974746426132	1.0	0.567,0.562,0.622,0.589,0.582	0.659,0.539,0.543	0.004
403	"ENSMUSG00000027940"	"Tpm3"	chr3	+	90088400	90088476	90089047	90089123	90087673	90087744	90089796	90089859	403	120,59,132,126,81	20713,15033,21756,14249,16529	40,40,34	33,9,29	-2	-2	0	0.0	0.006,0.004,0.006,0.009,0.005	0.548,0.816,0.54	-0.629
404	"ENSMUSG00000031639"	"Tlr3"	chr8	-	45408665	45408735	45409795	45409990	45402697	45403150	45410452	45410619	404	0,0,0,3,0	0,0,0,5,1	0,0,0	2,1,1	-2	-2	1	1.0	NA,NA,NA,0.375,0.0	0.0,0.0,0.0	0.188
405	"ENSMUSG00000022629"	"Kif21a"	chr15	-	90949005	90949044	90952710	90952818	90943764	90943901	90956294	90956509	405	13,14,18,9,3	2,1,3,0,3	6,6,13	1,7,4	-2	-2	0.0300990579112	0.12701329006	0.867,0.933,0.857,1.0,0.5	0.857,0.462,0.765	0.137
406	"ENSMUSG00000022629"	"Kif21a"	chr15	-	90949005	90949044	90956294	90956509	90943764	90943901	90959076	90959131	406	21,9,23,19,14	0,0,2,0,0	8,11,10	1,0,0	-2	-2	1	1.0	1.0,1.0,0.92,1.0,1.0	0.889,1.0,1.0	0.021
409	"ENSMUSG00000038055"	"Dexi"	chr16	-	10514884	10515036	10518628	10518755	10502530	10503914	10519076	10519167	409	1,0,0,0,0	0,0,0,2,1	2,0,0	2,1,1	-2	-2	1	1.0	1.0,NA,NA,0.0,0.0	0.5,0.0,0.0	0.167
410	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142490344	142490422	142490558	142490665	142489812	142490034	142494235	142494517	410	43,45,67,59,33	21,50,73,51,33	16,16,19	22,22,6	-2	-2	0.991161309992	1.0	0.672,0.474,0.479,0.536,0.5	0.421,0.421,0.76	-0.002
411	"ENSMUSG00000001036"	"Epn2"	chr11	-	61548007	61548042	61553509	61553579	61546691	61546911	61565821	61565894	411	0,0,2,0,1	0,0,0,0,1	1,0,0	0,0,0	-2	-2	1	1.0	NA,NA,1.0,NA,0.5	1.0,NA,NA	-0.25
412	"ENSMUSG00000063052"	"Lrrc40"	chr3	+	158041585	158041659	158041862	158041933	158040440	158040622	158043560	158043690	412	3,9,17,9,6	1,0,0,3,0	6,7,4	0,0,0	-2	-2	1	1.0	0.75,1.0,1.0,0.75,1.0	1.0,1.0,1.0	-0.1
414	"ENSMUSG00000033565"	"Rbfox2"	chr15	-	77091811	77091854	77094450	77094490	77086066	77086155	77097939	77098072	414	14,6,12,8,5	80,41,100,63,45	1,8,9	25,37,34	-2	-2	0.537207210565	0.918583915009	0.149,0.128,0.107,0.113,0.1	0.038,0.178,0.209	-0.022
415	"ENSMUSG00000024425"	"Ndfip1"	chr18	+	38452304	38452371	38456054	38456121	38451554	38451642	38460544	38460650	415	83,50,115,88,59	327,187,347,296,190	33,29,27	115,48,49	-2	-2	0.0401210787356	0.159009727056	0.202,0.211,0.249,0.229,0.237	0.223,0.377,0.355	-0.093
416	"ENSMUSG00000024425"	"Ndfip1"	chr18	+	38452304	38452429	38456054	38456121	38451309	38451642	38460544	38464383	416	210,130,232,203,140	327,187,347,296,190	87,46,55	115,48,49	-2	-2	0.0461557226757	0.177227018227	0.391,0.41,0.401,0.407,0.424	0.431,0.489,0.529	-0.076
417	"ENSMUSG00000024425"	"Ndfip1"	chr18	+	38456054	38456121	38460544	38460650	38452304	38452371	38464276	38464374	417	0,0,0,0,0	342,265,380,333,254	0,3,0	170,22,39	-2	-2	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.12,0.0	-0.04
418	"ENSMUSG00000024425"	"Ndfip1"	chr18	+	38456054	38456121	38460544	38460650	38452304	38452429	38464276	38465197	418	175,102,193,153,126	343,264,380,333,254	74,32,33	170,22,39	-2	-2	0.064138082158	0.224498647385	0.338,0.279,0.337,0.315,0.332	0.303,0.593,0.458	-0.131
420	"ENSMUSG00000032059"	"Alg9"	chr9	+	50800118	50800241	50801937	50802092	50792301	50792407	50805301	50805431	420	4,6,7,7,4	16,5,17,12,11	3,1,3	9,2,5	-2	-2	0.894031357738	1.0	0.2,0.545,0.292,0.368,0.267	0.25,0.333,0.375	0.015
421	"ENSMUSG00000033278"	"Ptprm"	chr17	-	66810368	66810380	66814270	66814297	66809465	66809653	66814466	66814541	421	3,9,14,1,1	0,7,12,3,9	2,6,11	2,1,0	-2	-2	0.00107024081798	0.00938909571841	1.0,0.563,0.538,0.25,0.1	0.5,0.857,1.0	-0.295
422	"ENSMUSG00000028619"	"Tceanc2"	chr4	-	107147514	107147708	107165547	107165689	107134154	107139799	107177564	107177704	422	22,8,15,14,12	21,1,18,12,6	16,0,7	6,2,5	-2	-2	0.777599227673	1.0	0.512,0.889,0.455,0.538,0.667	0.727,0.0,0.583	0.176
423	"ENSMUSG00000022807"	"Osbpl11"	chr16	+	33228961	33229148	33234422	33234605	33226856	33227355	33236254	33236408	423	20,8,36,29,15	16,8,19,23,13	7,14,10	13,8,13	-2	-2	0.26497062	0.588766958396	0.556,0.5,0.655,0.558,0.536	0.35,0.636,0.435	0.087
424	"ENSMUSG00000038383"	"Pigu"	chr2	-	155314501	155314599	155328580	155328681	155301200	155301355	155331148	155331258	424	39,15,26,38,16	36,7,34,23,14	26,13,25	15,16,12	-2	-2	0.533816854371	0.917023683808	0.52,0.682,0.433,0.623,0.533	0.634,0.448,0.676	-0.028
425	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59876666	59876851	59878129	59878550	59874238	59874328	59882400	59882547	425	1,0,1,2,0	23,6,17,21,14	0,3,6	4,9,9	-2	-2	1	1.0	0.042,0.0,0.056,0.087,0.0	0.0,0.25,0.4	-0.18
426	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59876666	59876851	59878129	59878331	59874238	59874328	59882477	59882557	426	0,0,0,1,0	23,7,17,19,14	0,0,0	4,8,9	-2	-2	1	1.0	0.0,0.0,0.0,0.05,0.0	0.0,0.0,0.0	0.01
427	"ENSMUSG00000034354"	"Mtmr3"	chr11	-	4485362	4485451	4485878	4485989	4480889	4482939	4487233	4488632	427	45,20,52,33,21	19,35,50,29,25	16,18,12	20,24,11	-2	-2	0.392212670865	0.760193877528	0.703,0.364,0.51,0.532,0.457	0.444,0.429,0.522	0.048
429	"ENSMUSG00000026754"	"Golga1"	chr2	-	39035224	39035320	39039039	39039135	39034060	39034210	39041226	39041352	429	14,6,19,17,8	16,5,13,10,12	1,3,4	7,3,4	-2	-2	0.163817710656	0.432843896704	0.467,0.545,0.594,0.63,0.4	0.125,0.5,0.5	0.152
430	"ENSMUSG00000026754"	"Golga1"	chr2	-	39052003	39052101	39052955	39053030	39050158	39050191	39056059	39056150	430	12,19,17,8,12	20,13,37,20,13	6,6,4	7,5,2	-2	-2	0.229236159016	0.536404321459	0.375,0.594,0.315,0.286,0.48	0.462,0.545,0.667	-0.148
431	"ENSMUSG00000060510"	"Zfp266"	chr9	-	20508018	20508185	20521019	20521119	20505976	20506065	20521343	20521417	431	3,2,3,3,0	2,2,2,7,1	0,3,1	2,0,1	-2	-2	0.667170482176	1.0	0.6,0.5,0.6,0.3,0.0	0.0,1.0,0.5	-0.1
432	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123381399	123381561	123382526	123382601	123373752	123374064	123383324	123383443	432	159,144,217,130,146	126,71,134,96,98	102,142,124	80,21,18	-2	-2	0.00263042077932	0.0200007420227	0.558,0.67,0.618,0.575,0.598	0.56,0.871,0.873	-0.164
434	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492938	128493045	128493333	128493353	128492601	128492745	128493538	128493566	434	15,10,13,8,5	3,2,5,1,1	11,41,28	0,5,4	-2	-2	0.288464982459	0.622641680237	0.833,0.833,0.722,0.889,0.833	1.0,0.891,0.875	-0.1
435	"ENSMUSG00000026558"	"Uck2"	chr1	-	167229892	167229990	167234691	167234834	167227731	167227780	167236602	167236699	435	33,48,26,31,15	24,34,41,25,12	7,13,19	18,23,18	-2	-2	0.0646606888875	0.225224579867	0.579,0.585,0.388,0.554,0.556	0.28,0.361,0.514	0.147
436	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254214	91254393	91262266	91262296	91250303	91250437	91265217	91265283	436	1,6,3,0,1	31,23,40,21,20	4,4,12	21,19,16	-2	-2	0.000345802464782	0.00384253456155	0.031,0.207,0.07,0.0,0.048	0.16,0.174,0.429	-0.183
437	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254259	91254393	91262266	91262296	91250318	91250437	91265217	91265283	437	16,19,22,11,7	31,23,40,21,20	13,43,40	21,19,16	-2	-2	0.00312840897733	0.022489784537	0.34,0.452,0.355,0.344,0.259	0.382,0.694,0.714	-0.247
438	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254262	91254393	91262266	91262296	91250336	91250437	91265217	91265283	438	2,7,2,5,0	31,23,40,21,20	3,15,17	21,19,16	-2	-2	0.000246548665714	0.00294040528511	0.061,0.233,0.048,0.192,0.0	0.125,0.441,0.515	-0.254
439	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91262266	91262296	91265217	91265283	91254214	91254393	91275249	91275317	439	21,20,17,22,16	44,22,34,27,27	29,43,30	30,22,33	-2	-2	0.0121267177619	0.0663508362956	0.323,0.476,0.333,0.449,0.372	0.492,0.662,0.476	-0.153
440	"ENSMUSG00000071454"	"Dtnb"	chr12	+	3596648	3596862	3617605	3617691	3591905	3591986	3632809	3632964	440	2,0,1,3,1	1,0,9,2,1	2,4,1	0,1,2	-2	-2	1	1.0	0.667,NA,0.1,0.6,0.5	1.0,0.8,0.333	-0.244
441	"ENSMUSG00000071454"	"Dtnb"	chr12	+	3596648	3596862	3617605	3617691	3591905	3591986	3643916	3644022	441	2,0,1,3,1	0,0,2,0,0	2,4,1	0,1,0	-2	-2	1	1.0	1.0,NA,0.333,1.0,1.0	1.0,0.8,1.0	-0.1
442	"ENSMUSG00000071454"	"Dtnb"	chr12	+	3617605	3617691	3632809	3632964	3596648	3596862	3643916	3644022	442	6,3,1,4,0	13,0,11,6,2	3,0,4	1,0,0	-2	-2	1	1.0	0.316,1.0,0.083,0.4,0.0	0.75,NA,1.0	-0.515
443	"ENSMUSG00000071454"	"Dtnb"	chr12	+	3773550	3773640	3774569	3774610	3772586	3772746	3779618	3779654	443	6,6,8,7,1	3,0,2,2,1	1,2,2	0,1,0	-2	-2	0.00719493065166	0.0439162276568	0.667,1.0,0.8,0.778,0.5	1.0,0.667,1.0	-0.14
445	"ENSMUSG00000071454"	"Dtnb"	chr12	+	3773550	3773640	3779618	3779654	3772586	3772746	3781105	3781398	445	4,5,5,3,1	0,1,0,0,0	0,1,2	1,1,0	-2	-2	1	1.0	1.0,0.833,1.0,1.0,1.0	0.0,0.5,1.0	0.467
448	"ENSMUSG00000027651"	"Rprd1b"	chr2	+	158058651	158058827	158070560	158070656	158050086	158050213	158074929	158078207	448	79,46,96,75,56	6,0,2,2,0	50,27,38	1,5,2	-2	-2	0.102121337727	0.307313979113	0.929,1.0,0.98,0.974,1.0	0.98,0.844,0.95	0.052
449	"ENSMUSG00000032727"	"Mier3"	chr13	+	111691235	111691381	111703628	111703763	111687827	111687852	111705221	111705342	449	2,0,1,0,2	2,5,13,1,5	1,5,1	3,5,4	-2	-2	0.00933559012838	0.0536900161161	0.5,0.0,0.071,0.0,0.286	0.25,0.5,0.2	-0.145
450	"ENSMUSG00000042133"	"Ppig"	chr2	+	69743612	69743780	69746027	69746115	69741485	69741693	69748960	69749097	450	58,33,59,56,39	60,22,49,35,24	22,6,5	14,17,13	-2	-2	0.0674644472135	0.232178177378	0.492,0.6,0.546,0.615,0.619	0.611,0.261,0.278	0.191
453	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41634679	41634710	41643332	41643432	41633530	41633694	41647482	41647617	453	0,0,1,0,1	1,3,3,3,1	1,1,0	5,2,6	-2	-2	1	1.0	0.0,0.0,0.25,0.0,0.5	0.167,0.333,0.0	-0.017
