ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4852	"ENSMUSG00000049606"	"Zfp644"	chr5	-	106695642	106695699	106636806	106638635	106695797	106696166	4852	0,0,1,0,1	0,0,0,0,0	2,0,1	0,1,0	56	-1	1	nan
4853	"ENSMUSG00000049606"	"Zfp644"	chr5	-	106695642	106695699	106636806	106638635	106696531	106696826	4853	0,0,0,0,1	0,0,4,4,2	2,0,1	2,2,1	56	-1	1	nan
4855	"ENSMUSG00000086003"	"B230206L02Rik"	chr11	+	94149835	94149965	94138486	94138663	94151337	94151412	4855	0,1,1,1,0	0,0,0,0,0	1,0,0	1,2,0	129	-1	1	nan
4856	"ENSMUSG00000086003"	"B230206L02Rik"	chr11	+	94151337	94151412	94138486	94138663	94155455	94155497	4856	0,0,2,0,1	8,2,6,3,6	4,2,0	1,3,0	74	-1	1	nan
4857	"ENSMUSG00000028619"	"Tceanc2"	chr4	-	107147514	107147708	107134154	107139799	107165547	107165689	4857	42,9,35,29,8	0,0,0,0,2	12,9,10	0,0,0	193	-1	nan	nan
4863	"ENSMUSG00000047992"	"Dipk1c"	chr18	+	84736811	84736976	84730029	84730689	84739368	84739408	4863	0,1,0,2,0	0,0,1,0,0	0,0,4	0,0,0	164	-1	1	nan
4864	"ENSMUSG00000027751"	"Supt20"	chr3	+	54722520	54722640	54720405	54720461	54725969	54726075	4864	43,20,26,27,37	0,0,0,0,1	11,17,5	0,0,0	119	-1	nan	nan
4865	"ENSMUSG00000027751"	"Supt20"	chr3	+	54722556	54722640	54720405	54720461	54725969	54726075	4865	18,18,13,23,15	0,0,0,0,1	6,15,4	0,0,0	83	-1	nan	nan
4866	"ENSMUSG00000037270"	"4932438A13Rik"	chr3	+	36992676	36992727	36989794	36989888	36994774	36994981	4866	13,4,8,9,3	0,0,1,1,0	7,3,9	0,1,1	50	-1	nan	nan
4867	"ENSMUSG00000037270"	"4932438A13Rik"	chr3	+	37006984	37007196	37004838	37005007	37008393	37008592	4867	11,2,21,10,21	0,0,0,1,0	19,20,23	0,0,0	211	-1	nan	nan
4868	"ENSMUSG00000037270"	"4932438A13Rik"	chr3	+	37012484	37012685	37011567	37011794	37012879	37013010	4868	3,0,0,1,1	26,5,15,11,8	0,1,2	16,16,12	200	-1	1	nan
4869	"ENSMUSG00000037270"	"4932438A13Rik"	chr3	+	37022969	37023032	37022383	37022474	37026089	37026343	4869	3,1,12,4,1	4,0,4,1,2	0,4,3	5,7,1	62	-1	nan	nan
4870	"ENSMUSG00000037270"	"4932438A13Rik"	chr3	+	37022969	37023032	37022383	37022474	37026230	37026343	4870	3,1,12,3,1	3,0,2,0,1	0,2,3	0,1,0	62	-1	1	nan
4871	"ENSMUSG00000041012"	"Cmtm8"	chr9	-	114790637	114790754	114789344	114789745	114796040	114796214	4871	31,58,62,45,47	1,0,0,0,0	6,8,5	0,0,0	116	-1	nan	nan
4873	"ENSMUSG00000079084"	"Ccdc82"	chr9	+	13249258	13249342	13246978	13247021	13252070	13252798	4873	1,1,3,3,1	0,0,0,0,0	3,1,2	0,0,2	83	-1	nan	nan
4874	"ENSMUSG00000022807"	"Osbpl11"	chr16	+	33204671	33204847	33196073	33196142	33205922	33206002	4874	30,25,42,32,21	0,0,0,0,0	21,14,24	1,0,0	175	-1	nan	nan
4875	"ENSMUSG00000022807"	"Osbpl11"	chr16	+	33209925	33210102	33205922	33206002	33214341	33214543	4875	39,29,57,52,18	3,0,3,0,6	23,42,25	0,0,2	176	-1	nan	nan
4876	"ENSMUSG00000022807"	"Osbpl11"	chr16	+	33228961	33229148	33226856	33227355	33234422	33234605	4876	54,27,70,60,58	0,0,0,0,0	20,41,32	0,1,0	186	-1	nan	nan
4877	"ENSMUSG00000022807"	"Osbpl11"	chr16	+	33234422	33234605	33228961	33229148	33236254	33236408	4877	50,27,53,55,57	0,0,0,1,1	26,34,35	0,0,0	182	-1	nan	nan
4878	"ENSMUSG00000003068"	"Stk11"	chr10	+	80126032	80126165	80125374	80125568	80126232	80126369	4878	266,232,265,216,190	1,2,5,1,0	211,350,341	0,5,4	132	-1	nan	nan
4879	"ENSMUSG00000003068"	"Stk11"	chr10	+	80128390	80129700	80127903	80128100	80129904	80130111	4879	1,1,5,1,2	148,129,195,149,140	0,2,0	88,183,200	1309	-1	1	nan
4880	"ENSMUSG00000038773"	"Kdm3b"	chr18	+	34796787	34796912	34795674	34795780	34799284	34799359	4880	37,18,50,37,20	1,0,0,0,0	16,12,14	0,0,0	124	-1	nan	nan
4881	"ENSMUSG00000038773"	"Kdm3b"	chr18	+	34803449	34804049	34799284	34799359	34808240	34809489	4881	21,20,43,35,8	7,1,2,5,2	14,8,10	3,1,1	599	-1	1	nan
4883	"ENSMUSG00000038383"	"Pigu"	chr2	-	155314501	155314599	155301200	155301355	155328580	155328681	4883	70,30,74,58,30	0,0,1,0,0	32,37,29	0,0,1	97	-1	nan	nan
4884	"ENSMUSG00000038383"	"Pigu"	chr2	-	155328580	155328681	155314501	155314599	155331148	155331258	4884	73,38,65,73,33	0,0,0,0,1	43,34,41	0,0,0	100	-1	nan	nan
4885	"ENSMUSG00000038383"	"Pigu"	chr2	-	155331148	155331258	155314501	155314599	155345647	155345712	4885	0,0,1,0,1	0,0,0,0,0	0,0,0	0,0,1	109	-1	1	nan
4886	"ENSMUSG00000038383"	"Pigu"	chr2	-	155335360	155335423	155331148	155331258	155345647	155345712	4886	29,4,20,12,11	0,0,1,0,0	7,11,4	0,0,0	62	-1	nan	nan
4887	"ENSMUSG00000038383"	"Pigu"	chr2	-	155336681	155336741	155332645	155335423	155345647	155345712	4887	22,13,34,37,9	0,0,0,1,0	12,22,19	0,0,0	59	-1	nan	nan
4888	"ENSMUSG00000007570"	"Fance"	chr17	+	28317157	28317223	28316858	28316903	28317467	28317611	4888	8,5,17,8,12	4,16,2,7,6	3,3,3	3,0,4	65	-1	nan	nan
4889	"ENSMUSG00000007570"	"Fance"	chr17	+	28322645	28322771	28320789	28320856	28323570	28323665	4889	18,12,14,8,5	2,0,0,0,0	0,5,0	0,0,0	125	-1	1	nan
4890	"ENSMUSG00000007570"	"Fance"	chr17	+	28322645	28322771	28320789	28320856	28326093	28326284	4890	22,6,12,12,8	3,1,1,5,2	1,1,0	1,2,2	125	-1	nan	nan
4891	"ENSMUSG00000007570"	"Fance"	chr17	+	28322645	28322771	28320789	28320856	28326151	28326566	4891	18,10,13,10,10	4,3,5,1,2	0,2,0	4,3,1	125	-1	1	nan
4892	"ENSMUSG00000007570"	"Fance"	chr17	+	28323570	28323665	28320789	28320856	28326093	28326571	4892	2,0,0,0,0	3,1,1,5,2	0,0,1	1,2,2	94	-1	nan	nan
4893	"ENSMUSG00000007570"	"Fance"	chr17	+	28323570	28323665	28320789	28320856	28326151	28326568	4893	7,1,2,0,2	4,3,5,1,2	2,3,0	4,3,1	94	-1	nan	nan
4894	"ENSMUSG00000007570"	"Fance"	chr17	+	28323570	28323665	28322645	28322771	28326093	28326571	4894	2,6,3,0,0	6,0,1,4,3	0,4,1	1,0,0	94	-1	nan	nan
4895	"ENSMUSG00000007570"	"Fance"	chr17	+	28323570	28323665	28322645	28322771	28326151	28326568	4895	7,7,5,0,2	2,4,2,2,5	2,7,0	0,1,0	94	-1	1	nan
4897	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59873215	59873309	59864301	59864335	59874238	59874328	4897	14,10,10,16,8	2,3,1,1,1	7,6,7	0,1,1	93	-1	nan	nan
4899	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59876666	59876851	59874238	59874328	59878129	59878164	4899	27,16,22,29,20	0,0,0,1,0	7,19,15	0,0,0	184	-1	nan	nan
4900	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59876666	59876851	59874238	59874328	59882400	59882547	4900	23,6,17,21,14	0,2,0,0,1	4,9,9	0,0,0	184	-1	nan	nan
4902	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59878129	59878331	59876666	59876851	59882400	59882591	4902	5,10,5,10,6	0,0,0,2,0	3,11,6	0,1,0	201	-1	nan	nan
4903	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59878129	59878331	59876666	59876851	59882477	59882557	4903	4,10,5,10,6	0,1,0,0,0	3,11,6	0,0,0	201	-1	nan	nan
4904	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59878129	59878550	59874238	59874328	59882400	59882547	4904	1,0,1,2,0	0,2,0,0,1	0,3,6	0,0,0	420	-1	1	nan
4905	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59878129	59878550	59876666	59876851	59882400	59882547	4905	5,10,6,11,6	0,0,0,2,0	3,14,12	0,1,0	420	-1	nan	nan
4906	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59878129	59878550	59876666	59876851	59882477	59882586	4906	6,10,5,10,6	0,1,0,0,0	3,13,8	0,0,0	420	-1	nan	nan
4907	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59878129	59878587	59876667	59876851	59882400	59882574	4907	5,11,7,11,6	0,0,0,2,0	4,15,8	0,1,0	457	-1	nan	nan
4908	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59878129	59878587	59876667	59876851	59882477	59882586	4908	5,10,6,10,7	0,1,0,0,0	3,11,7	0,0,0	457	-1	nan	nan
4909	"ENSMUSG00000046311"	"Zfp62"	chr11	+	49203995	49204168	49203484	49203538	49212694	49212776	4909	1,6,0,4,0	4,1,5,5,3	0,0,1	3,2,5	172	-1	1	nan
4912	"ENSMUSG00000046311"	"Zfp62"	chr11	+	49213589	49213642	49212694	49212776	49215063	49217763	4912	16,4,24,17,3	0,1,0,0,0	2,7,5	0,0,0	52	-1	nan	nan
4913	"ENSMUSG00000046311"	"Zfp62"	chr11	+	49214222	49214654	49213591	49213642	49215063	49215323	4913	8,1,2,0,2	14,2,13,8,2	3,0,3	2,1,0	431	-1	nan	nan
4914	"ENSMUSG00000046311"	"Zfp62"	chr11	+	49214525	49214654	49213589	49213642	49215063	49215111	4914	10,3,1,1,2	14,2,13,8,2	3,2,3	2,1,0	128	-1	nan	nan
4915	"ENSMUSG00000046311"	"Zfp62"	chr11	+	49214554	49214654	49213589	49213642	49215063	49218816	4915	9,1,1,0,3	14,2,13,8,2	4,1,4	2,1,0	99	-1	nan	nan
4918	"ENSMUSG00000057003"	"Myh4"	chr11	+	67243222	67243321	67243019	67243083	67243424	67243528	4918	4098,80,423,42,2170	0,0,0,0,0	29730,21308,17233	1,0,0	98	-1	nan	nan
4919	"ENSMUSG00000057003"	"Myh4"	chr11	+	67259289	67259385	67259082	67259187	67260187	67260405	4919	14395,242,742,332,5531	0,0,0,0,0	46939,71146,51114	0,0,1	95	-1	nan	nan
4925	"ENSMUSG00000025757"	"Hspa4l"	chr3	+	40753149	40753290	40750674	40750732	40757000	40757069	4925	4,22,18,21,14	0,0,0,0,0	6,10,7	1,0,0	140	-1	nan	nan
4928	"ENSMUSG00000034354"	"Mtmr3"	chr11	-	4484670	4484697	4482751	4482939	4485362	4485451	4928	63,48,67,42,54	8,20,30,17,8	40,60,50	8,13,5	26	-1	nan	nan
4929	"ENSMUSG00000034354"	"Mtmr3"	chr11	-	4485362	4485451	4480867	4482939	4485878	4485989	4929	25,25,49,42,19	0,0,0,0,0	16,28,13	0,1,0	88	-1	nan	nan
4930	"ENSMUSG00000034354"	"Mtmr3"	chr11	-	4485362	4485451	4480867	4482939	4487233	4488632	4930	19,35,50,29,25	0,0,0,0,0	20,24,11	0,1,1	88	-1	nan	nan
4931	"ENSMUSG00000034354"	"Mtmr3"	chr11	-	4485878	4485989	4480889	4482939	4487233	4488632	4931	45,20,52,33,21	0,0,0,0,0	16,18,12	0,1,1	110	-1	nan	nan
4932	"ENSMUSG00000034354"	"Mtmr3"	chr11	-	4485878	4485989	4485362	4485451	4487233	4488632	4932	66,26,71,60,32	15,18,21,14,17	26,35,22	12,11,7	110	-1	1	nan
4933	"ENSMUSG00000034354"	"Mtmr3"	chr11	-	4546188	4546268	4531221	4531305	4594602	4594863	4933	3,7,10,3,4	34,62,67,44,38	0,0,0	30,13,16	79	-1	nan	nan
4935	"ENSMUSG00000024642"	"Tle4"	chr19	-	14467179	14467233	14466548	14466701	14468151	14468271	4935	22,20,33,24,6	0,0,0,1,0	8,6,4	0,0,0	53	-1	nan	nan
4936	"ENSMUSG00000026754"	"Golga1"	chr2	-	39018989	39019076	39016154	39018489	39019482	39019561	4936	13,28,34,20,11	2,0,0,0,0	5,14,6	0,0,0	86	-1	nan	nan
4937	"ENSMUSG00000026754"	"Golga1"	chr2	-	39035224	39035320	39034060	39034210	39039039	39039135	4937	31,17,37,29,25	0,0,0,2,0	9,5,8	0,0,0	95	-1	nan	nan
4938	"ENSMUSG00000026754"	"Golga1"	chr2	-	39039039	39039135	39035224	39035320	39041226	39041352	4938	29,18,43,34,21	0,0,0,0,0	4,5,8	1,0,0	95	-1	nan	nan
4939	"ENSMUSG00000026754"	"Golga1"	chr2	-	39047022	39047134	39041226	39041352	39047585	39047766	4939	22,15,28,23,10	0,0,0,0,0	8,4,1	0,0,1	111	-1	nan	nan
4940	"ENSMUSG00000026754"	"Golga1"	chr2	-	39048309	39048438	39047022	39047766	39050158	39050191	4940	34,26,52,41,20	0,0,0,1,4	16,8,3	0,0,0	128	-1	nan	nan
4941	"ENSMUSG00000026754"	"Golga1"	chr2	-	39052003	39052101	39050158	39050191	39052955	39053008	4941	34,30,55,29,24	0,0,0,1,0	21,10,7	0,0,0	97	-1	nan	nan
4944	"ENSMUSG00000060510"	"Zfp266"	chr9	-	20506727	20506882	20505976	20506065	20508018	20508185	4944	13,10,15,25,14	2,2,2,7,1	12,9,8	2,0,1	154	-1	nan	nan
4946	"ENSMUSG00000060510"	"Zfp266"	chr9	-	20508018	20508185	20505976	20506065	20521019	20521119	4946	3,6,4,15,1	2,1,2,2,0	4,0,3	0,1,0	166	-1	nan	nan
4948	"ENSMUSG00000060510"	"Zfp266"	chr9	-	20521019	20521119	20508018	20508185	20521354	20521408	4948	1,7,2,10,0	0,0,1,0,0	2,0,4	0,0,0	99	-1	1	nan
4949	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123381399	123381561	123373752	123374064	123382526	123382601	4949	346,321,436,317,321	3,0,0,0,0	234,199,170	2,0,0	161	-1	nan	nan
4950	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123382526	123382601	123381399	123381561	123383324	123383362	4950	304,238,345,281,265	3,1,5,5,2	207,78,63	1,2,1	74	-1	nan	nan
4951	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123384348	123384414	123383324	123383443	123388564	123388647	4951	302,280,375,287,204	0,0,1,0,0	202,251,184	0,0,0	65	-1	1	nan
4952	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123388752	123388837	123388564	123388647	123389664	123389795	4952	0,0,0,1,0	223,170,213,192,99	0,1,0	144,115,121	84	-1	nan	nan
4953	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123397006	123397094	123395550	123395710	123397982	123398141	4953	371,261,425,323,265	1,0,0,0,0	227,201,233	0,1,0	87	-1	nan	nan
4954	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123399264	123399344	123398515	123398606	123400624	123400697	4954	406,310,448,279,295	1,0,1,0,0	262,413,374	0,1,0	79	-1	1	nan
4955	"ENSMUSG00000078815"	"Cacng6"	chr7	+	3431818	3431956	3430437	3430512	3434701	3435667	4955	113,70,155,91,104	6,2,8,3,3	197,169,199	0,3,3	137	-1	nan	nan
4956	"ENSMUSG00000047129"	"1700113H08Rik"	chr10	+	87165022	87165134	87121409	87121478	87225876	87226236	4956	10,12,5,2,8	0,0,0,1,1	3,1,3	0,0,1	111	-1	nan	nan
4957	"ENSMUSG00000047129"	"1700113H08Rik"	chr10	+	87165022	87165134	87121409	87121478	87230005	87230589	4957	10,12,5,2,10	1,0,3,0,1	0,1,2	0,0,0	111	-1	1	nan
4958	"ENSMUSG00000047129"	"1700113H08Rik"	chr10	+	87225876	87226236	87121409	87121478	87230005	87230588	4958	4,0,1,1,3	1,0,3,0,1	2,0,1	0,0,0	359	-1	1	nan
4959	"ENSMUSG00000047129"	"1700113H08Rik"	chr10	+	87225876	87226236	87165022	87165134	87230005	87230588	4959	6,0,4,0,2	2,0,3,0,2	5,0,1	0,0,0	359	-1	1	nan
4960	"ENSMUSG00000028582"	"Cc2d1b"	chr4	+	108621511	108621594	108619939	108620073	108623450	108623595	4960	11,14,14,11,8	0,0,0,0,1	7,20,13	0,0,0	82	-1	nan	nan
4961	"ENSMUSG00000028582"	"Cc2d1b"	chr4	+	108628582	108628708	108628029	108628202	108629573	108629632	4961	51,29,48,43,29	0,0,1,0,0	32,25,38	0,0,0	125	-1	nan	nan
4962	"ENSMUSG00000001229"	"Dpp9"	chr17	-	56189761	56189880	56189322	56189465	56189989	56190142	4962	4,3,8,4,2	37,37,46,43,50	7,9,7	39,44,46	118	-1	1	nan
4963	"ENSMUSG00000001229"	"Dpp9"	chr17	-	56202840	56202902	56200582	56200683	56204171	56204300	4963	63,59,89,63,41	0,0,0,0,0	49,76,80	0,1,0	61	-1	nan	nan
4964	"ENSMUSG00000026201"	"Stk16"	chr1	+	75213112	75213228	75212885	75213006	75213575	75213697	4964	12,25,22,18,14	0,4,0,1,0	12,10,6	1,0,2	115	-1	nan	nan
4965	"ENSMUSG00000026201"	"Stk16"	chr1	+	75213132	75213228	75212599	75213006	75213575	75213697	4965	50,45,51,49,46	0,4,0,1,0	39,26,14	1,0,2	95	-1	nan	nan
4966	"ENSMUSG00000043635"	"Adamts3"	chr5	-	89710656	89710740	89708610	89708767	89721653	89721853	4966	2,0,4,0,2	0,0,0,0,0	4,0,0	0,1,0	83	-1	1	nan
4967	"ENSMUSG00000043635"	"Adamts3"	chr5	-	89775284	89775441	89721653	89721853	89861298	89861705	4967	1,2,3,0,2	0,0,1,0,0	4,5,3	0,0,0	156	-1	1	nan
4968	"ENSMUSG00000026082"	"Rev1"	chr1	-	38067499	38067619	38063114	38063335	38071342	38071497	4968	27,25,38,13,16	0,0,1,0,0	8,23,20	0,0,0	119	-1	nan	nan
4969	"ENSMUSG00000026082"	"Rev1"	chr1	-	38074314	38074443	38071342	38071497	38079289	38079395	4969	17,15,15,17,15	1,0,3,0,0	8,24,12	1,7,0	128	-1	nan	nan
4970	"ENSMUSG00000026082"	"Rev1"	chr1	-	38074314	38075023	38071342	38071497	38079289	38079398	4970	15,12,9,17,11	1,0,3,0,0	6,19,8	1,7,0	708	-1	nan	nan
4971	"ENSMUSG00000026082"	"Rev1"	chr1	-	38074898	38075023	38074314	38074443	38079289	38079398	4971	0,0,0,1,2	2,3,6,0,6	0,0,1	2,5,5	124	-1	nan	nan
4972	"ENSMUSG00000026082"	"Rev1"	chr1	-	38081158	38081358	38079289	38079395	38083703	38083820	4972	2,2,6,1,2	3,1,7,4,2	0,1,2	1,2,5	199	-1	1	nan
4974	"ENSMUSG00000026082"	"Rev1"	chr1	-	38128251	38128315	38108403	38108467	38129461	38129801	4974	0,0,2,0,0	11,9,7,2,6	2,0,4	10,13,4	63	-1	nan	nan
4976	"ENSMUSG00000059890"	"Ube4a"	chr9	-	44942565	44942870	44941153	44941286	44944804	44944925	4976	53,29,79,53,40	0,0,0,0,0	22,26,21	0,1,0	304	-1	nan	nan
4977	"ENSMUSG00000059890"	"Ube4a"	chr9	-	44956541	44956725	44952941	44953172	44959978	44960139	4977	0,0,0,0,0	19,22,24,31,18	0,1,0	13,26,5	183	-1	1	nan
4979	"ENSMUSG00000059890"	"Ube4a"	chr9	-	44963336	44963432	44959978	44960139	44965484	44965549	4979	17,6,25,15,13	0,0,0,1,1	4,19,15	2,0,1	95	-1	nan	nan
4980	"ENSMUSG00000059890"	"Ube4a"	chr9	-	44963363	44963432	44959978	44960139	44965484	44965525	4980	1,0,1,0,0	0,0,0,1,1	0,4,5	2,0,1	68	-1	1	nan
4981	"ENSMUSG00000059586"	"Nsmce2"	chr15	+	59378867	59379038	59374246	59374355	59416024	59416131	4981	14,15,21,20,23	0,0,0,0,0	6,26,3	0,2,0	170	-1	nan	nan
4982	"ENSMUSG00000059586"	"Nsmce2"	chr15	+	59496776	59496854	59455312	59455466	59591696	59591797	4982	1,0,0,1,0	9,7,14,16,5	0,0,0	1,1,1	77	-1	nan	nan
4986	"ENSMUSG00000040929"	"Rfx3"	chr19	-	27923207	27923266	27900778	27900903	27982853	27982946	4986	1,0,0,0,0	0,0,0,0,0	0,0,0	1,0,0	58	-1	1	nan
4988	"ENSMUSG00000040929"	"Rfx3"	chr19	-	27982853	27982946	27900778	27900903	28010971	28011045	4988	0,0,0,0,0	0,0,1,0,0	1,0,0	0,0,0	92	-1	1	nan
4990	"ENSMUSG00000090841"	"Myl6"	chr10	-	128491285	128491347	128490973	128491033	128492058	128492136	4990	4,8,3,3,1	27,10,20,23,13	4,1,6	16,14,8	61	-1	nan	nan
4991	"ENSMUSG00000090841"	"Myl6"	chr10	-	128491289	128491347	128490862	128491033	128492058	128492136	4991	8,8,7,6,2	27,10,20,23,13	7,5,13	16,14,8	57	-1	nan	nan
4992	"ENSMUSG00000090841"	"Myl6"	chr10	-	128491719	128491764	128490860	128491033	128492058	128492136	4992	295,328,447,394,273	27,10,20,23,13	188,287,304	16,14,8	44	-1	nan	nan
4995	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492938	128493045	128492601	128492745	128493333	128493353	4995	5,5,5,3,3	15,9,12,7,5	0,5,5	11,42,27	106	-1	1	nan
4996	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492938	128493045	128492601	128492745	128493538	128493566	4996	3,2,5,1,1	48,70,66,70,39	0,5,4	42,104,83	106	-1	1	nan
4997	"ENSMUSG00000090841"	"Myl6"	chr10	-	128493333	128493353	128492601	128492745	128493538	128493566	4997	15,10,13,8,5	48,70,66,70,39	11,41,28	42,104,83	19	-1	nan	nan
5002	"ENSMUSG00000028049"	"Scamp3"	chr3	+	89181925	89182043	89181174	89181276	89182298	89182763	5002	84,80,107,84,78	0,0,0,0,0	76,73,102	0,1,0	117	-1	nan	nan
5003	"ENSMUSG00000049739"	"Zfp646"	chr7	+	127877902	127878107	127876795	127877212	127878569	127880188	5003	6,6,4,10,7	0,0,0,0,0	0,6,1	0,0,2	204	-1	1	nan
5006	"ENSMUSG00000040287"	"Stac3"	chr10	+	127504857	127504955	127503855	127503916	127507225	127507292	5006	824,717,1010,631,769	1,0,2,3,1	645,894,799	0,0,0	97	-1	nan	nan
5007	"ENSMUSG00000040287"	"Stac3"	chr10	+	127507945	127507997	127507698	127507784	127508080	127508218	5007	447,388,551,342,377	1,1,3,0,0	390,358,310	0,0,0	51	-1	nan	nan
5009	"ENSMUSG00000034484"	"Snx2"	chr18	+	53193746	53193768	53189654	53189772	53194429	53194593	5009	1,1,0,2,2	30,37,46,46,36	2,0,1	16,13,13	21	-1	nan	nan
5010	"ENSMUSG00000034484"	"Snx2"	chr18	+	53194429	53194593	53189654	53189772	53197854	53197921	5010	82,77,123,117,71	0,1,2,3,0	39,37,43	1,0,0	163	-1	nan	nan
5012	"ENSMUSG00000026558"	"Uck2"	chr1	-	167229892	167229990	167227731	167227780	167234691	167234834	5012	62,73,77,59,37	0,1,1,0,0	29,36,36	0,0,0	97	-1	nan	nan
5015	"ENSMUSG00000074582"	"Arfgef2"	chr2	+	166834470	166834617	166827541	166827665	166835612	166835792	5015	21,21,36,37,14	0,0,0,0,0	13,26,19	0,0,1	146	-1	nan	nan
5016	"ENSMUSG00000074582"	"Arfgef2"	chr2	+	166842684	166842753	166836201	166836457	166845449	166845601	5016	16,6,17,17,14	9,6,13,15,7	7,10,1	10,4,6	68	-1	nan	nan
5017	"ENSMUSG00000074582"	"Arfgef2"	chr2	+	166856406	166856590	166854904	166855013	166859262	166859374	5017	33,36,41,27,30	0,1,0,0,0	38,23,26	0,0,0	183	-1	nan	nan
5022	"ENSMUSG00000047810"	"Ccdc88b"	chr19	-	6847276	6847443	6846562	6846769	6847635	6847734	5022	0,0,2,6,1	0,0,0,0,0	0,1,0	0,0,1	166	-1	1	nan
5023	"ENSMUSG00000047810"	"Ccdc88b"	chr19	-	6847418	6847443	6846599	6846769	6847635	6847734	5023	0,0,0,1,0	0,0,0,0,0	0,0,0	0,0,1	24	-1	1	nan
5024	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91253759	91253827	91250310	91250437	91254214	91254393	5024	1,0,0,0,0	1,5,3,0,1	0,1,2	4,4,12	67	-1	1	nan
5025	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91253759	91253827	91250310	91250437	91254259	91254393	5025	2,5,2,1,0	16,18,22,11,7	1,2,3	13,43,40	67	-1	nan	nan
5026	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91253759	91253827	91250310	91250437	91254262	91254393	5026	2,0,0,2,0	2,6,2,5,0	0,2,2	3,15,17	67	-1	1	nan
5027	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91253759	91253827	91250565	91250853	91254259	91254393	5027	1,5,3,1,0	2,3,2,1,6	1,1,1	0,1,0	67	-1	nan	nan
5028	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254214	91254393	91250303	91250437	91262266	91262296	5028	59,64,74,48,50	0,0,0,0,1	66,81,62	0,1,0	178	-1	nan	nan
5029	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254259	91254393	91250318	91250437	91262266	91262296	5029	74,77,93,59,56	0,0,0,0,1	75,120,90	0,1,0	133	-1	nan	nan
5030	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254262	91254393	91250336	91250437	91262266	91262296	5030	60,65,73,53,49	0,0,0,0,1	65,92,67	0,1,0	130	-1	nan	nan
5031	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91262266	91262296	91254214	91254393	91265217	91265237	5031	87,81,104,65,66	0,1,0,0,0	79,94,66	0,0,0	29	-1	1	nan
5032	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91262266	91262296	91254214	91254393	91275249	91275317	5032	21,20,17,22,16	0,0,0,0,0	29,43,30	0,1,1	29	-1	nan	nan
5033	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91265217	91265283	91254214	91254393	91275249	91275317	5033	44,22,34,27,27	0,0,0,0,0	30,22,33	0,1,1	65	-1	nan	nan
5034	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91265217	91265283	91262266	91262296	91275249	91275317	5034	113,82,122,70,77	0,0,0,0,0	81,73,69	1,0,0	65	-1	nan	nan
5035	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91275249	91275317	91264586	91265283	91278260	91278318	5035	63,39,66,38,38	0,0,0,0,1	44,28,34	0,0,0	67	-1	nan	nan
5036	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91276385	91276456	91275249	91275317	91278260	91278318	5036	146,146,204,159,164	0,2,0,0,0	156,111,102	0,0,0	70	-1	nan	nan
5037	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91283946	91284009	91279504	91279537	91285304	91285391	5037	187,159,230,194,158	2,0,0,0,0	150,110,79	0,0,0	62	-1	nan	nan
5038	"ENSMUSG00000061410"	"Zcchc14"	chr8	-	121618634	121618708	121611325	121611397	121628565	121628610	5038	16,9,27,17,12	0,0,0,0,0	4,15,13	0,0,1	73	-1	nan	nan
5040	"ENSMUSG00000068290"	"Ddrgk1"	chr2	-	130663347	130663554	130662076	130662189	130664474	130664659	5040	190,248,236,189,171	0,0,0,0,0	143,181,181	0,2,0	206	-1	nan	nan
