ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1318	"ENSMUSG00000054499"	"Dedd2"	chr7	-	25218800	25219167	25218800	25219031	25219786	25219859	1318	0,1,0,5,0	0,2,0,0,0	0,2,1	0,3,0	-2	-1	1	1.0	NA,0.2,NA,1.0,NA	NA,0.25,1.0	-0.025
1319	"ENSMUSG00000020230"	"Prmt2"	chr10	-	76208411	76208673	76208411	76208583	76209337	76209474	1319	0,0,0,0,0	8,2,14,6,7	0,1,1	4,3,9	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.143,0.053	-0.065
1320	"ENSMUSG00000020230"	"Prmt2"	chr10	-	76225287	76225470	76225287	76225465	76226189	76226315	1320	12,8,14,19,5	0,0,0,0,1	5,5,2	0,0,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,0.714	1.0,1.0,1.0	-0.057
1321	"ENSMUSG00000039671"	"Zmynd8"	chr2	-	165846020	165846239	165846020	165846164	165851999	165852148	1321	8,11,12,8,4	1,7,13,7,1	3,2,0	2,1,5	-2	-1	0.0523110236387	0.466193210667	0.8,0.44,0.316,0.364,0.667	0.429,0.5,0.0	0.208
1324	"ENSMUSG00000030512"	"Snrpa1"	chr7	+	66069423	66070665	66070589	66070665	66069166	66069213	1324	61,38,93,39,34	1,2,1,0,1	35,33,16	0,1,0	-2	-1	1	1.0	0.968,0.905,0.979,1.0,0.944	1.0,0.943,1.0	-0.022
1326	"ENSMUSG00000028841"	"Cnksr1"	chr4	-	134232040	134232217	134232040	134232213	134232637	134232668	1326	1,0,0,1,0	51,28,46,30,46	0,0,0	17,33,24	-2	-1	1	1.0	0.01,0.0,0.0,0.016,0.0	0.0,0.0,0.0	0.005
1329	"ENSMUSG00000029501"	"Ankle2"	chr5	+	110237654	110237851	110237657	110237851	110236272	110236479	1329	31,16,22,20,14	11,3,7,1,3	9,10,18	6,3,3	-2	-1	0.46443676541	1.0	0.585,0.727,0.611,0.909,0.7	0.429,0.625,0.75	0.105
1332	"ENSMUSG00000025159"	"Mms19"	chr19	-	41953916	41954017	41953916	41954014	41954465	41954547	1332	3,4,5,3,3	3,10,11,10,6	2,4,3	6,8,6	-2	-1	0.693403677905	1.0	0.333,0.167,0.185,0.13,0.2	0.143,0.2,0.2	0.022
1333	"ENSMUSG00000025159"	"Mms19"	chr19	-	41955418	41955596	41955418	41955573	41955822	41955961	1333	1,0,0,0,0	13,8,11,17,7	0,1,0	8,11,8	-2	-1	1	1.0	0.037,0.0,0.0,0.0,0.0	0.0,0.043,0.0	-0.007
1334	"ENSMUSG00000025159"	"Mms19"	chr19	-	41955822	41955983	41955822	41955961	41956508	41956586	1334	1,0,0,0,1	11,8,13,22,12	0,1,0	7,8,14	-2	-1	1	1.0	0.043,0.0,0.0,0.0,0.04	0.0,0.059,0.0	-0.003
1335	"ENSMUSG00000025159"	"Mms19"	chr19	-	41962949	41963078	41962949	41963034	41963400	41963470	1335	12,9,15,13,9	0,0,0,0,1	6,10,12	1,0,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,0.818	0.75,1.0,1.0	0.047
1336	"ENSMUSG00000025159"	"Mms19"	chr19	-	41963400	41963470	41963400	41963458	41963862	41963937	1336	14,9,28,18,12	0,0,0,0,0	11,11,12	2,0,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	0.733,1.0,1.0	0.089
1338	"ENSMUSG00000047617"	"Paxx"	chr2	-	25459774	25459915	25459774	25459859	25460008	25460074	1338	6,3,11,4,13	25,33,41,34,13	1,1,1	16,5,2	-2	-1	0.00834160120025	0.141557471865	0.107,0.043,0.118,0.056,0.333	0.03,0.091,0.2	0.024
1339	"ENSMUSG00000047617"	"Paxx"	chr2	-	25460008	25460357	25460008	25460074	25460444	25460494	1339	31,39,19,16,25	0,0,0,0,0	6,2,14	1,0,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	0.75,1.0,1.0	0.083
1340	"ENSMUSG00000044308"	"Ubr3"	chr2	+	69917076	69917235	69917079	69917235	69914413	69914553	1340	33,21,83,27,34	18,1,39,10,16	40,17,37	23,11,12	-2	-1	0.405894860241	1.0	0.478,0.913,0.516,0.574,0.515	0.465,0.436,0.607	0.097
1341	"ENSMUSG00000025505"	"Tmem80"	chr7	+	141333637	141333731	141333647	141333731	141332909	141333008	1341	2,0,0,0,0	0,0,0,1,0	0,0,0	3,0,0	-2	-1	1	1.0	1.0,NA,NA,0.0,NA	0.0,NA,NA	0.5
1343	"ENSMUSG00000037003"	"Tns2"	chr15	+	102112407	102112576	102112428	102112576	102111081	102112293	1343	3,2,1,2,0	28,9,50,27,27	1,0,1	4,8,12	-2	-1	1	1.0	0.051,0.1,0.01,0.036,0.0	0.111,0.0,0.04	-0.011
1344	"ENSMUSG00000021711"	"Trappc13"	chr13	-	104144403	104144554	104144403	104144551	104147243	104147344	1344	18,14,17,10,35	16,7,16,24,15	13,11,18	12,12,9	-2	-1	0.870367139286	1.0	0.36,0.5,0.347,0.172,0.538	0.351,0.314,0.5	-0.005
1352	"ENSMUSG00000020993"	"Trappc6b"	chr12	-	59050267	59050398	59050267	59050385	59051640	59051708	1352	2,0,1,2,0	47,25,44,40,41	0,0,0	24,27,38	-2	-1	1	1.0	0.021,0.0,0.011,0.024,0.0	0.0,0.0,0.0	0.011
1353	"ENSMUSG00000021905"	"Dph3"	chr14	-	32084906	32085107	32084906	32084981	32085409	32085609	1353	7,11,15,6,5	114,145,149,93,86	3,4,7	97,87,112	-2	-1	0.0952165145982	0.691906672747	0.03,0.037,0.048,0.031,0.028	0.015,0.022,0.03	0.012
1354	"ENSMUSG00000028906"	"Epb41"	chr4	-	131967787	131967975	131967787	131967972	131974683	131974856	1354	32,21,40,31,32	5,1,8,7,3	40,42,45	10,11,7	-2	-1	0.18736150065	0.998960520544	0.762,0.913,0.714,0.689,0.842	0.667,0.656,0.763	0.089
1356	"ENSMUSG00000024018"	"Ccdc167"	chr17	-	29705270	29705323	29705270	29705320	29705488	29705583	1356	1,1,5,2,1	0,0,0,0,0	2,7,6	0,0,1	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.75	0.083
1362	"ENSMUSG00000002274"	"Metrn"	chr17	-	25794866	25795433	25794866	25795291	25796240	25796349	1362	52,47,42,50,27	0,0,0,0,0	67,65,57	0,2,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.942,1.0	0.019
1363	"ENSMUSG00000047417"	"Rexo1"	chr10	-	80543300	80543497	80543300	80543411	80543646	80543720	1363	0,1,0,1,0	11,12,8,10,9	0,0,0	7,10,13	-2	-1	1	1.0	0.0,0.04,0.0,0.048,0.0	0.0,0.0,0.0	0.018
1364	"ENSMUSG00000047417"	"Rexo1"	chr10	-	80544282	80544444	80544282	80544420	80544759	80544873	1364	0,1,0,0,0	12,7,8,14,9	0,0,0	9,8,5	-2	-1	1	1.0	0.0,0.067,0.0,0.0,0.0	0.0,0.0,0.0	0.013
1365	"ENSMUSG00000047417"	"Rexo1"	chr10	-	80544759	80544894	80544759	80544873	80545462	80545586	1365	0,0,1,0,0	11,8,21,11,13	0,0,0	6,11,10	-2	-1	1	1.0	0.0,0.0,0.023,0.0,0.0	0.0,0.0,0.0	0.005
1369	"ENSMUSG00000027411"	"Vps16"	chr2	+	130441607	130441705	130441616	130441705	130441394	130441503	1369	22,7,14,17,14	0,0,4,6,1	10,13,11	0,0,0	-2	-1	4.68829035244e-05	0.00406197089064	1.0,1.0,0.636,0.586,0.875	1.0,1.0,1.0	-0.181
1371	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153908789	153908915	153908789	153908899	153909348	153909459	1371	65,60,96,55,64	12,7,17,8,11	57,42,33	22,10,5	-2	-1	0.0762097638009	0.601481669206	0.73,0.811,0.738,0.775,0.744	0.564,0.677,0.767	0.09
1372	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153908789	153908915	153908789	153908899	153909545	153909598	1372	21,15,27,17,18	0,0,3,0,2	23,9,7	0,0,0	-2	-1	0.773422064804	1.0	1.0,1.0,0.818,1.0,0.818	1.0,1.0,1.0	-0.073
1373	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153910260	153910366	153910260	153910326	153910690	153910888	1373	126,112,192,112,112	0,2,0,2,0	105,86,79	1,2,0	-2	-1	1	1.0	1.0,0.966,1.0,0.966,1.0	0.981,0.956,1.0	0.007
1376	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	51991784	51991892	51991811	51991892	51991600	51991697	1376	2,0,1,1,1	13,6,23,17,7	0,0,1	9,10,6	-2	-1	1	1.0	0.071,0.0,0.021,0.029,0.067	0.0,0.0,0.077	0.012
1377	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52004599	52004742	52004611	52004742	52003972	52004116	1377	0,0,0,0,4	49,35,42,32,41	0,0,0	21,3,6	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.047	0.0,0.0,0.0	0.009
1378	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52004878	52005035	52004988	52005035	52004611	52004742	1378	8,4,8,11,9	38,20,22,33,19	3,7,2	3,4,9	-2	-1	0.167021773795	0.939166085189	0.095,0.091,0.154,0.143,0.191	0.333,0.467,0.1	-0.165
1379	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52005158	52005623	52005340	52005623	52004988	52005035	1379	13,6,18,15,4	34,14,15,26,17	3,4,7	2,6,7	-2	-1	0.328337851847	1.0	0.16,0.176,0.375,0.224,0.105	0.429,0.25,0.333	-0.129
1381	"ENSMUSG00000001763"	"Tspan33"	chr6	+	29710586	29710714	29710589	29710714	29709940	29709998	1381	4,5,0,1,0	0,4,1,1,0	1,1,3	1,1,0	-2	-1	1	1.0	1.0,0.385,0.0,0.333,NA	0.333,0.333,1.0	-0.126
1382	"ENSMUSG00000017724"	"Etv4"	chr11	-	101774080	101774245	101774080	101774227	101775317	101775444	1382	15,14,25,6,6	0,6,3,4,6	1,2,2	1,4,3	-2	-1	0.00247600500587	0.0599396010627	1.0,0.538,0.806,0.429,0.333	0.333,0.2,0.25	0.36
1384	"ENSMUSG00000027282"	"Mtch2"	chr2	+	90852815	90852866	90852839	90852866	90849597	90849704	1384	6,2,5,2,2	221,272,297,246,201	2,0,4	142,135,120	-2	-1	1	1.0	0.013,0.004,0.008,0.004,0.005	0.007,0.0,0.016	-0.001
1385	"ENSMUSG00000027282"	"Mtch2"	chr2	+	90853023	90853113	90853050	90853113	90852839	90852866	1385	16,31,31,14,26	159,193,217,152,144	17,10,7	101,79,86	-2	-1	0.623276802133	1.0	0.048,0.074,0.067,0.044,0.083	0.078,0.06,0.039	0.004
1387	"ENSMUSG00000022519"	"Srl"	chr16	-	4493778	4493880	4493778	4493877	4496404	4497715	1387	398,294,378,392,248	42,22,28,26,15	488,348,342	39,43,48	-2	-1	0.0133302771747	0.200946837836	0.826,0.87,0.871,0.883,0.892	0.862,0.802,0.781	0.053
1388	"ENSMUSG00000022519"	"Srl"	chr16	-	4493778	4493880	4493778	4493877	4541679	4541816	1388	1,2,3,4,1	0,0,0,0,0	0,1,6	0,1,1	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	NA,0.333,0.75	0.459
1389	"ENSMUSG00000030689"	"Ino80e"	chr7	-	126857225	126857342	126857225	126857291	126857675	126857787	1389	39,46,45,45,33	0,0,4,1,0	12,15,9	1,1,0	-2	-1	1	1.0	1.0,1.0,0.849,0.957,1.0	0.857,0.882,1.0	0.048
1390	"ENSMUSG00000030689"	"Ino80e"	chr7	-	126857675	126857787	126857675	126857722	126857873	126857952	1390	22,29,51,43,34	1,4,0,0,0	10,13,13	1,0,0	-2	-1	0.792759117015	1.0	0.917,0.784,1.0,1.0,1.0	0.833,1.0,1.0	-0.004
1394	"ENSMUSG00000028581"	"Laptm5"	chr4	+	130926740	130926847	130926770	130926847	130926104	130926198	1394	0,0,0,2,0	6,18,13,15,5	0,1,0	3,8,5	-2	-1	1	1.0	0.0,0.0,0.0,0.063,0.0	0.0,0.059,0.0	-0.007
1395	"ENSMUSG00000028581"	"Laptm5"	chr4	+	130926751	130926847	130926770	130926847	130926104	130926198	1395	0,0,0,2,0	6,18,13,15,5	0,1,0	3,8,5	-2	-1	1	1.0	0.0,0.0,0.0,0.063,0.0	0.0,0.059,0.0	-0.007
1398	"ENSMUSG00000038902"	"Pogz"	chr3	+	94864457	94864667	94864484	94864667	94864087	94864378	1398	10,8,16,16,9	0,2,1,0,0	7,14,5	2,0,0	-2	-1	1	1.0	1.0,0.667,0.889,1.0,1.0	0.636,1.0,1.0	0.033
1399	"ENSMUSG00000025932"	"Eya1"	chr1	-	14270704	14270842	14270704	14270827	14274064	14274210	1399	9,7,14,9,14	2,7,9,0,5	9,20,14	1,7,6	-2	-1	0.771527657469	1.0	0.692,0.333,0.438,1.0,0.583	0.818,0.588,0.538	-0.039
1400	"ENSMUSG00000025932"	"Eya1"	chr1	-	14274064	14274207	14274064	14274143	14274533	14274603	1400	6,6,11,6,5	2,3,10,1,0	3,13,3	0,4,2	-2	-1	0.671754390399	1.0	0.6,0.5,0.355,0.75,1.0	1.0,0.619,0.429	-0.042
1401	"ENSMUSG00000025932"	"Eya1"	chr1	-	14274064	14274210	14274064	14274143	14274533	14274603	1401	4,3,6,1,9	2,3,10,1,0	5,11,5	0,4,2	-2	-1	0.193352541528	1.0	0.5,0.333,0.231,0.333,1.0	1.0,0.579,0.556	-0.232
1402	"ENSMUSG00000025932"	"Eya1"	chr1	-	14274064	14274210	14274064	14274207	14274533	14274603	1402	1,1,2,1,6	3,4,7,6,2	4,7,3	2,9,1	-2	-1	0.0502004408777	0.453606452398	0.143,0.111,0.125,0.077,0.6	0.5,0.28,0.6	-0.249
1405	"ENSMUSG00000028249"	"Sdcbp"	chr4	+	6385025	6385187	6385028	6385187	6380989	6381099	1405	59,76,86,76,68	19,18,23,18,17	31,45,46	2,13,4	-2	-1	0.0548037294563	0.480847582908	0.608,0.679,0.652,0.679,0.667	0.886,0.634,0.852	-0.134
1406	"ENSMUSG00000029516"	"Cit"	chr5	+	115981649	115981812	115981694	115981812	115979761	115979869	1406	0,4,0,0,0	2,3,0,0,1	0,2,0	0,1,0	-2	-1	1	1.0	0.0,0.4,NA,NA,0.0	NA,0.5,NA	-0.367
1407	"ENSMUSG00000029516"	"Cit"	chr5	+	116005781	116006091	116005784	116006091	115997673	115997853	1407	0,0,1,1,0	1,1,4,2,0	0,0,0	0,2,2	-2	-1	1	1.0	0.0,0.0,0.111,0.2,NA	NA,0.0,0.0	0.078
1408	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	138223489	138223649	138223528	138223649	138222088	138222188	1408	68,71,145,77,83	3,9,9,10,11	33,26,12	6,1,1	-2	-1	0.81875586249	1.0	0.919,0.798,0.89,0.794,0.79	0.733,0.929,0.857	-0.001
1410	"ENSMUSG00000020708"	"Psmc5"	chr11	+	106262403	106262691	106262580	106262691	106262117	106262308	1410	265,233,289,195,189	0,0,0,0,1	203,230,186	0,0,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,0.99	1.0,1.0,1.0	-0.002
1411	"ENSMUSG00000009739"	"Pou6f1"	chr15	-	100587788	100587910	100587788	100587905	100591840	100592033	1411	4,8,6,7,3	0,0,2,0,0	9,9,8	0,0,5	-2	-1	0.03692292664	0.384704316536	1.0,1.0,0.6,1.0,1.0	1.0,1.0,0.444	0.105
1412	"ENSMUSG00000004980"	"Hnrnpa2b1"	chr6	-	51464427	51464547	51464427	51464451	51465178	51465241	1412	589,400,721,575,400	0,0,1,0,0	447,660,627	0,0,0	-2	-1	1	1.0	1.0,1.0,0.997,1.0,1.0	1.0,1.0,1.0	-0.001
1413	"ENSMUSG00000026991"	"Pkp4"	chr2	+	59308007	59308557	59308084	59308557	59305304	59305492	1413	27,36,34,27,28	1,5,0,4,0	24,19,12	0,2,0	-2	-1	0.033518183001	0.363545434716	0.931,0.783,1.0,0.771,1.0	1.0,0.826,1.0	-0.045
1414	"ENSMUSG00000026991"	"Pkp4"	chr2	+	59308007	59308557	59308089	59308557	59305304	59305492	1414	27,36,34,27,28	0,0,1,0,0	24,19,12	1,0,3	-2	-1	0.211635678907	1.0	1.0,1.0,0.944,1.0,1.0	0.923,1.0,0.667	0.125
1415	"ENSMUSG00000026991"	"Pkp4"	chr2	+	59308084	59308557	59308089	59308557	59305304	59305492	1415	1,5,0,4,0	0,0,1,0,0	0,2,0	1,0,3	-2	-1	1	1.0	1.0,1.0,0.0,1.0,NA	0.0,1.0,0.0	0.417
1416	"ENSMUSG00000026991"	"Pkp4"	chr2	+	59311693	59311913	59311696	59311913	59310101	59310290	1416	15,23,21,25,22	4,0,2,7,2	11,12,9	1,2,0	-2	-1	0.0483871603498	0.452571658189	0.652,1.0,0.84,0.641,0.846	0.846,0.75,1.0	-0.07
1417	"ENSMUSG00000057230"	"Aak1"	chr6	+	86963992	86964225	86963995	86964225	86956258	86956572	1417	1,0,3,0,0	3,1,4,0,0	0,0,1	1,0,0	-2	-1	1	1.0	0.143,0.0,0.273,NA,NA	0.0,NA,1.0	-0.361
1418	"ENSMUSG00000024953"	"Prdx5"	chr19	-	6907065	6907127	6907065	6907120	6907241	6907280	1418	507,659,646,506,499	0,0,0,0,0	377,209,220	0,1,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.991,1.0	0.003
1419	"ENSMUSG00000020368"	"Canx"	chr11	-	50311603	50311784	50311603	50311780	50325492	50325673	1419	10,35,32,29,7	0,0,1,0,0	11,40,40	0,0,1	-2	-1	1	1.0	1.0,1.0,0.941,1.0,1.0	1.0,1.0,0.952	0.004
1420	"ENSMUSG00000034771"	"Tle2"	chr10	+	81576528	81576642	81576597	81576642	81576235	81576299	1420	0,0,0,0,1	11,3,9,7,1	0,0,0	4,8,5	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.333	0.0,0.0,0.0	0.067
1421	"ENSMUSG00000034771"	"Tle2"	chr10	+	81577628	81577691	81577688	81577691	81576597	81576642	1421	8,6,6,10,7	0,0,1,0,0	6,10,9	1,0,0	-2	-1	1	1.0	1.0,1.0,0.75,1.0,1.0	0.75,1.0,1.0	0.033
1422	"ENSMUSG00000034771"	"Tle2"	chr10	+	81584602	81584741	81584659	81584741	81584012	81584089	1422	3,1,2,1,0	0,0,0,0,0	0,0,0	0,0,1	-2	-1	1	1.0	1.0,1.0,1.0,1.0,NA	NA,NA,0.0	1.0
1423	"ENSMUSG00000034771"	"Tle2"	chr10	+	81586854	81586928	81586857	81586928	81586212	81586337	1423	1,4,12,1,4	7,2,12,4,8	0,3,0	0,0,1	-2	-1	1	1.0	0.067,0.5,0.333,0.111,0.2	NA,1.0,0.0	-0.258
1424	"ENSMUSG00000034771"	"Tle2"	chr10	+	81586854	81586928	81586857	81586928	81586212	81586373	1424	2,5,2,1,0	7,4,0,8,3	1,4,0	4,2,4	-2	-1	0.958100069288	1.0	0.125,0.385,1.0,0.059,0.0	0.111,0.5,0.0	0.11
1425	"ENSMUSG00000034771"	"Tle2"	chr10	+	81590224	81590473	81590352	81590473	81589419	81589496	1425	2,3,7,8,8	1,1,2,1,0	1,1,7	0,1,2	-2	-1	0.701132666663	1.0	0.5,0.6,0.636,0.8,1.0	1.0,0.333,0.636	0.051
1426	"ENSMUSG00000044037"	"Als2cl"	chr9	+	110884014	110884146	110884017	110884146	110882713	110882823	1426	2,0,1,0,3	0,0,1,1,0	0,0,1	0,0,0	-2	-1	1	1.0	1.0,NA,0.333,0.0,1.0	NA,NA,1.0	-0.417
1429	"ENSMUSG00000012535"	"Tnpo3"	chr6	-	29554794	29554980	29554794	29554962	29555152	29555309	1429	0,1,0,2,1	49,32,68,40,53	0,0,2	35,59,47	-2	-1	1	1.0	0.0,0.015,0.0,0.024,0.009	0.0,0.0,0.021	0.003
1430	"ENSMUSG00000039795"	"Zfand1"	chr3	-	10340993	10341149	10340993	10341145	10344800	10344922	1430	28,32,24,16,19	0,0,1,0,0	13,12,15	0,0,0	-2	-1	1	1.0	1.0,1.0,0.923,1.0,1.0	1.0,1.0,1.0	-0.015
1431	"ENSMUSG00000039795"	"Zfand1"	chr3	-	10347164	10347411	10347164	10347204	10348509	10348552	1431	0,0,0,0,3	16,18,9,2,8	0,1,3	0,4,11	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.158	NA,0.111,0.12	-0.084
1435	"ENSMUSG00000041375"	"Ccdc9"	chr7	-	16284270	16284375	16284270	16284362	16284494	16284546	1435	19,15,17,18,16	0,0,0,0,0	7,48,23	0,1,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.96,1.0	0.013
1436	"ENSMUSG00000041375"	"Ccdc9"	chr7	-	16284270	16284413	16284270	16284362	16284494	16284546	1436	0,1,2,0,0	0,0,0,0,0	0,0,0	0,1,0	-2	-1	1	1.0	NA,1.0,1.0,NA,NA	NA,0.0,NA	1.0
1441	"ENSMUSG00000032000"	"Birc3"	chr9	-	7850919	7851171	7850919	7851086	7854366	7854606	1441	6,7,5,10,3	0,0,1,0,0	1,5,3	0,0,0	-2	-1	1	1.0	1.0,1.0,0.714,1.0,1.0	1.0,1.0,1.0	-0.057
1442	"ENSMUSG00000029141"	"Slc4a1ap"	chr5	+	31548610	31548681	31548613	31548681	31540385	31540497	1442	10,2,3,5,0	1,0,0,0,0	2,0,2	0,0,0	-2	-1	1	1.0	0.833,1.0,1.0,1.0,NA	1.0,NA,1.0	-0.042
1443	"ENSMUSG00000029141"	"Slc4a1ap"	chr5	+	31548610	31548681	31548613	31548681	31546179	31546266	1443	21,5,17,13,5	5,1,2,3,5	5,3,4	4,3,1	-2	-1	0.123440639355	0.799098470598	0.677,0.714,0.81,0.684,0.333	0.385,0.333,0.667	0.182
1445	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20719379	20720036	20719812	20720036	20718996	20719225	1445	35,31,39,22,26	0,0,0,1,0	13,16,11	0,0,0	-2	-1	1	1.0	1.0,1.0,1.0,0.917,1.0	1.0,1.0,1.0	-0.017
1446	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20722827	20723006	20722895	20723006	20722459	20722579	1446	26,21,27,25,19	2,0,0,2,2	16,35,39	0,3,1	-2	-1	0.862678536369	1.0	0.867,1.0,1.0,0.862,0.826	1.0,0.854,0.951	-0.024
1447	"ENSMUSG00000021704"	"Mtx3"	chr13	+	92846817	92846953	92846860	92846953	92845620	92845697	1447	0,0,3,2,1	7,1,1,2,0	0,1,0	2,2,2	-2	-1	0.104721679967	0.72209547695	0.0,0.0,0.6,0.333,1.0	0.0,0.2,0.0	0.32
1453	"ENSMUSG00000019790"	"Stxbp5"	chr10	-	9769340	9769710	9769340	9769534	9770449	9770689	1453	6,8,7,9,13	0,0,0,1,1	7,6,10	0,0,1	-2	-1	1	1.0	1.0,1.0,1.0,0.818,0.867	1.0,1.0,0.833	-0.007
1458	"ENSMUSG00000021945"	"Zmym2"	chr14	+	56956179	56956294	56956225	56956294	56950176	56950328	1458	32,28,48,26,38	0,0,0,0,1	41,24,35	2,1,0	-2	-1	0.382096329182	1.0	1.0,1.0,1.0,1.0,0.95	0.911,0.923,1.0	0.045
1465	"ENSMUSG00000002107"	"Celf2"	chr2	-	6553784	6553982	6553784	6553964	6560670	6560790	1465	2,0,4,1,1	15,19,19,17,16	5,5,4	8,12,29	-2	-1	0.00273583649509	0.0643264240973	0.063,0.0,0.095,0.029,0.03	0.238,0.172,0.065	-0.115
1467	"ENSMUSG00000036779"	"Tent4b"	chr8	+	88252385	88252573	88252526	88252573	88252181	88252285	1467	24,19,25,27,30	2,0,1,2,1	16,16,23	0,0,1	-2	-1	0.134557336292	0.838099980333	0.857,1.0,0.926,0.871,0.938	1.0,1.0,0.92	-0.055
1468	"ENSMUSG00000061171"	"Slc38a11"	chr2	-	65353762	65354906	65353762	65353869	65355323	65355389	1468	0,0,0,0,3	2,0,0,2,0	0,0,0	0,1,0	-2	-1	1	1.0	0.0,NA,NA,0.0,1.0	NA,0.0,NA	0.333
1475	"ENSMUSG00000023079"	"Gtf2ird1"	chr5	-	134366835	134366916	134366835	134366895	134376106	134376135	1475	5,2,7,9,3	0,0,1,0,0	0,0,0	2,0,0	-2	-1	1	1.0	1.0,1.0,0.778,1.0,1.0	0.0,NA,NA	0.956
1476	"ENSMUSG00000023079"	"Gtf2ird1"	chr5	-	134382529	134382685	134382529	134382586	134382780	134382830	1476	2,1,7,2,6	12,13,10,17,8	0,0,0	1,3,4	-2	-1	0.000128076449223	0.00752543471796	0.077,0.037,0.259,0.056,0.273	0.0,0.0,0.0	0.14
1479	"ENSMUSG00000027465"	"Tbc1d20"	chr2	+	152307988	152308431	152308329	152308431	152304945	152305026	1479	55,68,61,75,52	0,0,1,0,0	31,38,37	0,0,0	-2	-1	1	1.0	1.0,1.0,0.968,1.0,1.0	1.0,1.0,1.0	-0.006
1480	"ENSMUSG00000023307"	"March5"	chr19	+	37220638	37220805	37220668	37220805	37220302	37220486	1480	146,137,163,156,135	1,0,1,1,0	98,133,125	0,0,1	-2	-1	1	1.0	0.986,1.0,0.988,0.987,1.0	1.0,1.0,0.984	-0.002
1485	"ENSMUSG00000030814"	"Bcl7c"	chr7	-	127707175	127707337	127707175	127707304	127707432	127707541	1485	63,44,78,70,54	1,0,0,2,0	30,16,18	0,0,0	-2	-1	1	1.0	0.969,1.0,1.0,0.946,1.0	1.0,1.0,1.0	-0.017
1487	"ENSMUSG00000029016"	"Clcn6"	chr4	-	148010653	148010810	148010653	148010776	148010971	148011129	1487	6,6,7,5,5	0,4,3,1,0	3,5,6	0,2,0	-2	-1	0.00312364405748	0.0702572004674	1.0,0.429,0.538,0.714,1.0	1.0,0.556,1.0	-0.116
1490	"ENSMUSG00000055436"	"Srsf11"	chr3	-	158012779	158012896	158012779	158012875	158013951	158014041	1490	6,2,2,5,3	51,50,62,57,48	3,0,0	27,6,10	-2	-1	0.199262991495	1.0	0.056,0.02,0.016,0.042,0.03	0.053,0.0,0.0	0.015
1491	"ENSMUSG00000029346"	"Srrd"	chr5	-	112338317	112338567	112338317	112338472	112339718	112339817	1491	1,2,8,4,3	17,6,15,15,9	1,1,3	5,7,3	-2	-1	0.602681805708	1.0	0.029,0.143,0.211,0.118,0.143	0.091,0.067,0.333	-0.035
1492	"ENSMUSG00000062761"	"Zfp512"	chr5	+	31465445	31465633	31465451	31465633	31453154	31453213	1492	6,3,8,4,8	1,0,0,0,2	6,6,10	0,0,0	-2	-1	1	1.0	0.75,1.0,1.0,1.0,0.667	1.0,1.0,1.0	-0.117
1497	"ENSMUSG00000011884"	"Gltp"	chr5	-	114674053	114674204	114674053	114674185	114676264	114676398	1497	26,32,43,29,33	3,0,0,0,2	10,9,13	0,0,0	-2	-1	0.817822632032	1.0	0.813,1.0,1.0,1.0,0.892	1.0,1.0,1.0	-0.059
1501	"ENSMUSG00000004099"	"Dnmt1"	chr9	-	20940475	20940554	20940475	20940551	20941372	20941583	1501	1,1,5,6,7	3,5,2,4,3	2,0,2	0,5,3	-2	-1	0.204750030216	1.0	0.143,0.091,0.556,0.429,0.538	1.0,0.0,0.25	-0.065
1502	"ENSMUSG00000031483"	"Erlin2"	chr8	+	27035989	27036093	27036013	27036093	27033385	27033475	1502	0,0,2,2,0	12,6,11,23,14	0,0,0	7,9,6	-2	-1	1	1.0	0.0,0.0,0.083,0.042,0.0	0.0,0.0,0.0	0.025
