ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
477	"ENSMUSG00000026003"	"Acadl"	chr1	-	66838278	66838406	66841621	66841735	66836961	66837048	66843080	66843182	477	417,425,358	686,627,756	478,197,156	761,377,347	113	127	0.484094419312	0.908633204645	0.406,0.432,0.347	0.414,0.37,0.336	0.022
478	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62149238	62149352	62159996	62160128	62107147	62107465	62175466	62175548	478	1,0,1	0,0,3	1,3,0	0,0,1	113	131	1	1.0	1.0,NA,0.279	1.0,1.0,0.0	-0.027
479	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62149238	62149352	62175466	62175548	62107147	62107465	62242173	62242301	479	0,0,1	1,2,1	1,2,0	2,0,1	113	81	0.257714512207	0.671925954327	0.0,0.0,0.418	0.264,1.0,0.0	-0.282
480	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62159996	62160128	62175466	62175548	62107147	62107465	62242173	62242301	480	0,0,3	1,2,1	0,0,0	2,0,1	131	81	1	1.0	0.0,0.0,0.65	0.0,NA,0.0	0.217
481	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62159996	62160128	62175466	62175548	62149238	62149352	62242173	62242301	481	0,0,1	2,1,1	0,0,0	1,1,1	131	81	1	1.0	0.0,0.0,0.382	0.0,0.0,0.0	0.127
482	"ENSMUSG00000027259"	"Adal"	chr2	+	121146032	121146120	121148240	121148322	121143148	121143209	121150219	121150346	482	5,8,5	7,17,4	5,8,7	20,10,7	87	81	0.755844722244	1.0	0.399,0.305,0.538	0.189,0.427,0.482	0.048
483	"ENSMUSG00000002249"	"Tead3"	chr17	-	28336273	28336336	28336510	28336573	28335484	28335496	28340153	28340218	483	1,8,4	1,3,1	4,3,2	0,2,0	62	62	0.0263892696372	0.181344443829	0.5,0.727,0.8	1.0,0.6,1.0	-0.191
484	"ENSMUSG00000068921"	"Dap3"	chr3	-	88933564	88933666	88936148	88936253	88930911	88931020	88942774	88942828	484	33,51,27	54,64,44	33,24,32	34,32,50	104	101	0.571741719949	0.986521790889	0.372,0.436,0.373	0.485,0.421,0.383	-0.036
485	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	74273777	74274026	74274367	74274468	74273216	74273691	74276478	74276556	485	148,207,136	142,129,117	177,60,80	146,112,88	100	248	0.0370992520995	0.22113281807	0.721,0.799,0.742	0.75,0.571,0.693	0.083
486	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	74274367	74274468	74276478	74276556	74273216	74273691	74276645	74276734	486	83,100,75	2,2,0	75,52,50	0,1,0	77	100	1	1.0	0.982,0.985,1.0	1.0,0.985,1.0	-0.006
487	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	74274367	74274468	74276645	74276734	74273216	74273691	74277038	74277342	487	66,139,92	4,8,3	120,90,112	2,4,2	88	100	0.0720178122437	0.334455153928	0.949,0.952,0.972	0.986,0.962,0.985	-0.02
488	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	74276478	74276556	74276645	74276734	74273216	74273691	74277038	74277342	488	66,139,92	3,0,7	120,90,112	0,2,1	88	77	0.0313506918499	0.203657033384	0.951,1.0,0.92	1.0,0.975,0.99	-0.031
489	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	74276478	74276556	74276645	74276734	74274367	74274468	74277038	74277342	489	65,141,92	132,152,123	120,90,112	154,47,66	88	77	0.00838073679195	0.0811590916834	0.301,0.448,0.396	0.405,0.626,0.598	-0.161
498	"ENSMUSG00000028788"	"Ptp4a2"	chr4	+	129845061	129845192	129846464	129846539	129838977	129839678	129847713	129849978	498	7,1,1	665,574,632	5,2,1	554,402,416	130	74	1	1.0	0.006,0.001,0.001	0.005,0.003,0.001	-0.0
499	"ENSMUSG00000046519"	"Golph3l"	chr3	+	95591716	95591905	95607905	95608037	95588933	95589134	95609671	95609786	499	6,18,10	6,22,11	9,16,13	8,3,15	188	131	0.194542758312	0.572609924023	0.411,0.363,0.388	0.439,0.788,0.377	-0.147
500	"ENSMUSG00000039997"	"Ifi203"	chr1	-	173928274	173929516	173933782	173933926	173926805	173927222	173935009	173935177	500	3,2,4	10,3,12	7,2,0	15,2,0	143	1241	1	1.0	0.722,0.853,0.743	0.802,0.897,NA	-0.077
501	"ENSMUSG00000033411"	"Ctdspl2"	chr2	+	121978891	121979041	121981151	121981364	121977330	121977469	121986948	121987027	501	0,7,0	2,11,6	8,3,1	5,3,9	149	212	0.110147453354	0.421328721703	0.0,0.475,0.0	0.695,0.587,0.137	-0.315
502	"ENSMUSG00000039275"	"Foxk2"	chr11	+	121296028	121296222	121296222	121296351	121290743	121290890	121296913	121297089	502	36,79,36	1,0,0	49,35,42	0,0,0	193	128	1	1.0	0.96,1.0,1.0	1.0,1.0,1.0	-0.013
503	"ENSMUSG00000028906"	"Epb41"	chr4	-	131997498	131997541	132000199	132000304	131991210	131991286	132003584	132003794	503	22,73,29	6,15,12	43,54,35	19,12,16	104	42	0.395920325864	0.828808995337	0.597,0.663,0.494	0.478,0.645,0.469	0.054
504	"ENSMUSG00000028906"	"Epb41"	chr4	-	132000199	132000304	132003584	132003794	131997498	131997541	132006957	132007438	504	26,51,30	18,46,13	53,38,34	25,29,32	209	104	0.97671248903	1.0	0.418,0.356,0.535	0.513,0.395,0.346	0.018
505	"ENSMUSG00000024074"	"Crim1"	chr17	+	78281245	78281366	78302986	78303108	78237771	78237915	78313123	78313306	505	0,5,1	13,25,6	0,3,6	15,27,21	120	121	0.491716518973	0.913658738606	0.0,0.168,0.144	0.0,0.101,0.224	-0.004
506	"ENSMUSG00000035069"	"Oma1"	chr4	+	103331304	103331379	103353501	103353651	103325292	103325400	103365972	103366443	506	1,2,0	40,49,53	1,5,3	44,38,34	74	149	0.00958029508325	0.0900114730138	0.048,0.076,0.0	0.044,0.209,0.151	-0.093
507	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52003653	52003758	52003972	52004116	52002284	52002462	52004611	52004742	507	11,17,15	23,19,19	8,18,4	21,3,6	104	143	0.396977907841	0.828808995337	0.397,0.552,0.521	0.344,0.892,0.478	-0.081
509	"ENSMUSG00000026991"	"Pkp4"	chr2	+	59214677	59214814	59266387	59266500	59160849	59161128	59289217	59289252	509	1,1,5	12,6,2	1,8,4	7,11,7	136	112	0.510541809276	0.924589918511	0.064,0.121,0.673	0.105,0.375,0.32	0.019
510	"ENSMUSG00000026991"	"Pkp4"	chr2	+	59214677	59214814	59266387	59266500	59161019	59161128	59305065	59305134	510	0,0,3	0,1,0	1,7,3	0,0,1	136	112	1	1.0	NA,0.0,1.0	1.0,1.0,0.712	-0.404
511	"ENSMUSG00000107476"	"Zfp862-ps"	chr6	+	48514151	48514326	48525023	48525122	48511814	48512512	48527444	48527549	511	1,0,0	3,1,0	4,0,1	0,1,0	174	98	1	1.0	0.158,0.0,NA	1.0,0.0,1.0	-0.588
512	"ENSMUSG00000034771"	"Tle2"	chr10	+	81580483	81580667	81580894	81580914	81580256	81580331	81581644	81581755	512	0,1,2	1,1,0	0,0,1	0,1,1	183	19	1	1.0	0.0,0.094,1.0	NA,0.0,0.094	0.318
515	"ENSMUSG00000028559"	"Osbpl9"	chr4	-	109087394	109087485	109101115	109101163	109073036	109073149	109102496	109102592	515	1,0,0	0,3,0	0,0,0	2,1,0	47	90	1	1.0	1.0,0.0,NA	0.0,0.0,NA	0.5
516	"ENSMUSG00000035325"	"Sec31a"	chr5	-	100388533	100388611	100389067	100389106	100386127	100386203	100390758	100390833	516	11,12,4	16,28,15	8,12,10	12,15,33	38	77	0.712596208183	1.0	0.582,0.465,0.351	0.575,0.618,0.38	-0.058
517	"ENSMUSG00000044224"	"Dnajc21"	chr15	-	10447695	10447771	10449575	10449748	10446755	10447226	10451554	10451597	517	121,123,99	83,52,61	87,32,39	44,29,41	172	75	0.187011221793	0.563106614583	0.389,0.508,0.414	0.463,0.325,0.293	0.077
518	"ENSMUSG00000049643"	"2310022A10Rik"	chr7	+	27574590	27574740	27578712	27578783	27565646	27565728	27580336	27580691	518	0,0,2	63,52,74	0,0,1	52,67,45	149	70	1	1.0	0.0,0.0,0.013	0.0,0.0,0.01	0.001
519	"ENSMUSG00000023079"	"Gtf2ird1"	chr5	-	134360237	134360275	134362510	134362548	134358987	134359118	134363181	134363374	519	2,6,2	1,0,2	3,3,2	0,2,0	37	37	0.650935794308	1.0	0.667,1.0,0.5	1.0,0.6,1.0	-0.144
521	"ENSMUSG00000021583"	"Erap1"	chr13	+	74666443	74666575	74666717	74666789	74666098	74666230	74667957	74668112	521	6,17,5	6,15,11	5,14,4	12,16,6	131	71	0.531884600836	0.951174069893	0.351,0.381,0.198	0.184,0.322,0.265	0.053
522	"ENSMUSG00000055436"	"Srsf11"	chr3	-	158023242	158023359	158024122	158024231	158022840	158022950	158026724	158026858	522	0,4,1	14,8,3	0,1,3	1,3,3	108	116	0.70707280954	1.0	0.0,0.349,0.264	0.0,0.264,0.518	-0.056
524	"ENSMUSG00000017119"	"Nbr1"	chr11	+	101577193	101577251	101577931	101578037	101576302	101576409	101580584	101581951	524	17,39,42	64,98,60	23,18,19	76,66,83	57	105	0.0632599337587	0.306709241518	0.329,0.423,0.563	0.358,0.334,0.297	0.109
525	"ENSMUSG00000020463"	"Ppp4r3b"	chr11	+	29202866	29202908	29205545	29205704	29200700	29200803	29209316	29209486	525	3,10,7	6,11,5	9,9,6	6,8,11	41	158	0.950715059581	1.0	0.658,0.778,0.844	0.853,0.813,0.678	-0.021
527	"ENSMUSG00000053453"	"Thoc7"	chr14	-	13950298	13950365	13951205	13951263	13950131	13950201	13953075	13953162	527	150,113,200	155,128,131	116,23,20	99,52,65	57	66	0.0263305484989	0.181344443829	0.528,0.505,0.639	0.576,0.339,0.263	0.165
528	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248577	128248720	128248886	128248974	128248419	128248472	128249089	128249195	528	12,19,11	37,15,30	12,23,13	18,21,11	142	87	0.104975971251	0.414667553896	0.166,0.437,0.183	0.29,0.402,0.42	-0.109
530	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96202130	96202188	96223093	96223198	96196336	96196560	96232681	96232748	530	3,16,0	6,10,0	25,7,15	9,4,2	57	104	1	1.0	0.477,0.745,NA	0.835,0.762,0.932	-0.232
531	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96223093	96223198	96232681	96232748	96202130	96202188	96247049	96247088	531	2,8,4	2,4,1	26,6,5	3,2,1	104	66	0.0951688453334	0.391747004429	0.388,0.559,0.717	0.846,0.656,0.76	-0.199
532	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96223093	96223198	96232681	96232748	96202130	96202188	96273838	96273942	532	6,11,5	6,13,4	28,6,6	15,15,14	104	66	0.687350179815	1.0	0.388,0.349,0.442	0.542,0.202,0.214	0.074
533	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96223093	96223198	96232681	96232748	96202130	96202188	96294964	96295127	533	2,8,4	2,3,0	26,6,5	1,3,0	104	66	0.142610740914	0.481058138215	0.388,0.629,1.0	0.943,0.559,1.0	-0.162
534	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96232681	96232748	96247049	96247088	96223093	96223198	96273838	96273942	534	10,19,4	2,2,0	23,16,16	3,0,0	66	38	0.270776532137	0.690901855389	0.742,0.845,1.0	0.815,1.0,1.0	-0.076
535	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96287600	96287722	96290579	96290627	96273838	96273942	96294964	96295127	535	33,44,15	4,9,9	62,30,43	13,1,3	121	47	0.0866889006547	0.372515870255	0.762,0.655,0.393	0.649,0.921,0.848	-0.203
536	"ENSMUSG00000020167"	"Tcf3"	chr10	-	80410397	80410624	80412826	80413062	80409546	80410274	80413204	80413337	536	12,27,22	28,33,34	11,14,16	14,21,16	235	226	0.429731535226	0.862571154913	0.292,0.44,0.384	0.43,0.391,0.49	-0.065
537	"ENSMUSG00000000318"	"Clec10a"	chr11	+	70168585	70168696	70169128	70169224	70167864	70168004	70169307	70169379	537	1,4,2	1,11,5	1,1,1	6,3,3	110	95	0.180076615884	0.549944617556	0.463,0.239,0.257	0.126,0.224,0.224	0.128
538	"ENSMUSG00000031078"	"Cttn"	chr7	-	144449936	144450021	144450977	144451088	144449559	144449615	144452026	144452137	538	20,16,24	0,1,0	19,17,14	0,0,0	110	84	1	1.0	1.0,0.924,1.0	1.0,1.0,1.0	-0.025
539	"ENSMUSG00000027684"	"Mecom"	chr3	-	29987029	29987177	29993485	29993702	29985340	29985494	29997645	29997748	539	1,6,3	3,1,1	2,6,4	1,3,0	216	147	0.338734640015	0.761905161735	0.185,0.803,0.671	0.576,0.576,1.0	-0.164
540	"ENSMUSG00000026817"	"Ak1"	chr2	+	32630234	32630398	32631075	32631192	32629520	32629884	32633293	32633400	540	1426,2127,1801	2645,3608,2612	1280,4549,3642	2273,3101,2582	163	116	0.0051550494706	0.0561891832014	0.277,0.296,0.329	0.286,0.511,0.501	-0.132
541	"ENSMUSG00000024969"	"Mark2"	chr19	-	7278041	7278086	7279110	7279278	7277279	7277450	7279985	7280012	541	2,5,0	18,23,9	1,9,7	15,16,22	167	44	0.0354383833638	0.216669233581	0.028,0.054,0.0	0.017,0.129,0.077	-0.047
542	"ENSMUSG00000032228"	"Tcf12"	chr9	-	72006700	72006762	72015637	72015711	72000415	72000518	72109675	72109748	542	8,33,16	0,1,0	19,28,31	0,0,0	73	61	1	1.0	1.0,0.965,1.0	1.0,1.0,1.0	-0.012
544	"ENSMUSG00000018171"	"Vmp1"	chr11	-	86602007	86602069	86607175	86607292	86586495	86586598	86611341	86611422	544	80,79,99	46,27,35	101,45,54	15,28,15	116	61	0.292237736859	0.709476432696	0.478,0.606,0.598	0.78,0.458,0.654	-0.07
545	"ENSMUSG00000018171"	"Vmp1"	chr11	-	86607175	86607292	86611341	86611422	86602007	86602069	86635174	86635306	545	82,78,82	69,92,103	87,48,49	101,51,44	80	116	0.871934689144	1.0	0.633,0.551,0.536	0.555,0.577,0.618	-0.01
546	"ENSMUSG00000022708"	"Zbtb20"	chr16	+	43232758	43232820	43302568	43302615	43024937	43024987	43462946	43462986	546	0,0,1	0,1,1	0,0,1	3,1,3	61	46	1	1.0	NA,0.0,0.43	0.0,0.0,0.201	0.148
548	"ENSMUSG00000023262"	"Acy1"	chr9	-	106434684	106434829	106435095	106435169	106434529	106434598	106435467	106435524	548	6,10,4	4,17,19	5,5,3	5,12,8	73	144	0.964207154733	1.0	0.747,0.537,0.293	0.664,0.451,0.425	0.012
549	"ENSMUSG00000051747"	"Ttn"	chr2	-	76826074	76826152	76826994	76827078	76822529	76822564	76831787	76831874	549	9,3,71	5,1,74	69,3,3	48,2,3	83	77	0.745751250525	1.0	0.625,0.736,0.471	0.571,0.582,0.481	0.066
551	"ENSMUSG00000051747"	"Ttn"	chr2	-	76832100	76832184	76838568	76838643	76831787	76831874	76838811	76838895	551	0,0,5	0,0,12	0,0,0	1,2,0	74	83	1	1.0	NA,NA,0.318	0.0,0.0,NA	0.318
552	"ENSMUSG00000051747"	"Ttn"	chr2	-	76838811	76838895	76847112	76847196	76831787	76831874	76847387	76847471	552	0,0,40	0,0,16	2,0,0	1,0,0	83	83	1	1.0	NA,NA,0.714	0.667,NA,NA	0.047
553	"ENSMUSG00000051747"	"Ttn"	chr2	-	76840232	76840313	76847112	76847196	76831787	76831874	76847387	76847471	553	0,0,40	0,0,26	2,0,0	4,0,0	83	80	1	1.0	NA,NA,0.597	0.325,NA,NA	0.272
554	"ENSMUSG00000051747"	"Ttn"	chr2	-	76841089	76841389	76847112	76847196	76831787	76831874	76847387	76847471	554	0,0,40	0,0,4	2,0,0	0,0,0	83	299	1	1.0	NA,NA,0.973	1.0,NA,NA	-0.027
555	"ENSMUSG00000051747"	"Ttn"	chr2	-	76843375	76843492	76847112	76847196	76831787	76831874	76847387	76847471	555	0,0,40	0,0,2	2,0,0	4,0,0	83	116	1	1.0	NA,NA,0.965	0.411,NA,NA	0.554
556	"ENSMUSG00000051747"	"Ttn"	chr2	-	76844204	76844279	76847112	76847196	76831787	76831874	76847387	76847471	556	0,0,40	1,0,25	2,0,0	4,0,0	83	74	1	1.0	0.0,NA,0.588	0.308,NA,NA	-0.014
557	"ENSMUSG00000051747"	"Ttn"	chr2	-	76857903	76857987	76862111	76862189	76831787	76831874	76862349	76862427	557	23,10,68	3,0,0	38,8,6	4,0,3	77	83	0.0185071069393	0.146558661143	0.892,1.0,1.0	0.911,1.0,0.683	0.099
559	"ENSMUSG00000051747"	"Ttn"	chr2	-	76862349	76862427	76862799	76862859	76857903	76857987	76863273	76863675	559	42,23,99	0,1,0	60,30,6	2,0,0	59	77	1	1.0	1.0,0.968,1.0	0.975,1.0,1.0	-0.002
560	"ENSMUSG00000051747"	"Ttn"	chr2	-	76883909	76884197	76903062	76903626	76881557	76881839	76906253	76906532	560	14,10,52	4,10,69	68,25,18	90,21,14	563	287	0.55383404352	0.974657748845	0.641,0.338,0.278	0.278,0.378,0.396	0.068
561	"ENSMUSG00000060600"	"Eno3"	chr11	+	70661961	70662070	70662213	70662272	70661388	70661590	70662362	70662510	561	25032,21746,22634	10849,10042,9954	16236,20277,16962	6246,6201,5595	108	58	0.000936406097075	0.0174971161734	0.553,0.538,0.55	0.583,0.637,0.619	-0.066
562	"ENSMUSG00000039233"	"Tbce"	chr13	-	14019701	14019887	14027697	14027782	14014351	14014823	14029275	14029406	562	17,29,10	10,37,10	16,38,30	23,19,8	84	185	0.167560770602	0.525761436813	0.789,0.633,0.688	0.605,0.815,0.892	-0.067
564	"ENSMUSG00000025237"	"Parp6"	chr9	+	59639763	59639812	59641023	59641096	59637633	59637701	59648829	59648909	564	16,15,11	18,17,14	9,10,11	7,11,13	48	72	0.679582552277	1.0	0.571,0.57,0.541	0.659,0.577,0.559	-0.038
565	"ENSMUSG00000025237"	"Parp6"	chr9	+	59639763	59639812	59641023	59641810	59637633	59637701	59648829	59648909	565	16,15,11	3,4,2	9,10,11	1,4,1	48	786	1	1.0	0.989,0.984,0.989	0.993,0.976,0.994	-0.0
566	"ENSMUSG00000021619"	"Atg10"	chr13	-	91040849	91040988	91154216	91154312	91022569	91022667	91208317	91208433	566	3,5,8	23,10,14	8,11,13	11,10,10	95	138	0.011271334272	0.101320156186	0.159,0.421,0.454	0.514,0.615,0.654	-0.25
567	"ENSMUSG00000020061"	"Mybpc1"	chr10	-	88519900	88519943	88521276	88521335	88518338	88518569	88522966	88523153	567	875,898,337	2760,1868,2000	681,697,450	1506,2193,1496	58	42	0.20352163773	0.589798843632	0.187,0.258,0.109	0.247,0.187,0.179	-0.02
570	"ENSMUSG00000000563"	"Atp5f1"	chr3	-	105951590	105951716	105954017	105954181	105943686	105943866	105955895	105956041	570	1175,1021,1007	1916,1686,1853	1005,672,688	1659,1096,1104	163	125	0.61520035197	1.0	0.32,0.317,0.294	0.317,0.32,0.323	-0.01
572	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29258057	29258135	29258678	29258755	29254545	29254619	29263394	29263475	572	3,12,6	8,6,2	6,2,2	16,5,5	76	77	0.0290804514125	0.192672472904	0.275,0.67,0.752	0.275,0.288,0.288	0.282
573	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29258678	29258755	29263394	29263475	29258057	29258135	29287390	29287463	573	4,13,10	6,10,2	12,3,8	10,5,3	80	76	0.739354125028	1.0	0.388,0.553,0.826	0.533,0.363,0.717	0.051
574	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29292822	29292949	29323801	29323824	29292151	29292220	29346766	29346906	574	0,0,1	3,9,3	1,0,0	12,8,2	22	126	1	1.0	0.0,0.0,0.656	0.323,0.0,0.0	0.111
575	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29292822	29292949	29323801	29323905	29292151	29292220	29346766	29346906	575	2,14,1	3,9,3	14,3,5	12,8,2	103	126	0.951722861734	1.0	0.449,0.656,0.29	0.588,0.314,0.754	-0.087
576	"ENSMUSG00000031516"	"Dctn6"	chr8	-	34098918	34099101	34104985	34105039	34097188	34097294	34106341	34106406	576	0,3,0	0,2,0	3,1,0	2,0,0	53	182	1	1.0	NA,0.837,NA	0.837,1.0,NA	-0.082
577	"ENSMUSG00000031516"	"Dctn6"	chr8	-	34098918	34099101	34104985	34105098	34097188	34097294	34106341	34106406	577	0,3,0	0,2,0	4,1,0	2,0,0	112	182	1	1.0	NA,0.709,NA	0.765,1.0,NA	-0.174
578	"ENSMUSG00000030846"	"Tial1"	chr7	-	128446730	128446798	128447038	128447107	128446194	128446270	128448120	128448208	578	1,1,0	12,9,2	1,0,0	5,0,1	68	67	1	1.0	0.076,0.099,0.0	0.165,NA,0.0	-0.024
579	"ENSMUSG00000009741"	"Ubp1"	chr9	+	113970141	113970260	113972750	113972893	113969325	113969416	113973518	113973570	579	10,15,7	13,14,20	11,10,6	16,9,5	118	142	0.456614611225	0.887091236527	0.481,0.563,0.296	0.453,0.572,0.591	-0.092
580	"ENSMUSG00000020744"	"Slc25a19"	chr11	-	115617517	115617701	115620876	115621047	115616520	115616651	115623871	115624027	580	83,88,67	87,119,68	56,46,65	84,59,44	170	183	0.860673026112	1.0	0.507,0.443,0.515	0.418,0.456,0.614	-0.008
581	"ENSMUSG00000107283"	"Mpv17"	chr5	-	31145245	31145278	31145494	31145590	31144699	31144752	31145683	31145776	581	48,34,55	6,9,5	34,20,27	8,10,8	95	32	0.0382072447461	0.223452717194	0.729,0.56,0.787	0.589,0.403,0.532	0.184
582	"ENSMUSG00000042569"	"Dhrs7b"	chr11	+	60852418	60852511	60855699	60855852	60851741	60851958	60857717	60858423	582	44,29,24	71,68,70	21,19,14	55,45,49	92	152	0.30074745755	0.717809364215	0.506,0.413,0.362	0.387,0.411,0.321	0.054
583	"ENSMUSG00000061816"	"Myl1"	chr1	-	66926533	66926707	66930185	66930329	66926065	66926285	66934517	66934542	583	922,864,1225	60903,57352,62684	636,2104,1918	41575,45792,40191	143	173	6.66133814775e-16	2.76945133493e-13	0.018,0.018,0.023	0.018,0.053,0.055	-0.022
584	"ENSMUSG00000061816"	"Myl1"	chr1	-	66926533	66926707	66930185	66930329	66926207	66926285	66934245	66934273	584	7568,10822,10956	60903,57352,62685	8470,6160,4991	41575,45792,40192	143	173	0.459231432909	0.890095422993	0.131,0.186,0.175	0.198,0.14,0.131	0.008
585	"ENSMUSG00000061816"	"Myl1"	chr1	-	66930185	66930329	66934245	66934273	66925022	66925065	66934517	66934542	585	56,50,116	923,864,1225	26,44,73	636,2104,1918	27	143	4.57577038482e-08	8.70958161079e-06	0.243,0.235,0.334	0.178,0.1,0.168	0.122
586	"ENSMUSG00000061816"	"Myl1"	chr1	-	66930185	66930329	66934245	66934273	66926533	66926707	66934517	66934542	586	56,50,116	20537,20647,22447	26,44,73	16288,16608,15964	27	143	0.219243554224	0.613808132449	0.014,0.013,0.027	0.008,0.014,0.024	0.003
587	"ENSMUSG00000061816"	"Myl1"	chr1	-	66930185	66930329	66934517	66934542	66926533	66926707	66935275	66935333	587	13,31,41	19615,19783,21224	20,66,37	15652,14507,14050	24	143	0.000970923590865	0.0177985172791	0.004,0.009,0.011	0.008,0.026,0.015	-0.008
590	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142281851	142281983	142282968	142283112	142277816	142278001	142303942	142303979	590	1,0,0	0,0,0	1,0,0	5,0,0	143	131	1	1.0	1.0,NA,NA	0.155,NA,NA	0.845
591	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142304704	142304722	142306283	142306298	142304296	142304469	142312122	142312214	591	0,0,0	121,161,117	2,0,0	155,126,77	14	17	1	1.0	0.0,0.0,0.0	0.015,0.0,0.0	-0.005
592	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142309527	142309544	142312122	142312214	142306283	142306298	142314405	142314448	592	7,3,14	625,543,509	7,10,4	663,451,301	91	16	1	1.0	0.002,0.001,0.005	0.002,0.004,0.002	0.0
593	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142352733	142352885	142391712	142391850	142314405	142314448	142395585	142395607	593	21,31,29	572,627,487	20,64,38	634,528,360	137	151	0.00243156548087	0.0342685880906	0.039,0.052,0.062	0.034,0.118,0.104	-0.034
594	"ENSMUSG00000032028"	"Nxpe2"	chr9	-	48323040	48323102	48326090	48326821	48320514	48320730	48339513	48339622	594	0,0,1	1,0,0	0,0,2	0,0,0	730	61	1	1.0	0.0,NA,1.0	NA,NA,1.0	-0.5
595	"ENSMUSG00000018417"	"Myo1b"	chr1	-	51766821	51766908	51768649	51768736	51763889	51763964	51769003	51769090	595	3,3,3	18,17,18	3,0,0	14,26,23	86	86	0.00601410351617	0.0629022273421	0.143,0.15,0.143	0.176,0.0,0.0	0.087
596	"ENSMUSG00000036026"	"Tmem63b"	chr17	-	45661756	45661924	45662862	45662968	45661453	45661569	45663506	45663669	596	61,80,44	91,65,58	56,94,53	71,87,89	105	167	0.763204537893	1.0	0.516,0.662,0.547	0.556,0.632,0.486	0.017
605	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31420244	31420288	31443165	31443220	31415279	31415357	31443837	31443908	605	0,0,0	0,1,1	1,0,0	0,1,1	43	54	1	1.0	NA,0.0,0.0	1.0,0.0,0.0	-0.333
606	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73282217	73282235	73283266	73283350	73276856	73276913	73292034	73292087	606	3,3,2	0,2,0	0,1,4	0,0,0	83	17	1	1.0	1.0,0.235,1.0	NA,1.0,1.0	-0.255
607	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73343132	73343359	73392343	73392447	73330848	73331015	73394647	73394744	607	0,3,1	12,20,7	3,2,0	16,27,22	103	226	0.882768129631	1.0	0.0,0.248,0.239	0.291,0.14,0.0	0.019
608	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73360025	73360337	73365040	73365195	73343132	73343359	73394647	73394744	608	0,3,4	0,0,1	4,1,5	0,0,0	154	311	1	1.0	NA,1.0,0.89	1.0,1.0,1.0	-0.055
609	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73365040	73365195	73391758	73391880	73343132	73343359	73392343	73392447	609	2,4,2	0,4,4	3,6,1	0,0,1	121	154	0.000234166471683	0.0068429869847	1.0,0.56,0.389	1.0,1.0,0.56	-0.204
610	"ENSMUSG00000022607"	"Ptk2"	chr15	-	73391758	73391880	73392343	73392447	73343284	73343359	73394647	73394744	610	0,0,1	0,4,2	3,2,0	2,2,0	103	121	1	1.0	NA,0.0,0.37	0.638,0.54,NA	-0.404
611	"ENSMUSG00000020520"	"Galnt10"	chr11	+	57721294	57721397	57725522	57725661	57645441	57645717	57736977	57737144	611	1,17,6	1,8,5	5,7,3	6,9,8	102	138	0.0416119939488	0.235854880734	0.575,0.742,0.619	0.53,0.513,0.337	0.185
612	"ENSMUSG00000046753"	"Ccdc66"	chr14	-	27500240	27500682	27505637	27505663	27498723	27498889	27506650	27506715	612	0,1,0	6,7,5	2,0,0	7,6,7	25	441	0.366414083788	0.792594962062	0.0,0.716,0.0	0.834,0.0,0.0	-0.039
616	"ENSMUSG00000030541"	"Idh2"	chr7	-	80095620	80095713	80095798	80095896	80094845	80095203	80096022	80096135	616	158,195,623	191,223,800	110,135,148	178,155,154	97	92	0.895879916117	1.0	0.44,0.453,0.425	0.37,0.452,0.477	0.006
