ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4019	"ENSMUSG00000041997"	"Tlk1"	chr2	-	70716611	70716719	70712406	70714165	70717781	70717893
4021	"ENSMUSG00000041997"	"Tlk1"	chr2	-	70757473	70757549	70754439	70754486	70770003	70770075
4024	"ENSMUSG00000041997"	"Tlk1"	chr2	-	70786876	70786995	70770003	70770075	70825192	70825228
4025	"ENSMUSG00000037499"	"Nenf"	chr1	-	191309918	191310022	191306788	191307089	191311459	191311520
4039	"ENSMUSG00000001700"	"Gramd3"	chr18	+	56469532	56469652	56432118	56432357	56474018	56474130
4040	"ENSMUSG00000001700"	"Gramd3"	chr18	+	56474018	56474130	56432118	56432357	56476602	56476669
4041	"ENSMUSG00000031023"	"Akip1"	chr7	+	109704950	109705031	109703945	109704170	109707397	109707511
4042	"ENSMUSG00000031023"	"Akip1"	chr7	+	109704952	109705031	109703751	109704170	109707397	109707511
4043	"ENSMUSG00000062232"	"Rapgef2"	chr3	-	79082623	79082647	79081061	79081285	79083198	79083322
4044	"ENSMUSG00000062232"	"Rapgef2"	chr3	-	79099093	79099230	79098219	79098378	79103962	79104140
4046	"ENSMUSG00000062232"	"Rapgef2"	chr3	-	79169738	79169756	79112170	79112302	79172907	79173075
4047	"ENSMUSG00000062232"	"Rapgef2"	chr3	-	79210690	79210747	79195934	79196018	79214956	79215027
4052	"ENSMUSG00000024425"	"Ndfip1"	chr18	+	38460544	38460650	38456054	38456121	38464276	38464374
4053	"ENSMUSG00000039701"	"Usp53"	chr3	-	122962883	122963018	122961154	122961432	122964254	122964347
4054	"ENSMUSG00000039701"	"Usp53"	chr3	-	122968588	122969249	122964254	122964347	122984281	122984510
4059	"ENSMUSG00000032059"	"Alg9"	chr9	+	50800118	50800241	50792301	50792407	50801937	50802092
4062	"ENSMUSG00000092463"	"Gm20489"	chrX	-	101265629	101265726	101265375	101265442	101266180	101266343
4065	"ENSMUSG00000019988"	"Nedd1"	chr10	-	92700719	92700949	92698725	92698927	92711170	92711311
4068	"ENSMUSG00000033278"	"Ptprm"	chr17	-	66813375	66813575	66810368	66810380	66814270	66814297
4070	"ENSMUSG00000033278"	"Ptprm"	chr17	-	66814270	66814297	66810368	66810380	66814466	66814541
4075	"ENSMUSG00000049606"	"Zfp644"	chr5	-	106634830	106635436	106619539	106619642	106635609	106636323
4077	"ENSMUSG00000049606"	"Zfp644"	chr5	-	106666784	106666845	106619539	106619642	106679679	106679743
4080	"ENSMUSG00000049606"	"Zfp644"	chr5	-	106666784	106666845	106635609	106638635	106695642	106695699
4081	"ENSMUSG00000049606"	"Zfp644"	chr5	-	106666784	106666845	106635609	106638635	106695797	106695975
4085	"ENSMUSG00000049606"	"Zfp644"	chr5	-	106681903	106682013	106666784	106666845	106690670	106690877
4087	"ENSMUSG00000049606"	"Zfp644"	chr5	-	106690670	106690877	106638426	106638635	106695642	106695699
4089	"ENSMUSG00000049606"	"Zfp644"	chr5	-	106690670	106690877	106666784	106666845	106695642	106695699
4092	"ENSMUSG00000049606"	"Zfp644"	chr5	-	106695642	106695699	106636806	106638635	106695797	106696166
4098	"ENSMUSG00000086003"	"B230206L02Rik"	chr11	+	94149835	94149965	94138486	94138663	94151337	94151412
4101	"ENSMUSG00000086003"	"B230206L02Rik"	chr11	+	94151337	94151412	94149835	94149965	94155455	94155497
4107	"ENSMUSG00000027751"	"Supt20"	chr3	+	54715153	54715256	54714687	54714796	54715533	54715689
4108	"ENSMUSG00000027751"	"Supt20"	chr3	+	54715156	54715256	54714687	54714796	54715533	54715689
4111	"ENSMUSG00000037270"	"4932438A13Rik"	chr3	+	36992676	36992727	36989794	36989888	36994774	36994981
4117	"ENSMUSG00000022807"	"Osbpl11"	chr16	+	33204671	33204847	33196073	33196142	33205922	33206002
4118	"ENSMUSG00000022807"	"Osbpl11"	chr16	+	33209925	33210102	33205922	33206002	33214341	33214543
4119	"ENSMUSG00000022807"	"Osbpl11"	chr16	+	33228961	33229148	33226856	33227355	33234422	33234605
4120	"ENSMUSG00000022807"	"Osbpl11"	chr16	+	33234422	33234605	33228961	33229148	33236254	33236408
4121	"ENSMUSG00000003068"	"Stk11"	chr10	+	80126032	80126165	80125374	80125568	80126232	80126369
4122	"ENSMUSG00000003068"	"Stk11"	chr10	+	80127903	80128100	80127044	80127102	80129904	80129975
4123	"ENSMUSG00000003068"	"Stk11"	chr10	+	80127957	80128100	80127044	80127102	80129904	80130111
4127	"ENSMUSG00000038773"	"Kdm3b"	chr18	+	34808240	34809489	34799284	34799359	34810258	34810460
4129	"ENSMUSG00000038383"	"Pigu"	chr2	-	155314501	155314599	155301200	155301355	155328580	155328681
4130	"ENSMUSG00000038383"	"Pigu"	chr2	-	155336681	155336741	155332645	155335423	155345647	155345712
4137	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59862619	59862726	59861323	59861740	59862816	59862857
4138	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59873215	59873309	59864301	59864335	59874238	59874328
4139	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59875124	59875235	59874238	59874328	59876666	59876851
4140	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59878129	59878550	59876666	59876851	59882400	59882547
4141	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59878129	59878587	59876667	59876851	59882400	59882574
4143	"ENSMUSG00000046311"	"Zfp62"	chr11	+	49204450	49204475	49203733	49204210	49212694	49212776
4151	"ENSMUSG00000057003"	"Myh4"	chr11	+	67243222	67243321	67243019	67243083	67243424	67243528
4152	"ENSMUSG00000057003"	"Myh4"	chr11	+	67249827	67249915	67249225	67249296	67249995	67250113
4153	"ENSMUSG00000057003"	"Myh4"	chr11	+	67257091	67257295	67256186	67256495	67258612	67258738
4154	"ENSMUSG00000057003"	"Myh4"	chr11	+	67259082	67259187	67258825	67258996	67259289	67259385
4155	"ENSMUSG00000057003"	"Myh4"	chr11	+	67259289	67259385	67259082	67259187	67260187	67260405
4165	"ENSMUSG00000034354"	"Mtmr3"	chr11	-	4485362	4485451	4480867	4482939	4485878	4485989
4166	"ENSMUSG00000034354"	"Mtmr3"	chr11	-	4485362	4485451	4480867	4482939	4487233	4488632
4167	"ENSMUSG00000034354"	"Mtmr3"	chr11	-	4485878	4485989	4480889	4482939	4487233	4488632
4171	"ENSMUSG00000026754"	"Golga1"	chr2	-	39017738	39017914	39016778	39016942	39018338	39018406
4172	"ENSMUSG00000026754"	"Golga1"	chr2	-	39039039	39039135	39035224	39035320	39041226	39041352
4178	"ENSMUSG00000060510"	"Zfp266"	chr9	-	20508018	20508185	20505976	20506065	20521019	20521119
4181	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123381399	123381561	123373752	123374064	123382526	123382601
4184	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123393131	123393237	123392921	123393014	123395550	123395685
4185	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123397006	123397094	123395550	123395710	123397982	123398141
4186	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123399264	123399344	123398515	123398606	123400624	123400697
4188	"ENSMUSG00000047129"	"1700113H08Rik"	chr10	+	87165022	87165134	87121409	87121478	87225876	87226236
4190	"ENSMUSG00000028582"	"Cc2d1b"	chr4	+	108631834	108631925	108631595	108631695	108633170	108633263
4192	"ENSMUSG00000001229"	"Dpp9"	chr17	-	56202840	56202902	56200582	56200683	56204171	56204300
4193	"ENSMUSG00000026201"	"Stk16"	chr1	+	75213112	75213228	75212885	75213006	75213575	75213697
4194	"ENSMUSG00000026201"	"Stk16"	chr1	+	75213132	75213228	75212599	75213006	75213575	75213697
4195	"ENSMUSG00000043635"	"Adamts3"	chr5	-	89710656	89710740	89708610	89708767	89721653	89721853
4196	"ENSMUSG00000026082"	"Rev1"	chr1	-	38067499	38067619	38063114	38063335	38071342	38071497
4197	"ENSMUSG00000026082"	"Rev1"	chr1	-	38074314	38074443	38071342	38071497	38079289	38079395
4198	"ENSMUSG00000026082"	"Rev1"	chr1	-	38074314	38075023	38071342	38071497	38079289	38079398
4200	"ENSMUSG00000026082"	"Rev1"	chr1	-	38081158	38081358	38079289	38079395	38083703	38083820
4209	"ENSMUSG00000059586"	"Nsmce2"	chr15	+	59378867	59379038	59374246	59374355	59416024	59416131
4212	"ENSMUSG00000031770"	"Herpud1"	chr8	+	94391731	94391854	94390717	94390848	94392173	94392309
4215	"ENSMUSG00000040929"	"Rfx3"	chr19	-	27923207	27923266	27900778	27900903	27982853	27982946
4225	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492938	128493045	128492601	128492745	128493333	128493353
4229	"ENSMUSG00000090841"	"Myl6"	chr10	-	128493538	128493566	128493333	128493353	128493999	128494051
4233	"ENSMUSG00000028049"	"Scamp3"	chr3	+	89181925	89182043	89181174	89181276	89182298	89182763
4234	"ENSMUSG00000049739"	"Zfp646"	chr7	+	127877902	127878107	127876795	127877212	127878569	127880188
4237	"ENSMUSG00000040287"	"Stac3"	chr10	+	127504857	127504955	127503855	127503916	127507225	127507292
4242	"ENSMUSG00000026558"	"Uck2"	chr1	-	167229892	167229990	167227731	167227780	167234691	167234834
4245	"ENSMUSG00000074582"	"Arfgef2"	chr2	+	166834470	166834617	166827541	166827665	166835612	166835792
4251	"ENSMUSG00000047810"	"Ccdc88b"	chr19	-	6847276	6847443	6846562	6846769	6847635	6847734
4252	"ENSMUSG00000047810"	"Ccdc88b"	chr19	-	6847418	6847443	6846599	6846769	6847635	6847734
4257	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254214	91254393	91250303	91250437	91262266	91262296
4258	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254259	91254393	91250318	91250437	91262266	91262296
4259	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254262	91254393	91250336	91250437	91262266	91262296
4260	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91262266	91262296	91254214	91254393	91275249	91275317
4261	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91265217	91265283	91262266	91262296	91275249	91275317
4262	"ENSMUSG00000061410"	"Zcchc14"	chr8	-	121618634	121618708	121611325	121611397	121628565	121628610
4264	"ENSMUSG00000068290"	"Ddrgk1"	chr2	-	130663347	130663554	130662076	130662189	130664474	130664659
4265	"ENSMUSG00000054469"	"Lclat1"	chr17	+	73161822	73161991	73107987	73108156	73169495	73169694
4274	"ENSMUSG00000071454"	"Dtnb"	chr12	+	3596648	3596862	3591905	3591986	3617605	3617691
4280	"ENSMUSG00000071454"	"Dtnb"	chr12	+	3632809	3632964	3617605	3617691	3643916	3644022
4284	"ENSMUSG00000071454"	"Dtnb"	chr12	+	3773550	3773640	3772586	3772746	3774569	3774610
4302	"ENSMUSG00000020156"	"Pwwp3a"	chr10	+	80238314	80238391	80236110	80236181	80238859	80238920
4303	"ENSMUSG00000038766"	"Gabpb2"	chr3	-	95190552	95190738	95189153	95189284	95200140	95200291
4304	"ENSMUSG00000038766"	"Gabpb2"	chr3	-	95204640	95204808	95203012	95203925	95206462	95206602
4305	"ENSMUSG00000038766"	"Gabpb2"	chr3	-	95208839	95208936	95206462	95206602	95216213	95216268
4306	"ENSMUSG00000038766"	"Gabpb2"	chr3	-	95216213	95216268	95206462	95206602	95217588	95217694
4307	"ENSMUSG00000090110"	"Cmc4"	chrX	-	75409545	75409613	75404845	75405218	75416014	75416213
4310	"ENSMUSG00000022853"	"Ehhadh"	chr16	-	21777798	21777902	21775344	21775511	21787706	21787807
4313	"ENSMUSG00000052539"	"Magi3"	chr3	-	104027797	104027983	104021774	104021877	104034005	104034188
4314	"ENSMUSG00000052539"	"Magi3"	chr3	-	104089458	104089668	104085207	104085385	104095064	104095184
4316	"ENSMUSG00000027651"	"Rprd1b"	chr2	+	158058651	158058827	158050086	158050213	158070560	158070656
4317	"ENSMUSG00000027651"	"Rprd1b"	chr2	+	158058651	158058827	158050086	158050213	158074929	158078207
4318	"ENSMUSG00000027651"	"Rprd1b"	chr2	+	158070560	158070656	158050086	158050213	158074929	158075067
4321	"ENSMUSG00000032727"	"Mier3"	chr13	+	111703628	111703763	111691235	111691381	111705221	111705342
4326	"ENSMUSG00000003778"	"Brd8"	chr18	-	34602202	34602247	34598614	34600241	34602671	34602776
4331	"ENSMUSG00000026339"	"Ccdc93"	chr1	+	121445639	121445738	121441781	121441893	121448223	121448280
4334	"ENSMUSG00000042133"	"Ppig"	chr2	+	69731745	69731813	69723092	69723363	69732196	69732274
4335	"ENSMUSG00000042133"	"Ppig"	chr2	+	69735867	69735897	69734290	69734378	69735988	69736128
4336	"ENSMUSG00000042133"	"Ppig"	chr2	+	69743612	69743780	69741485	69741693	69746027	69746115
4337	"ENSMUSG00000042133"	"Ppig"	chr2	+	69746027	69746115	69743612	69743780	69748960	69749097
4347	"ENSMUSG00000031310"	"Zmym3"	chrX	-	101414421	101414537	101414174	101414261	101414747	101414898
4354	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41634679	41634710	41633202	41633694	41643332	41643432
4355	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41634679	41634710	41633202	41633694	41647482	41647617
4357	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41634679	41634899	41633555	41633694	41643332	41643432
4359	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41643332	41643432	41633530	41633694	41647482	41647617
4363	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41643332	41643432	41634679	41634899	41647490	41647617
4366	"ENSMUSG00000031107"	"Rbmx2"	chrX	+	48697400	48697452	48695319	48695435	48706304	48706434
4367	"ENSMUSG00000056770"	"Setd3"	chr12	-	108112129	108112296	108111221	108111307	108113318	108113393
4368	"ENSMUSG00000056770"	"Setd3"	chr12	-	108118241	108118356	108113318	108113393	108119105	108119164
4369	"ENSMUSG00000056770"	"Setd3"	chr12	-	108119105	108119164	108113318	108113393	108157753	108158010
4371	"ENSMUSG00000056770"	"Setd3"	chr12	-	108165062	108165172	108162972	108163065	108179152	108179216
4376	"ENSMUSG00000029676"	"Pot1a"	chr6	-	25800702	25800836	25800325	25800510	25801352	25801398
4380	"ENSMUSG00000021036"	"Sptlc2"	chr12	-	87368930	87369125	87356547	87356702	87388045	87388241
4384	"ENSMUSG00000034731"	"Dgkh"	chr14	-	78584374	78584480	78581478	78581571	78585592	78585756
4388	"ENSMUSG00000031700"	"Gpt2"	chr8	+	85521338	85521494	85519408	85519622	85523255	85523368
4396	"ENSMUSG00000042500"	"Ago4"	chr4	-	126496748	126496948	126489540	126493331	126497210	126497312
4397	"ENSMUSG00000042500"	"Ago4"	chr4	-	126511399	126511533	126509950	126510135	126511725	126511854
4415	"ENSMUSG00000022193"	"Psmb5"	chr14	-	54616514	54616821	54614118	54614481	54617793	54618022
4416	"ENSMUSG00000022193"	"Psmb5"	chr14	-	54616775	54616821	54614120	54614481	54617793	54618008
4421	"ENSMUSG00000026939"	"Tmem141"	chr2	-	25621065	25621167	25620066	25620530	25621374	25621458
4422	"ENSMUSG00000026939"	"Tmem141"	chr2	-	25621065	25621173	25620066	25620530	25621374	25621458
4427	"ENSMUSG00000022678"	"Nde1"	chr16	+	14183475	14183612	14175126	14175439	14185693	14185873
4428	"ENSMUSG00000022678"	"Nde1"	chr16	+	14190086	14190232	14188312	14188404	14192341	14192828
4437	"ENSMUSG00000030869"	"Ndufab1"	chr7	-	122093616	122093704	122091525	122091685	122096608	122096731
4442	"ENSMUSG00000027386"	"Fbln7"	chr2	+	128889700	128889826	128880255	128880426	128892442	128892583
4443	"ENSMUSG00000027386"	"Fbln7"	chr2	+	128893766	128893904	128892442	128892583	128894765	128894904
4444	"ENSMUSG00000050697"	"Prkaa1"	chr15	+	5164711	5164805	5160602	5160744	5168567	5168712
4450	"ENSMUSG00000074994"	"Qser1"	chr2	-	104760493	104760589	104754794	104758605	104762810	104762963
4451	"ENSMUSG00000074994"	"Qser1"	chr2	-	104770042	104770180	104765958	104766056	104776171	104776389
4452	"ENSMUSG00000074994"	"Qser1"	chr2	-	104778136	104778253	104777318	104777452	104779934	104780260
4453	"ENSMUSG00000074994"	"Qser1"	chr2	-	104779934	104780260	104778136	104778253	104786519	104790197
4455	"ENSMUSG00000022404"	"Slc25a17"	chr15	-	81337935	81338087	81328700	81329166	81344100	81344161
4456	"ENSMUSG00000022404"	"Slc25a17"	chr15	-	81339973	81340040	81337935	81338087	81344100	81344161
4461	"ENSMUSG00000037296"	"Lsm1"	chr8	+	25793676	25793792	25792156	25792225	25801927	25802109
4471	"ENSMUSG00000038406"	"Scaf1"	chr7	-	45014204	45014335	45013479	45013593	45015464	45015857
4500	"ENSMUSG00000003235"	"Eif2b5"	chr16	+	20507007	20507131	20506380	20506471	20508027	20508153
4502	"ENSMUSG00000006462"	"A530013C23Rik"	chr2	+	167716929	167717014	167691176	167691260	167725379	167725484
4505	"ENSMUSG00000031394"	"Opn1mw"	chrX	+	74139802	74139968	74138418	74138587	74150545	74150751
4506	"ENSMUSG00000031394"	"Opn1mw"	chrX	+	74143445	74143496	74138418	74138587	74150545	74150756
4507	"ENSMUSG00000031394"	"Opn1mw"	chrX	+	74143445	74143496	74139802	74139968	74150545	74150756
4508	"ENSMUSG00000031394"	"Opn1mw"	chrX	+	74143445	74143685	74139802	74139968	74150545	74150760
4514	"ENSMUSG00000022091"	"Sorbs3"	chr14	-	70183665	70183772	70180467	70181231	70184006	70184107
4515	"ENSMUSG00000022091"	"Sorbs3"	chr14	-	70186858	70186984	70184827	70185136	70190727	70190842
4516	"ENSMUSG00000022091"	"Sorbs3"	chr14	-	70191015	70191062	70190727	70190842	70191432	70191575
4517	"ENSMUSG00000022091"	"Sorbs3"	chr14	-	70191147	70191200	70191015	70191062	70191432	70191575
4518	"ENSMUSG00000022091"	"Sorbs3"	chr14	-	70202930	70203048	70201348	70201542	70203271	70203416
4528	"ENSMUSG00000020363"	"Gfpt2"	chr11	+	49807694	49807793	49804951	49805059	49809033	49809159
4531	"ENSMUSG00000002458"	"Rgs19"	chr2	-	181691232	181691354	181689334	181689776	181691489	181691595
4537	"ENSMUSG00000021066"	"Atl1"	chr12	+	69960547	69960562	69959040	69959472	69963227	69966417
4538	"ENSMUSG00000043866"	"Taf10"	chr7	-	105743225	105743340	105739392	105743063	105743427	105743492
4543	"ENSMUSG00000064181"	"Rab3ip"	chr10	-	116918761	116918965	116915843	116915972	116919573	116919651
4544	"ENSMUSG00000064181"	"Rab3ip"	chr10	-	116928188	116928284	116919573	116919651	116937396	116937655
4545	"ENSMUSG00000064181"	"Rab3ip"	chr10	-	116937396	116937655	116928188	116928284	116939200	116939481
4548	"ENSMUSG00000080717"	"B230307C23Rik"	chr16	+	98015665	98015719	98008943	98009004	98031242	98031436
4549	"ENSMUSG00000080717"	"B230307C23Rik"	chr16	+	98015665	98015719	98008943	98009004	98031493	98031801
4553	"ENSMUSG00000022841"	"Ap2m1"	chr16	+	20542196	20542294	20541903	20542091	20542638	20542750
4554	"ENSMUSG00000026155"	"Smap1"	chr1	-	23866216	23866297	23859022	23859113	23871437	23871518
4556	"ENSMUSG00000058239"	"Usf2"	chr7	-	30955105	30955152	30954743	30954802	30956148	30956267
4560	"ENSMUSG00000058239"	"Usf2"	chr7	-	30956381	30956428	30956148	30956267	30956695	30956757
4561	"ENSMUSG00000040811"	"Eml2"	chr7	+	19190717	19190813	19186260	19186371	19191583	19191718
4564	"ENSMUSG00000097328"	"Tnfsf12"	chr11	-	69693620	69693674	69693505	69693541	69694749	69694825
4565	"ENSMUSG00000028989"	"Angptl7"	chr4	-	148497282	148497477	148496492	148496691	148497987	148498088
4566	"ENSMUSG00000023191"	"P3h3"	chr6	-	124854847	124854979	124854310	124854447	124855080	124855276
4568	"ENSMUSG00000025362"	"Rps26"	chr10	-	128625206	128625337	128624533	128624636	128626062	128626240
4575	"ENSMUSG00000013076"	"Amotl1"	chr9	-	14551621	14551747	14550391	14550621	14555573	14555764
4582	"ENSMUSG00000030982"	"Vps35l"	chr7	+	118833701	118833867	118826183	118826323	118838112	118838231
4583	"ENSMUSG00000031097"	"Tnni2"	chr7	+	142442690	142442697	142442329	142442498	142443170	142443212
4584	"ENSMUSG00000031097"	"Tnni2"	chr7	+	142443531	142443660	142443302	142443431	142443905	142444082
4585	"ENSMUSG00000031097"	"Tnni2"	chr7	+	142443570	142443660	142443302	142443431	142443905	142444036
4586	"ENSMUSG00000031097"	"Tnni2"	chr7	+	142443905	142444082	142443531	142443660	142444214	142444309
4588	"ENSMUSG00000118575"	"BX908741.1"	chr2	-	104794503	104794657	104786519	104790197	104795187	104795294
4597	"ENSMUSG00000019863"	"Qrsl1"	chr10	-	43876471	43876677	43874187	43874706	43881472	43881590
4598	"ENSMUSG00000019863"	"Qrsl1"	chr10	-	43876471	43876677	43874187	43874706	43882065	43882258
4599	"ENSMUSG00000019863"	"Qrsl1"	chr10	-	43881472	43881590	43874187	43874706	43882065	43882258
4600	"ENSMUSG00000019863"	"Qrsl1"	chr10	-	43881472	43881590	43876471	43876677	43882065	43882258
4601	"ENSMUSG00000019863"	"Qrsl1"	chr10	-	43884942	43885118	43884748	43884861	43888968	43889136
4602	"ENSMUSG00000019863"	"Qrsl1"	chr10	-	43894514	43894611	43888677	43889136	43895433	43895532
4604	"ENSMUSG00000026289"	"Atg16l1"	chr1	+	87774812	87774869	87774144	87774231	87775080	87775128
4612	"ENSMUSG00000053091"	"Lins1"	chr7	+	66708638	66708728	66708029	66708553	66709293	66709435
4614	"ENSMUSG00000053091"	"Lins1"	chr7	+	66708638	66708743	66708039	66708553	66709293	66709435
4615	"ENSMUSG00000053091"	"Lins1"	chr7	+	66709293	66709435	66708029	66708553	66710229	66710746
4617	"ENSMUSG00000039210"	"Gpatch2"	chr1	+	187230783	187230845	187225502	187226219	187233130	187233313
4620	"ENSMUSG00000039210"	"Gpatch2"	chr1	+	187316523	187316563	187304329	187304397	187322283	187322354
4629	"ENSMUSG00000020289"	"Nprl3"	chr11	-	32241797	32241935	32239796	32239953	32248144	32248226
4637	"ENSMUSG00000020289"	"Nprl3"	chr11	-	32263024	32263094	32255438	32255568	32267422	32267547
4643	"ENSMUSG00000048799"	"Cep120"	chr18	-	53685882	53686028	53681722	53683464	53697594	53697693
4644	"ENSMUSG00000048799"	"Cep120"	chr18	-	53709056	53709149	53706819	53706981	53713381	53713471
4647	"ENSMUSG00000003813"	"Rad23a"	chr8	-	84837688	84837767	84837459	84837593	84838468	84838650
4648	"ENSMUSG00000003813"	"Rad23a"	chr8	-	84838006	84838134	84837688	84837767	84838468	84838650
4649	"ENSMUSG00000003813"	"Rad23a"	chr8	-	84838272	84838311	84838006	84838134	84838468	84838666
4650	"ENSMUSG00000003813"	"Rad23a"	chr8	-	84838272	84838328	84838006	84838134	84838468	84838650
4654	"ENSMUSG00000044502"	"Bod1"	chr11	-	31669243	31669368	31666486	31666933	31671500	31671727
4657	"ENSMUSG00000024866"	"Acy3"	chr19	+	3987730	3987923	3986660	3987305	3988137	3988231
4659	"ENSMUSG00000029640"	"Usp12"	chr5	-	146763200	146763414	146754369	146754599	146768936	146769017
4668	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100480539	100480647	100479190	100479254	100481003	100481091
4671	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100486070	100486125	100482937	100483043	100486473	100486524
4687	"ENSMUSG00000031478"	"Nek3"	chr8	-	22158626	22158710	22157149	22157217	22160191	22160289
4696	"ENSMUSG00000064037"	"Gpn1"	chr5	+	31507473	31507564	31506192	31506232	31509298	31509406
4702	"ENSMUSG00000050812"	"Ecpas"	chr4	-	58805540	58805646	58803669	58803758	58807750	58807889
4703	"ENSMUSG00000050812"	"Ecpas"	chr4	-	58819142	58819264	58817399	58817550	58820127	58820175
4706	"ENSMUSG00000022419"	"Deptor"	chr15	+	55180864	55181043	55151787	55151911	55208730	55208885
4708	"ENSMUSG00000021748"	"Pdhb"	chr14	-	8169708	8169819	8169344	8169436	8170160	8170446
4717	"ENSMUSG00000058881"	"Zfp516"	chr18	+	82993069	82993189	82986743	82988198	82994469	82994537
4718	"ENSMUSG00000058881"	"Zfp516"	chr18	+	82993084	82993189	82987807	82988198	83001272	83001700
4719	"ENSMUSG00000058881"	"Zfp516"	chr18	+	82994469	82994537	82986743	82988198	83001272	83005314
4730	"ENSMUSG00000027550"	"Lrrcc1"	chr3	+	14554303	14554505	14551387	14551527	14557188	14557374
4732	"ENSMUSG00000020954"	"Strn3"	chr12	-	51629373	51629507	51627704	51627880	51647993	51648135
4734	"ENSMUSG00000020954"	"Strn3"	chr12	-	51643103	51643214	51633578	51633719	51647993	51648135
4737	"ENSMUSG00000101746"	"2310043L19Rik"	chr1	-	177642009	177642114	177641541	177641897	177642706	177642943
4744	"ENSMUSG00000032309"	"Fbxo22"	chr9	+	55214902	55214998	55213908	55213996	55218314	55218479
4748	"ENSMUSG00000085628"	"Appbp2os"	chr11	+	85237139	85237247	85235170	85235332	85237410	85237514
4757	"ENSMUSG00000026584"	"Scyl3"	chr1	+	163943823	163943901	163941020	163941218	163944795	163944935
4763	"ENSMUSG00000026803"	"Ttf1"	chr2	+	29081011	29081077	29079388	29079478	29083532	29083618
4765	"ENSMUSG00000118346"	"Tmem179b"	chr19	-	8773027	8773106	8772524	8772834	8774334	8774445
4766	"ENSMUSG00000020623"	"Map2k6"	chr11	+	110482538	110482605	110399121	110399425	110490144	110490193
4767	"ENSMUSG00000020623"	"Map2k6"	chr11	+	110506705	110506751	110499382	110499522	110512788	110513641
4770	"ENSMUSG00000034714"	"Ttyh2"	chr11	+	114710810	114710996	114710042	114710185	114711759	114711838
4772	"ENSMUSG00000018474"	"Chd3"	chr11	-	69360544	69360775	69360171	69360375	69361048	69361242
4789	"ENSMUSG00000003039"	"Fam32a"	chr8	+	72221927	72221981	72219940	72220082	72222181	72224418
4799	"ENSMUSG00000004939"	"Nmrk2"	chr10	-	81199603	81199710	81198169	81199446	81200024	81200096
4800	"ENSMUSG00000004939"	"Nmrk2"	chr10	-	81200890	81200981	81200531	81200580	81201950	81202051
4809	"ENSMUSG00000038060"	"Dlec1"	chr9	+	119138773	119138892	119138037	119138189	119139375	119139446
4810	"ENSMUSG00000066880"	"Zfp617"	chr8	+	71929137	71929198	71928201	71928328	71932018	71932495
4812	"ENSMUSG00000002496"	"Tsc2"	chr17	-	24597045	24597063	24596879	24596953	24597204	24597249
4813	"ENSMUSG00000002496"	"Tsc2"	chr17	-	24597045	24597137	24596854	24596953	24597204	24597283
4816	"ENSMUSG00000002496"	"Tsc2"	chr17	-	24629868	24629979	24628941	24629086	24630912	24630999
4818	"ENSMUSG00000026437"	"Cdk18"	chr1	-	132117481	132117602	132116883	132116981	132117749	132117873
4819	"ENSMUSG00000026437"	"Cdk18"	chr1	-	132118849	132118944	132118520	132118583	132119099	132119214
4820	"ENSMUSG00000071573"	"Rnls"	chr19	-	33389916	33390059	33382366	33382525	33391079	33391185
4823	"ENSMUSG00000071573"	"Rnls"	chr19	-	33391079	33391185	33389916	33390059	33391954	33392265
4836	"ENSMUSG00000035064"	"Eef2k"	chr7	+	120884657	120884807	120880304	120880476	120885421	120885554
4837	"ENSMUSG00000035064"	"Eef2k"	chr7	+	120887858	120887926	120886585	120886787	120889189	120889267
4838	"ENSMUSG00000035064"	"Eef2k"	chr7	+	120891595	120891730	120889688	120889751	120891864	120892053
4840	"ENSMUSG00000035064"	"Eef2k"	chr7	+	120895183	120895308	120891854	120892053	120899367	120899546
4841	"ENSMUSG00000035064"	"Eef2k"	chr7	+	120899367	120899546	120895183	120895308	120903281	120903496
4846	"ENSMUSG00000039046"	"Usp6nl"	chr2	+	6400279	6400319	6394472	6394555	6408928	6409009
