ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
803	"ENSMUSG00000037720"	"Tmem33"	chr5	+	67260695	67261033	67260695	67260806	67260963	67261033	803	0,5,3	6,10,11	5,4,5	6,14,8	156	-1	1	nan	-0.0,-0.003,-0.002	-0.005,-0.002,-0.004	0.002
807	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8724402	8724721	8724402	8724483	8724671	8724721	807	1,3,3	25,10,22	3,3,2	18,17,10	187	-1	1	nan	-0.0,-0.002,-0.001	-0.001,-0.001,-0.001	0.0
808	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8725013	8725256	8725013	8725046	8725221	8725256	808	0,2,4	23,12,11	3,0,1	13,15,13	174	-1	1	nan	-0.0,-0.001,-0.002	-0.001,-0.0,-0.0	-0.001
809	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8725781	8726102	8725781	8725826	8726066	8726102	809	2,0,3	26,16,28	1,0,0	36,20,12	239	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
811	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8726066	8726443	8726066	8726102	8726238	8726443	811	0,1,3	19,9,21	5,1,6	24,16,3	135	-1	1	nan	-0.0,-0.001,-0.001	-0.002,-0.0,-0.015	0.005
814	"ENSMUSG00000040667"	"Nup88"	chr11	-	70943878	70944238	70943878	70943997	70944111	70944238	814	0,0,1	53,36,76	0,0,0	31,15,19	113	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
817	"ENSMUSG00000063870"	"Chd4"	chr6	+	125120204	125120556	125120204	125120385	125120469	125120556	817	2,4,2	28,57,28	0,2,2	30,36,25	83	-1	nan	nan	-0.001,-0.001,-0.001	-0.0,-0.001,-0.001	-0.0
821	"ENSMUSG00000024906"	"Mus81"	chr19	-	5483454	5483665	5483454	5483558	5483634	5483665	821	1,1,0	56,63,72	0,0,0	33,34,21	75	-1	nan	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
822	"ENSMUSG00000024906"	"Mus81"	chr19	-	5485487	5486114	5485487	5485625	5486028	5486114	822	1,0,0	17,45,26	0,2,0	18,17,12	402	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
823	"ENSMUSG00000026280"	"Atg4b"	chr1	+	93775627	93778364	93775627	93775700	93778284	93778364	823	3,1,3	32,31,19	1,0,2	23,28,37	2583	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
826	"ENSMUSG00000013033"	"Adgrl1"	chr8	+	83937196	83937557	83937196	83937325	83937460	83937557	826	0,0,1	15,41,15	3,0,1	8,33,32	134	-1	1	nan	-0.0,-0.0,-0.0	-0.003,-0.0,-0.0	0.001
827	"ENSMUSG00000027371"	"Fahd2a"	chr2	-	127438112	127438569	127438112	127438272	127438509	127438569	827	6,6,8	57,54,35	8,13,12	52,29,26	236	-1	1	nan	-0.0,-0.0,-0.001	-0.001,-0.002,-0.002	0.001
830	"ENSMUSG00000018677"	"Slc25a39"	chr11	-	102403632	102403872	102403632	102403713	102403790	102403872	830	19,8,9	166,137,127	8,19,9	105,143,110	76	-1	nan	nan	-0.002,-0.001,-0.001	-0.001,-0.002,-0.001	0.0
831	"ENSMUSG00000053470"	"Kdm3a"	chr6	-	71620137	71620568	71620137	71620210	71620443	71620568	831	0,0,0	8,6,3	1,0,0	7,9,9	232	-1	1	nan	-0.0,-0.0,-0.0	-0.001,-0.0,-0.0	0.0
832	"ENSMUSG00000043259"	"Fam13c"	chr10	+	70542643	70544530	70542643	70542725	70544327	70544530	832	0,1,0	1,6,5	0,0,0	5,4,9	1601	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
833	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4856069	4856308	4856069	4856154	4856246	4856308	833	2,1,1	15,21,11	1,0,1	13,25,16	91	-1	nan	nan	-0.001,-0.001,-0.001	-0.001,-0.0,-0.001	-0.0
834	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4858591	4859522	4858591	4858672	4859402	4859522	834	1,2,4	34,45,31	5,0,0	57,21,31	729	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
835	"ENSMUSG00000034255"	"Arhgap27"	chr11	-	103338306	103338755	103338306	103338397	103338687	103338755	835	1,0,1	4,5,5	1,0,0	6,6,5	289	-1	1	nan	-0.001,-0.0,-0.001	-0.001,-0.0,-0.0	-0.0
836	"ENSMUSG00000034255"	"Arhgap27"	chr11	-	103338687	103339108	103338687	103338755	103339024	103339108	836	0,2,0	7,5,11	0,0,0	4,8,4	268	-1	1	nan	-0.0,-0.001,-0.0	-0.0,-0.0,-0.0	-0.0
839	"ENSMUSG00000005625"	"Psmd4"	chr3	-	95032704	95033546	95032704	95032984	95033481	95033546	839	23,30,43	216,210,242	20,35,23	151,228,213	496	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
840	"ENSMUSG00000005625"	"Psmd4"	chr3	-	95033632	95034026	95033632	95033764	95033908	95034026	840	0,2,0	92,137,143	0,0,0	127,74,88	143	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
841	"ENSMUSG00000005625"	"Psmd4"	chr3	-	95033632	95034026	95033632	95033764	95033917	95034026	841	0,2,0	130,165,175	0,0,0	129,116,114	152	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
845	"ENSMUSG00000026927"	"Entr1"	chr2	-	26385497	26386063	26385497	26385609	26385989	26386063	845	1,3,3	24,33,20	3,0,0	12,15,10	379	-1	1	nan	-0.0,-0.0,-0.0	-0.001,-0.0,-0.0	0.0
850	"ENSMUSG00000025410"	"Dctn2"	chr10	+	127277694	127278222	127277694	127277772	127277866	127278222	850	4,4,1	147,152,125	9,4,2	148,103,115	93	-1	nan	nan	-0.0,-0.0,-0.0	-0.001,-0.0,-0.0	0.0
851	"ENSMUSG00000025410"	"Dctn2"	chr10	+	127277866	127278222	127277866	127277938	127278119	127278222	851	11,8,10	131,106,117	11,5,9	115,104,76	180	-1	1	nan	-0.0,-0.0,-0.0	-0.001,-0.0,-0.001	0.001
855	"ENSMUSG00000045679"	"Pqlc3"	chr12	-	16997633	16997856	16997633	16997703	16997773	16997856	855	0,5,0	1,2,2	0,1,1	0,0,0	69	-1	1	nan	-0.0,-0.038,-0.0	NA,1.0,1.0	-1.013
858	"ENSMUSG00000025888"	"Casp1"	chr9	+	5299279	5299865	5299279	5299546	5299802	5299865	858	1,0,0	0,0,0	0,0,0	0,0,1	255	-1	1	nan	1.0,NA,NA	NA,NA,-0.0	1.0
862	"ENSMUSG00000058254"	"Tspan7"	chrX	+	10590135	10595354	10590135	10590219	10595278	10595354	862	18,21,13	183,168,148	10,15,11	115,191,139	5058	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
863	"ENSMUSG00000058254"	"Tspan7"	chrX	+	10590135	10596605	10590135	10595354	10595629	10596605	863	0,0,0	144,143,141	0,2,0	104,91,79	274	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
865	"ENSMUSG00000025137"	"Pcyt2"	chr11	-	120612000	120612601	120612000	120612083	120612462	120612601	865	2,1,0	38,48,25	0,0,0	31,15,18	378	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
868	"ENSMUSG00000061028"	"Clasrp"	chr7	-	19584469	19584823	19584469	19584530	19584779	19584823	868	2,8,4	7,2,3	6,3,4	2,1,9	248	-1	1	nan	-0.001,-0.016,-0.005	-0.012,-0.012,-0.002	0.001
869	"ENSMUSG00000061028"	"Clasrp"	chr7	-	19584469	19584823	19584469	19584530	19584783	19584823	869	2,8,4	5,7,3	6,3,4	2,1,0	252	-1	nan	nan	-0.002,-0.005,-0.005	-0.012,-0.012,1.0	-0.329
870	"ENSMUSG00000061028"	"Clasrp"	chr7	-	19591992	19594552	19591992	19592077	19594404	19594552	870	2,0,1	0,0,0	0,2,0	0,0,2	2326	-1	1	nan	1.0,NA,1.0	NA,1.0,-0.0	0.5
871	"ENSMUSG00000061028"	"Clasrp"	chr7	-	19591992	19594552	19591992	19592077	19594472	19594552	871	5,0,2	17,15,7	0,2,1	2,10,4	2394	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
877	"ENSMUSG00000015149"	"Sirt2"	chr7	+	28785663	28785882	28785663	28785719	28785805	28785882	877	5,11,8	84,136,79	3,15,12	72,94,91	85	-1	nan	nan	-0.001,-0.001,-0.001	-0.0,-0.002,-0.002	0.0
880	"ENSMUSG00000006498"	"Ptbp1"	chr10	+	79858751	79859271	79858751	79858824	79858951	79859271	880	0,0,0	26,20,29	0,1,0	27,33,40	126	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
881	"ENSMUSG00000006498"	"Ptbp1"	chr10	+	79858751	79859271	79858751	79858824	79859071	79859271	881	0,0,0	1,0,0	0,1,0	1,0,0	246	-1	1	nan	-0.0,NA,NA	-0.0,1.0,NA	-0.5
885	"ENSMUSG00000028086"	"Fbxw7"	chr3	+	84967439	84969301	84967439	84967563	84969164	84969301	885	0,0,0	16,24,18	0,0,1	23,15,16	1600	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
887	"ENSMUSG00000001750"	"Tcirg1"	chr19	-	3898547	3898875	3898547	3898638	3898717	3898875	887	0,1,0	9,12,7	0,1,0	4,10,5	78	-1	nan	nan	-0.0,-0.001,-0.0	-0.0,-0.001,-0.0	0.0
902	"ENSMUSG00000044894"	"Uqcrq"	chr11	-	53430535	53430827	53430535	53430702	53430787	53430827	902	21,12,20	6,4,13	1,2,33	4,11,4	84	-1	nan	nan	-0.043,-0.037,-0.019	-0.003,-0.002,-0.109	0.005
905	"ENSMUSG00000025982"	"Sf3b1"	chr1	-	55014482	55016490	55014482	55014562	55016375	55016490	905	3,4,3	38,49,11	1,0,0	38,36,25	1812	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
906	"ENSMUSG00000018433"	"Nol11"	chr11	-	107180041	107181101	107180041	107180118	107180912	107181101	906	0,0,1	14,29,12	1,0,0	15,15,17	793	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
910	"ENSMUSG00000037376"	"Trmt6"	chr2	-	132808203	132809016	132808203	132808289	132808660	132809016	910	2,1,0	10,5,13	0,0,0	9,0,0	370	-1	1	nan	-0.001,-0.001,-0.0	-0.0,NA,NA	-0.001
911	"ENSMUSG00000032185"	"Carm1"	chr9	+	21587507	21589467	21587507	21587585	21587850	21589467	911	9,4,6	40,92,48	0,10,6	63,91,77	264	-1	1	nan	-0.001,-0.0,-0.0	-0.0,-0.0,-0.0	-0.0
912	"ENSMUSG00000032185"	"Carm1"	chr9	+	21587850	21589467	21587850	21587919	21588048	21589467	912	0,9,3	54,56,48	2,5,4	50,72,85	128	-1	1	nan	-0.0,-0.001,-0.0	-0.0,-0.001,-0.0	0.0
919	"ENSMUSG00000038762"	"Abcf1"	chr17	-	35963125	35963392	35963125	35963236	35963320	35963392	919	5,2,5	52,90,45	7,0,1	74,45,26	83	-1	nan	nan	-0.001,-0.0,-0.001	-0.001,-0.0,-0.0	-0.0
922	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21976738	21977429	21976738	21977276	21977381	21977429	922	1,0,0	2,0,0	0,0,0	1,1,1	104	-1	1	nan	-0.005,NA,NA	-0.0,-0.0,-0.0	-0.005
923	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91387214	91388464	91387214	91387341	91388344	91388464	923	0,1,0	46,36,36	0,1,0	24,24,16	1002	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
924	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91387214	91388464	91387214	91387341	91388354	91388464	924	0,1,0	3,0,1	0,1,0	9,5,1	1012	-1	nan	nan	-0.0,1.0,-0.0	-0.0,-0.0,-0.0	0.333
925	"ENSMUSG00000025766"	"D3Ertd751e"	chr3	+	41756048	41758939	41756048	41756129	41758623	41758939	925	0,1,0	0,0,2	0,0,0	3,0,1	2493	-1	1	nan	NA,1.0,-0.0	-0.0,NA,-0.0	0.5
931	"ENSMUSG00000006736"	"Tspan31"	chr10	-	127068479	127068988	127068479	127068611	127068907	127068988	931	4,3,3	62,57,49	4,4,4	38,55,49	295	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
935	"ENSMUSG00000053158"	"Fes"	chr7	-	80380208	80380892	80380208	80380327	80380838	80380892	935	3,0,0	6,5,9	0,0,1	1,6,4	510	-1	1	nan	-0.001,-0.0,-0.0	-0.0,-0.0,-0.0	-0.0
943	"ENSMUSG00000029267"	"Mtf2"	chr5	+	108080824	108081023	108080824	108080841	108080921	108081023	943	3,3,0	0,0,3	4,6,3	1,1,0	79	-1	nan	nan	1.0,1.0,-0.0	-0.053,-0.082,1.0	0.378
944	"ENSMUSG00000032942"	"Ucp3"	chr7	+	100479373	100480681	100479373	100479592	100480085	100480681	944	0,0,0	73,122,106	1,0,0	227,167,98	492	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
945	"ENSMUSG00000032942"	"Ucp3"	chr7	+	100480085	100480681	100480085	100480287	100480480	100480681	945	0,0,0	68,109,110	1,0,0	185,210,84	192	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
946	"ENSMUSG00000038538"	"Ubn2"	chr6	+	38487107	38491931	38487107	38487150	38490383	38491931	946	0,1,4	1,2,5	0,0,0	8,0,1	3232	-1	1	nan	-0.0,-0.0,-0.0	-0.0,NA,-0.0	0.0
949	"ENSMUSG00000030435"	"U2af2"	chr7	+	5068732	5069560	5068732	5068796	5069443	5069560	949	1,1,1	0,1,0	1,0,1	0,0,0	646	-1	1	nan	1.0,-0.002,1.0	1.0,NA,1.0	-0.334
954	"ENSMUSG00000019823"	"Mical1"	chr10	+	41478009	41478635	41478009	41478314	41478427	41478635	954	0,0,0	3,0,1	1,0,0	1,0,3	112	-1	1	nan	-0.0,NA,-0.0	-0.009,NA,-0.0	0.004
956	"ENSMUSG00000071337"	"Tia1"	chr6	+	86418877	86420411	86418877	86418932	86420323	86420411	956	1,0,3	0,2,7	1,1,0	0,8,5	1390	-1	nan	nan	1.0,-0.0,-0.0	1.0,-0.0,-0.0	0.0
957	"ENSMUSG00000071337"	"Tia1"	chr6	+	86423605	86424420	86423605	86423671	86424344	86424420	957	1,2,1	0,3,1	0,0,0	0,0,1	672	-1	1	nan	1.0,-0.001,-0.001	NA,NA,-0.0	0.333
958	"ENSMUSG00000002395"	"Use1"	chr8	+	71367643	71367848	71367643	71367693	71367769	71367848	958	13,8,14	50,67,75	8,10,9	69,75,82	75	-1	nan	nan	-0.003,-0.002,-0.002	-0.002,-0.002,-0.001	-0.001
959	"ENSMUSG00000002395"	"Use1"	chr8	+	71368849	71369303	71368849	71368877	71369131	71369303	959	11,16,11	63,105,91	7,6,9	79,57,57	253	-1	1	nan	-0.001,-0.001,-0.0	-0.0,-0.0,-0.001	-0.0
966	"ENSMUSG00000024193"	"Phf1"	chr17	+	26934193	26934535	26934193	26934368	26934453	26934535	966	0,1,0	5,17,7	0,0,0	3,14,9	84	-1	nan	nan	-0.0,-0.001,-0.0	-0.0,-0.0,-0.0	-0.0
967	"ENSMUSG00000024193"	"Phf1"	chr17	+	26935749	26936042	26935749	26935818	26935918	26936042	967	0,3,0	7,11,2	1,1,0	12,4,5	99	-1	1	nan	-0.0,-0.003,-0.0	-0.001,-0.003,-0.0	0.0
970	"ENSMUSG00000024097"	"Srsf7"	chr17	-	80204312	80205438	80204312	80204387	80205261	80205438	970	0,0,2	23,27,41	0,4,4	7,17,19	873	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
971	"ENSMUSG00000028975"	"Pex14"	chr4	-	148967523	148970635	148967523	148967626	148970549	148970635	971	3,4,0	22,33,16	0,3,2	23,35,19	2922	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
973	"ENSMUSG00000032271"	"Nnmt"	chr9	-	48591876	48592362	48591876	48592182	48592313	48592362	973	0,2,1	0,4,0	4,1,1	0,0,0	130	-1	1	nan	NA,-0.004,1.0	1.0,1.0,1.0	-0.502
974	"ENSMUSG00000024588"	"Fech"	chr18	-	64457264	64458714	64457264	64458217	64458654	64458714	974	4,7,3	86,152,86	10,8,5	131,108,93	436	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
976	"ENSMUSG00000041491"	"Cep78"	chr19	-	15974355	15974952	15974355	15974467	15974887	15974952	976	0,1,0	6,3,2	0,0,0	5,2,5	419	-1	1	nan	-0.0,-0.001,-0.0	-0.0,-0.0,-0.0	-0.0
982	"ENSMUSG00000019738"	"Polr2i"	chr7	+	30232331	30232536	30232331	30232404	30232481	30232536	982	14,13,18	11,14,33	9,20,21	12,34,24	76	-1	nan	nan	-0.017,-0.012,-0.007	-0.01,-0.008,-0.012	-0.002
983	"ENSMUSG00000019738"	"Polr2i"	chr7	+	30232749	30232981	30232749	30232823	30232906	30232981	983	20,7,9	139,86,162	4,14,13	68,119,113	82	-1	nan	nan	-0.002,-0.001,-0.001	-0.001,-0.001,-0.001	-0.0
984	"ENSMUSG00000057411"	"Fam173a"	chr17	-	25790505	25790983	25790505	25790778	25790932	25790983	984	2,0,1	83,79,78	0,0,1	40,48,64	153	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
994	"ENSMUSG00000020608"	"Smc6"	chr12	+	11291525	11294599	11291525	11291730	11294484	11294599	994	0,0,0	22,29,19	0,0,1	34,18,33	2753	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
995	"ENSMUSG00000001627"	"Ifrd1"	chr12	-	40217157	40217482	40217157	40217242	40217377	40217482	995	3,10,1	45,69,44	12,1,2	82,32,41	134	-1	1	nan	-0.0,-0.001,-0.0	-0.001,-0.0,-0.0	0.0
999	"ENSMUSG00000029775"	"Klhdc10"	chr6	+	30447940	30449630	30447940	30447988	30449490	30449630	999	0,0,0	15,37,16	0,3,0	54,28,35	1501	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
1000	"ENSMUSG00000029782"	"Tmem209"	chr6	-	30506785	30508512	30506785	30506917	30508453	30508512	1000	1,1,0	5,8,1	0,0,0	4,12,2	1535	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
1001	"ENSMUSG00000017754"	"Pltp"	chr2	-	164852472	164852680	164852472	164852536	164852616	164852680	1001	0,6,3	45,43,35	1,2,0	42,25,37	79	-1	nan	nan	-0.0,-0.002,-0.001	-0.0,-0.001,-0.0	-0.001
1004	"ENSMUSG00000021431"	"Snrnp48"	chr13	+	38217373	38220776	38217373	38217495	38220687	38220776	1004	0,0,0	15,15,20	0,1,0	13,9,8	3191	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
1006	"ENSMUSG00000022241"	"Tars"	chr15	-	11391813	11392034	11391813	11391892	11391969	11392034	1006	5,4,0	21,40,18	3,0,1	29,22,17	76	-1	nan	nan	-0.003,-0.001,-0.0	-0.001,-0.0,-0.001	-0.001
1013	"ENSMUSG00000067071"	"Hes6"	chr1	-	91411482	91412802	91411482	91412482	91412720	91412802	1013	0,1,1	10,7,11	1,5,0	5,5,4	237	-1	1	nan	-0.0,-0.001,-0.0	-0.001,-0.004,-0.0	0.001
1014	"ENSMUSG00000067071"	"Hes6"	chr1	-	91412720	91412979	91412720	91412802	91412892	91412979	1014	5,0,0	3,8,9	0,2,0	5,8,2	89	-1	nan	nan	-0.019,-0.0,-0.0	-0.0,-0.003,-0.0	-0.005
1017	"ENSMUSG00000002249"	"Tead3"	chr17	-	28335484	28336573	28335484	28335496	28336510	28336573	1017	0,4,1	1,2,0	2,5,2	2,0,0	1013	-1	nan	nan	-0.0,-0.002,1.0	-0.001,1.0,1.0	-0.334
1019	"ENSMUSG00000030512"	"Snrpa1"	chr7	+	66069423	66070665	66069423	66069526	66070589	66070665	1019	4,5,5	2,3,3	1,5,0	3,1,0	1062	-1	1	nan	-0.002,-0.002,-0.002	-0.0,-0.005,NA	0.001
1022	"ENSMUSG00000025159"	"Mms19"	chr19	-	41945732	41947103	41945732	41945815	41946916	41947103	1022	0,1,2	4,16,7	0,1,1	5,13,18	1100	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
1023	"ENSMUSG00000025159"	"Mms19"	chr19	-	41949454	41949837	41949454	41949581	41949768	41949837	1023	0,0,1	15,14,10	0,0,0	11,12,9	186	-1	1	nan	-0.0,-0.0,-0.001	-0.0,-0.0,-0.0	-0.0
1024	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139506	31140267	31139506	31139653	31139743	31140267	1024	1,0,0	30,36,36	0,0,0	24,33,24	89	-1	nan	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
1025	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139743	31140267	31139743	31139848	31139925	31140267	1025	1,0,0	27,18,19	0,0,0	15,19,16	76	-1	nan	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
1027	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139925	31140267	31139925	31140075	31140147	31140267	1027	1,0,0	12,16,20	0,0,0	10,16,10	71	-1	nan	nan	-0.001,-0.0,-0.0	-0.0,-0.0,-0.0	-0.0
1028	"ENSMUSG00000042286"	"Stab1"	chr14	-	31140355	31140720	31140355	31140465	31140554	31140720	1028	1,0,0	23,19,9	0,0,0	6,17,14	88	-1	nan	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
1029	"ENSMUSG00000042286"	"Stab1"	chr14	-	31142957	31143267	31142957	31143014	31143117	31143267	1029	4,7,0	9,11,13	2,0,4	7,7,3	102	-1	1	nan	-0.004,-0.006,-0.0	-0.003,-0.0,-0.013	0.002
1031	"ENSMUSG00000047617"	"Paxx"	chr2	-	25459484	25459859	25459484	25459701	25459774	25459859	1031	0,5,1	18,11,17	1,0,2	17,11,11	72	-1	nan	nan	-0.0,-0.006,-0.001	-0.001,-0.0,-0.003	-0.001
1032	"ENSMUSG00000047617"	"Paxx"	chr2	-	25459774	25460357	25459774	25459859	25460008	25460357	1032	0,5,2	15,9,14	1,1,2	16,5,2	148	-1	1	nan	-0.0,-0.004,-0.001	-0.0,-0.001,-0.007	0.001
1033	"ENSMUSG00000047617"	"Paxx"	chr2	-	25460008	25460357	25460008	25460074	25460166	25460357	1033	2,6,3	16,23,23	0,0,4	19,9,6	91	-1	nan	nan	-0.001,-0.003,-0.001	-0.0,-0.0,-0.007	0.001
1034	"ENSMUSG00000047617"	"Paxx"	chr2	-	25460444	25460715	25460444	25460494	25460654	25460715	1034	7,6,5	8,5,12	1,1,4	11,10,15	159	-1	1	nan	-0.006,-0.008,-0.003	-0.001,-0.001,-0.002	-0.004
1035	"ENSMUSG00000037003"	"Tns2"	chr15	+	102115560	102115766	102115560	102115629	102115736	102115766	1035	1,1,1	51,52,53	7,1,4	51,38,31	106	-1	1	nan	-0.0,-0.0,-0.0	-0.001,-0.0,-0.001	0.001
1036	"ENSMUSG00000018559"	"Ctdnep1"	chr11	+	69984253	69984534	69984253	69984320	69984415	69984534	1036	5,7,2	116,152,85	7,3,2	139,117,106	94	-1	nan	nan	-0.0,-0.0,-0.0	-0.001,-0.0,-0.0	0.0
1040	"ENSMUSG00000001962"	"Fam50a"	chrX	+	74318814	74319098	74318814	74318869	74319049	74319098	1040	2,1,4	44,45,51	6,2,2	24,26,40	179	-1	1	nan	-0.0,-0.0,-0.0	-0.001,-0.0,-0.0	0.0
1041	"ENSMUSG00000002274"	"Metrn"	chr17	-	25794866	25795433	25794866	25795291	25795373	25795433	1041	5,1,2	77,101,44	3,4,1	80,73,77	81	-1	nan	nan	-0.001,-0.0,-0.001	-0.0,-0.001,-0.0	-0.0
1044	"ENSMUSG00000039456"	"Morc3"	chr16	+	93862413	93862715	93862413	93862536	93862640	93862715	1044	0,0,1	5,14,5	0,1,0	10,4,6	103	-1	1	nan	-0.0,-0.0,-0.002	-0.0,-0.002,-0.0	0.0
1045	"ENSMUSG00000027411"	"Vps16"	chr2	+	130437914	130438225	130437914	130438012	130438096	130438225	1045	0,1,0	13,4,6	0,0,0	10,7,16	83	-1	nan	nan	-0.0,-0.003,-0.0	-0.0,-0.0,-0.0	-0.001
1047	"ENSMUSG00000004264"	"Phb2"	chr6	+	124715953	124716430	124715953	124716030	124716424	124716430	1047	61,48,73	288,198,303	36,24,25	124,182,142	393	-1	1	nan	-0.001,-0.001,-0.001	-0.001,-0.0,-0.0	-0.001
1048	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153910260	153910888	153910260	153910326	153910690	153910888	1048	40,15,28	0,4,0	34,13,18	1,2,0	363	-1	nan	nan	1.0,-0.01,1.0	-0.103,-0.018,1.0	0.37
1054	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52004878	52005035	52004878	52004899	52004988	52005035	1054	5,1,3	3,3,2	2,4,2	1,2,0	88	-1	nan	nan	-0.019,-0.004,-0.017	-0.023,-0.023,1.0	-0.331
1058	"ENSMUSG00000030689"	"Ino80e"	chr7	-	126857225	126857787	126857225	126857291	126857675	126857787	1058	9,12,7	2,0,0	5,4,2	1,1,0	383	-1	nan	nan	-0.012,1.0,1.0	-0.013,-0.011,1.0	0.337
1059	"ENSMUSG00000030689"	"Ino80e"	chr7	-	126857225	126857787	126857225	126857342	126857675	126857787	1059	0,3,0	14,17,13	1,0,0	8,11,7	332	-1	1	nan	-0.0,-0.001,-0.0	-0.0,-0.0,-0.0	-0.0
1061	"ENSMUSG00000030890"	"Ilk"	chr7	+	105740770	105741043	105740770	105740867	105740959	105741043	1061	2,0,1	71,101,100	0,0,0	87,86,56	91	-1	nan	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
1067	"ENSMUSG00000114797"	"Gm49336"	chr14	-	60240773	60242657	60240773	60240798	60242546	60242657	1067	1,1,0	14,33,7	0,0,0	38,16,19	1747	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
1076	"ENSMUSG00000034771"	"Tle2"	chr10	+	81580256	81580667	81580256	81580298	81580483	81580667	1076	2,2,2	0,1,0	4,7,7	0,1,0	184	-1	nan	nan	1.0,-0.011,1.0	1.0,-0.04,1.0	0.01
1077	"ENSMUSG00000034771"	"Tle2"	chr10	+	81580256	81580667	81580256	81580331	81580483	81580667	1077	0,0,1	0,1,2	0,0,2	0,0,0	151	-1	1	nan	NA,-0.0,-0.003	NA,NA,1.0	-1.002
1078	"ENSMUSG00000034771"	"Tle2"	chr10	+	81580256	81581755	81580256	81580667	81581644	81581755	1078	0,0,1	0,0,0	0,0,2	0,0,1	976	-1	1	nan	NA,NA,1.0	NA,NA,-0.002	1.002
1079	"ENSMUSG00000034771"	"Tle2"	chr10	+	81582412	81582886	81582412	81582457	81582736	81582886	1079	0,3,1	7,10,3	0,0,4	0,4,3	278	-1	1	nan	-0.0,-0.001,-0.001	NA,-0.0,-0.005	0.002
