ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
910	"ENSMUSG00000037376"	"Trmt6"	chr2	-	132808203	132809016	132808203	132808289	132808660	132809016	910	2,1,0	10,5,13	0,0,0	9,0,0	-2	-1	1	1.0	0.091,0.091,0.0	0.0,NA,NA	0.061
911	"ENSMUSG00000032185"	"Carm1"	chr9	+	21587507	21589467	21587507	21587585	21587850	21589467	911	9,4,6	40,92,48	0,10,6	63,91,77	-2	-1	0.235529685943	1.0	0.101,0.021,0.059	0.0,0.052,0.037	0.031
912	"ENSMUSG00000032185"	"Carm1"	chr9	+	21587850	21589467	21587850	21587919	21588048	21589467	912	0,9,3	54,56,48	2,5,4	50,72,85	-2	-1	0.465730043595	1.0	0.0,0.074,0.03	0.02,0.034,0.023	0.009
919	"ENSMUSG00000038762"	"Abcf1"	chr17	-	35963125	35963392	35963125	35963236	35963320	35963392	919	5,2,5	52,90,45	7,0,1	74,45,26	-2	-1	0.538830488502	1.0	0.046,0.011,0.053	0.045,0.0,0.019	0.015
922	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21976738	21977429	21976738	21977276	21977381	21977429	922	1,0,0	2,0,0	0,0,0	1,1,1	-2	-1	1	1.0	0.2,NA,NA	0.0,0.0,0.0	0.2
923	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91387214	91388464	91387214	91387341	91388344	91388464	923	0,1,0	46,36,36	0,1,0	24,24,16	-2	-1	1	1.0	0.0,0.014,0.0	0.0,0.02,0.0	-0.002
924	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91387214	91388464	91387214	91387341	91388354	91388464	924	0,1,0	3,0,1	0,1,0	9,5,1	-2	-1	1	1.0	0.0,1.0,0.0	0.0,0.091,0.0	0.303
925	"ENSMUSG00000025766"	"D3Ertd751e"	chr3	+	41756048	41758939	41756048	41756129	41758623	41758939	925	0,1,0	0,0,2	0,0,0	3,0,1	-2	-1	1	1.0	NA,1.0,0.0	0.0,NA,0.0	0.5
931	"ENSMUSG00000006736"	"Tspan31"	chr10	-	127068479	127068988	127068479	127068611	127068907	127068988	931	4,3,3	62,57,49	4,4,4	38,55,49	-2	-1	0.421334173533	1.0	0.031,0.026,0.03	0.05,0.035,0.039	-0.012
935	"ENSMUSG00000053158"	"Fes"	chr7	-	80380208	80380892	80380208	80380327	80380838	80380892	935	3,0,0	6,5,9	0,0,1	1,6,4	-2	-1	0.722552848599	1.0	0.2,0.0,0.0	0.0,0.0,0.111	0.03
943	"ENSMUSG00000029267"	"Mtf2"	chr5	+	108080824	108081023	108080824	108080841	108080921	108081023	943	3,3,0	0,0,3	4,6,3	1,1,0	-2	-1	0.100923742814	0.888759710156	1.0,1.0,0.0	0.667,0.75,1.0	-0.139
944	"ENSMUSG00000032942"	"Ucp3"	chr7	+	100479373	100480681	100479373	100479592	100480085	100480681	944	0,0,0	73,122,106	1,0,0	227,167,98	-2	-1	1	1.0	0.0,0.0,0.0	0.002,0.0,0.0	-0.001
945	"ENSMUSG00000032942"	"Ucp3"	chr7	+	100480085	100480681	100480085	100480287	100480480	100480681	945	0,0,0	68,109,110	1,0,0	185,210,84	-2	-1	1	1.0	0.0,0.0,0.0	0.003,0.0,0.0	-0.001
946	"ENSMUSG00000038538"	"Ubn2"	chr6	+	38487107	38491931	38487107	38487150	38490383	38491931	946	0,1,4	1,2,5	0,0,0	8,0,1	-2	-1	1	1.0	0.0,0.2,0.286	0.0,NA,0.0	0.162
949	"ENSMUSG00000030435"	"U2af2"	chr7	+	5068732	5069560	5068732	5068796	5069443	5069560	949	1,1,1	0,1,0	1,0,1	0,0,0	-2	-1	1	1.0	1.0,0.333,1.0	1.0,NA,1.0	-0.222
954	"ENSMUSG00000019823"	"Mical1"	chr10	+	41478009	41478635	41478009	41478314	41478427	41478635	954	0,0,0	3,0,1	1,0,0	1,0,3	-2	-1	1	1.0	0.0,NA,0.0	0.333,NA,0.0	-0.167
956	"ENSMUSG00000071337"	"Tia1"	chr6	+	86418877	86420411	86418877	86418932	86420323	86420411	956	1,0,3	0,2,7	1,1,0	0,8,5	-2	-1	0.397511454942	1.0	1.0,0.0,0.176	1.0,0.059,0.0	0.039
957	"ENSMUSG00000071337"	"Tia1"	chr6	+	86423605	86424420	86423605	86423671	86424344	86424420	957	1,2,1	0,3,1	0,0,0	0,0,1	-2	-1	1	1.0	1.0,0.25,0.333	NA,NA,0.0	0.528
958	"ENSMUSG00000002395"	"Use1"	chr8	+	71367643	71367848	71367643	71367693	71367769	71367848	958	13,8,14	50,67,75	8,10,9	69,75,82	-2	-1	0.130402752685	0.974893782209	0.115,0.056,0.085	0.055,0.063,0.052	0.029
959	"ENSMUSG00000002395"	"Use1"	chr8	+	71368849	71369303	71368849	71368877	71369131	71369303	959	11,16,11	63,105,91	7,6,9	79,57,57	-2	-1	0.30915370518	1.0	0.08,0.071,0.057	0.042,0.05,0.073	0.014
966	"ENSMUSG00000024193"	"Phf1"	chr17	+	26934193	26934535	26934193	26934368	26934453	26934535	966	0,1,0	5,17,7	0,0,0	3,14,9	-2	-1	1	1.0	0.0,0.029,0.0	0.0,0.0,0.0	0.01
967	"ENSMUSG00000024193"	"Phf1"	chr17	+	26935749	26936042	26935749	26935818	26935918	26936042	967	0,3,0	7,11,2	1,1,0	12,4,5	-2	-1	1	1.0	0.0,0.12,0.0	0.04,0.111,0.0	-0.01
970	"ENSMUSG00000024097"	"Srsf7"	chr17	-	80204312	80205438	80204312	80204387	80205261	80205438	970	0,0,2	23,27,41	0,4,4	7,17,19	-2	-1	0.00401152935109	0.174033500841	0.0,0.0,0.024	0.0,0.105,0.095	-0.059
971	"ENSMUSG00000028975"	"Pex14"	chr4	-	148967523	148970635	148967523	148967626	148970549	148970635	971	3,4,0	22,33,16	0,3,2	23,35,19	-2	-1	0.428984314134	1.0	0.064,0.057,0.0	0.0,0.041,0.05	0.01
973	"ENSMUSG00000032271"	"Nnmt"	chr9	-	48591876	48592362	48591876	48592182	48592313	48592362	973	0,2,1	0,4,0	4,1,1	0,0,0	-2	-1	1	1.0	NA,0.2,1.0	1.0,1.0,1.0	-0.4
974	"ENSMUSG00000024588"	"Fech"	chr18	-	64457264	64458714	64457264	64458217	64458654	64458714	974	4,7,3	86,152,86	10,8,5	131,108,93	-2	-1	0.142510170504	1.0	0.023,0.023,0.017	0.037,0.036,0.026	-0.012
976	"ENSMUSG00000041491"	"Cep78"	chr19	-	15974355	15974952	15974355	15974467	15974887	15974952	976	0,1,0	6,3,2	0,0,0	5,2,5	-2	-1	1	1.0	0.0,0.143,0.0	0.0,0.0,0.0	0.048
982	"ENSMUSG00000019738"	"Polr2i"	chr7	+	30232331	30232536	30232331	30232404	30232481	30232536	982	14,13,18	11,14,33	9,20,21	12,34,24	-2	-1	0.720246943798	1.0	0.389,0.317,0.214	0.273,0.227,0.304	0.039
983	"ENSMUSG00000019738"	"Polr2i"	chr7	+	30232749	30232981	30232749	30232823	30232906	30232981	983	20,7,9	139,86,162	4,14,13	68,119,113	-2	-1	0.768405192674	1.0	0.067,0.039,0.027	0.029,0.056,0.054	-0.002
984	"ENSMUSG00000057411"	"Fam173a"	chr17	-	25790505	25790983	25790505	25790778	25790932	25790983	984	2,0,1	83,79,78	0,0,1	40,48,64	-2	-1	1	1.0	0.012,0.0,0.006	0.0,0.0,0.008	0.003
994	"ENSMUSG00000020608"	"Smc6"	chr12	+	11291525	11294599	11291525	11291730	11294484	11294599	994	0,0,0	22,29,19	0,0,1	34,18,33	-2	-1	1	1.0	0.0,0.0,0.0	0.0,0.0,0.015	-0.005
995	"ENSMUSG00000001627"	"Ifrd1"	chr12	-	40217157	40217482	40217157	40217242	40217377	40217482	995	3,10,1	45,69,44	12,1,2	82,32,41	-2	-1	0.821261104902	1.0	0.032,0.068,0.011	0.068,0.015,0.024	0.001
999	"ENSMUSG00000029775"	"Klhdc10"	chr6	+	30447940	30449630	30447940	30447988	30449490	30449630	999	0,0,0	15,37,16	0,3,0	54,28,35	-2	-1	1	1.0	0.0,0.0,0.0	0.0,0.051,0.0	-0.017
1000	"ENSMUSG00000029782"	"Tmem209"	chr6	-	30506785	30508512	30506785	30506917	30508453	30508512	1000	1,1,0	5,8,1	0,0,0	4,12,2	-2	-1	1	1.0	0.091,0.059,0.0	0.0,0.0,0.0	0.05
1001	"ENSMUSG00000017754"	"Pltp"	chr2	-	164852472	164852680	164852472	164852536	164852616	164852680	1001	0,6,3	45,43,35	1,2,0	42,25,37	-2	-1	0.0736770395568	0.711033895449	0.0,0.065,0.041	0.012,0.038,0.0	0.019
1004	"ENSMUSG00000021431"	"Snrnp48"	chr13	+	38217373	38220776	38217373	38217495	38220687	38220776	1004	0,0,0	15,15,20	0,1,0	13,9,8	-2	-1	1	1.0	0.0,0.0,0.0	0.0,0.053,0.0	-0.018
1006	"ENSMUSG00000022241"	"Tars"	chr15	-	11391813	11392034	11391813	11391892	11391969	11392034	1006	5,4,0	21,40,18	3,0,1	29,22,17	-2	-1	0.142835771014	1.0	0.106,0.048,0.0	0.049,0.0,0.029	0.025
1013	"ENSMUSG00000067071"	"Hes6"	chr1	-	91411482	91412802	91411482	91412482	91412720	91412802	1013	0,1,1	10,7,11	1,5,0	5,5,4	-2	-1	1	1.0	0.0,0.067,0.043	0.091,0.333,0.0	-0.105
1014	"ENSMUSG00000067071"	"Hes6"	chr1	-	91412720	91412979	91412720	91412802	91412892	91412979	1014	5,0,0	3,8,9	0,2,0	5,8,2	-2	-1	0.188759429055	1.0	0.455,0.0,0.0	0.0,0.111,0.0	0.115
1017	"ENSMUSG00000002249"	"Tead3"	chr17	-	28335484	28336573	28335484	28335496	28336510	28336573	1017	0,4,1	1,2,0	2,5,2	2,0,0	-2	-1	0.389192262299	1.0	0.0,0.5,1.0	0.333,1.0,1.0	-0.278
1019	"ENSMUSG00000030512"	"Snrpa1"	chr7	+	66069423	66070665	66069423	66069526	66070589	66070665	1019	4,5,5	2,3,3	1,5,0	3,1,0	-2	-1	1	1.0	0.5,0.455,0.455	0.143,0.714,NA	0.042
1022	"ENSMUSG00000025159"	"Mms19"	chr19	-	41945732	41947103	41945732	41945815	41946916	41947103	1022	0,1,2	4,16,7	0,1,1	5,13,18	-2	-1	1	1.0	0.0,0.03,0.125	0.0,0.037,0.027	0.03
1023	"ENSMUSG00000025159"	"Mms19"	chr19	-	41949454	41949837	41949454	41949581	41949768	41949837	1023	0,0,1	15,14,10	0,0,0	11,12,9	-2	-1	1	1.0	0.0,0.0,0.048	0.0,0.0,0.0	0.016
1024	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139506	31140267	31139506	31139653	31139743	31140267	1024	1,0,0	30,36,36	0,0,0	24,33,24	-2	-1	1	1.0	0.016,0.0,0.0	0.0,0.0,0.0	0.005
1025	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139743	31140267	31139743	31139848	31139925	31140267	1025	1,0,0	27,18,19	0,0,0	15,19,16	-2	-1	1	1.0	0.018,0.0,0.0	0.0,0.0,0.0	0.006
1027	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139925	31140267	31139925	31140075	31140147	31140267	1027	1,0,0	12,16,20	0,0,0	10,16,10	-2	-1	1	1.0	0.04,0.0,0.0	0.0,0.0,0.0	0.013
1028	"ENSMUSG00000042286"	"Stab1"	chr14	-	31140355	31140720	31140355	31140465	31140554	31140720	1028	1,0,0	23,19,9	0,0,0	6,17,14	-2	-1	1	1.0	0.021,0.0,0.0	0.0,0.0,0.0	0.007
1029	"ENSMUSG00000042286"	"Stab1"	chr14	-	31142957	31143267	31142957	31143014	31143117	31143267	1029	4,7,0	9,11,13	2,0,4	7,7,3	-2	-1	0.817102120092	1.0	0.182,0.241,0.0	0.125,0.0,0.4	-0.034
1031	"ENSMUSG00000047617"	"Paxx"	chr2	-	25459484	25459859	25459484	25459701	25459774	25459859	1031	0,5,1	18,11,17	1,0,2	17,11,11	-2	-1	0.408795705867	1.0	0.0,0.185,0.029	0.029,0.0,0.083	0.034
1032	"ENSMUSG00000047617"	"Paxx"	chr2	-	25459774	25460357	25459774	25459859	25460008	25460357	1032	0,5,2	15,9,14	1,1,2	16,5,2	-2	-1	0.484035182834	1.0	0.0,0.217,0.067	0.03,0.091,0.333	-0.057
1033	"ENSMUSG00000047617"	"Paxx"	chr2	-	25460008	25460357	25460008	25460074	25460166	25460357	1033	2,6,3	16,23,23	0,0,4	19,9,6	-2	-1	0.127820249159	0.973506654406	0.059,0.115,0.061	0.0,0.0,0.25	-0.005
1034	"ENSMUSG00000047617"	"Paxx"	chr2	-	25460444	25460715	25460444	25460494	25460654	25460715	1034	7,6,5	8,5,12	1,1,4	11,10,15	-2	-1	0.00162498701591	0.104073032064	0.304,0.375,0.172	0.043,0.048,0.118	0.214
1035	"ENSMUSG00000037003"	"Tns2"	chr15	+	102115560	102115766	102115560	102115629	102115736	102115766	1035	1,1,1	51,52,53	7,1,4	51,38,31	-2	-1	0.00390438323806	0.174033500841	0.01,0.01,0.009	0.064,0.013,0.061	-0.036
1036	"ENSMUSG00000018559"	"Ctdnep1"	chr11	+	69984253	69984534	69984253	69984320	69984415	69984534	1036	5,7,2	116,152,85	7,3,2	139,117,106	-2	-1	0.637674757668	1.0	0.021,0.023,0.012	0.025,0.013,0.009	0.003
1040	"ENSMUSG00000001962"	"Fam50a"	chrX	+	74318814	74319098	74318814	74318869	74319049	74319098	1040	2,1,4	44,45,51	6,2,2	24,26,40	-2	-1	0.119233643889	0.967508678216	0.022,0.011,0.038	0.111,0.037,0.024	-0.034
1041	"ENSMUSG00000002274"	"Metrn"	chr17	-	25794866	25795433	25794866	25795291	25795373	25795433	1041	5,1,2	77,101,44	3,4,1	80,73,77	-2	-1	0.980790914122	1.0	0.031,0.005,0.022	0.018,0.027,0.006	0.002
1044	"ENSMUSG00000039456"	"Morc3"	chr16	+	93862413	93862715	93862413	93862536	93862640	93862715	1044	0,0,1	5,14,5	0,1,0	10,4,6	-2	-1	1	1.0	0.0,0.0,0.091	0.0,0.111,0.0	-0.007
1045	"ENSMUSG00000027411"	"Vps16"	chr2	+	130437914	130438225	130437914	130438012	130438096	130438225	1045	0,1,0	13,4,6	0,0,0	10,7,16	-2	-1	1	1.0	0.0,0.111,0.0	0.0,0.0,0.0	0.037
1047	"ENSMUSG00000004264"	"Phb2"	chr6	+	124715953	124716430	124715953	124716030	124716424	124716430	1047	61,48,73	288,198,303	36,24,25	124,182,142	-2	-1	0.208956672337	1.0	0.096,0.108,0.108	0.127,0.062,0.081	0.014
1048	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153910260	153910888	153910260	153910326	153910690	153910888	1048	40,15,28	0,4,0	34,13,18	1,2,0	-2	-1	0.658082117664	1.0	1.0,0.652,1.0	0.944,0.765,1.0	-0.019
1054	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52004878	52005035	52004878	52004899	52004988	52005035	1054	5,1,3	3,3,2	2,4,2	1,2,0	-2	-1	0.107349990185	0.918397034612	0.455,0.143,0.429	0.5,0.5,1.0	-0.324
1058	"ENSMUSG00000030689"	"Ino80e"	chr7	-	126857225	126857787	126857225	126857291	126857675	126857787	1058	9,12,7	2,0,0	5,4,2	1,1,0	-2	-1	1	1.0	0.692,1.0,1.0	0.714,0.667,1.0	0.104
1059	"ENSMUSG00000030689"	"Ino80e"	chr7	-	126857225	126857787	126857225	126857342	126857675	126857787	1059	0,3,0	14,17,13	1,0,0	8,11,7	-2	-1	0.892385075469	1.0	0.0,0.081,0.0	0.059,0.0,0.0	0.007
1061	"ENSMUSG00000030890"	"Ilk"	chr7	+	105740770	105741043	105740770	105740867	105740959	105741043	1061	2,0,1	71,101,100	0,0,0	87,86,56	-2	-1	1	1.0	0.014,0.0,0.005	0.0,0.0,0.0	0.006
1067	"ENSMUSG00000114797"	"Gm49336"	chr14	-	60240773	60242657	60240773	60240798	60242546	60242657	1067	1,1,0	14,33,7	0,0,0	38,16,19	-2	-1	1	1.0	0.034,0.015,0.0	0.0,0.0,0.0	0.016
1076	"ENSMUSG00000034771"	"Tle2"	chr10	+	81580256	81580667	81580256	81580298	81580483	81580667	1076	2,2,2	0,1,0	4,7,7	0,1,0	-2	-1	1	1.0	1.0,0.5,1.0	1.0,0.778,1.0	-0.093
1077	"ENSMUSG00000034771"	"Tle2"	chr10	+	81580256	81580667	81580256	81580331	81580483	81580667	1077	0,0,1	0,1,2	0,0,2	0,0,0	-2	-1	1	1.0	NA,0.0,0.2	NA,NA,1.0	-0.9
1078	"ENSMUSG00000034771"	"Tle2"	chr10	+	81580256	81581755	81580256	81580667	81581644	81581755	1078	0,0,1	0,0,0	0,0,2	0,0,1	-2	-1	1	1.0	NA,NA,1.0	NA,NA,0.5	0.5
1079	"ENSMUSG00000034771"	"Tle2"	chr10	+	81582412	81582886	81582412	81582457	81582736	81582886	1079	0,3,1	7,10,3	0,0,4	0,4,3	-2	-1	1	1.0	0.0,0.13,0.143	NA,0.0,0.4	-0.109
1080	"ENSMUSG00000034771"	"Tle2"	chr10	+	81587091	81587800	81587091	81587341	81587552	81587800	1080	0,0,0	4,8,5	0,0,2	2,4,10	-2	-1	1	1.0	0.0,0.0,0.0	0.0,0.0,0.091	-0.03
1084	"ENSMUSG00000028521"	"Slc35d1"	chr4	-	103213870	103214092	103213870	103213957	103214058	103214092	1084	0,0,1	1,10,2	0,0,0	4,6,3	-2	-1	1	1.0	0.0,0.0,0.2	0.0,0.0,0.0	0.067
1085	"ENSMUSG00000041375"	"Ccdc9"	chr7	-	16276726	16278538	16276726	16276773	16278356	16278538	1085	1,2,1	11,23,32	0,0,0	15,47,28	-2	-1	0.405254296007	1.0	0.043,0.042,0.015	0.0,0.0,0.0	0.033
1101	"ENSMUSG00000089736"	"Tgfbr3l"	chr8	+	4250466	4250921	4250466	4250625	4250848	4250921	1101	1,0,0	0,0,0	0,0,0	0,0,1	-2	-1	1	1.0	1.0,NA,NA	NA,NA,0.0	1.0
1103	"ENSMUSG00000039356"	"Exosc2"	chr2	+	31675838	31676736	31675838	31675904	31676667	31676736	1103	0,2,3	1,6,5	0,0,0	7,14,5	-2	-1	0.0348032729571	0.476095258219	0.0,0.143,0.231	0.0,0.0,0.0	0.125
1104	"ENSMUSG00000035325"	"Sec31a"	chr5	-	100363376	100363947	100363376	100363448	100363827	100363947	1104	1,3,3	70,62,83	0,0,0	35,12,13	-2	-1	0.635764821134	1.0	0.007,0.024,0.018	0.0,0.0,0.0	0.016
1105	"ENSMUSG00000051557"	"Pusl1"	chr4	-	155891051	155891415	155891051	155891239	155891357	155891415	1105	0,3,3	3,4,2	0,2,2	1,1,5	-2	-1	0.520397938431	1.0	0.0,0.273,0.429	0.0,0.5,0.167	0.012
1108	"ENSMUSG00000020477"	"Mrps24"	chr11	-	5707297	5707555	5707297	5707409	5707486	5707555	1108	2,2,0	84,114,93	1,5,4	124,159,162	-2	-1	1	1.0	0.012,0.009,0.0	0.004,0.015,0.012	-0.003
1110	"ENSMUSG00000024442"	"Dele1"	chr18	+	38252820	38254069	38252820	38252965	38253907	38254069	1110	1,0,1	86,127,51	0,0,0	76,118,96	-2	-1	1	1.0	0.006,0.0,0.01	0.0,0.0,0.0	0.005
1111	"ENSMUSG00000002107"	"Celf2"	chr2	-	6539704	6547213	6539704	6545675	6547041	6547213	1111	0,0,0	22,21,27	0,0,1	29,20,23	-2	-1	1	1.0	0.0,0.0,0.0	0.0,0.0,0.021	-0.007
1112	"ENSMUSG00000002107"	"Celf2"	chr2	-	6539704	6547213	6539704	6546779	6547041	6547213	1112	0,0,0	0,0,2	0,1,1	0,0,0	-2	-1	1	1.0	NA,NA,0.0	NA,1.0,1.0	-1.0
1113	"ENSMUSG00000002107"	"Celf2"	chr2	-	6604023	6607961	6604023	6604182	6607881	6607961	1113	1,2,6	12,35,17	2,2,3	17,29,27	-2	-1	0.548878749304	1.0	0.04,0.028,0.15	0.056,0.033,0.053	0.025
1121	"ENSMUSG00000039263"	"Npepl1"	chr2	+	174120543	174121124	174120543	174120667	174120947	174121124	1121	0,0,0	67,82,91	0,0,1	44,77,86	-2	-1	1	1.0	0.0,0.0,0.0	0.0,0.0,0.006	-0.002
1123	"ENSMUSG00000027465"	"Tbc1d20"	chr2	+	152307988	152308431	152307988	152308175	152308329	152308431	1123	0,0,0	23,45,26	2,0,0	40,42,28	-2	-1	1	1.0	0.0,0.0,0.0	0.024,0.0,0.0	-0.008
1126	"ENSMUSG00000020377"	"Ltc4s"	chr11	-	50237193	50237440	50237193	50237264	50237340	50237440	1126	1,0,0	4,0,3	0,0,0	1,3,1	-2	-1	1	1.0	0.111,NA,0.0	0.0,0.0,0.0	0.056
1127	"ENSMUSG00000028954"	"Nub1"	chr5	+	24694699	24695590	24694699	24694761	24695519	24695590	1127	1,5,4	16,41,19	3,1,0	17,20,14	-2	-1	0.123026082181	0.967992174301	0.03,0.057,0.095	0.081,0.024,0.0	0.026
1132	"ENSMUSG00000022681"	"Ntan1"	chr16	+	13826882	13827125	13826882	13826985	13827059	13827125	1132	0,1,0	13,19,11	0,3,0	6,15,14	-2	-1	0.826091964893	1.0	0.0,0.026,0.0	0.0,0.091,0.0	-0.022
1136	"ENSMUSG00000033105"	"Lss"	chr10	+	76535558	76536365	76535558	76535667	76536243	76536365	1136	0,0,1	1,1,1	0,0,0	2,2,3	-2	-1	1	1.0	0.0,0.0,0.333	0.0,0.0,0.0	0.111
1137	"ENSMUSG00000033105"	"Lss"	chr10	+	76544464	76545501	76544464	76544536	76545450	76545501	1137	0,0,1	1,3,2	0,0,0	2,3,2	-2	-1	1	1.0	0.0,0.0,0.2	0.0,0.0,0.0	0.067
1138	"ENSMUSG00000036023"	"Parp2"	chr14	+	50814869	50815427	50814869	50814955	50815351	50815427	1138	3,3,5	3,2,0	1,1,3	0,0,0	-2	-1	0.00058189397269	0.0626564403387	0.333,0.429,1.0	1.0,1.0,1.0	-0.413
1139	"ENSMUSG00000036023"	"Parp2"	chr14	+	50814869	50815427	50814869	50814966	50815351	50815427	1139	0,1,0	10,11,6	1,1,1	10,5,3	-2	-1	0.217219449349	1.0	0.0,0.043,0.0	0.048,0.091,0.143	-0.08
1140	"ENSMUSG00000036023"	"Parp2"	chr14	+	50814869	50816299	50814869	50815427	50816196	50816299	1140	0,1,0	13,11,3	4,0,0	6,11,5	-2	-1	0.391494919855	1.0	0.0,0.043,0.0	0.25,0.0,0.0	-0.069
1142	"ENSMUSG00000037400"	"Atp11b"	chr3	+	35837485	35839214	35837485	35837589	35839048	35839214	1142	0,0,1	13,15,9	0,0,0	14,2,0	-2	-1	1	1.0	0.0,0.0,0.053	0.0,0.0,NA	0.018
1144	"ENSMUSG00000063334"	"Krr1"	chr10	+	111977111	111977398	111977111	111977237	111977314	111977398	1144	1,1,1	18,21,9	1,1,0	12,7,6	-2	-1	1	1.0	0.027,0.023,0.053	0.04,0.067,0.0	-0.001
1148	"ENSMUSG00000053453"	"Thoc7"	chr14	-	13953410	13954656	13953410	13953538	13954565	13954656	1148	8,12,11	3,0,1	13,10,3	5,2,3	-2	-1	0.0344571370069	0.475981431791	0.571,1.0,0.846	0.565,0.714,0.333	0.268
1149	"ENSMUSG00000020359"	"Phykpl"	chr11	+	51592005	51592285	51592005	51592093	51592168	51592285	1149	0,0,0	32,37,17	1,0,0	45,28,21	-2	-1	1	1.0	0.0,0.0,0.0	0.011,0.0,0.0	-0.004
1150	"ENSMUSG00000020359"	"Phykpl"	chr11	+	51593603	51594141	51593603	51593686	51593915	51594141	1150	1,3,0	19,30,13	3,0,11	21,24,42	-2	-1	0.0213378394779	0.385448920825	0.026,0.048,0.0	0.067,0.0,0.116	-0.036
1151	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248017	128248472	128248017	128248292	128248419	128248472	1151	1,0,1	5,8,15	0,0,0	9,19,11	-2	-1	1	1.0	0.091,0.0,0.032	0.0,0.0,0.0	0.041
1152	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248419	128248720	128248419	128248472	128248577	128248720	1152	0,3,0	12,19,11	0,1,1	12,23,13	-2	-1	0.881759047403	1.0	0.0,0.073,0.0	0.0,0.021,0.037	0.005
1154	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248577	128248974	128248577	128248720	128248886	128248974	1154	0,2,1	20,16,15	4,1,0	23,28,8	-2	-1	0.406498189009	1.0	0.0,0.059,0.032	0.08,0.018,0.0	-0.002
1155	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248886	128249195	128248886	128248974	128249089	128249195	1155	0,0,1	36,18,31	2,2,0	23,23,11	-2	-1	0.383033319084	1.0	0.0,0.0,0.016	0.042,0.042,0.0	-0.023
1156	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248886	128249195	128248886	128248974	128249120	128249195	1156	3,8,6	0,0,0	3,15,2	0,1,0	-2	-1	1	1.0	1.0,1.0,1.0	1.0,0.882,1.0	0.039
1157	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28328966	28329522	28328966	28329047	28329373	28329522	1157	1,1,6	298,190,351	1,6,4	130,195,209	-2	-1	1	1.0	0.002,0.003,0.008	0.004,0.015,0.009	-0.005
1158	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28328966	28329522	28328966	28329280	28329373	28329522	1158	1,0,0	1,5,4	0,0,0	10,1,1	-2	-1	1	1.0	0.333,0.0,0.0	0.0,0.0,0.0	0.111
1159	"ENSMUSG00000024764"	"Naa40"	chr19	-	7234103	7235158	7234103	7234156	7235062	7235158	1159	0,4,0	3,10,5	0,0,0	8,21,10	-2	-1	0.381663207573	1.0	0.0,0.167,0.0	0.0,0.0,0.0	0.056
1160	"ENSMUSG00000028693"	"Nasp"	chr4	-	116604162	116604814	116604162	116604351	116604740	116604814	1160	3,1,1	19,14,13	0,0,0	16,3,6	-2	-1	0.216398046357	1.0	0.073,0.034,0.037	0.0,0.0,0.0	0.048
1161	"ENSMUSG00000032376"	"Usp3"	chr9	-	66520272	66520727	66520272	66520386	66520608	66520727	1161	0,0,0	10,8,8	0,1,0	11,2,4	-2	-1	1	1.0	0.0,0.0,0.0	0.0,0.2,0.0	-0.067
1165	"ENSMUSG00000025731"	"Mettl26"	chr17	+	25876660	25877169	25876660	25876739	25876949	25877169	1165	5,7,8	63,62,69	7,3,9	36,51,41	-2	-1	0.344774489555	1.0	0.038,0.053,0.055	0.089,0.029,0.099	-0.024
1172	"ENSMUSG00000032228"	"Tcf12"	chr9	-	71868071	71870147	71868071	71868278	71870073	71870147	1172	1,2,0	6,12,6	2,0,0	6,7,8	-2	-1	0.599697777193	1.0	0.077,0.077,0.0	0.143,0.0,0.0	0.004
1173	"ENSMUSG00000015488"	"Cacfd1"	chr2	+	27018887	27021089	27018887	27018979	27020020	27021089	1173	1,4,0	1,0,1	0,4,0	1,3,1	-2	-1	0.32738480127	1.0	0.333,1.0,0.0	0.0,0.4,0.0	0.311
1176	"ENSMUSG00000021917"	"Spcs1"	chr14	-	31000677	31000903	31000677	31000760	31000843	31000903	1176	19,26,28	3,1,1	26,16,15	3,2,3	-2	-1	0.152294464958	1.0	0.76,0.929,0.933	0.813,0.8,0.714	0.098
1177	"ENSMUSG00000021917"	"Spcs1"	chr14	-	31000677	31000903	31000677	31000764	31000843	31000903	1177	15,12,14	248,195,216	16,9,8	165,186,192	-2	-1	0.914843079621	1.0	0.029,0.03,0.031	0.046,0.024,0.02	-0.0
