ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
315	"ENSMUSG00000026155"	"Smap1"	chr1	-	23866216	23866293	23871437	23871518	23859022	23859113	23876373	23876449	315	12,26,20	24,24,33	14,11,2	12,2,2	-2	-2	0.0409550978788	0.231316795205	0.333,0.52,0.377	0.538,0.846,0.5	-0.218
316	"ENSMUSG00000026155"	"Smap1"	chr1	-	23866216	23866297	23871437	23871518	23859022	23859113	23876373	23876449	316	12,26,20	31,29,39	14,11,2	15,2,4	-2	-2	0.109616730573	0.420676381279	0.279,0.473,0.339	0.483,0.846,0.333	-0.19
317	"ENSMUSG00000030982"	"Vps35l"	chr7	+	118809877	118809976	118811804	118811882	118806990	118807054	118813529	118813644	317	28,14,16	14,14,5	9,13,12	5,10,14	-2	-2	0.320760049093	0.739283289229	0.667,0.5,0.762	0.643,0.565,0.462	0.086
318	"ENSMUSG00000031097"	"Tnni2"	chr7	+	142443531	142443660	142443905	142444082	142443302	142443431	142444214	142444405	318	62,30,51	39833,30751,44872	25,32,26	26640,20391,18473	-2	-2	1	1.0	0.002,0.001,0.001	0.001,0.002,0.001	0.0
319	"ENSMUSG00000031097"	"Tnni2"	chr7	+	142443570	142443660	142443905	142444082	142443302	142443431	142444214	142444368	319	37777,28676,41344	39833,30751,44872	24095,19147,17647	26640,20391,18473	-2	-2	0.989466654364	1.0	0.487,0.483,0.48	0.475,0.484,0.489	0.001
320	"ENSMUSG00000019863"	"Qrsl1"	chr10	-	43876471	43876677	43881472	43881590	43874187	43874706	43882065	43882258	320	44,66,37	43,51,39	32,34,42	23,42,30	-2	-2	0.847173090402	1.0	0.506,0.564,0.487	0.582,0.447,0.583	-0.018
321	"ENSMUSG00000026289"	"Atg16l1"	chr1	+	87774812	87774869	87775080	87775128	87774144	87774231	87775756	87775859	321	8,17,2	5,13,7	5,9,3	8,14,8	-2	-2	0.265890178474	0.691806140485	0.615,0.567,0.222	0.385,0.391,0.273	0.118
322	"ENSMUSG00000020289"	"Nprl3"	chr11	-	32241797	32241935	32248144	32248226	32239796	32239953	32250124	32250278	322	12,15,8	10,14,10	8,31,20	5,11,12	-2	-2	0.0392845448668	0.225742503534	0.545,0.517,0.444	0.615,0.738,0.625	-0.157
323	"ENSMUSG00000020289"	"Nprl3"	chr11	-	32253874	32253949	32255438	32255568	32250124	32250278	32263024	32263094	323	4,6,3	13,19,11	2,2,5	10,13,15	-2	-2	0.503930308724	0.92329251266	0.235,0.24,0.214	0.167,0.133,0.25	0.046
324	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100480539	100480647	100481003	100481091	100479190	100479254	100481211	100481302	324	17,28,14	21,22,19	22,18,8	11,21,20	-2	-2	0.913443179792	1.0	0.447,0.56,0.424	0.667,0.462,0.286	0.005
325	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100482937	100483043	100486070	100486125	100481211	100481302	100486473	100486524	325	7,15,10	18,31,18	14,2,5	26,9,10	-2	-2	0.837679969837	1.0	0.28,0.326,0.357	0.35,0.182,0.333	0.033
327	"ENSMUSG00000030584"	"Dpf1"	chr7	+	29313081	29313213	29314138	29314189	29312847	29312926	29314282	29314402	327	4,1,3	2,2,3	6,4,5	3,4,2	-2	-2	0.574348426238	0.983402805259	0.667,0.333,0.5	0.667,0.5,0.714	-0.127
328	"ENSMUSG00000027550"	"Lrrcc1"	chr3	+	14554303	14554505	14557188	14557374	14551387	14551527	14558250	14558425	328	2,5,3	2,10,2	0,2,0	1,7,1	-2	-2	0.000733276997928	0.0148712152141	0.5,0.333,0.6	0.0,0.222,0.0	0.404
329	"ENSMUSG00000071573"	"Rnls"	chr19	-	33389916	33390059	33391079	33391185	33382366	33382525	33391954	33392265	329	2,9,11	4,20,5	9,7,9	9,10,5	-2	-2	0.60083369142	1.0	0.333,0.31,0.688	0.5,0.412,0.643	-0.075
331	"ENSMUSG00000035064"	"Eef2k"	chr7	+	120891864	120892053	120895183	120895308	120889688	120889751	120899367	120899546	331	9,11,7	55,63,49	14,12,12	41,54,48	-2	-2	0.0722589364171	0.322196348943	0.141,0.149,0.125	0.255,0.182,0.2	-0.074
332	"ENSMUSG00000035064"	"Eef2k"	chr7	+	120895183	120895308	120899367	120899546	120891854	120892053	120903281	120903578	332	51,85,29	47,60,37	55,47,56	31,56,42	-2	-2	0.632523058529	1.0	0.52,0.586,0.439	0.64,0.456,0.571	-0.041
333	"ENSMUSG00000039046"	"Usp6nl"	chr2	+	6394472	6394555	6400279	6400319	6391054	6391122	6408928	6409009	333	3,5,1	0,2,0	5,1,5	0,3,1	-2	-2	0.121578432765	0.44145182028	1.0,0.714,1.0	1.0,0.25,0.833	0.21
334	"ENSMUSG00000039033"	"Tasp1"	chr2	-	139996072	139996157	140042093	140042162	139977606	139977713	140048241	140048309	334	4,2,1	2,1,3	3,2,4	2,1,1	-2	-2	0.260321822269	0.680684261688	0.667,0.667,0.25	0.6,0.667,0.8	-0.161
335	"ENSMUSG00000028964"	"Park7"	chr4	-	150903814	150903884	150905249	150905309	150901007	150901094	150907039	150907141	335	496,520,727	753,1047,1111	443,741,744	821,701,764	-2	-2	0.0346654682553	0.206475640474	0.397,0.332,0.396	0.35,0.514,0.493	-0.077
336	"ENSMUSG00000025648"	"Pfkfb4"	chr9	+	109025046	109025151	109027519	109027649	109011157	109011304	109027744	109027807	336	22,48,20	23,31,20	33,29,34	26,29,20	-2	-2	0.776327128826	1.0	0.489,0.608,0.5	0.559,0.5,0.63	-0.031
337	"ENSMUSG00000058444"	"Map2k5"	chr9	-	63217338	63217365	63235288	63235318	63216270	63217025	63256976	63257048	337	0,2,0	1,5,2	1,0,1	3,1,0	-2	-2	1	1.0	0.0,0.286,0.0	0.25,0.0,1.0	-0.321
338	"ENSMUSG00000002718"	"Cse1l"	chr2	+	166935922	166936026	166937341	166937439	166934752	166934889	166939634	166939785	338	41,70,34	48,64,47	57,55,58	81,43,36	-2	-2	0.374306388086	0.79528404565	0.461,0.522,0.42	0.413,0.561,0.617	-0.063
339	"ENSMUSG00000031703"	"Itfg1"	chr8	-	85810544	85810639	85831182	85831257	85780515	85780577	85835020	85835078	339	9,44,24	32,88,29	36,33,31	69,49,65	-2	-2	0.773167860011	1.0	0.22,0.333,0.453	0.343,0.402,0.323	-0.021
341	"ENSMUSG00000017781"	"Pitpna"	chr11	+	75612219	75612303	75619239	75619317	75609104	75609179	75619455	75619566	341	172,160,233	146,200,209	109,58,45	109,104,81	-2	-2	0.0330391975862	0.200526224766	0.541,0.444,0.527	0.5,0.358,0.357	0.099
342	"ENSMUSG00000022498"	"Txndc11"	chr16	-	11104565	11104659	11116794	11116924	11091585	11091786	11122669	11122767	342	5,9,3	3,1,3	9,6,1	3,2,2	-2	-2	0.898460096647	1.0	0.625,0.9,0.5	0.75,0.75,0.333	0.064
343	"ENSMUSG00000024587"	"Nars"	chr18	-	64509244	64509315	64510452	64510531	64507771	64507858	64511610	64511700	343	62,100,58	53,80,38	87,25,33	58,90,67	-2	-2	0.0209961054368	0.15181097105	0.539,0.556,0.604	0.6,0.217,0.33	0.184
345	"ENSMUSG00000024587"	"Nars"	chr18	-	64510452	64510531	64511610	64511700	64509244	64509315	64511784	64511877	345	71,106,71	73,120,53	55,23,28	75,80,59	-2	-2	0.000630817836342	0.0134493597671	0.493,0.469,0.573	0.423,0.223,0.322	0.189
346	"ENSMUSG00000000753"	"Serpinf1"	chr11	-	75414920	75415124	75416229	75416428	75413906	75414049	75417908	75417996	346	11,168,31	85,554,168	36,81,101	243,126,109	-2	-2	0.0290661615464	0.187299634451	0.115,0.233,0.156	0.129,0.391,0.481	-0.166
347	"ENSMUSG00000028886"	"Eya3"	chr4	+	132661894	132661938	132667154	132667234	132656692	132656788	132670188	132670255	347	4,3,0	6,7,1	5,5,8	8,2,6	-2	-2	0.110902013965	0.422036725913	0.4,0.3,0.0	0.385,0.714,0.571	-0.323
348	"ENSMUSG00000028886"	"Eya3"	chr4	+	132667154	132667234	132670188	132670255	132661894	132661938	132672895	132673032	348	2,10,9	8,1,3	8,8,9	6,11,5	-2	-2	0.458693280558	0.884282468316	0.2,0.909,0.75	0.571,0.421,0.643	0.075
349	"ENSMUSG00000028886"	"Eya3"	chr4	+	132670188	132670215	132672895	132673032	132667154	132667234	132689704	132689790	349	0,0,0	1,7,1	1,0,0	2,6,2	-2	-2	1	1.0	0.0,0.0,0.0	0.333,0.0,0.0	-0.111
351	"ENSMUSG00000028886"	"Eya3"	chr4	+	132670188	132670255	132672895	132673032	132667154	132667234	132689704	132689790	351	3,2,0	1,7,1	1,1,4	2,6,2	-2	-2	0.765744149678	1.0	0.75,0.222,0.0	0.333,0.143,0.667	-0.057
352	"ENSMUSG00000046691"	"Chtf8"	chr8	-	106886919	106887051	106887300	106887356	106886121	106886526	106893500	106893601	352	3,4,5	5,14,7	1,1,2	12,24,17	-2	-2	0.000482596073678	0.0109939352127	0.375,0.222,0.417	0.077,0.04,0.105	0.264
353	"ENSMUSG00000026384"	"Ptpn4"	chr1	-	119706154	119706313	119707775	119707901	119692749	119692909	119715946	119716015	353	2,17,1	2,14,4	12,6,8	11,10,5	-2	-2	0.755826602103	1.0	0.5,0.548,0.2	0.522,0.375,0.615	-0.088
354	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	45126990	45127092	45127208	45127274	45126477	45126537	45127495	45127568	354	185,108,312	5,5,2	120,86,100	0,0,0	-2	-2	0.309329089044	0.733058136691	0.974,0.956,0.994	1.0,1.0,1.0	-0.025
356	"ENSMUSG00000025558"	"Dock9"	chr14	-	121591310	121591354	121591811	121591879	121586226	121586342	121594335	121594383	356	6,1,1	12,14,12	3,4,7	10,22,15	-2	-2	0.327888488688	0.745146797322	0.333,0.067,0.077	0.231,0.154,0.318	-0.075
357	"ENSMUSG00000025558"	"Dock9"	chr14	-	121591310	121591354	121591811	121591948	121586226	121586342	121594335	121594383	357	1,2,2	12,14,12	6,9,6	10,22,15	-2	-2	0.00298228740505	0.041329532955	0.077,0.125,0.143	0.375,0.29,0.286	-0.202
359	"ENSMUSG00000015468"	"Notch4"	chr17	+	34570034	34570229	34571736	34571850	34568716	34568872	34572495	34572609	359	4,16,8	6,20,3	6,13,9	11,21,7	-2	-2	0.449682769201	0.875670310517	0.4,0.444,0.727	0.353,0.382,0.563	0.091
360	"ENSMUSG00000023984"	"Gm20517"	chr17	+	47612962	47613117	47618808	47619062	47611612	47611692	47672043	47673418	360	13,21,7	0,0,1	6,24,15	0,0,0	-2	-2	1	1.0	1.0,1.0,0.875	1.0,1.0,1.0	-0.042
361	"ENSMUSG00000032198"	"Dock6"	chr9	-	21825782	21825875	21829473	21829578	21825434	21825530	21830213	21830377	361	14,22,14	1,6,1	15,21,15	2,3,4	-2	-2	0.937245393707	1.0	0.933,0.786,0.933	0.882,0.875,0.789	0.035
362	"ENSMUSG00000029610"	"Aimp2"	chr5	-	143904564	143904796	143906548	143906755	143902703	143903190	143909700	143909847	362	86,83,144	612,453,615	30,101,121	381,407,526	-2	-2	0.81436667041	1.0	0.123,0.155,0.19	0.073,0.199,0.187	0.003
363	"ENSMUSG00000078812"	"Eif5a"	chr11	-	69919448	69919478	69920340	69920434	69919150	69919336	69921162	69921386	363	41,38,48	1,0,0	25,43,59	0,0,1	-2	-2	1	1.0	0.976,1.0,1.0	1.0,1.0,0.983	-0.002
364	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264222	141264315	141264492	141264655	141263658	141264048	141265074	141265291	364	0,0,1	5,7,2	1,0,0	5,3,3	-2	-2	1	1.0	0.0,0.0,0.333	0.167,0.0,0.0	0.055
365	"ENSMUSG00000052997"	"Uba2"	chr7	-	34155884	34155984	34157242	34157364	34154483	34154644	34157978	34158046	365	41,76,41	49,69,26	74,81,60	31,20,25	-2	-2	2.94152124402e-05	0.00163058327627	0.456,0.524,0.612	0.705,0.802,0.706	-0.207
366	"ENSMUSG00000040506"	"Ambra1"	chr2	+	91805023	91805110	91810029	91810209	91772710	91773747	91824459	91824540	366	6,8,4	9,15,10	5,4,3	13,12,9	-2	-2	0.353227927286	0.767866722976	0.4,0.348,0.286	0.278,0.25,0.25	0.085
367	"ENSMUSG00000037720"	"Tmem33"	chr5	+	67263729	67263824	67264269	67264457	67260963	67261033	67267301	67267369	367	9,29,24	41,28,37	17,24,37	29,30,29	-2	-2	0.210328873835	0.598933077376	0.18,0.509,0.393	0.37,0.444,0.561	-0.098
368	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20351311	20351416	20352703	20352839	20348161	20348394	20356354	20356497	368	9,21,10	10,11,19	12,15,15	15,22,15	-2	-2	0.607340592512	1.0	0.474,0.656,0.345	0.444,0.405,0.5	0.042
369	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20351311	20351416	20352703	20352837	20348261	20348394	20374329	20374454	369	9,21,10	3,0,0	12,14,17	1,1,0	-2	-2	1	1.0	0.75,1.0,1.0	0.923,0.933,1.0	-0.035
370	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20352703	20352839	20356354	20356497	20351311	20351416	20358023	20358140	370	16,31,15	23,38,18	19,22,20	16,20,30	-2	-2	0.510572509684	0.926945506118	0.41,0.449,0.455	0.543,0.524,0.4	-0.051
371	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20356354	20356497	20374329	20374454	20351311	20351416	20375509	20375531	371	1,0,0	23,19,15	0,1,0	15,27,21	-2	-2	1	1.0	0.042,0.0,0.0	0.0,0.036,0.0	0.002
372	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20356354	20356497	20374329	20374454	20352703	20352837	20375509	20375613	372	3,4,1	26,19,15	0,0,1	15,28,19	-2	-2	0.00123099386877	0.022496257287	0.103,0.174,0.063	0.0,0.0,0.05	0.097
373	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20356354	20356497	20358023	20358140	20352703	20352839	20363262	20363450	373	13,25,28	4,11,4	16,25,20	8,3,6	-2	-2	0.941060311421	1.0	0.765,0.694,0.875	0.667,0.893,0.769	0.002
374	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20356354	20356497	20374329	20374454	20352703	20352839	20375509	20375531	374	11,11,19	23,19,15	14,22,15	16,27,19	-2	-2	0.635556585007	1.0	0.324,0.367,0.559	0.467,0.449,0.441	-0.036
375	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20358023	20358140	20363262	20363450	20356354	20356497	20374329	20374454	375	24,39,18	22,23,16	16,20,31	18,13,18	-2	-2	0.914986316672	1.0	0.522,0.629,0.529	0.471,0.606,0.633	-0.01
376	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20359754	20359916	20363262	20363450	20358023	20358140	20374329	20374454	376	8,15,7	23,19,11	6,4,9	23,13,18	-2	-2	0.187724680419	0.562497555922	0.258,0.441,0.389	0.207,0.235,0.333	0.104
377	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20377774	20377999	20378399	20378523	20375509	20375613	20378763	20378883	377	8,12,6	18,12,14	3,6,11	18,20,18	-2	-2	0.199352969809	0.585731428962	0.308,0.5,0.3	0.143,0.231,0.379	0.118
379	"ENSMUSG00000021709"	"Erbin"	chr13	-	103824719	103824926	103827906	103828023	103823313	103823406	103830187	103830331	379	0,4,7	31,35,39	4,1,1	28,34,32	-2	-2	0.24969936713	0.661226190346	0.0,0.103,0.152	0.125,0.029,0.03	0.024
380	"ENSMUSG00000021709"	"Erbin"	chr13	-	103824719	103824926	103827906	103828023	103823313	103823406	103833497	103835028	380	22,17,26	31,36,39	24,13,18	28,34,32	-2	-2	0.837239413035	1.0	0.415,0.321,0.4	0.462,0.277,0.36	0.012
381	"ENSMUSG00000021709"	"Erbin"	chr13	-	103827906	103828023	103830187	103830331	103824719	103824926	103833497	103835028	381	2,2,2	30,46,46	1,2,0	47,37,35	-2	-2	0.141989302591	0.471313792832	0.063,0.042,0.042	0.021,0.051,0.0	0.025
384	"ENSMUSG00000043154"	"Ppp2r3a"	chr9	-	101153787	101153874	101175327	101175402	101148581	101148738	101180334	101180437	384	57,157,70	103,176,119	143,110,128	183,121,91	-2	-2	0.0400669233455	0.227410558101	0.356,0.471,0.37	0.439,0.476,0.584	-0.101
385	"ENSMUSG00000024381"	"Bin1"	chr18	+	32426223	32426352	32431670	32431742	32424819	32424967	32431982	32432093	385	4,11,11	447,518,646	10,8,6	329,407,335	-2	-2	0.320157618504	0.739283289229	0.009,0.021,0.017	0.029,0.019,0.018	-0.006
386	"ENSMUSG00000049134"	"Nrap"	chr19	-	56323887	56323995	56327194	56327299	56321722	56322034	56328500	56328599	386	1160,997,897	1523,1219,1227	804,993,780	903,1671,1269	-2	-2	0.280889388987	0.702434667497	0.432,0.45,0.422	0.471,0.373,0.381	0.026
387	"ENSMUSG00000049134"	"Nrap"	chr19	-	56328995	56329100	56335025	56335337	56328500	56328599	56336042	56336150	387	1101,1181,778	1211,1189,878	794,1254,999	886,846,709	-2	-2	0.0217546660474	0.15593969671	0.476,0.498,0.47	0.473,0.597,0.585	-0.07
388	"ENSMUSG00000049134"	"Nrap"	chr19	-	56340518	56340623	56342138	56342336	56338036	56338135	56344011	56344125	388	565,691,371	769,911,580	558,437,345	652,600,485	-2	-2	0.45381257648	0.881555559393	0.424,0.431,0.39	0.461,0.421,0.416	-0.018
389	"ENSMUSG00000049134"	"Nrap"	chr19	-	56345459	56345564	56347128	56347227	56344660	56344768	56350288	56350393	389	659,919,506	643,917,479	773,1102,882	577,1053,871	-2	-2	0.348048799059	0.761585727415	0.506,0.501,0.514	0.573,0.511,0.503	-0.022
390	"ENSMUSG00000049134"	"Nrap"	chr19	-	56354119	56354227	56355481	56355586	56351431	56351743	56357290	56357389	390	541,896,387	404,610,318	794,1068,904	543,462,304	-2	-2	0.000829788522776	0.0166257628118	0.572,0.595,0.549	0.594,0.698,0.748	-0.108
391	"ENSMUSG00000026280"	"Atg4b"	chr1	+	93775627	93775700	93778284	93778364	93775132	93775234	93780717	93780911	391	23,39,31	24,21,18	30,35,23	20,18,16	-2	-2	0.704921210224	1.0	0.489,0.65,0.633	0.6,0.66,0.59	-0.026
392	"ENSMUSG00000029238"	"Clock"	chr5	-	76231395	76231548	76235765	76235855	76230164	76230359	76236281	76236382	392	7,24,6	4,9,4	32,15,21	8,10,4	-2	-2	0.479875371799	0.901548373531	0.636,0.727,0.6	0.8,0.6,0.84	-0.092
393	"ENSMUSG00000030231"	"Plekha5"	chr6	+	140591627	140591764	140593554	140593657	140589645	140589755	140596248	140597110	393	8,4,5	1,8,3	4,4,0	3,5,1	-2	-2	0.345758364546	0.760374154409	0.889,0.333,0.625	0.571,0.444,0.0	0.277
395	"ENSMUSG00000018677"	"Slc25a39"	chr11	-	102405011	102405079	102405692	102405826	102404794	102404919	102406205	102406250	395	109,83,62	142,153,127	55,77,56	127,167,123	-2	-2	0.0711871207914	0.322196348943	0.434,0.352,0.328	0.302,0.316,0.313	0.061
396	"ENSMUSG00000018677"	"Slc25a39"	chr11	-	102405692	102405826	102406205	102406250	102405011	102405079	102406361	102406421	396	31,46,30	83,93,50	33,25,14	59,62,68	-2	-2	0.306192681578	0.733058136691	0.272,0.331,0.375	0.359,0.287,0.171	0.054
397	"ENSMUSG00000036893"	"Ehmt1"	chr2	-	24840635	24840779	24847943	24848089	24839529	24839756	24852664	24852802	397	6,11,3	12,14,5	8,11,4	11,12,14	-2	-2	0.904816192281	1.0	0.333,0.44,0.375	0.421,0.478,0.222	0.009
398	"ENSMUSG00000036893"	"Ehmt1"	chr2	-	24847943	24848089	24852664	24852802	24840635	24840779	24856605	24856726	398	12,19,7	3,13,7	20,10,11	2,21,13	-2	-2	0.70877556753	1.0	0.8,0.594,0.5	0.909,0.323,0.458	0.068
399	"ENSMUSG00000021771"	"Vdac2"	chr14	+	21838390	21838618	21840418	21840569	21837990	21838043	21843881	21843939	399	657,612,646	1051,836,943	499,598,531	712,777,728	-2	-2	0.409353514724	0.839202483721	0.385,0.423,0.407	0.412,0.435,0.422	-0.018
402	"ENSMUSG00000079418"	"Atg4a"	chrX	+	140988165	140988237	140988279	140988365	140986278	140986389	140990157	140990256	402	26,49,18	1,0,0	34,32,40	0,0,0	-2	-2	1	1.0	0.963,1.0,1.0	1.0,1.0,1.0	-0.012
403	"ENSMUSG00000058392"	"Rrp1b"	chr17	+	32053856	32053954	32055104	32055124	32052738	32052827	32055910	32055997	403	1,11,4	1,3,7	0,4,1	1,1,0	-2	-2	0.0124140637665	0.111592367804	0.5,0.786,0.364	0.0,0.8,1.0	-0.05
405	"ENSMUSG00000041765"	"Ubac2"	chr14	+	121973608	121973732	121983267	121983315	121908210	121908320	121994224	121994308	405	49,44,25	19,17,20	38,32,31	10,19,11	-2	-2	0.475155033877	0.898956565799	0.721,0.721,0.556	0.792,0.627,0.738	-0.053
406	"ENSMUSG00000025410"	"Dctn2"	chr10	+	127277254	127277320	127277486	127277525	127276701	127276849	127277694	127277772	406	44,97,41	50,65,52	62,44,51	56,39,38	-2	-2	0.541835101808	0.961924959624	0.468,0.599,0.441	0.525,0.53,0.573	-0.04
408	"ENSMUSG00000025858"	"Get4"	chr5	+	139262480	139262559	139262869	139262951	139252323	139252619	139263478	139263628	408	16,40,30	23,21,14	27,8,20	16,27,21	-2	-2	0.191966513614	0.56946342947	0.41,0.656,0.682	0.628,0.229,0.488	0.134
412	"ENSMUSG00000025451"	"Paip1"	chr13	+	119440758	119440871	119445736	119445848	119437968	119438154	119447714	119447840	412	80,73,64	80,99,101	36,52,46	81,70,53	-2	-2	0.422587671543	0.848747944174	0.5,0.424,0.388	0.308,0.426,0.465	0.038
422	"ENSMUSG00000032067"	"Pts"	chr9	-	50526869	50527016	50528145	50528232	50525261	50525284	50528556	50528645	422	3,2,4	3,10,6	3,2,10	6,6,7	-2	-2	0.458891022343	0.884282468316	0.5,0.167,0.4	0.333,0.25,0.588	-0.035
423	"ENSMUSG00000039607"	"Rbms3"	chr9	-	116636368	116636479	116678646	116678697	116586017	116586095	116681130	116681227	423	0,1,0	4,1,2	1,2,2	3,6,2	-2	-2	0.00651479596222	0.0712770110867	0.0,0.5,0.0	0.25,0.25,0.5	-0.167
427	"ENSMUSG00000066839"	"Ecsit"	chr9	-	22078147	22078265	22084022	22084208	22076227	22076645	22085356	22085438	427	4,13,3	103,120,85	7,3,1	87,103,116	-2	-2	0.0875471812977	0.367653945702	0.037,0.098,0.034	0.074,0.028,0.009	0.019
428	"ENSMUSG00000027673"	"Ndufb5"	chr3	+	32747596	32747789	32748460	32748567	32746447	32746514	32751028	32751246	428	0,0,2	2123,1837,1940	0,0,0	1702,924,1010	-2	-2	1	1.0	0.0,0.0,0.001	0.0,0.0,0.0	0.0
429	"ENSMUSG00000027673"	"Ndufb5"	chr3	+	32747727	32747789	32748460	32748567	32746447	32746514	32751028	32751102	429	598,666,538	2123,1837,1940	511,266,321	1702,924,1010	-2	-2	0.906872091397	1.0	0.22,0.266,0.217	0.231,0.224,0.241	0.002
430	"ENSMUSG00000026333"	"Gin1"	chr1	+	97775446	97775592	97777325	97777519	97770171	97770255	97782926	97783232	430	1,0,3	0,0,0	2,2,2	4,3,2	-2	-2	1	1.0	1.0,NA,1.0	0.333,0.4,0.5	0.589
431	"ENSMUSG00000026615"	"Eprs"	chr1	+	185372917	185373057	185374117	185374212	185370888	185371045	185379544	185379737	431	52,114,28	0,2,2	154,120,135	2,2,0	-2	-2	0.648150450748	1.0	1.0,0.983,0.933	0.987,0.984,1.0	-0.018
434	"ENSMUSG00000028420"	"Tmem38b"	chr4	+	53840626	53840783	53848865	53849050	53826044	53826220	53850473	53850561	434	13,41,33	52,78,65	21,55,52	46,95,68	-2	-2	0.131943887154	0.455246991836	0.2,0.345,0.337	0.313,0.367,0.433	-0.077
435	"ENSMUSG00000098950"	"Gm28036"	chr2	-	156079338	156079464	156098229	156098372	156079062	156079242	156103348	156103429	435	0,1,2	8,10,7	1,8,3	18,21,10	-2	-2	0.0167532226489	0.133304350551	0.0,0.091,0.222	0.053,0.276,0.231	-0.082
437	"ENSMUSG00000041438"	"Utp4"	chr8	+	106900845	106900935	106904232	106904444	106898441	106898526	106906124	106906296	437	9,19,11	24,28,19	13,12,3	19,33,27	-2	-2	0.207036377132	0.592249803442	0.273,0.404,0.367	0.406,0.267,0.1	0.09
438	"ENSMUSG00000079588"	"Tmem182"	chr1	+	40807621	40807720	40838297	40838435	40806098	40806198	40854795	40856887	438	160,262,108	94,184,58	228,168,148	87,70,73	-2	-2	0.00424080312774	0.0526302656823	0.63,0.587,0.651	0.724,0.706,0.67	-0.077
439	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91381850	91381972	91383303	91383391	91378465	91378585	91384564	91384573	439	30,39,41	81,66,76	18,28,11	40,93,66	-2	-2	0.0206527993867	0.150638620088	0.27,0.371,0.35	0.31,0.231,0.143	0.102
440	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91381850	91381972	91384564	91384658	91378465	91378585	91385239	91385346	440	66,67,57	80,65,76	32,39,55	40,94,66	-2	-2	0.164479121881	0.519029942482	0.452,0.508,0.429	0.444,0.293,0.455	0.066
441	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91383303	91383391	91385239	91385346	91381850	91381972	91387214	91387341	441	55,71,63	71,80,78	46,52,45	37,52,33	-2	-2	0.0437163461785	0.24152918171	0.437,0.47,0.447	0.554,0.5,0.577	-0.092
442	"ENSMUSG00000035392"	"Dennd1a"	chr2	-	38136925	38136975	38159806	38159850	38126528	38126648	38243401	38243472	442	1,6,0	9,15,2	1,4,4	2,10,8	-2	-2	0.269797768861	0.693268073911	0.1,0.286,0.0	0.333,0.286,0.333	-0.189
443	"ENSMUSG00000028156"	"Eif4e"	chr3	+	138547658	138547754	138550262	138550326	138546320	138546427	138550892	138551006	443	61,80,68	100,116,82	42,61,59	84,62,46	-2	-2	0.392792361091	0.819590585313	0.379,0.408,0.453	0.333,0.496,0.562	-0.05
444	"ENSMUSG00000061904"	"Slc25a3"	chr10	-	91121921	91122043	91122107	91122331	91119526	91119706	91123557	91123706	444	882,1529,803	63,102,97	1356,2232,2297	72,112,88	-2	-2	2.32426782731e-06	0.000214736522045	0.933,0.937,0.892	0.95,0.952,0.963	-0.034
445	"ENSMUSG00000061904"	"Slc25a3"	chr10	-	91121921	91122043	91122206	91122331	91119526	91119706	91123557	91123706	445	2759,4192,2668	63,102,97	3921,4069,4081	72,112,88	-2	-2	0.105520021511	0.412670545086	0.978,0.976,0.965	0.982,0.973,0.979	-0.005
446	"ENSMUSG00000054733"	"Msra"	chr14	-	64210427	64210534	64233828	64233933	64122624	64123353	64285063	64285183	446	26,30,21	30,61,37	15,27,24	38,35,23	-2	-2	0.69012824129	1.0	0.464,0.33,0.362	0.283,0.435,0.511	-0.024
448	"ENSMUSG00000020389"	"Cdkl3"	chr11	+	52035946	52036020	52040560	52040620	52033513	52033611	52084370	52084490	448	1,0,1	1,0,0	0,0,1	0,1,1	-2	-2	1	1.0	0.5,NA,1.0	NA,0.0,0.5	0.5
449	"ENSMUSG00000044477"	"Zfand3"	chr17	+	30135322	30135505	30153302	30153368	30060809	30060850	30192562	30192730	449	58,111,45	139,178,127	105,92,78	135,129,124	-2	-2	0.00853321741685	0.0846405828994	0.294,0.384,0.262	0.438,0.416,0.386	-0.1
