ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
975	"ENSMUSG00000015085"	"Entpd2"	chr2	+	25399281	25399736	25399281	25399536	25399616	25399736
976	"ENSMUSG00000041491"	"Cep78"	chr19	-	15974355	15974952	15974355	15974467	15974887	15974952
977	"ENSMUSG00000070000"	"Fcho1"	chr8	-	71708925	71709385	71708925	71709090	71709329	71709385
978	"ENSMUSG00000070000"	"Fcho1"	chr8	-	71717141	71717510	71717141	71717283	71717435	71717510
979	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93198894	93199458	93198894	93198991	93199356	93199458
980	"ENSMUSG00000036046"	"5031439G07Rik"	chr15	-	84950611	84953321	84950611	84950774	84953129	84953321
981	"ENSMUSG00000005580"	"Adcy9"	chr16	-	4417852	4419588	4417852	4418972	4419195	4419588
982	"ENSMUSG00000019738"	"Polr2i"	chr7	+	30232331	30232536	30232331	30232404	30232481	30232536
983	"ENSMUSG00000019738"	"Polr2i"	chr7	+	30232749	30232981	30232749	30232823	30232906	30232981
984	"ENSMUSG00000057411"	"Fam173a"	chr17	-	25790505	25790983	25790505	25790778	25790932	25790983
985	"ENSMUSG00000057132"	"Rpgrip1"	chr14	+	52141122	52145883	52141122	52141240	52145731	52145883
986	"ENSMUSG00000057132"	"Rpgrip1"	chr14	+	52149215	52149631	52149215	52149373	52149499	52149631
987	"ENSMUSG00000007610"	"Gtpbp3"	chr8	+	71490334	71491590	71490334	71490537	71491424	71491590
988	"ENSMUSG00000022212"	"Cpne6"	chr14	+	55513387	55513717	55513387	55513462	55513633	55513717
989	"ENSMUSG00000022212"	"Cpne6"	chr14	+	55515522	55515782	55515522	55515656	55515727	55515782
990	"ENSMUSG00000022212"	"Cpne6"	chr14	+	55515862	55516385	55515862	55515914	55516251	55516385
991	"ENSMUSG00000029860"	"Zyx"	chr6	+	42350032	42350476	42350032	42350119	42350256	42350476
992	"ENSMUSG00000029860"	"Zyx"	chr6	+	42357851	42358392	42357851	42357985	42358168	42358392
993	"ENSMUSG00000058908"	"Pla2g2a"	chr4	+	138832890	138833036	138832890	138833012	138833016	138833036
994	"ENSMUSG00000020608"	"Smc6"	chr12	+	11291525	11294599	11291525	11291730	11294484	11294599
995	"ENSMUSG00000001627"	"Ifrd1"	chr12	-	40217157	40217482	40217157	40217242	40217377	40217482
996	"ENSMUSG00000055024"	"Ep300"	chr15	+	81639740	81640141	81639740	81639891	81639994	81640141
997	"ENSMUSG00000022330"	"Osr2"	chr15	+	35300188	35302011	35300188	35300955	35301911	35302011
998	"ENSMUSG00000032572"	"Col6a4"	chr9	-	106000211	106000895	106000211	106000312	106000827	106000895
999	"ENSMUSG00000029775"	"Klhdc10"	chr6	+	30447940	30449630	30447940	30447988	30449490	30449630
1000	"ENSMUSG00000029782"	"Tmem209"	chr6	-	30506785	30508512	30506785	30506917	30508453	30508512
1001	"ENSMUSG00000017754"	"Pltp"	chr2	-	164852472	164852680	164852472	164852536	164852616	164852680
1002	"ENSMUSG00000038119"	"Cdon"	chr9	+	35463874	35464228	35463874	35464029	35464140	35464228
1003	"ENSMUSG00000030032"	"Wdr54"	chr6	-	83156174	83156397	83156174	83156245	83156319	83156397
1004	"ENSMUSG00000021431"	"Snrnp48"	chr13	+	38217373	38220776	38217373	38217495	38220687	38220776
1005	"ENSMUSG00000022241"	"Tars"	chr15	-	11388080	11388460	11388080	11388218	11388297	11388460
1006	"ENSMUSG00000022241"	"Tars"	chr15	-	11391813	11392034	11391813	11391892	11391969	11392034
1007	"ENSMUSG00000050875"	"Minar2"	chr18	+	59065834	59066989	59065834	59065885	59066816	59066989
1008	"ENSMUSG00000050875"	"Minar2"	chr18	+	59065834	59066989	59065834	59065885	59066909	59066989
1009	"ENSMUSG00000050875"	"Minar2"	chr18	+	59065834	59066989	59065834	59065885	59066928	59066989
1010	"ENSMUSG00000003271"	"Sult2b1"	chr7	-	45742053	45742483	45742053	45742196	45742310	45742483
1011	"ENSMUSG00000054128"	"H2-T3"	chr17	-	36189600	36190122	36189600	36189870	36190049	36190122
1012	"ENSMUSG00000028017"	"Egf"	chr3	-	129754816	129755316	129754816	129754855	129754999	129755316
1013	"ENSMUSG00000067071"	"Hes6"	chr1	-	91411482	91412802	91411482	91412482	91412720	91412802
1014	"ENSMUSG00000067071"	"Hes6"	chr1	-	91412720	91412979	91412720	91412802	91412892	91412979
1015	"ENSMUSG00000038618"	"Rassf7"	chr7	+	141217885	141218168	141217885	141218017	141218089	141218168
1016	"ENSMUSG00000023993"	"Treml1"	chr17	+	48359918	48360467	48359918	48359982	48360134	48360467
1017	"ENSMUSG00000002249"	"Tead3"	chr17	-	28335484	28336573	28335484	28335496	28336510	28336573
1018	"ENSMUSG00000053024"	"Cntn2"	chr1	-	132528611	132529085	132528611	132528707	132528909	132529085
1019	"ENSMUSG00000030512"	"Snrpa1"	chr7	+	66069423	66070665	66069423	66069526	66070589	66070665
1020	"ENSMUSG00000026532"	"Spta1"	chr1	+	174229241	174230788	174229241	174229340	174230625	174230788
1021	"ENSMUSG00000029501"	"Ankle2"	chr5	+	110252711	110253342	110252711	110252797	110253031	110253342
1022	"ENSMUSG00000025159"	"Mms19"	chr19	-	41945732	41947103	41945732	41945815	41946916	41947103
1023	"ENSMUSG00000025159"	"Mms19"	chr19	-	41949454	41949837	41949454	41949581	41949768	41949837
1024	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139506	31140267	31139506	31139653	31139743	31140267
1025	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139743	31140267	31139743	31139848	31139925	31140267
1026	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139743	31140267	31139743	31139848	31140147	31140267
1027	"ENSMUSG00000042286"	"Stab1"	chr14	-	31139925	31140267	31139925	31140075	31140147	31140267
1028	"ENSMUSG00000042286"	"Stab1"	chr14	-	31140355	31140720	31140355	31140465	31140554	31140720
1029	"ENSMUSG00000042286"	"Stab1"	chr14	-	31142957	31143267	31142957	31143014	31143117	31143267
1030	"ENSMUSG00000046519"	"Golph3l"	chr3	+	95617043	95619241	95617043	95617242	95617862	95619241
1031	"ENSMUSG00000047617"	"Paxx"	chr2	-	25459484	25459859	25459484	25459701	25459774	25459859
1032	"ENSMUSG00000047617"	"Paxx"	chr2	-	25459774	25460357	25459774	25459859	25460008	25460357
1033	"ENSMUSG00000047617"	"Paxx"	chr2	-	25460008	25460357	25460008	25460074	25460166	25460357
1034	"ENSMUSG00000047617"	"Paxx"	chr2	-	25460444	25460715	25460444	25460494	25460654	25460715
1035	"ENSMUSG00000037003"	"Tns2"	chr15	+	102115560	102115766	102115560	102115629	102115736	102115766
1036	"ENSMUSG00000018559"	"Ctdnep1"	chr11	+	69984253	69984534	69984253	69984320	69984415	69984534
1037	"ENSMUSG00000063230"	"Olfr535"	chr7	+	140492469	140497104	140492469	140494717	140496766	140497104
1038	"ENSMUSG00000017221"	"Psmd3"	chr11	+	98690462	98691019	98690462	98690653	98690915	98691019
1039	"ENSMUSG00000001962"	"Fam50a"	chrX	+	74314863	74315572	74314863	74314963	74315426	74315572
1040	"ENSMUSG00000001962"	"Fam50a"	chrX	+	74318814	74319098	74318814	74318869	74319049	74319098
1041	"ENSMUSG00000002274"	"Metrn"	chr17	-	25794866	25795433	25794866	25795291	25795373	25795433
1042	"ENSMUSG00000031506"	"Ptpn7"	chr1	+	135136098	135137461	135136098	135136175	135137323	135137461
1043	"ENSMUSG00000039456"	"Morc3"	chr16	+	93862413	93862715	93862413	93862503	93862640	93862715
1044	"ENSMUSG00000039456"	"Morc3"	chr16	+	93862413	93862715	93862413	93862536	93862640	93862715
1045	"ENSMUSG00000027411"	"Vps16"	chr2	+	130437914	130438225	130437914	130438012	130438096	130438225
1046	"ENSMUSG00000004264"	"Phb2"	chr6	+	124713983	124714959	124713983	124714168	124714829	124714959
1047	"ENSMUSG00000004264"	"Phb2"	chr6	+	124715953	124716430	124715953	124716030	124716424	124716430
1048	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153910260	153910888	153910260	153910326	153910690	153910888
1049	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153910260	153910888	153910260	153910366	153910690	153910888
1050	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5466019	5466311	5466019	5466145	5466230	5466311
1051	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5466230	5466485	5466230	5466311	5466388	5466485
1052	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5466580	5467136	5466580	5466735	5467022	5467136
1053	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	51987402	51989938	51987402	51987600	51988701	51989938
1054	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52004878	52005035	52004878	52004899	52004988	52005035
1055	"ENSMUSG00000045013"	"Olfr711"	chr7	-	106969693	106974158	106969693	106972400	106974089	106974158
1056	"ENSMUSG00000109542"	"Olfr470"	chr7	-	107842904	107845765	107842904	107843909	107845271	107845765
1057	"ENSMUSG00000031146"	"Plp2"	chrX	-	7669414	7669758	7669414	7669510	7669602	7669758
1058	"ENSMUSG00000030689"	"Ino80e"	chr7	-	126857225	126857787	126857225	126857291	126857675	126857787
1059	"ENSMUSG00000030689"	"Ino80e"	chr7	-	126857225	126857787	126857225	126857342	126857675	126857787
1060	"ENSMUSG00000075410"	"Prcd"	chr11	+	116659732	116659827	116659732	116659782	116659784	116659827
1061	"ENSMUSG00000030890"	"Ilk"	chr7	+	105740770	105741043	105740770	105740867	105740959	105741043
1062	"ENSMUSG00000030890"	"Ilk"	chr7	+	105741373	105741707	105741373	105741483	105741579	105741707
1063	"ENSMUSG00000072244"	"Trim6"	chr7	+	104225506	104225980	104225506	104225806	104225884	104225980
1064	"ENSMUSG00000026577"	"Blzf1"	chr1	-	164307146	164307489	164307146	164307354	164307441	164307489
1065	"ENSMUSG00000001988"	"Npas1"	chr7	-	16460805	16461436	16460805	16460953	16461329	16461436
1066	"ENSMUSG00000027457"	"Snph"	chr2	-	151632147	151632567	151632147	151632254	151632455	151632567
1067	"ENSMUSG00000114797"	"Gm49336"	chr14	-	60240773	60242657	60240773	60240798	60242546	60242657
1068	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	138225888	138228787	138225888	138226048	138228643	138228787
1069	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	138225888	138228787	138225888	138226052	138228647	138228787
1070	"ENSMUSG00000020708"	"Psmc5"	chr11	+	106262403	106262691	106262403	106262502	106262580	106262691
1071	"ENSMUSG00000054203"	"Ifi205"	chr1	-	174027192	174028482	174027192	174027326	174028197	174028482
1072	"ENSMUSG00000028542"	"Slc6a9"	chr4	+	117864404	117864888	117864404	117864642	117864753	117864888
1073	"ENSMUSG00000024953"	"Prdx5"	chr19	-	6907241	6908116	6907241	6907280	6907981	6908116
1074	"ENSMUSG00000035875"	"AI182371"	chr2	-	35086100	35086513	35086100	35086163	35086430	35086513
1075	"ENSMUSG00000035228"	"Ccdc106"	chr7	+	5059495	5060785	5059495	5059705	5060206	5060785
1076	"ENSMUSG00000034771"	"Tle2"	chr10	+	81580256	81580667	81580256	81580298	81580483	81580667
1077	"ENSMUSG00000034771"	"Tle2"	chr10	+	81580256	81580667	81580256	81580331	81580483	81580667
1078	"ENSMUSG00000034771"	"Tle2"	chr10	+	81580256	81581755	81580256	81580667	81581644	81581755
1079	"ENSMUSG00000034771"	"Tle2"	chr10	+	81582412	81582886	81582412	81582457	81582736	81582886
1080	"ENSMUSG00000034771"	"Tle2"	chr10	+	81587091	81587800	81587091	81587341	81587552	81587800
1081	"ENSMUSG00000028519"	"Dab1"	chr4	+	104680069	104680382	104680069	104680108	104680190	104680382
1082	"ENSMUSG00000026791"	"Slc2a8"	chr2	-	32974837	32976280	32974837	32974983	32976136	32976280
1083	"ENSMUSG00000026791"	"Slc2a8"	chr2	-	32981360	32981883	32981360	32981567	32981720	32981883
1084	"ENSMUSG00000028521"	"Slc35d1"	chr4	-	103213870	103214092	103213870	103213957	103214058	103214092
1085	"ENSMUSG00000041375"	"Ccdc9"	chr7	-	16276726	16278538	16276726	16276773	16278356	16278538
1086	"ENSMUSG00000029175"	"Slc35f6"	chr5	+	30655494	30656100	30655494	30655666	30655887	30656100
1087	"ENSMUSG00000021809"	"Nudt13"	chr14	+	20306231	20307799	20306231	20306249	20307692	20307799
1088	"ENSMUSG00000021809"	"Nudt13"	chr14	+	20306231	20307799	20306231	20306366	20307692	20307799
1089	"ENSMUSG00000094950"	"Vmn2r66"	chr7	-	85011823	85012268	85011823	85011958	85012046	85012268
1090	"ENSMUSG00000032878"	"Ccdc85a"	chr11	-	28576390	28577345	28576390	28576989	28577073	28577345
1091	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20713882	20714867	20713882	20714568	20714670	20714867
1092	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20718759	20719225	20718759	20718918	20718996	20719225
1093	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20719379	20720036	20719379	20719672	20719812	20720036
1094	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20721170	20722029	20721170	20721659	20721869	20722029
1095	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20722459	20723006	20722459	20722579	20722827	20723006
1096	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20722459	20723006	20722459	20722579	20722895	20723006
1097	"ENSMUSG00000038173"	"Enpp6"	chr8	+	47065371	47066053	47065371	47065513	47065873	47066053
1098	"ENSMUSG00000014786"	"Slc9a5"	chr8	+	105356530	105357173	105356530	105356751	105356970	105357173
1099	"ENSMUSG00000032624"	"Eml4"	chr17	+	83473045	83473748	83473045	83473133	83473649	83473748
1100	"ENSMUSG00000048856"	"Slc25a47"	chr12	+	108855293	108856815	108855293	108855618	108855938	108856815
1101	"ENSMUSG00000089736"	"Tgfbr3l"	chr8	+	4250466	4250921	4250466	4250625	4250848	4250921
1102	"ENSMUSG00000039356"	"Exosc2"	chr2	+	31675838	31676736	31675838	31675904	31676664	31676736
1103	"ENSMUSG00000039356"	"Exosc2"	chr2	+	31675838	31676736	31675838	31675904	31676667	31676736
1104	"ENSMUSG00000035325"	"Sec31a"	chr5	-	100363376	100363947	100363376	100363448	100363827	100363947
1105	"ENSMUSG00000051557"	"Pusl1"	chr4	-	155891051	155891415	155891051	155891239	155891357	155891415
1106	"ENSMUSG00000026705"	"Klhl20"	chr1	-	161098262	161099285	161098262	161098396	161099141	161099285
1107	"ENSMUSG00000044172"	"Ptx4"	chr17	+	25122693	25123348	25122693	25122903	25123241	25123348
1108	"ENSMUSG00000020477"	"Mrps24"	chr11	-	5707297	5707555	5707297	5707409	5707486	5707555
1109	"ENSMUSG00000010803"	"Gabra1"	chr11	-	42182165	42182930	42182165	42182389	42182873	42182930
1110	"ENSMUSG00000024442"	"Dele1"	chr18	+	38252820	38254069	38252820	38252965	38253907	38254069
1111	"ENSMUSG00000002107"	"Celf2"	chr2	-	6539704	6547213	6539704	6545675	6547041	6547213
1112	"ENSMUSG00000002107"	"Celf2"	chr2	-	6539704	6547213	6539704	6546779	6547041	6547213
1113	"ENSMUSG00000002107"	"Celf2"	chr2	-	6604023	6607961	6604023	6604182	6607881	6607961
1114	"ENSMUSG00000045838"	"Ccdc9b"	chr2	-	118760320	118760681	118760320	118760449	118760525	118760681
1115	"ENSMUSG00000036501"	"Fam13b"	chr18	-	34443900	34445440	34443900	34444002	34445276	34445440
1116	"ENSMUSG00000020250"	"Txnrd1"	chr10	+	82879205	82879865	82879205	82879348	82879749	82879865
1117	"ENSMUSG00000020250"	"Txnrd1"	chr10	+	82881722	82884006	82881722	82881948	82883913	82884006
1118	"ENSMUSG00000049643"	"2310022A10Rik"	chr7	+	27580336	27582099	27580336	27580691	27581350	27582099
1119	"ENSMUSG00000022322"	"Shcbp1"	chr8	-	4748704	4749460	4748704	4748825	4749291	4749460
1120	"ENSMUSG00000022322"	"Shcbp1"	chr8	-	4767906	4768311	4767906	4768022	4768143	4768311
1121	"ENSMUSG00000039263"	"Npepl1"	chr2	+	174120543	174121124	174120543	174120667	174120947	174121124
1122	"ENSMUSG00000013928"	"Thap8"	chr7	+	30289532	30290237	30289532	30289727	30289729	30290237
1123	"ENSMUSG00000027465"	"Tbc1d20"	chr2	+	152307988	152308431	152307988	152308175	152308329	152308431
1124	"ENSMUSG00000086173"	"Kis2"	chrX	-	52742562	52743920	52742562	52742640	52743793	52743920
1125	"ENSMUSG00000086173"	"Kis2"	chrX	-	52743793	52744593	52743793	52743920	52744234	52744593
1126	"ENSMUSG00000020377"	"Ltc4s"	chr11	-	50237193	50237440	50237193	50237264	50237340	50237440
1127	"ENSMUSG00000028954"	"Nub1"	chr5	+	24694699	24695590	24694699	24694761	24695519	24695590
1128	"ENSMUSG00000066150"	"Slc31a1"	chr4	+	62387866	62391769	62387866	62388035	62388597	62391769
1129	"ENSMUSG00000118462"	"AC151602.1"	chr7	+	45419709	45421382	45419709	45419828	45420042	45421382
1130	"ENSMUSG00000118462"	"AC151602.1"	chr7	+	45419709	45421382	45419709	45419828	45421314	45421382
1131	"ENSMUSG00000017119"	"Nbr1"	chr11	+	101574998	101575416	101574998	101575115	101575223	101575416
1132	"ENSMUSG00000022681"	"Ntan1"	chr16	+	13826882	13827125	13826882	13826985	13827059	13827125
1133	"ENSMUSG00000048865"	"Arhgap30"	chr1	+	171403212	171403955	171403212	171403340	171403780	171403955
1134	"ENSMUSG00000048865"	"Arhgap30"	chr1	+	171404033	171404298	171404033	171404137	171404220	171404298
1135	"ENSMUSG00000020184"	"Mdm2"	chr10	-	117694904	117696439	117694904	117695068	117696380	117696439
1136	"ENSMUSG00000033105"	"Lss"	chr10	+	76535558	76536365	76535558	76535667	76536243	76536365
1137	"ENSMUSG00000033105"	"Lss"	chr10	+	76544464	76545501	76544464	76544536	76545450	76545501
1138	"ENSMUSG00000036023"	"Parp2"	chr14	+	50814869	50815427	50814869	50814955	50815351	50815427
1139	"ENSMUSG00000036023"	"Parp2"	chr14	+	50814869	50815427	50814869	50814966	50815351	50815427
1140	"ENSMUSG00000036023"	"Parp2"	chr14	+	50814869	50816299	50814869	50815427	50816196	50816299
1141	"ENSMUSG00000020463"	"Ppp4r3b"	chr11	+	29218455	29220797	29218455	29218685	29220543	29220797
1142	"ENSMUSG00000037400"	"Atp11b"	chr3	+	35837485	35839214	35837485	35837589	35839048	35839214
1143	"ENSMUSG00000037400"	"Atp11b"	chr3	+	35855104	35856276	35855104	35855228	35856071	35856276
1144	"ENSMUSG00000063334"	"Krr1"	chr10	+	111977111	111977398	111977111	111977237	111977314	111977398
1145	"ENSMUSG00000021661"	"Ankra2"	chr13	+	98272771	98273918	98272771	98272852	98273377	98273918
1146	"ENSMUSG00000021661"	"Ankra2"	chr13	+	98272771	98273918	98272771	98272852	98273806	98273918
1147	"ENSMUSG00000053453"	"Thoc7"	chr14	-	13953410	13954656	13953410	13953538	13954538	13954656
1148	"ENSMUSG00000053453"	"Thoc7"	chr14	-	13953410	13954656	13953410	13953538	13954565	13954656
1149	"ENSMUSG00000020359"	"Phykpl"	chr11	+	51592005	51592285	51592005	51592093	51592168	51592285
1150	"ENSMUSG00000020359"	"Phykpl"	chr11	+	51593603	51594141	51593603	51593686	51593915	51594141
1151	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248017	128248472	128248017	128248292	128248419	128248472
1152	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248419	128248720	128248419	128248472	128248577	128248720
1153	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248419	128248720	128248419	128248472	128248643	128248720
1154	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248577	128248974	128248577	128248720	128248886	128248974
1155	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248886	128249195	128248886	128248974	128249089	128249195
1156	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248886	128249195	128248886	128248974	128249120	128249195
1157	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28328966	28329522	28328966	28329047	28329373	28329522
1158	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28328966	28329522	28328966	28329280	28329373	28329522
1159	"ENSMUSG00000024764"	"Naa40"	chr19	-	7234103	7235158	7234103	7234156	7235062	7235158
1160	"ENSMUSG00000028693"	"Nasp"	chr4	-	116604162	116604814	116604162	116604351	116604740	116604814
1161	"ENSMUSG00000032376"	"Usp3"	chr9	-	66520272	66520727	66520272	66520386	66520608	66520727
1162	"ENSMUSG00000007783"	"Cpt1c"	chr7	-	44965083	44965566	44965083	44965266	44965370	44965566
1163	"ENSMUSG00000007458"	"M6pr"	chr6	+	122313258	122315166	122313258	122313425	122315056	122315166
1164	"ENSMUSG00000059023"	"Olfr1201"	chr2	+	88794343	88796827	88794343	88794455	88796220	88796827
1165	"ENSMUSG00000025731"	"Mettl26"	chr17	+	25876660	25877169	25876660	25876739	25876949	25877169
1166	"ENSMUSG00000068744"	"Psrc1"	chr3	+	108384235	108384431	108384235	108384285	108384373	108384431
1167	"ENSMUSG00000000318"	"Clec10a"	chr11	+	70170417	70170833	70170417	70170470	70170604	70170833
1168	"ENSMUSG00000027684"	"Mecom"	chr3	-	29983960	29985497	29983960	29984266	29985340	29985497
1169	"ENSMUSG00000092354"	"Gm20548"	chr5	+	101841750	101842073	101841750	101841843	101841970	101842073
1170	"ENSMUSG00000033295"	"Ptprf"	chr4	-	118211000	118211485	118211000	118211126	118211358	118211485
1171	"ENSMUSG00000025330"	"Padi4"	chr4	-	140757501	140757925	140757501	140757613	140757821	140757925
1172	"ENSMUSG00000032228"	"Tcf12"	chr9	-	71868071	71870147	71868071	71868278	71870073	71870147
1173	"ENSMUSG00000015488"	"Cacfd1"	chr2	+	27018887	27021089	27018887	27018979	27020020	27021089
1174	"ENSMUSG00000002804"	"Nudt14"	chr12	-	112938355	112938859	112938355	112938557	112938794	112938859
1175	"ENSMUSG00000002804"	"Nudt14"	chr12	-	112938355	112938859	112938355	112938593	112938794	112938859
1176	"ENSMUSG00000021917"	"Spcs1"	chr14	-	31000677	31000903	31000677	31000760	31000843	31000903
1177	"ENSMUSG00000021917"	"Spcs1"	chr14	-	31000677	31000903	31000677	31000764	31000843	31000903
1178	"ENSMUSG00000047935"	"Sox1ot"	chr8	+	12429506	12430038	12429506	12429968	12429969	12430038
1179	"ENSMUSG00000101073"	"Vmn1r200"	chr13	+	22394300	22400052	22394300	22394416	22394998	22400052
1180	"ENSMUSG00000101073"	"Vmn1r200"	chr13	+	22394300	22400052	22394300	22394416	22395018	22400052
1181	"ENSMUSG00000101073"	"Vmn1r200"	chr13	+	22394300	22400052	22394300	22394416	22395074	22400052
1182	"ENSMUSG00000041954"	"Tnfrsf18"	chr4	+	156027961	156028423	156027961	156028049	156028220	156028423
1183	"ENSMUSG00000041954"	"Tnfrsf18"	chr4	+	156028494	156028895	156028494	156028677	156028806	156028895
1184	"ENSMUSG00000023262"	"Acy1"	chr9	-	106434529	106434829	106434529	106434598	106434684	106434829
1185	"ENSMUSG00000023262"	"Acy1"	chr9	-	106434964	106435169	106434964	106435014	106435095	106435169
1186	"ENSMUSG00000023262"	"Acy1"	chr9	-	106436125	106436800	106436125	106436220	106436695	106436800
1187	"ENSMUSG00000051747"	"Ttn"	chr2	-	76708447	76714212	76708447	76708597	76708753	76714212
1188	"ENSMUSG00000051747"	"Ttn"	chr2	-	76708447	76714212	76708447	76708608	76708764	76714212
1189	"ENSMUSG00000036819"	"Jmjd4"	chr11	+	59450674	59453645	59450674	59450840	59453510	59453645
1190	"ENSMUSG00000073915"	"Olfr676"	chr7	+	105035554	105037750	105035554	105035621	105037371	105037750
1191	"ENSMUSG00000035311"	"Gnptab"	chr10	+	88379223	88379535	88379223	88379314	88379468	88379535
1192	"ENSMUSG00000039233"	"Tbce"	chr13	-	14005787	14006007	14005787	14005852	14005942	14006007
1193	"ENSMUSG00000072591"	"Fzd10os"	chr5	-	128585271	128585406	128585271	128585350	128585354	128585406
1194	"ENSMUSG00000034579"	"Pla2g3"	chr11	+	3491891	3492242	3491891	3492021	3492125	3492242
1195	"ENSMUSG00000068329"	"Htra2"	chr6	-	83052697	83053070	83052697	83052726	83053000	83053070
1196	"ENSMUSG00000068329"	"Htra2"	chr6	-	83052697	83053070	83052697	83052726	83053037	83053070
1197	"ENSMUSG00000068329"	"Htra2"	chr6	-	83052697	83053070	83052697	83052803	83053037	83053070
1198	"ENSMUSG00000073792"	"Alg6"	chr4	+	99750728	99752885	99750728	99750799	99752816	99752885
1199	"ENSMUSG00000000902"	"Smarcb1"	chr10	-	75904383	75906196	75904383	75904574	75906029	75906196
1200	"ENSMUSG00000029060"	"Mib2"	chr4	-	155655521	155656305	155655521	155655700	155656071	155656305
1201	"ENSMUSG00000029060"	"Mib2"	chr4	-	155656912	155657314	155656912	155657069	155657165	155657314
1202	"ENSMUSG00000029060"	"Mib2"	chr4	-	155658893	155659265	155658893	155659001	155659122	155659265
1203	"ENSMUSG00000025237"	"Parp6"	chr9	+	59623917	59624433	59623917	59624012	59624372	59624433
1204	"ENSMUSG00000025237"	"Parp6"	chr9	+	59641023	59641810	59641023	59641096	59641740	59641810
1205	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55501458	55501893	55501458	55501593	55501829	55501893
1206	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55501458	55502433	55501458	55501893	55502224	55502433
1207	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55505399	55505659	55505399	55505466	55505569	55505659
1208	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55505399	55505659	55505399	55505471	55505569	55505659
1209	"ENSMUSG00000022537"	"Tmem44"	chr16	-	30540738	30543488	30540738	30540909	30543401	30543488
1210	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66622760	66624099	66622760	66622817	66623991	66624099
1211	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66629799	66630966	66629799	66629981	66630866	66630966
1212	"ENSMUSG00000024842"	"Cabp4"	chr19	-	4137106	4138692	4137106	4137216	4138548	4138692
1213	"ENSMUSG00000061740"	"Cyp2d22"	chr15	-	82373110	82373833	82373110	82373287	82373672	82373833
1214	"ENSMUSG00000061740"	"Cyp2d22"	chr15	-	82373903	82374469	82373903	82374056	82374297	82374469
1215	"ENSMUSG00000030846"	"Tial1"	chr7	-	128443806	128444404	128443806	128443946	128444280	128444404
1216	"ENSMUSG00000030846"	"Tial1"	chr7	-	128446730	128447107	128446730	128446798	128447038	128447107
1217	"ENSMUSG00000028455"	"Stoml2"	chr4	-	43028937	43029358	43028937	43029066	43029278	43029358
1218	"ENSMUSG00000009741"	"Ubp1"	chr9	+	113955962	113956813	113955962	113956068	113956706	113956813
1219	"ENSMUSG00000098202"	"B830012L14Rik"	chr12	+	109687667	109689159	109687667	109687741	109689083	109689159
1220	"ENSMUSG00000090231"	"Cfb"	chr17	-	34856879	34857136	34856879	34856929	34857003	34857136
1221	"ENSMUSG00000090231"	"Cfb"	chr17	-	34856879	34857136	34856879	34856945	34857003	34857136
1222	"ENSMUSG00000062598"	"Vmn1r178"	chr7	+	23893376	23895622	23893376	23893509	23893745	23895622
1223	"ENSMUSG00000028737"	"Aldh4a1"	chr4	+	139633714	139633989	139633714	139633808	139633896	139633989
1224	"ENSMUSG00000028737"	"Aldh4a1"	chr4	+	139640612	139642273	139640612	139640686	139642076	139642273
1225	"ENSMUSG00000029547"	"Ints1"	chr5	-	139775331	139775674	139775331	139775430	139775620	139775674
1226	"ENSMUSG00000091638"	"Vmn1r113"	chr7	+	20787284	20788208	20787284	20787923	20787953	20788208
1227	"ENSMUSG00000026785"	"Pkn3"	chr2	+	30079925	30080686	30079925	30080071	30080574	30080686
